degradeReadErasureCoding, filename /tmp16777216eccache.dat, loop 1000
MicroEC Coding Ready

/tmp16777216eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 4535.253
Loop 0 (us) 5082.329
Loop 1 (us) 5072.225
Loop 2 (us) 4958.255
Loop 3 (us) 5976.702
Loop 4 (us) 5900.659
Loop 5 (us) 5920.892
Loop 6 (us) 5387.767
Loop 7 (us) 5978.287
Loop 8 (us) 5309.948
Loop 9 (us) 5873.621
Loop 10 (us) 5816.876
Loop 11 (us) 5589.229
Loop 12 (us) 4846.93
Loop 13 (us) 5649.988
Loop 14 (us) 5591.065
Loop 15 (us) 5610.518
Loop 16 (us) 5956.219
Loop 17 (us) 5531.762
Loop 18 (us) 5887.513
Loop 19 (us) 5517.458
Loop 20 (us) 5128.79
Loop 21 (us) 5767.609
Loop 22 (us) 5975.828
Loop 23 (us) 5670.994
Loop 24 (us) 4980.123
Loop 25 (us) 5913.27
Loop 26 (us) 5932.069
Loop 27 (us) 5833.477
Loop 28 (us) 5948.998
Loop 29 (us) 5970.384
Loop 30 (us) 5595.645
Loop 31 (us) 5685.754
Loop 32 (us) 5961.991
Loop 33 (us) 5809.858
Loop 34 (us) 5721.079
Loop 35 (us) 5668.183
Loop 36 (us) 5864.828
Loop 37 (us) 5611.587
Loop 38 (us) 5089.94
Loop 39 (us) 5526.335
Loop 40 (us) 5817.689
Loop 41 (us) 5931.317
Loop 42 (us) 5963.422
Loop 43 (us) 5532.909
Loop 44 (us) 5579.484
Loop 45 (us) 5659.332
Loop 46 (us) 5804.573
Loop 47 (us) 5638.28
Loop 48 (us) 52153.55
Loop 49 (us) 6070.19
Loop 50 (us) 5935.875
Loop 51 (us) 6009.553
Loop 52 (us) 5682.057
Loop 53 (us) 5110.712
Loop 54 (us) 5934.255
Loop 55 (us) 5723.087
Loop 56 (us) 5789.476
Loop 57 (us) 5933.559
Loop 58 (us) 5924.688
Loop 59 (us) 5676.061
Loop 60 (us) 5105.87
Loop 61 (us) 5977.03
Loop 62 (us) 5652.836
Loop 63 (us) 5641.846
Loop 64 (us) 5379.183
Loop 65 (us) 5898.616
Loop 66 (us) 5227.186
Loop 67 (us) 4605.647
Loop 68 (us) 5089.141
Loop 69 (us) 5904.976
Loop 70 (us) 5566.68
Loop 71 (us) 4544.35
Loop 72 (us) 4977.764
Loop 73 (us) 5837.582
Loop 74 (us) 5063.729
Loop 75 (us) 5884.605
Loop 76 (us) 5928.681
Loop 77 (us) 5961.955
Loop 78 (us) 5809.985
Loop 79 (us) 5940.592
Loop 80 (us) 5662.642
Loop 81 (us) 5619.224
Loop 82 (us) 5678.732
Loop 83 (us) 5617.636
Loop 84 (us) 5657.465
Loop 85 (us) 5997.272
Loop 86 (us) 5664.058
Loop 87 (us) 5990.043
Loop 88 (us) 5530.159
Loop 89 (us) 5187.665
Loop 90 (us) 4985.472
Loop 91 (us) 6154.206
Loop 92 (us) 5633.767
Loop 93 (us) 4842.844
Loop 94 (us) 4718.873
Loop 95 (us) 5902.768
Loop 96 (us) 5816.636
Loop 97 (us) 5900.07
Loop 98 (us) 5612.19
Loop 99 (us) 6011.952
Loop 100 (us) 5528.976
Loop 101 (us) 4987.709
Loop 102 (us) 5830.31
Loop 103 (us) 5920.634
Loop 104 (us) 5912.843
Loop 105 (us) 5508.284
Loop 106 (us) 4905.908
Loop 107 (us) 5778.359
Loop 108 (us) 5346.388
Loop 109 (us) 5124.384
Loop 110 (us) 5944.932
Loop 111 (us) 5967.765
Loop 112 (us) 5631.361
Loop 113 (us) 5862.805
Loop 114 (us) 5494.473
Loop 115 (us) 5840.619
Loop 116 (us) 5441.1
Loop 117 (us) 5833.469
Loop 118 (us) 5828.057
Loop 119 (us) 5637.907
Loop 120 (us) 4936.64
Loop 121 (us) 5792.026
Loop 122 (us) 5510.432
Loop 123 (us) 4977.411
Loop 124 (us) 5923.15
Loop 125 (us) 5569.788
Loop 126 (us) 5709.925
Loop 127 (us) 5693.166
Loop 128 (us) 5665.005
Loop 129 (us) 5487.921
Loop 130 (us) 5960.133
Loop 131 (us) 5567.929
Loop 132 (us) 5627.569
Loop 133 (us) 4899.446
Loop 134 (us) 5570.943
Loop 135 (us) 5863.76
Loop 136 (us) 6002.944
Loop 137 (us) 5836.96
Loop 138 (us) 5600.204
Loop 139 (us) 5071.888
Loop 140 (us) 5033.65
Loop 141 (us) 4878.329
Loop 142 (us) 5105.388
Loop 143 (us) 5067.876
Loop 144 (us) 5903.94
Loop 145 (us) 5978.741
Loop 146 (us) 5641.184
Loop 147 (us) 4998.33
Loop 148 (us) 5024.314
Loop 149 (us) 5063.11
Loop 150 (us) 5901.568
Loop 151 (us) 5920.27
Loop 152 (us) 5423.401
Loop 153 (us) 4947.645
Loop 154 (us) 5744.192
Loop 155 (us) 5695.892
Loop 156 (us) 5336.217
Loop 157 (us) 4713.005
Loop 158 (us) 4749.867
Loop 159 (us) 6013.403
Loop 160 (us) 5188.473
Loop 161 (us) 5532.609
Loop 162 (us) 5848.292
Loop 163 (us) 5602.001
Loop 164 (us) 5947.134
Loop 165 (us) 5564.653
Loop 166 (us) 5641.426
Loop 167 (us) 5483.013
Loop 168 (us) 5568.168
Loop 169 (us) 5871.698
Loop 170 (us) 5427.548
Loop 171 (us) 5811.856
Loop 172 (us) 5467.846
Loop 173 (us) 5103.117
Loop 174 (us) 5904.448
Loop 175 (us) 5446.766
Loop 176 (us) 5728.082
Loop 177 (us) 5941.589
Loop 178 (us) 5931.441
Loop 179 (us) 5382.429
Loop 180 (us) 5044.521
Loop 181 (us) 5065.713
Loop 182 (us) 5087.575
Loop 183 (us) 4732.006
Loop 184 (us) 5983.915
Loop 185 (us) 5916.225
Loop 186 (us) 5971.728
Loop 187 (us) 5971.28
Loop 188 (us) 5660.426
Loop 189 (us) 5056.469
Loop 190 (us) 5099.134
Loop 191 (us) 5084.694
Loop 192 (us) 4895.27
Loop 193 (us) 5846.083
Loop 194 (us) 5334.8
Loop 195 (us) 5937.119
Loop 196 (us) 5229.373
Loop 197 (us) 4600.965
Loop 198 (us) 5827.934
Loop 199 (us) 5117.008
Loop 200 (us) 5101.49
Loop 201 (us) 5741.692
Loop 202 (us) 5043.739
Loop 203 (us) 5128.316
Loop 204 (us) 5948.097
Loop 205 (us) 5955.778
Loop 206 (us) 5995.423
Loop 207 (us) 4970.632
Loop 208 (us) 5109.065
Loop 209 (us) 4286.101
Loop 210 (us) 5951.929
Loop 211 (us) 4846.779
Loop 212 (us) 5077.832
Loop 213 (us) 5837.736
Loop 214 (us) 4762.944
Loop 215 (us) 4927.183
Loop 216 (us) 5820.786
Loop 217 (us) 5382.735
Loop 218 (us) 5697.534
Loop 219 (us) 5968.335
Loop 220 (us) 5696.74
Loop 221 (us) 5180.776
Loop 222 (us) 5949.276
Loop 223 (us) 5523.741
Loop 224 (us) 5126.548
Loop 225 (us) 5536.968
Loop 226 (us) 5957.963
Loop 227 (us) 5628.669
Loop 228 (us) 5474.201
Loop 229 (us) 5481.6
Loop 230 (us) 5940.348
Loop 231 (us) 5893.481
Loop 232 (us) 5911.713
Loop 233 (us) 5850.266
Loop 234 (us) 5959.916
Loop 235 (us) 5942.356
Loop 236 (us) 5640.606
Loop 237 (us) 5082.242
Loop 238 (us) 5848.527
Loop 239 (us) 5916.943
Loop 240 (us) 5567.616
Loop 241 (us) 5907.805
Loop 242 (us) 5589.798
Loop 243 (us) 5084.26
Loop 244 (us) 4990.997
Loop 245 (us) 5988.592
Loop 246 (us) 5431.471
Loop 247 (us) 4791.544
Loop 248 (us) 5224.765
Loop 249 (us) 6008.527
Loop 250 (us) 5583.413
Loop 251 (us) 5089.513
Loop 252 (us) 4961.868
Loop 253 (us) 4957.233
Loop 254 (us) 5889.371
Loop 255 (us) 5507.162
Loop 256 (us) 5747.199
Loop 257 (us) 5680.27
Loop 258 (us) 5962.636
Loop 259 (us) 5540.143
Loop 260 (us) 5841.487
Loop 261 (us) 5585.03
Loop 262 (us) 5953.201
Loop 263 (us) 5841.13
Loop 264 (us) 5501.829
Loop 265 (us) 5857.827
Loop 266 (us) 5564.354
Loop 267 (us) 4927.631
Loop 268 (us) 5803.124
Loop 269 (us) 5591.509
Loop 270 (us) 5084.461
Loop 271 (us) 4972.465
Loop 272 (us) 5936.817
Loop 273 (us) 5921.083
Loop 274 (us) 9224.287
Loop 275 (us) 33053.79
Loop 276 (us) 5619.263
Loop 277 (us) 5117.083
Loop 278 (us) 5951.828
Loop 279 (us) 5578.385
Loop 280 (us) 5458.449
Loop 281 (us) 5854.113
