degradeReadErasureCoding, filename /tmp65536eccache.dat, loop 1000
MicroEC Coding Ready

/tmp65536eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 29.424
Loop 0 (us) 55.473
Loop 1 (us) 52.488
Loop 2 (us) 34.16
Loop 3 (us) 34.411
Loop 4 (us) 36.433
Loop 5 (us) 44.305
Loop 6 (us) 33.321
Loop 7 (us) 34.015
Loop 8 (us) 35.151
Loop 9 (us) 33.244
Loop 10 (us) 33.039
Loop 11 (us) 33.035
Loop 12 (us) 32.296
Loop 13 (us) 33.405
Loop 14 (us) 35.3
Loop 15 (us) 32.27
Loop 16 (us) 33.479
Loop 17 (us) 33.091
Loop 18 (us) 33.172
Loop 19 (us) 33.586
Loop 20 (us) 33.82
Loop 21 (us) 32.326
Loop 22 (us) 33.884
Loop 23 (us) 33.002
Loop 24 (us) 37.61
Loop 25 (us) 34.198
Loop 26 (us) 33.079
Loop 27 (us) 32.878
Loop 28 (us) 32.29
Loop 29 (us) 31.97
Loop 30 (us) 32.554
Loop 31 (us) 32.397
Loop 32 (us) 32.073
Loop 33 (us) 32.255
Loop 34 (us) 34.103
Loop 35 (us) 32.121
Loop 36 (us) 32.818
Loop 37 (us) 32.481
Loop 38 (us) 31.851
Loop 39 (us) 32.26
Loop 40 (us) 42.421
Loop 41 (us) 32.636
Loop 42 (us) 32.46
Loop 43 (us) 32.388
Loop 44 (us) 31.136
Loop 45 (us) 31.958
Loop 46 (us) 33.239
Loop 47 (us) 31.599
Loop 48 (us) 32.441
Loop 49 (us) 32.251
Loop 50 (us) 33.101
Loop 51 (us) 32.104
Loop 52 (us) 34.473
Loop 53 (us) 33.945
Loop 54 (us) 32.656
Loop 55 (us) 31.887
Loop 56 (us) 31.603
Loop 57 (us) 32.058
Loop 58 (us) 31.858
Loop 59 (us) 32.129
Loop 60 (us) 31.915
Loop 61 (us) 31.77
Loop 62 (us) 32.492
Loop 63 (us) 39.481
Loop 64 (us) 32.281
Loop 65 (us) 32.401
Loop 66 (us) 33.666
Loop 67 (us) 32.152
Loop 68 (us) 50.121
Loop 69 (us) 32.919
Loop 70 (us) 32.402
Loop 71 (us) 32.2
Loop 72 (us) 31.562
Loop 73 (us) 31.61
Loop 74 (us) 32.0
Loop 75 (us) 31.571
Loop 76 (us) 31.209
Loop 77 (us) 31.241
Loop 78 (us) 32.397
Loop 79 (us) 31.091
Loop 80 (us) 31.96
Loop 81 (us) 31.707
Loop 82 (us) 31.195
Loop 83 (us) 34.85
Loop 84 (us) 34.482
Loop 85 (us) 32.757
Loop 86 (us) 31.209
Loop 87 (us) 36.153
Loop 88 (us) 35.66
Loop 89 (us) 33.75
Loop 90 (us) 32.297
Loop 91 (us) 33.699
Loop 92 (us) 39.448
Loop 93 (us) 32.39
Loop 94 (us) 32.071
Loop 95 (us) 31.983
Loop 96 (us) 31.951
Loop 97 (us) 31.908
Loop 98 (us) 30.807
Loop 99 (us) 32.097
Loop 100 (us) 32.438
Loop 101 (us) 31.745
Loop 102 (us) 30.96
Loop 103 (us) 31.957
Loop 104 (us) 39.014
Loop 105 (us) 31.807
Loop 106 (us) 31.019
Loop 107 (us) 46.809
Loop 108 (us) 34.934
Loop 109 (us) 32.07
Loop 110 (us) 41.103
Loop 111 (us) 30.931
Loop 112 (us) 31.045
Loop 113 (us) 31.319
Loop 114 (us) 31.129
Loop 115 (us) 31.393
Loop 116 (us) 30.814
Loop 117 (us) 31.14
Loop 118 (us) 33.118
Loop 119 (us) 32.88
Loop 120 (us) 32.689
Loop 121 (us) 39.286
Loop 122 (us) 32.333
Loop 123 (us) 33.447
Loop 124 (us) 31.506
Loop 125 (us) 30.864
Loop 126 (us) 32.449
Loop 127 (us) 35.708
Loop 128 (us) 31.192
Loop 129 (us) 32.35
Loop 130 (us) 30.779
Loop 131 (us) 35.269
Loop 132 (us) 30.739
Loop 133 (us) 30.746
Loop 134 (us) 30.522
Loop 135 (us) 31.14
Loop 136 (us) 31.109
Loop 137 (us) 30.637
Loop 138 (us) 30.725
Loop 139 (us) 31.14
Loop 140 (us) 30.76
Loop 141 (us) 49.31
Loop 142 (us) 31.049
Loop 143 (us) 30.473
Loop 144 (us) 30.892
Loop 145 (us) 30.826
Loop 146 (us) 31.205
Loop 147 (us) 32.576
Loop 148 (us) 30.087
Loop 149 (us) 30.33
Loop 150 (us) 30.38
Loop 151 (us) 41.413
Loop 152 (us) 32.28
Loop 153 (us) 31.169
Loop 154 (us) 30.682
Loop 155 (us) 30.765
Loop 156 (us) 30.533
Loop 157 (us) 30.181
Loop 158 (us) 30.664
Loop 159 (us) 30.671
Loop 160 (us) 30.521
Loop 161 (us) 30.823
Loop 162 (us) 30.52
Loop 163 (us) 30.415
Loop 164 (us) 30.528
Loop 165 (us) 30.717
Loop 166 (us) 30.413
Loop 167 (us) 30.727
Loop 168 (us) 38.382
Loop 169 (us) 32.824
Loop 170 (us) 31.082
Loop 171 (us) 30.449
Loop 172 (us) 30.147
Loop 173 (us) 30.683
Loop 174 (us) 31.098
Loop 175 (us) 30.508
Loop 176 (us) 30.566
Loop 177 (us) 30.65
Loop 178 (us) 30.622
Loop 179 (us) 31.008
Loop 180 (us) 31.019
Loop 181 (us) 30.334
Loop 182 (us) 36.565
Loop 183 (us) 31.876
Loop 184 (us) 31.016
Loop 185 (us) 30.775
Loop 186 (us) 30.544
Loop 187 (us) 30.695
Loop 188 (us) 31.116
Loop 189 (us) 30.916
Loop 190 (us) 30.965
Loop 191 (us) 30.67
Loop 192 (us) 30.893
Loop 193 (us) 31.098
Loop 194 (us) 30.731
Loop 195 (us) 30.706
Loop 196 (us) 31.472
Loop 197 (us) 31.142
Loop 198 (us) 30.74
Loop 199 (us) 30.715
Loop 200 (us) 30.91
Loop 201 (us) 30.163
Loop 202 (us) 30.728
Loop 203 (us) 30.449
Loop 204 (us) 30.36
Loop 205 (us) 30.624
Loop 206 (us) 31.016
Loop 207 (us) 30.719
Loop 208 (us) 30.65
Loop 209 (us) 30.906
Loop 210 (us) 30.624
Loop 211 (us) 30.454
Loop 212 (us) 30.602
Loop 213 (us) 728.672
Loop 214 (us) 30.94
Loop 215 (us) 31.845
Loop 216 (us) 31.016
Loop 217 (us) 30.439
Loop 218 (us) 30.376
Loop 219 (us) 30.893
Loop 220 (us) 30.216
Loop 221 (us) 30.382
Loop 222 (us) 30.753
Loop 223 (us) 38.834
Loop 224 (us) 31.053
Loop 225 (us) 30.835
Loop 226 (us) 30.589
Loop 227 (us) 30.742
Loop 228 (us) 42.418
Loop 229 (us) 30.154
Loop 230 (us) 30.006
Loop 231 (us) 30.07
Loop 232 (us) 36.383
Loop 233 (us) 30.679
Loop 234 (us) 30.077
Loop 235 (us) 29.791
Loop 236 (us) 29.472
Loop 237 (us) 29.844
Loop 238 (us) 29.957
Loop 239 (us) 30.037
Loop 240 (us) 45.678
Loop 241 (us) 30.437
Loop 242 (us) 30.172
Loop 243 (us) 31.184
Loop 244 (us) 29.935
Loop 245 (us) 52.301
Loop 246 (us) 56.725
Loop 247 (us) 33.963
Loop 248 (us) 30.365
Loop 249 (us) 30.04
Loop 250 (us) 29.983
Loop 251 (us) 29.902
Loop 252 (us) 40.413
Loop 253 (us) 30.51
Loop 254 (us) 29.778
Loop 255 (us) 44.964
Loop 256 (us) 31.61
Loop 257 (us) 30.289
Loop 258 (us) 31.528
Loop 259 (us) 31.368
Loop 260 (us) 30.537
Loop 261 (us) 30.194
Loop 262 (us) 30.376
Loop 263 (us) 29.868
Loop 264 (us) 29.964
Loop 265 (us) 29.857
Loop 266 (us) 45.588
Loop 267 (us) 30.033
Loop 268 (us) 30.195
Loop 269 (us) 30.061
Loop 270 (us) 29.844
Loop 271 (us) 29.984
Loop 272 (us) 30.234
Loop 273 (us) 30.101
Loop 274 (us) 30.192
Loop 275 (us) 30.128
Loop 276 (us) 30.024
Loop 277 (us) 29.877
Loop 278 (us) 29.762
Loop 279 (us) 30.77
Loop 280 (us) 42.213
Loop 281 (us) 31.036
Loop 282 (us) 37.95
Loop 283 (us) 32.859
Loop 284 (us) 31.093
Loop 285 (us) 31.554
Loop 286 (us) 33.922
Loop 287 (us) 29.555
Loop 288 (us) 29.684
Loop 289 (us) 29.585
Loop 290 (us) 29.68
Loop 291 (us) 29.653
Loop 292 (us) 30.054
Loop 293 (us) 29.545
Loop 294 (us) 29.875
Loop 295 (us) 30.221
Loop 296 (us) 36.897
Loop 297 (us) 30.738
Loop 298 (us) 30.088
Loop 299 (us) 29.897
Loop 300 (us) 30.043
Loop 301 (us) 29.752
Loop 302 (us) 56.937
