degradeReadErasureCoding, filename /tmp1048576eccache.dat, loop 1000
MicroEC Coding Ready

/tmp1048576eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 351.383
Loop 0 (us) 281.276
Loop 1 (us) 280.288
Loop 2 (us) 375.512
Loop 3 (us) 349.333
Loop 4 (us) 350.069
Loop 5 (us) 311.738
Loop 6 (us) 367.263
Loop 7 (us) 340.475
Loop 8 (us) 304.773
Loop 9 (us) 365.034
Loop 10 (us) 338.651
Loop 11 (us) 356.433
Loop 12 (us) 305.355
Loop 13 (us) 280.041
Loop 14 (us) 375.098
Loop 15 (us) 302.327
Loop 16 (us) 270.399
Loop 17 (us) 263.546
Loop 18 (us) 358.919
Loop 19 (us) 304.412
Loop 20 (us) 368.113
Loop 21 (us) 351.26
Loop 22 (us) 304.348
Loop 23 (us) 386.627
Loop 24 (us) 349.116
Loop 25 (us) 374.861
Loop 26 (us) 370.469
Loop 27 (us) 355.322
Loop 28 (us) 307.503
Loop 29 (us) 290.079
Loop 30 (us) 281.644
Loop 31 (us) 272.238
Loop 32 (us) 282.877
Loop 33 (us) 361.846
Loop 34 (us) 343.615
Loop 35 (us) 297.061
Loop 36 (us) 367.339
Loop 37 (us) 349.797
Loop 38 (us) 359.319
Loop 39 (us) 304.25
Loop 40 (us) 280.058
Loop 41 (us) 363.883
Loop 42 (us) 338.508
Loop 43 (us) 344.488
Loop 44 (us) 303.018
Loop 45 (us) 280.683
Loop 46 (us) 366.582
Loop 47 (us) 302.863
Loop 48 (us) 280.833
Loop 49 (us) 270.88
Loop 50 (us) 357.139
Loop 51 (us) 348.468
Loop 52 (us) 304.499
Loop 53 (us) 366.779
Loop 54 (us) 342.939
Loop 55 (us) 350.532
Loop 56 (us) 352.104
Loop 57 (us) 342.123
Loop 58 (us) 299.559
Loop 59 (us) 367.51
Loop 60 (us) 352.344
Loop 61 (us) 304.288
Loop 62 (us) 366.695
Loop 63 (us) 348.679
Loop 64 (us) 314.286
Loop 65 (us) 283.178
Loop 66 (us) 284.534
Loop 67 (us) 373.049
Loop 68 (us) 346.429
Loop 69 (us) 348.282
Loop 70 (us) 307.51
Loop 71 (us) 274.2
Loop 72 (us) 364.818
Loop 73 (us) 351.949
Loop 74 (us) 345.474
Loop 75 (us) 300.127
Loop 76 (us) 372.173
Loop 77 (us) 346.366
Loop 78 (us) 359.664
Loop 79 (us) 301.138
Loop 80 (us) 358.546
Loop 81 (us) 339.559
Loop 82 (us) 297.932
Loop 83 (us) 357.241
Loop 84 (us) 333.368
Loop 85 (us) 335.899
Loop 86 (us) 343.147
Loop 87 (us) 337.787
Loop 88 (us) 292.478
Loop 89 (us) 355.778
Loop 90 (us) 333.338
Loop 91 (us) 291.61
Loop 92 (us) 275.553
Loop 93 (us) 276.878
Loop 94 (us) 358.479
Loop 95 (us) 341.468
Loop 96 (us) 298.857
Loop 97 (us) 357.2
Loop 98 (us) 297.636
Loop 99 (us) 358.639
Loop 100 (us) 295.481
Loop 101 (us) 358.018
Loop 102 (us) 296.473
Loop 103 (us) 358.597
Loop 104 (us) 332.524
Loop 105 (us) 291.045
Loop 106 (us) 275.71
Loop 107 (us) 289.292
Loop 108 (us) 387.639
Loop 109 (us) 348.63
Loop 110 (us) 301.027
Loop 111 (us) 401.015
Loop 112 (us) 297.766
Loop 113 (us) 358.911
Loop 114 (us) 349.03
Loop 115 (us) 349.156
Loop 116 (us) 343.057
Loop 117 (us) 297.315
Loop 118 (us) 279.878
Loop 119 (us) 272.629
Loop 120 (us) 261.327
Loop 121 (us) 349.246
Loop 122 (us) 341.037
Loop 123 (us) 298.106
Loop 124 (us) 357.572
Loop 125 (us) 297.821
Loop 126 (us) 288.704
Loop 127 (us) 380.789
Loop 128 (us) 352.381
Loop 129 (us) 348.112
Loop 130 (us) 341.195
Loop 131 (us) 343.079
Loop 132 (us) 304.008
Loop 133 (us) 276.12
Loop 134 (us) 359.03
Loop 135 (us) 296.395
Loop 136 (us) 355.494
Loop 137 (us) 296.13
Loop 138 (us) 268.092
Loop 139 (us) 269.349
Loop 140 (us) 358.767
Loop 141 (us) 297.738
Loop 142 (us) 380.771
Loop 143 (us) 342.331
Loop 144 (us) 312.965
Loop 145 (us) 268.735
Loop 146 (us) 352.096
Loop 147 (us) 345.23
Loop 148 (us) 306.018
Loop 149 (us) 277.232
Loop 150 (us) 360.863
Loop 151 (us) 356.221
Loop 152 (us) 297.496
Loop 153 (us) 361.507
Loop 154 (us) 352.14
Loop 155 (us) 338.084
Loop 156 (us) 294.523
Loop 157 (us) 277.415
Loop 158 (us) 356.32
Loop 159 (us) 346.181
Loop 160 (us) 359.259
Loop 161 (us) 300.055
Loop 162 (us) 360.166
Loop 163 (us) 352.365
Loop 164 (us) 301.068
Loop 165 (us) 361.601
Loop 166 (us) 344.439
Loop 167 (us) 300.049
Loop 168 (us) 279.167
Loop 169 (us) 371.176
Loop 170 (us) 300.59
Loop 171 (us) 361.954
Loop 172 (us) 362.102
Loop 173 (us) 303.056
Loop 174 (us) 287.221
Loop 175 (us) 381.123
Loop 176 (us) 350.788
Loop 177 (us) 349.857
Loop 178 (us) 304.523
Loop 179 (us) 368.397
Loop 180 (us) 348.474
Loop 181 (us) 350.467
Loop 182 (us) 352.456
Loop 183 (us) 309.054
Loop 184 (us) 366.859
Loop 185 (us) 339.334
Loop 186 (us) 296.725
Loop 187 (us) 279.987
Loop 188 (us) 368.256
Loop 189 (us) 301.984
Loop 190 (us) 365.974
Loop 191 (us) 302.93
Loop 192 (us) 366.708
Loop 193 (us) 338.503
Loop 194 (us) 297.231
Loop 195 (us) 368.161
Loop 196 (us) 303.784
Loop 197 (us) 368.217
Loop 198 (us) 303.53
Loop 199 (us) 367.568
Loop 200 (us) 338.829
Loop 201 (us) 296.719
Loop 202 (us) 291.948
Loop 203 (us) 369.766
Loop 204 (us) 305.915
Loop 205 (us) 282.294
Loop 206 (us) 272.714
Loop 207 (us) 265.272
Loop 208 (us) 275.044
Loop 209 (us) 301.116
Loop 210 (us) 370.83
Loop 211 (us) 314.066
Loop 212 (us) 363.708
Loop 213 (us) 347.342
Loop 214 (us) 355.637
Loop 215 (us) 334.295
Loop 216 (us) 297.785
Loop 217 (us) 377.493
Loop 218 (us) 340.995
Loop 219 (us) 298.188
Loop 220 (us) 377.794
Loop 221 (us) 348.02
Loop 222 (us) 304.709
Loop 223 (us) 276.508
Loop 224 (us) 358.969
Loop 225 (us) 348.873
Loop 226 (us) 312.485
Loop 227 (us) 367.991
Loop 228 (us) 347.198
Loop 229 (us) 311.279
Loop 230 (us) 381.095
Loop 231 (us) 370.128
Loop 232 (us) 349.75
Loop 233 (us) 298.425
Loop 234 (us) 355.629
Loop 235 (us) 298.31
Loop 236 (us) 355.984
Loop 237 (us) 296.486
Loop 238 (us) 276.003
Loop 239 (us) 349.57
Loop 240 (us) 310.181
Loop 241 (us) 371.052
Loop 242 (us) 296.663
Loop 243 (us) 285.954
Loop 244 (us) 268.178
Loop 245 (us) 351.966
Loop 246 (us) 343.097
Loop 247 (us) 307.91
Loop 248 (us) 357.688
Loop 249 (us) 296.606
Loop 250 (us) 268.292
Loop 251 (us) 352.192
Loop 252 (us) 296.509
Loop 253 (us) 358.359
Loop 254 (us) 296.055
Loop 255 (us) 358.26
Loop 256 (us) 341.56
Loop 257 (us) 297.739
Loop 258 (us) 359.547
Loop 259 (us) 296.847
Loop 260 (us) 370.934
Loop 261 (us) 342.433
Loop 262 (us) 343.616
Loop 263 (us) 361.187
Loop 264 (us) 300.146
Loop 265 (us) 360.72
Loop 266 (us) 346.604
Loop 267 (us) 301.688
Loop 268 (us) 360.508
Loop 269 (us) 299.122
Loop 270 (us) 277.621
Loop 271 (us) 277.789
Loop 272 (us) 269.03
Loop 273 (us) 356.604
Loop 274 (us) 298.58
Loop 275 (us) 276.003
Loop 276 (us) 271.948
Loop 277 (us) 361.088
Loop 278 (us) 349.241
Loop 279 (us) 299.524
Loop 280 (us) 277.84
Loop 281 (us) 359.588
Loop 282 (us) 337.641
Loop 283 (us) 330.394
Loop 284 (us) 327.977
Loop 285 (us) 312.504
Loop 286 (us) 371.743
Loop 287 (us) 295.946
Loop 288 (us) 267.405
Loop 289 (us) 268.869
Loop 290 (us) 358.131
Loop 291 (us) 342.044
Loop 292 (us) 298.988
Loop 293 (us) 355.948
Loop 294 (us) 329.859
Loop 295 (us) 336.484
Loop 296 (us) 333.748
Loop 297 (us) 336.77
Loop 298 (us) 298.499
Loop 299 (us) 356.292
Loop 300 (us) 340.482
Loop 301 (us) 340.198
Loop 302 (us) 335.015
