degradeReadReplicas, filename /tmp262144replicas.dat, loop 1000
/tmp262144replicas.dat is a ReplicasFile!
starting benchmark...
Loop 545 (us) 48.61
Loop 546 (us) 48.799
Loop 547 (us) 48.631
Loop 548 (us) 48.42
Loop 549 (us) 48.493
Loop 550 (us) 48.632
Loop 551 (us) 48.588
Loop 552 (us) 48.152
Loop 553 (us) 48.42
Loop 554 (us) 59.719
Loop 555 (us) 49.424
Loop 556 (us) 48.746
Loop 557 (us) 48.645
Loop 558 (us) 48.721
Loop 559 (us) 49.184
Loop 560 (us) 49.273
Loop 561 (us) 48.631
Loop 562 (us) 48.466
Loop 563 (us) 48.833
Loop 564 (us) 48.865
Loop 565 (us) 48.745
Loop 566 (us) 49.331
Loop 567 (us) 48.885
Loop 568 (us) 48.878
Loop 569 (us) 48.692
Loop 570 (us) 48.693
Loop 571 (us) 48.666
Loop 572 (us) 49.641
Loop 573 (us) 50.224
Loop 574 (us) 49.219
Loop 575 (us) 48.675
Loop 576 (us) 48.581
Loop 577 (us) 48.547
Loop 578 (us) 48.866
Loop 579 (us) 49.245
Loop 580 (us) 48.927
Loop 581 (us) 48.509
Loop 582 (us) 48.772
Loop 583 (us) 48.914
Loop 584 (us) 48.699
Loop 585 (us) 48.802
Loop 586 (us) 49.192
Loop 587 (us) 48.981
Loop 588 (us) 48.746
Loop 589 (us) 48.689
Loop 590 (us) 48.878
Loop 591 (us) 48.524
Loop 592 (us) 48.754
Loop 593 (us) 48.539
Loop 594 (us) 48.998
Loop 595 (us) 48.722
Loop 596 (us) 48.692
Loop 597 (us) 49.483
Loop 598 (us) 50.243
Loop 599 (us) 49.774
Loop 600 (us) 49.521
Loop 601 (us) 48.692
Loop 602 (us) 48.537
Loop 603 (us) 48.765
Loop 604 (us) 48.371
Loop 605 (us) 48.535
Loop 606 (us) 48.899
Loop 607 (us) 49.136
Loop 608 (us) 48.502
Loop 609 (us) 48.546
Loop 610 (us) 49.102
Loop 611 (us) 49.003
Loop 612 (us) 48.716
Loop 613 (us) 48.695
Loop 614 (us) 49.59
Loop 615 (us) 49.079
Loop 616 (us) 49.225
Loop 617 (us) 49.132
Loop 618 (us) 48.855
Loop 619 (us) 48.853
Loop 620 (us) 48.418
Loop 621 (us) 48.69
