degradeReadReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 2575.416
Loop 0 (us) 2576.843
Loop 1 (us) 2575.808
Loop 2 (us) 2574.955
Loop 3 (us) 2574.226
Loop 4 (us) 2575.537
Loop 5 (us) 2574.215
Loop 6 (us) 2575.944
Loop 7 (us) 2574.004
Loop 8 (us) 2576.107
Loop 9 (us) 2575.664
Loop 10 (us) 2574.168
Loop 11 (us) 2574.993
Loop 12 (us) 2575.435
Loop 13 (us) 2574.25
Loop 14 (us) 2574.543
Loop 15 (us) 2575.607
Loop 16 (us) 2576.01
Loop 17 (us) 2575.473
Loop 18 (us) 2575.43
Loop 19 (us) 2575.514
Loop 20 (us) 2574.655
Loop 21 (us) 2575.087
Loop 22 (us) 2575.424
Loop 23 (us) 2575.317
Loop 24 (us) 2575.533
Loop 25 (us) 2574.197
Loop 26 (us) 2575.537
Loop 27 (us) 2574.721
Loop 28 (us) 2576.247
Loop 29 (us) 2574.699
Loop 30 (us) 2575.317
Loop 31 (us) 2575.391
Loop 32 (us) 2575.922
Loop 33 (us) 2575.465
Loop 34 (us) 2575.98
Loop 35 (us) 2575.587
Loop 36 (us) 2575.823
Loop 37 (us) 2575.039
Loop 38 (us) 2575.327
Loop 39 (us) 2575.337
Loop 40 (us) 2575.456
Loop 41 (us) 2574.465
Loop 42 (us) 2574.393
Loop 43 (us) 2574.084
Loop 44 (us) 2574.105
Loop 45 (us) 2574.438
Loop 46 (us) 2574.778
Loop 47 (us) 2575.816
Loop 48 (us) 2574.943
Loop 49 (us) 2574.129
Loop 50 (us) 2574.631
Loop 51 (us) 2575.695
Loop 52 (us) 2574.78
Loop 53 (us) 2575.27
Loop 54 (us) 2574.767
Loop 55 (us) 2574.805
Loop 56 (us) 2574.375
Loop 57 (us) 2575.405
Loop 58 (us) 2575.291
Loop 59 (us) 2574.619
Loop 60 (us) 2574.659
Loop 61 (us) 2575.655
Loop 62 (us) 2575.935
Loop 63 (us) 2574.459
Loop 64 (us) 2575.738
Loop 65 (us) 2574.221
Loop 66 (us) 2575.727
Loop 67 (us) 2575.524
Loop 68 (us) 2574.535
Loop 69 (us) 2575.451
Loop 70 (us) 2574.248
Loop 71 (us) 2575.147
Loop 72 (us) 2574.793
Loop 73 (us) 2574.778
Loop 74 (us) 2575.349
Loop 75 (us) 2575.593
Loop 76 (us) 2575.529
Loop 77 (us) 2574.9
Loop 78 (us) 2575.759
Loop 79 (us) 2574.901
Loop 80 (us) 2574.232
Loop 81 (us) 2574.458
Loop 82 (us) 2575.911
Loop 83 (us) 2575.516
Loop 84 (us) 2574.175
Loop 85 (us) 2574.243
Loop 86 (us) 2576.505
Loop 87 (us) 2574.75
Loop 88 (us) 2574.202
Loop 89 (us) 2574.996
Loop 90 (us) 2574.859
Loop 91 (us) 2574.436
Loop 92 (us) 2576.109
Loop 93 (us) 2574.23
Loop 94 (us) 2576.323
Loop 95 (us) 2575.335
Loop 96 (us) 2574.394
Loop 97 (us) 2573.998
Loop 98 (us) 2575.585
Loop 99 (us) 2574.719
Loop 100 (us) 2576.131
Loop 101 (us) 2574.413
Loop 102 (us) 2574.223
Loop 103 (us) 2574.251
Loop 104 (us) 2575.104
Loop 105 (us) 2575.278
Loop 106 (us) 2574.835
Loop 107 (us) 2574.619
Loop 108 (us) 2574.245
Loop 109 (us) 2575.805
Loop 110 (us) 2575.343
Loop 111 (us) 2574.203
Loop 112 (us) 2574.955
Loop 113 (us) 2575.449
Loop 114 (us) 2575.905
Loop 115 (us) 2575.393
Loop 116 (us) 2575.811
Loop 117 (us) 2575.488
Loop 118 (us) 2574.709
Loop 119 (us) 2575.268
Loop 120 (us) 2574.216
Loop 121 (us) 2575.745
Loop 122 (us) 2574.326
Loop 123 (us) 2574.104
Loop 124 (us) 2574.271
Loop 125 (us) 2574.935
Loop 126 (us) 2574.776
Loop 127 (us) 2575.025
Loop 128 (us) 2574.317
Loop 129 (us) 2575.438
Loop 130 (us) 2576.052
Loop 131 (us) 2574.105
Loop 132 (us) 2574.197
Loop 133 (us) 2575.088
Loop 134 (us) 2576.272
Loop 135 (us) 2574.796
Loop 136 (us) 2575.739
Loop 137 (us) 2574.218
Loop 138 (us) 2575.016
Loop 139 (us) 2575.449
Loop 140 (us) 2575.483
Loop 141 (us) 2574.78
Loop 142 (us) 2575.478
Loop 143 (us) 2574.263
Loop 144 (us) 2574.677
Loop 145 (us) 2575.855
Loop 146 (us) 2576.275
Loop 147 (us) 2574.707
Loop 148 (us) 2574.806
Loop 149 (us) 2575.359
Loop 150 (us) 2575.022
Loop 151 (us) 2703.916
Loop 152 (us) 2576.726
Loop 153 (us) 2576.968
Loop 154 (us) 2577.863
Loop 155 (us) 2576.059
Loop 156 (us) 2575.354
Loop 157 (us) 2574.922
Loop 158 (us) 2575.691
Loop 159 (us) 2577.012
Loop 160 (us) 2574.756
Loop 161 (us) 2574.29
Loop 162 (us) 2576.033
Loop 163 (us) 2576.753
Loop 164 (us) 2574.451
Loop 165 (us) 2581.686
Loop 166 (us) 2575.457
Loop 167 (us) 2575.386
Loop 168 (us) 2574.886
Loop 169 (us) 2575.362
Loop 170 (us) 2574.855
Loop 171 (us) 2575.623
Loop 172 (us) 2574.837
Loop 173 (us) 2575.338
Loop 174 (us) 2575.322
Loop 175 (us) 2574.421
Loop 176 (us) 2575.419
Loop 177 (us) 2575.539
Loop 178 (us) 2575.726
Loop 179 (us) 2575.242
Loop 180 (us) 2574.586
Loop 181 (us) 2574.018
Loop 182 (us) 2575.528
Loop 183 (us) 2575.6
Loop 184 (us) 2574.099
Loop 185 (us) 2575.595
Loop 186 (us) 2575.077
Loop 187 (us) 2574.37
Loop 188 (us) 2597.248
Loop 189 (us) 2578.063
Loop 190 (us) 2575.867
Loop 191 (us) 2573.817
Loop 192 (us) 2573.917
Loop 193 (us) 2573.815
Loop 194 (us) 2574.335
Loop 195 (us) 2573.763
Loop 196 (us) 2573.766
Loop 197 (us) 2575.047
Loop 198 (us) 2575.184
Loop 199 (us) 2573.825
Loop 200 (us) 2575.446
Loop 201 (us) 2575.156
Loop 202 (us) 2575.04
Loop 203 (us) 2574.95
Loop 204 (us) 2573.788
Loop 205 (us) 2575.553
Loop 206 (us) 2574.733
Loop 207 (us) 2573.655
Loop 208 (us) 2574.758
Loop 209 (us) 2573.78
Loop 210 (us) 2574.785
Loop 211 (us) 2574.505
Loop 212 (us) 2573.687
Loop 213 (us) 2575.264
Loop 214 (us) 2573.832
Loop 215 (us) 2574.688
Loop 216 (us) 2575.539
Loop 217 (us) 2574.384
Loop 218 (us) 2573.864
Loop 219 (us) 2575.249
Loop 220 (us) 2574.382
Loop 221 (us) 2574.858
Loop 222 (us) 2574.387
Loop 223 (us) 2575.426
Loop 224 (us) 2574.512
Loop 225 (us) 2574.237
Loop 226 (us) 2575.357
Loop 227 (us) 2574.493
Loop 228 (us) 2573.742
Loop 229 (us) 2573.751
Loop 230 (us) 2574.988
Loop 231 (us) 2574.827
Loop 232 (us) 2573.753
Loop 233 (us) 2573.67
Loop 234 (us) 2574.216
Loop 235 (us) 2575.46
Loop 236 (us) 2574.993
Loop 237 (us) 2574.267
Loop 238 (us) 2573.764
Loop 239 (us) 2574.191
Loop 240 (us) 2575.131
Loop 241 (us) 2574.203
Loop 242 (us) 2575.747
Loop 243 (us) 2575.031
Loop 244 (us) 2574.688
Loop 245 (us) 2575.966
Loop 246 (us) 2573.76
Loop 247 (us) 2574.734
Loop 248 (us) 2575.87
Loop 249 (us) 2575.235
Loop 250 (us) 2575.238
Loop 251 (us) 2575.259
Loop 252 (us) 2574.369
Loop 253 (us) 2573.744
Loop 254 (us) 2575.34
Loop 255 (us) 2573.834
Loop 256 (us) 2573.925
Loop 257 (us) 2574.988
Loop 258 (us) 2574.306
Loop 259 (us) 2575.359
Loop 260 (us) 2573.808
Loop 261 (us) 2575.007
Loop 262 (us) 2575.341
Loop 263 (us) 2574.69
Loop 264 (us) 2575.0
Loop 265 (us) 2575.001
Loop 266 (us) 2575.613
Loop 267 (us) 2574.883
Loop 268 (us) 2574.885
Loop 269 (us) 2575.721
Loop 270 (us) 2574.932
Loop 271 (us) 2575.283
Loop 272 (us) 2574.864
Loop 273 (us) 2575.421
Loop 274 (us) 2575.37
Loop 275 (us) 2574.913
Loop 276 (us) 2573.799
Loop 277 (us) 2574.284
Loop 278 (us) 2575.427
Loop 279 (us) 2575.924
Loop 280 (us) 2573.759
Loop 281 (us) 2574.083
Loop 282 (us) 2573.708
