No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,true,4056.971,20.726,20.808
1,2144,GET,true,5.073,21.741,19.848
2,2310144,GET,true,359.746,21.794,19.64
3,1980,GET,true,4.518,20.314,20.221
4,1152,GET,true,3.803,21.029,20.704
5,2404,GET,true,4.951,21.593,20.542
6,2628,GET,true,4.571,20.914,20.065
7,1336,GET,true,4.182,22.046,22.085
8,1772,GET,true,4.135,21.355,20.584
9,14708,GET,true,8.285,25.529,19.501
10,40943616,GET,true,6292.469,20.248,20.007
11,2195456,GET,true,342.312,21.333,20.363
12,2404,GET,true,4.695,21.037,41.02
13,4931584,GET,true,760.833,20.067,32.173
14,2420,GET,true,4.435,21.23,22.86
15,30720000,GET,true,4726.581,22.432,41.983
16,2212,GET,true,5.297,22.44,21.782
17,1584,GET,true,4.456,22.132,20.835
18,114688,GET,true,25.991,21.314,19.53
19,20365312,GET,true,3140.266,20.598,19.405
20,65536,PUT,false,108.569,24.207,21.018
21,16187392,GET,true,2486.775,25.274,20.719
22,4016,GET,true,6.456,21.588,21.203
23,15548416,GET,true,2387.175,37.976,22.405
24,10764288,GET,true,1654.366,24.503,20.339
25,14663680,GET,true,2251.822,21.899,19.683
26,23822336,GET,true,3670.934,79.584,72.71
27,1116,GET,true,4.756,27.414,27.016
28,2628,GET,true,4.858,28.771,20.935
29,1152,GET,true,3.843,24.665,21.646
30,10088,GET,true,6.828,23.9,21.221
31,16384,GET,true,7.875,22.58,20.49
32,1980,GET,true,4.636,22.511,21.146
33,1900544,GET,true,296.891,20.083,19.214
34,2628,GET,true,5.008,21.638,21.146
35,2996,GET,true,5.224,20.646,20.223
36,54394880,GET,true,8336.498,19.811,19.724
37,3000,GET,true,5.642,20.977,21.305
38,2628,GET,true,4.678,21.683,20.971
39,3784,GET,true,5.188,20.297,20.285
40,851968,GET,true,169.298,21.222,20.094
41,671744,GET,true,124.215,22.25,25.399
42,7476,GET,true,6.384,20.49,21.891
43,2628,GET,true,5.152,21.083,20.2
44,2080768,GET,true,324.688,21.009,19.929
45,3342336,GET,true,517.655,22.192,18.92
46,3784,GET,true,4.663,45.181,54.277
47,3342336,GET,true,516.889,26.406,26.06
48,1720,PUT,false,27.933,22.728,20.922
49,1332,GET,true,4.303,23.367,20.864
50,819200,GET,true,149.51,21.798,20.045
51,2628,GET,true,5.475,22.733,19.802
52,12284,GET,true,6.871,20.578,19.659
53,7596,GET,true,5.609,22.56,20.169
54,3376,GET,true,5.197,22.801,20.497
55,9544,GET,true,6.519,20.621,19.993
56,1336,GET,true,3.848,20.909,19.561
57,7852,GET,true,5.888,20.761,20.127
58,2097152,GET,true,326.717,21.495,19.356
59,32768,GET,true,10.236,21.991,25.582
60,1372,GET,true,4.478,23.477,20.498
61,65536,GET,true,16.063,21.387,21.051
62,3020,GET,true,4.653,21.623,20.59
63,86900736,GET,true,13315.262,23.302,20.054
64,2340,GET,true,5.429,20.861,19.864
65,12284,GET,true,7.408,21.55,21.066
66,2080768,GET,true,324.392,22.823,20.145
67,2340,GET,true,3.881,21.535,20.058
68,10088,GET,true,6.674,29.158,19.304
69,1900544,GET,true,342.242,21.423,19.323
70,2628,GET,true,4.803,21.385,19.823
71,2844,GET,true,4.817,32.639,19.855
72,28606464,GET,true,4387.418,20.438,19.975
73,132939776,GET,true,20366.774,25.244,20.259
74,9338880,GET,true,1457.375,21.926,19.824
75,2144,GET,true,4.819,21.122,19.439
76,1576,GET,true,4.103,24.657,20.527
77,17743872,GET,true,2723.35,20.081,19.461
78,55967744,GET,true,8593.424,19.135,18.347
79,14663680,GET,true,2254.496,20.626,20.013
80,10764288,GET,true,1670.546,22.535,19.158
81,1788,GET,true,4.925,21.194,20.849
82,1966080,GET,true,307.52,22.242,20.379
83,1788,PUT,false,32.276,21.325,19.142
84,62947328,GET,true,9647.081,41.971,38.539
85,4524,GET,true,6.769,23.49,21.91
86,1980,GET,true,4.282,22.032,20.369
87,1332,GET,true,4.121,25.585,20.196
88,3680,GET,true,5.411,22.047,27.13
89,1128,GET,true,3.602,20.851,21.477
90,2340,GET,true,4.153,22.774,21.521
91,1336,GET,true,3.847,21.177,19.895
92,10404,GET,true,7.314,22.404,20.495
93,16187392,GET,true,2485.234,23.658,19.855
94,2195456,GET,true,342.641,23.692,20.35
95,1788,GET,true,4.717,23.457,20.907
96,1128,GET,true,3.838,22.349,19.682
97,54394880,GET,true,8336.216,21.137,19.383
98,32768,GET,true,10.305,21.117,20.4
99,3020,GET,true,4.73,22.255,20.383
