No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,false,4059.357,4062.314,4058.338
1,2144,GET,true,5.29,24.362,16.115
2,2310144,GET,false,785.451,361.964,359.892
3,1980,GET,true,4.95,21.989,14.381
4,1152,GET,true,4.389,22.643,16.109
5,2404,GET,false,5.691,16.058,11.397
6,2628,GET,false,4.514,10.96,6.562
7,1336,GET,true,4.557,18.313,12.784
8,1772,GET,true,5.002,19.288,12.856
9,14708,GET,true,7.437,23.648,16.763
10,40943616,GET,false,6856.376,6302.893,6277.574
11,2195456,GET,true,343.391,664.144,407.819
12,2404,GET,false,4.97,28.034,10.275
13,4931584,GET,false,1155.21,763.918,763.666
14,2420,GET,false,5.269,15.94,8.987
15,30720000,GET,false,4729.3,4728.864,4712.805
16,2212,GET,false,5.078,17.816,9.574
17,1584,GET,true,4.778,36.476,14.995
18,114688,GET,true,25.162,46.97,31.321
19,20365312,GET,false,3700.033,3129.424,3127.34
20,65536,PUT,false,181.027,238.227,209.776
21,16187392,GET,true,3048.134,5502.475,27854.592
22,4016,GET,false,6.19,31.316,13.11
23,15548416,GET,false,2388.381,2406.39,2395.841
24,10764288,GET,false,2224.415,1662.322,1654.346
25,14663680,GET,false,2811.248,2257.793,2252.955
26,23822336,GET,false,4217.817,3661.911,3654.523
27,1116,GET,true,6.024,41.726,15.156
28,2628,GET,false,5.74,18.906,9.707
29,1152,GET,false,4.94,14.342,9.542
30,10088,GET,false,7.192,15.231,10.142
31,16384,GET,false,9.465,17.105,11.282
32,1980,GET,true,4.999,20.784,13.717
33,1900544,GET,false,297.931,304.374,296.235
34,2628,GET,true,5.855,18.61,14.788
35,2996,GET,false,5.473,14.181,10.212
36,54394880,GET,false,8337.942,8353.065,8336.529
37,3000,GET,false,6.265,12.111,12.462
38,2628,GET,true,5.507,19.914,14.0
39,3784,GET,true,6.321,16.973,13.59
40,851968,GET,false,156.501,137.158,136.615
41,671744,GET,true,124.135,208.039,165.548
42,7476,GET,true,7.003,39.901,20.866
43,2628,GET,false,5.81,16.931,10.533
44,2080768,GET,false,736.86,326.512,324.758
45,3342336,GET,true,518.702,886.505,25903.927
46,3784,GET,true,5.424,18.748,11.908
47,3342336,GET,true,517.757,1156.941,25974.004
48,1720,PUT,false,21.283,75.422,37.195
49,1332,GET,false,4.924,12.509,9.422
50,819200,GET,false,152.467,140.928,130.712
51,2628,GET,false,7.307,12.271,8.498
52,12284,GET,false,7.466,12.383,10.863
53,7596,GET,true,7.569,22.266,14.996
54,3376,GET,true,6.119,18.14,10.979
55,9544,GET,false,7.391,13.928,10.667
56,1336,GET,true,5.224,16.037,11.234
57,7852,GET,false,6.852,13.153,9.93
58,2097152,GET,true,326.63,755.322,402.339
59,32768,GET,true,11.454,57.739,20.333
60,1372,GET,false,5.092,17.581,10.576
61,65536,GET,false,17.224,18.624,21.091
62,3020,GET,true,5.937,18.874,13.839
63,86900736,GET,true,13318.695,26828.305,52279.465
64,2340,GET,false,6.578,32.314,16.037
65,12284,GET,true,8.237,58.733,28.597
66,2080768,GET,false,325.837,328.163,324.962
67,2340,GET,true,5.755,26.263,14.666
68,10088,GET,false,7.06,17.428,13.344
69,1900544,GET,true,720.19,630.925,404.284
70,2628,GET,false,5.92,25.99,14.031
71,2844,GET,true,5.42,44.73,17.759
72,28606464,GET,false,4389.935,4390.538,4388.328
73,132939776,GET,false,20367.99,20382.973,20368.272
74,9338880,GET,false,2005.614,1439.072,1437.44
75,2144,GET,false,5.964,13.08,13.321
76,1576,GET,true,4.791,21.189,16.105
77,17743872,GET,false,2723.967,2725.913,2734.801
78,55967744,GET,false,8593.807,8595.575,8578.281
79,14663680,GET,false,2254.493,2255.541,2253.471
80,10764288,GET,false,1673.56,1673.477,1671.228
81,1788,GET,false,5.122,13.896,11.69
82,1966080,GET,true,307.939,716.28,384.853
83,1788,PUT,false,19.404,69.115,41.249
84,62947328,GET,false,9650.202,9648.617,9647.523
85,4524,GET,false,6.887,12.109,10.759
86,1980,GET,false,5.002,10.094,10.076
87,1332,GET,false,4.767,10.498,9.606
88,3680,GET,false,5.449,10.865,10.978
89,1128,GET,false,4.479,10.43,8.905
90,2340,GET,false,4.803,8.835,6.932
91,1336,GET,true,4.667,17.468,13.391
92,10404,GET,true,6.936,17.315,15.146
93,16187392,GET,false,2488.149,2499.596,2498.702
94,2195456,GET,true,343.274,712.238,25749.702
95,1788,GET,false,6.126,29.041,11.674
96,1128,GET,false,3.619,22.607,7.935
97,54394880,GET,false,8353.922,8351.315,8354.8
98,32768,GET,false,11.273,19.279,12.649
99,3020,GET,false,5.282,17.225,11.083
100,2844,GET,false,5.263,18.563,10.642
101,3784,GET,true,5.503,41.288,15.673
102,4960,GET,true,5.693,23.826,14.304
