No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,false,4415.214,4845.112,4417.456
1,2144,GET,false,22.835,231.847,131.014
2,2310144,GET,false,402.742,388.518,372.789
3,1980,GET,false,11.103,52.446,29.019
4,1152,GET,false,9.693,46.852,25.811
5,2404,GET,false,10.669,102.532,25.765
6,2628,GET,false,9.676,51.798,24.24
7,1336,GET,false,8.986,47.073,24.746
8,1772,GET,false,8.689,67.848,23.626
9,14708,GET,true,11.631,270.647,112.084
10,40943616,GET,false,6310.28,6300.215,6361.275
11,2195456,GET,false,352.258,362.201,353.598
12,2404,GET,false,11.481,42.558,28.961
13,4931584,GET,true,766.41,1967.378,5999.203
14,2420,GET,false,12.057,132.245,64.344
15,30720000,GET,true,4720.25,12294.107,7095.331
16,2212,GET,false,14.089,76.94,32.239
17,1584,GET,false,10.119,42.279,21.214
18,114688,GET,false,29.777,46.917,29.817
19,20365312,GET,false,3147.863,3784.497,3132.983
20,65536,PUT,false,30.461,170.838,7051.336
21,16187392,GET,false,2514.325,2512.272,2525.963
22,4016,GET,false,13.416,77.845,18.447
23,15548416,GET,false,2395.559,2439.362,2398.899
24,10764288,GET,true,1673.278,4155.165,3515.506
25,14663680,GET,false,2280.329,2311.485,2267.558
26,23822336,GET,false,3678.544,3718.661,3665.492
27,1116,GET,true,15.57,172.0,69.952
28,2628,GET,false,10.264,83.403,19.943
29,1152,GET,false,8.76,34.211,18.044
30,10088,GET,false,12.109,37.942,16.842
31,16384,GET,false,12.769,30.775,17.405
32,1980,GET,true,9.043,46.505,25.408
33,1900544,GET,true,303.429,724.474,581.263
34,2628,GET,false,11.467,54.763,22.02
35,2996,GET,true,9.713,87.076,27.811
36,54394880,GET,true,8371.296,18635.366,9058.239
37,3000,GET,false,25.817,267.102,18.766
38,2628,GET,false,12.068,30.525,14.356
39,3784,GET,true,11.483,39.352,27.382
40,851968,GET,false,159.865,143.77,140.023
41,671744,GET,false,131.688,112.905,112.461
42,7476,GET,false,10.893,20.681,14.305
43,2628,GET,false,9.386,37.686,21.764
44,2080768,GET,false,330.996,328.53,327.318
45,3342336,GET,false,539.669,525.058,522.421
46,3784,GET,false,10.539,20.241,14.798
47,3342336,GET,false,537.298,521.854,522.215
48,1720,PUT,false,12.935,104.924,116.011
49,1332,GET,true,9.351,37.38,22.518
50,819200,GET,false,159.999,136.121,133.964
51,2628,GET,false,7.54,17.741,10.857
52,12284,GET,false,8.965,18.735,15.946
53,7596,GET,false,9.4,18.768,15.917
54,3376,GET,false,7.87,21.414,14.822
55,9544,GET,true,8.797,26.419,23.845
56,1336,GET,false,6.837,73.132,15.684
57,7852,GET,false,9.105,20.345,14.468
58,2097152,GET,false,329.475,330.682,330.305
59,32768,GET,false,14.14,33.925,18.939
60,1372,GET,false,7.854,17.288,16.255
61,65536,GET,false,19.531,30.498,20.942
62,3020,GET,false,6.6,19.247,13.561
63,86900736,GET,true,13463.122,34406.081,18977.251
64,2340,GET,true,29.712,112.218,44.509
65,12284,GET,false,19.083,29.582,26.072
66,2080768,GET,false,327.666,328.584,326.461
67,2340,GET,false,8.811,28.173,11.504
68,10088,GET,false,8.496,17.574,11.817
69,1900544,GET,false,299.088,299.91,298.553
70,2628,GET,false,13.096,18.752,11.587
71,2844,GET,true,6.979,26.266,16.595
72,28606464,GET,true,4405.554,8927.9,6827.037
73,132939776,GET,false,20371.988,20402.895,20382.828
74,9338880,GET,false,1450.34,1443.041,1439.538
75,2144,GET,true,7.568,26.696,20.828
76,1576,GET,true,6.221,22.262,13.215
77,17743872,GET,false,2725.782,2747.202,2727.318
78,55967744,GET,false,8593.629,8586.859,8586.979
79,14663680,GET,false,2275.426,2274.672,2256.809
80,10764288,GET,false,1659.209,1661.386,1660.157
81,1788,GET,false,6.938,21.359,11.483
82,1966080,GET,false,309.86,309.661,308.813
83,1788,PUT,false,35.404,35.607,50.188
84,62947328,GET,false,9661.269,9667.183,9670.133
85,4524,GET,true,12.009,23.314,57.131
86,1980,GET,true,7.697,17.526,16.397
87,1332,GET,false,6.256,15.301,11.335
88,3680,GET,false,7.066,35.211,11.13
89,1128,GET,true,5.969,19.67,14.196
90,2340,GET,true,6.542,18.479,14.019
91,1336,GET,false,5.817,15.852,11.599
92,10404,GET,false,8.436,15.213,11.234
93,16187392,GET,true,2501.175,6077.911,28313.039
94,2195456,GET,false,345.012,386.681,347.455
95,1788,GET,true,6.625,47.344,22.471
96,1128,GET,false,7.335,24.692,11.713
97,54394880,GET,false,10483.677,8339.913,8345.218
98,32768,GET,false,145.696,14.472,16.504
99,3020,GET,false,10.891,9.877,12.985
100,2844,GET,true,10.965,16.449,16.576
101,3784,GET,false,8.951,11.565,10.716
102,4960,GET,true,9.776,15.179,15.388
103,6728,GET,true,23.503,16.49,16.138
104,110198784,GET,true,16892.435,41998.073,19298.84
105,3162112,GET,false,531.674,515.481,515.246
106,12284,GET,true,10.879,48.61,33.746
107,14663680,GET,true,2254.992,5871.336,3377.559
108,3342336,GET,true,520.971,956.035,723.402
109,33767424,PUT,false,10998.674,26753.991,11401.498
110,2628,GET,false,11.824,158.624,22.283
111,2310144,GET,false,399.263,369.598,361.48
112,6920,GET,true,8.393,152.267,35.395
113,51478528,GET,true,7894.03,20617.912,17536.346
114,2628,GET,false,8.946,92.238,33.362
115,1156,GET,false,7.197,58.241,14.038
116,2628,GET,false,7.242,55.702,11.314
117,1988,GET,false,6.93,38.484,13.66
118,2112,GET,true,7.681,95.812,33.137
119,2490368,GET,true,389.986,994.508,4029.194
120,114688,GET,false,27.901,57.165,25.935
121,55197696,GET,true,8479.56,21693.06,18144.41
122,16384,GET,true,14.342,92.642,41.874
123,294912,GET,true,58.948,160.275,102.18
124,3000,GET,false,7.764,61.509,12.684
125,2820,GET,true,7.259,57.004,16.715
126,32768,GET,false,13.111,35.849,17.497
127,2628,GET,false,9.733,45.356,11.841
128,2949120,GET,true,462.295,1156.195,639.785
129,7476,GET,false,9.347,63.45,12.996
130,2785280,GET,true,435.068,974.129,540.07
131,2060,GET,false,10.825,33.633,12.228
132,2628,GET,false,7.586,26.591,11.617
133,2628,GET,false,7.6,25.677,11.182
134,3024,GET,false,7.301,22.996,14.933
135,1332,GET,false,7.086,42.213,12.527
136,2628,GET,true,7.458,53.457,20.402
137,1772,GET,false,7.458,34.673,12.325
138,2228224,PUT,false,692.045,1281.073,690.198
139,3784,GET,true,9.443,84.324,18.42
140,2628,GET,false,7.619,40.2,11.906
141,54394880,GET,false,8341.916,8344.839,8343.41
142,2628,GET,false,8.461,22.758,13.039
143,12656,PUT,false,15.232,51.904,34.152
144,1152,GET,false,6.988,23.226,12.041
145,2628,GET,true,7.721,30.774,17.609
146,65536,GET,true,18.313,44.698,26.592
147,4448,GET,true,7.916,34.709,16.433
148,1332,GET,false,6.597,27.515,11.86
149,1900,GET,true,6.794,28.727,14.952
150,16384,GET,false,9.942,58.465,13.062
