2247.24,R
665.504,R
3248.394,R
937.899,R
796.097,R
1260.245,R
1040.916,R
810.749,R
1388.444,R
980.831,R
951.044,R
701.003,R
870.682,R
673.199,R
880.992,R
676.646,R
869.756,R
689.243,R
849.198,R
816.26,R
643.265,R
843.286,R
642.456,R
657.288,R
832.943,R
794.303,R
784.79,R
626.275,R
833.461,R
808.488,R
642.283,R
822.714,R
782.166,R
763.695,R
637.678,R
777.618,R
809.782,R
710.109,R
637.104,R
675.963,R
673.544,R
615.048,R
610.891,R
615.911,R
813.565,R
706.879,R
797.382,R
736.612,R
741.055,R
580.936,R
611.214,R
744.344,R
761.379,R
582.627,R
737.101,R
571.184,R
583.781,R
732.203,R
734.873,R
731.392,R
587.636,R
732.172,R
588.873,R
722.76,R
562.467,R
711.841,R
700.79,R
719.381,R
703.675,R
762.978,R
567.559,R
576.48,R
717.08,R
700.867,R
565.849,R
1259.817,R
716.556,R
704.152,R
554.684,R
687.359,R
566.196,R
559.408,R
690.167,R
680.324,R
683.949,R
554.475,R
1060.782,R
854.571,R
822.132,R
824.672,R
841.458,R
818.001,R
889.405,R
1081.648,R
790.28,R
1066.773,R
757.482,R
708.834,R
712.195,R
786.816,R
1292.249,R
922.551,R
704.059,R
660.186,R
543.183,R
688.231,R
663.465,R
648.96,R
539.489,R
653.329,R
654.207,R
521.691,R
538.242,R
531.093,R
531.572,R
533.573,R
532.13,R
537.792,R
531.27,R
667.966,R
526.221,R
658.289,R
625.4,R
679.253,R
547.848,R
674.157,R
677.255,R
530.546,R
637.836,R
518.582,R
696.278,R
680.387,R
642.581,R
529.291,R
527.973,R
519.405,R
647.262,R
521.717,R
522.025,R
537.892,R
644.474,R
632.952,R
635.073,R
625.641,R
519.779,R
650.283,R
621.773,R
517.937,R
517.619,R
526.418,R
633.657,R
629.929,R
627.724,R
512.898,R
631.084,R
516.514,R
646.651,R
624.168,R
618.69,R
537.495,R
651.575,R
634.444,R
623.259,R
516.863,R
652.997,R
512.297,R
523.974,R
522.31,R
521.952,R
630.723,R
623.093,R
513.625,R
626.124,R
644.289,R
634.075,R
615.925,R
514.124,R
516.902,R
629.343,R
513.896,R
515.888,R
513.79,R
515.048,R
516.598,R
513.692,R
518.022,R
514.104,R
652.145,R
512.074,R
633.528,R
505.396,R
528.673,R
628.29,R
611.77,R
513.78,R
517.946,R
625.471,R
611.048,R
508.958,R
618.241,R
509.58,R
515.158,R
511.494,R
513.458,R
615.807,R
505.678,R
617.38,R
509.217,R
702.38,R
621.634,R
511.424,R
516.72,R
621.427,R
611.251,R
611.765,R
508.214,R
636.945,R
510.599,R
611.247,R
609.273,R
609.109,R
611.875,R
505.748,R
508.812,R
616.517,R
625.649,R
609.982,R
512.872,R
1089.435,R
608.431,R
511.45,R
517.467,R
509.094,R
618.086,R
609.645,R
605.273,R
606.421,R
502.772,R
515.282,R
513.454,R
610.455,R
504.449,R
617.459,R
601.517,R
524.8,R
520.545,R
623.778,R
606.518,R
610.492,R
608.86,R
524.099,R
619.759,R
519.832,R
611.326,R
630.999,R
825.814,R
632.612,R
663.05,R
625.123,R
671.427,R
846.564,R
638.642,R
652.661,R
644.404,R
852.463,R
829.164,R
637.435,R
644.956,R
