No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,true,4401.536,9860.711,7868.031
1,2144,GET,false,25.045,388.061,61.456
2,2310144,GET,true,369.718,875.394,619.13
3,1980,GET,true,12.13,185.568,80.481
4,1152,GET,true,10.028,102.806,38.195
5,2404,GET,true,10.916,66.465,48.893
6,2628,GET,true,10.333,57.795,41.823
7,1336,GET,true,9.263,54.931,52.357
8,1772,GET,true,9.819,149.284,33.396
9,14708,GET,true,12.765,78.489,33.145
10,40943616,GET,true,6289.888,13821.487,11055.755
11,2195456,GET,true,364.577,884.417,588.252
12,2404,GET,false,11.283,118.907,31.391
13,4931584,GET,false,768.984,797.782,771.61
14,2420,GET,true,15.894,104.87,34.983
15,30720000,GET,true,4722.08,10905.183,15711.083
16,2212,GET,true,12.897,240.757,155.495
17,1584,GET,true,9.919,63.216,22.433
18,114688,GET,true,30.595,84.516,25363.453
19,20365312,GET,false,3150.228,3179.036,3138.855
20,65536,PUT,false,33.353,148.365,184.048
21,16187392,GET,false,2500.95,2518.633,2494.422
22,4016,GET,true,19.611,68.07,39.0
23,15548416,GET,true,2395.216,5631.632,3813.796
24,10764288,GET,true,1683.228,3668.69,2216.678
25,14663680,GET,false,2283.448,2286.168,2261.351
26,23822336,GET,true,3687.608,8022.72,4630.351
27,1116,GET,true,14.673,275.91,22.595
28,2628,GET,false,10.858,40.039,13.103
29,1152,GET,true,8.602,36.904,14.189
30,10088,GET,true,11.593,57.52,15.686
31,16384,GET,true,12.703,35.471,22.808
32,1980,GET,true,8.865,35.493,17.856
33,1900544,GET,false,344.303,304.567,298.704
34,2628,GET,false,9.628,28.741,28.965
35,2996,GET,true,9.957,56.543,15.357
36,54394880,GET,false,8347.787,8354.405,8341.658
37,3000,GET,false,116.339,22.234,11.423
38,2628,GET,true,14.692,26.239,14.369
39,3784,GET,true,8.686,25.264,14.771
40,851968,GET,true,158.444,311.328,255.09
41,671744,GET,true,127.172,228.322,191.682
