2368.208,R
517.359,R
2471.984,I
641.168,R
746.727,R
1094.466,I
1015.364,I
604.405,R
605.686,R
1022.234,I
1007.736,I
584.07,R
987.932,I
580.864,R
999.661,I
616.812,R
1019.414,I
611.099,R
1008.355,I
951.152,I
561.401,R
976.849,I
592.904,R
571.3,R
963.946,I
956.249,I
945.198,I
567.802,R
954.008,I
939.001,I
574.763,R
983.665,I
963.406,I
925.371,I
560.052,R
977.053,I
908.826,I
535.639,R
552.134,R
534.981,R
540.298,R
533.399,R
537.797,R
532.159,R
919.668,I
568.098,R
914.975,I
879.026,I
881.294,I
514.281,R
525.05,R
874.115,I
856.335,I
507.658,R
876.539,I
511.361,R
522.068,R
865.212,I
852.057,I
862.058,I
509.004,R
872.325,I
502.932,R
844.865,I
504.741,R
841.687,I
826.767,I
831.073,I
833.082,I
833.355,I
496.155,R
495.515,R
843.839,I
836.311,I
494.502,R
910.303,I
842.818,I
864.736,I
483.593,R
819.102,I
479.799,R
495.352,R
809.507,I
791.597,I
789.709,I
478.798,R
1165.727,I
661.37,R
649.422,R
647.909,R
706.248,R
723.212,R
711.001,R
1178.017,I
665.102,R
1172.67,I
682.507,R
688.175,R
668.726,R
684.168,R
1183.446,I
1173.118,I
690.599,R
708.406,R
688.988,R
1163.996,I
1137.384,I
1122.605,I
662.793,R
875.028,I
754.385,I
454.418,R
454.053,R
457.58,R
452.042,R
448.12,R
451.623,R
452.971,R
449.385,R
755.401,I
447.671,R
760.855,I
467.473,R
789.653,I
473.739,R
756.918,I
757.174,I
466.06,R
765.138,I
446.687,R
753.334,I
743.717,I
746.633,I
445.389,R
459.553,R
453.288,R
765.384,I
529.734,R
470.122,R
474.315,R
755.387,I
739.369,I
740.86,I
733.549,I
435.665,R
749.839,I
735.743,I
436.901,R
442.441,R
441.573,R
743.393,I
739.919,I
739.644,I
440.915,R
755.966,I
432.759,R
748.308,I
734.454,I
861.218,I
415.491,R
699.852,I
739.777,I
730.579,I
440.883,R
746.385,I
434.007,R
443.454,R
440.114,R
446.551,R
737.905,I
737.757,I
460.682,R
750.147,I
746.287,I
733.81,I
732.331,I
434.067,R
436.192,R
743.243,I
435.313,R
438.025,R
443.959,R
437.247,R
436.611,R
436.379,R
437.779,R
443.265,R
735.152,I
432.349,R
747.569,I
447.956,R
514.527,R
741.577,I
735.992,I
441.03,R
438.126,R
743.514,I
725.498,I
431.55,R
736.936,I
431.306,R
439.347,R
439.781,R
434.898,R
735.864,I
435.454,R
742.314,I
431.993,R
737.084,I
721.992,I
431.146,R
432.287,R
740.03,I
721.6,I
825.53,I
402.069,R
689.132,I
427.995,R
727.891,I
720.423,I
732.274,I
727.689,I
427.736,R
436.469,R
727.54,I
720.332,I
721.662,I
428.981,R
739.455,I
726.742,I
427.122,R
437.736,R
433.243,R
737.688,I
720.626,I
720.241,I
734.005,I
434.761,R
435.062,R
432.576,R
735.424,I
433.96,R
729.061,I
729.462,I
428.483,R
437.845,R
732.495,I
720.681,I
728.496,I
726.663,I
429.0,R
739.751,I
429.866,R
736.247,I
439.468,R
728.814,I
430.566,R
432.757,R
442.177,R
436.562,R
738.525,I
431.946,R
436.465,R
434.041,R
740.238,I
722.561,I
428.771,R
439.015,R
729.129,I
728.549,I
428.006,R
828.127,I
411.261,R
691.722,I
731.407,I
434.335,R
726.036,I
727.133,I
718.585,I
427.816,R
735.462,I
719.231,I
430.749,R
729.748,I
428.175,R
440.163,R
434.44,R
438.24,R
727.186,I
434.318,R
729.179,I
726.57,I
430.685,R
433.504,R
433.298,R
435.649,R
731.19,I
427.321,R
432.111,R
730.266,I
726.045,I
723.33,I
426.606,R
735.139,I
429.695,R
735.923,I
425.879,R
434.867,R
437.146,R
432.097,R
433.761,R
740.411,I
718.779,I
719.293,I
727.824,I
432.733,R
733.325,I
434.242,R
727.277,I
727.845,I
433.596,R
435.248,R
436.577,R
731.143,I
729.927,I
723.075,I
722.754,I
434.982,R
742.64,I
721.986,I
725.256,I
724.77,I
431.297,R
436.704,R
