cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.103403566,0.079365079,0,0,0.078125,0.007751938,0.0390625,0.1171875,0.503937008,0,0.253846154,0.236220472,0,0.108527132,0.0703125,0,0.015625,0.054263566,0.0078125,0.076923077,0.124031008,0,0,0,0,0.007751938,0,0,0.7890625,0.790697674,0,0,0,0.015384615,0,0,0,0,0.790697674,0.790697674,0,0,0,0,0,0,0,0,0
,,,,,,,,,4.467215884,,0.490066626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.12408933,,0.245033313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
