0,136.752,136.181
1,71.616,127.487
2,67.563,132.316
3,248.399,130.655
4,137.24,116.111
5,117.13,99.565
6,111.667,76.947
7,120.994,79.521
8,147.253,88.712
9,113.379,70.835
10,89.747,95.567
11,95.939,84.036
12,84.497,71.366
13,139.333,95.32
14,90.623,100.122
15,77.942,74.109
16,77.263,63.173
17,85.079,71.582
18,80.699,78.816
19,81.528,78.722
20,83.615,86.537
21,84.782,73.695
22,82.226,107.977
23,94.932,115.867
24,80.129,70.604
25,64.394,134.121
26,90.489,131.429
27,99.051,72.8
28,77.137,62.607
29,72.539,68.391
30,83.077,78.709
31,82.274,84.007
32,85.883,82.044
33,88.849,91.697
34,83.684,69.036
35,80.914,95.339
36,79.683,81.892
37,73.477,131.721
38,102.871,89.077
39,92.138,76.168
40,79.996,76.982
41,79.826,67.491
42,69.496,63.557
43,69.43,65.788
44,70.427,75.212
45,75.584,67.429
46,74.768,72.988
47,76.486,89.197
48,68.411,62.044
49,71.965,67.108
50,73.451,70.083
51,80.441,126.816
52,75.791,101.126
53,70.496,78.596
54,79.01,105.312
55,64.341,75.138
56,85.196,75.626
57,79.316,68.082
58,78.11,66.418
59,75.664,69.711
60,72.879,74.227
61,76.727,78.121
62,79.512,81.332
63,80.33,85.929
64,83.291,83.143
65,83.655,73.122
66,74.296,69.998
67,72.039,72.668
68,75.774,81.171
69,76.584,672.648
70,89.898,103.022
71,61.443,96.663
72,55.186,80.332
73,74.299,149.113
74,55.269,103.129
75,55.438,110.179
76,55.216,111.195
77,54.9,122.872
78,54.785,107.395
79,54.98,117.564
80,86.261,108.737
81,106.029,107.862
82,99.8,96.246
83,76.733,111.893
84,76.209,115.905
85,80.674,104.887
86,77.87,118.46
87,94.608,114.673
88,69.124,97.97
89,62.22,210.794
90,103.547,152.695
91,69.391,137.856
92,60.435,147.523
93,95.348,123.098
94,70.676,120.208
95,66.627,123.851
96,179.782,121.7
97,71.572,198.027
98,63.726,137.322
99,92.181,130.777
100,68.368,136.697
101,61.092,226.062
102,94.294,236.608
103,120.192,271.309
104,59.216,127.695
105,63.598,131.312
106,200.799,130.759
107,88.157,133.987
108,85.875,159.795
109,114.885,113.287
110,89.159,114.641
111,69.439,117.744
112,97.618,115.555
113,74.528,140.645
114,67.855,135.444
115,98.123,132.707
116,78.543,119.181
117,72.976,117.87
118,180.669,111.528
119,80.757,106.646
120,82.18,112.252
121,110.443,152.504
122,77.793,149.941
123,119.152,162.078
124,230.523,113.041
125,217.352,225.566
126,145.55,138.317
127,121.267,135.436
128,137.69,163.115
129,132.714,133.6
130,138.501,114.688
131,138.271,130.564
132,111.413,169.481
133,114.293,137.789
134,114.13,132.58
135,117.698,144.035
136,111.304,143.133
137,131.925,159.154
138,138.206,174.286
139,136.676,135.856
140,119.823,134.792
141,118.567,149.002
142,125.278,151.476
143,111.894,172.711
144,224.652,145.645
145,75.556,173.653
146,84.354,141.211
147,102.488,139.708
148,74.111,165.194
149,98.126,182.561
150,197.865,142.845
151,120.41,111.978
152,115.318,128.526
153,117.391,126.873
154,122.953,135.272
155,157.447,126.776
156,89.136,134.484
157,120.704,137.471
158,94.059,130.424
159,80.086,121.612
160,99.062,140.63
161,84.862,129.665
162,87.785,120.404
163,114.917,121.987
164,111.977,139.577
165,95.77,116.643
166,117.153,123.962
167,96.708,123.033
168,84.894,131.727
169,132.315,120.532
170,134.316,125.384
171,102.84,124.966
172,92.941,124.124
173,100.724,116.581
174,105.047,127.767
175,82.68,206.241
176,132.705,148.531
177,110.288,85.607
178,81.107,82.82
179,105.339,93.177
180,82.459,80.556
181,84.484,80.376
182,140.485,81.57
183,81.163,106.8
184,78.209,107.04
185,82.481,137.615
186,88.573,122.372
187,60.399,109.386
188,70.73,117.983
189,99.035,115.351
190,74.416,126.225
191,93.291,108.491
192,99.55,105.156
193,74.709,118.203
194,76.534,118.897
195,117.176,126.943
196,78.955,120.973
197,76.46,152.785
198,101.635,100.25
199,74.326,133.293
200,76.902,122.25
201,129.064,112.901
202,108.51,114.495
203,124.622,126.221
204,68.471,113.302
205,78.472,113.275
206,113.215,99.88
207,74.295,91.861
208,72.85,82.973
209,98.431,117.933
210,73.505,86.495
211,77.282,92.984
212,102.894,77.003
213,75.97,82.597
214,72.482,97.659
215,99.282,78.805
216,78.076,74.685
217,71.219,77.161
218,94.679,61.327
219,74.293,88.052
220,74.039,86.21
221,98.661,84.074
222,72.801,88.6
223,98.049,81.39
224,58.725,78.211
225,80.871,74.757
226,640.932,99.684
227,87.929,83.571
228,74.877,77.22
229,78.941,80.416
230,64.899,84.831
231,96.319,67.798
232,69.341,97.387
233,66.322,82.932
234,93.155,80.281
235,72.677,81.829
236,67.106,81.972
237,100.514,79.494
238,70.672,87.127
239,101.991,81.666
240,67.528,135.387
241,95.392,91.974
242,71.843,91.702
243,71.888,85.003
244,101.449,73.797
245,70.479,77.288
246,73.838,76.472
247,79.312,73.772
248,82.344,76.409
249,82.833,74.57
250,87.642,65.795
251,82.75,86.328
252,81.409,63.726
253,75.336,73.705
254,78.901,66.98
255,75.566,89.373
256,106.834,84.887
257,68.903,67.97
258,103.592,99.868
259,69.462,81.205
260,76.931,82.847
261,72.108,82.343
262,80.779,87.048
263,71.777,87.906
264,96.495,84.116
265,88.653,62.248
266,94.135,126.375
267,75.917,84.548
268,79.726,75.171
269,98.267,97.524
270,80.432,82.122
271,76.248,90.555
272,77.746,78.399
273,94.721,83.775
274,88.566,80.207
275,82.929,80.064
276,83.377,79.193
277,84.543,72.631
278,84.752,75.564
279,76.416,80.085
280,90.547,78.465
281,82.17,79.293
282,76.724,78.887
283,68.703,79.815
284,97.854,73.095
285,84.961,78.042
286,77.648,74.374
287,85.381,68.384
288,78.97,67.963
289,80.143,72.56
290,69.131,73.876
291,94.791,105.588
292,87.747,99.106
293,82.455,81.425
294,83.6,78.985
295,93.114,77.026
296,93.258,78.396
297,93.826,92.226
298,86.737,89.531
299,75.583,85.426
300,77.27,81.301
301,76.283,80.505
302,75.84,87.651
303,76.191,86.6
304,76.394,73.345
305,71.322,69.757
306,77.513,68.853
307,74.674,75.815
308,69.013,94.837
309,94.097,90.236
310,85.907,92.842
311,84.166,82.853
312,80.019,83.473
313,85.727,83.295
314,77.749,94.03
315,64.621,83.69
316,105.618,87.55
317,85.096,90.421
318,92.017,80.578
319,97.956,91.162
320,120.491,103.844
321,78.157,96.623
322,63.699,81.082
323,96.21,100.001
324,69.667,106.698
325,86.306,106.37
326,80.115,107.631
327,65.265,130.492
328,98.823,107.847
329,78.939,118.162
330,80.608,112.703
331,73.963,95.042
332,73.845,112.554
333,78.588,103.809
334,79.395,110.484
335,77.914,104.025
336,79.279,112.984
337,77.683,103.614
338,72.905,118.334
339,73.178,99.322
340,78.34,109.528
341,67.189,99.462
342,67.918,107.083
343,69.846,125.275
344,65.653,96.5
345,68.327,102.685
346,80.343,88.893
347,67.984,92.155
348,79.589,97.044
349,67.332,93.442
350,88.724,74.16
351,80.628,73.283
352,81.119,69.071
353,94.507,67.743
354,87.351,86.341
355,84.513,101.314
356,82.918,77.816
357,79.748,138.948
358,79.531,91.776
359,64.282,103.842
360,71.698,76.622
361,69.497,72.356
362,66.185,70.662
363,74.636,70.023
364,92.2,68.031
365,89.859,63.773
366,94.89,71.564
367,83.894,69.478
368,82.078,68.643
369,83.09,71.394
370,92.287,69.808
371,82.755,69.139
372,87.23,65.595
373,90.897,78.129
374,80.989,80.79
375,90.697,577.774
376,87.167,98.154
377,67.272,82.989
378,72.52,81.47
379,58.182,74.912
380,91.021,86.694
381,62.372,72.793
382,76.077,83.835
383,81.098,78.4
384,90.332,77.018
385,81.526,72.162
386,61.736,72.872
387,73.834,77.222
388,70.019,79.936
389,78.035,75.692
390,102.946,79.74
391,55.371,70.71
392,67.54,64.721
393,83.028,65.06
394,65.065,65.302
395,60.484,62.866
396,88.451,63.373
397,63.822,65.891
398,59.27,69.131
399,93.423,65.054
400,65.003,85.128
401,61.977,90.431
402,90.537,74.013
403,64.402,92.636
404,61.711,85.283
405,85.967,93.458
406,64.44,92.78
407,59.478,71.757
408,84.41,77.398
409,84.161,75.571
410,94.041,72.89
411,62.746,79.563
412,99.741,70.733
413,89.55,73.629
414,92.833,59.779
415,95.83,112.028
416,94.786,106.09
417,75.652,85.609
418,73.104,78.989
419,69.11,67.755
420,68.375,67.654
421,69.944,67.48
422,65.337,67.939
423,80.933,79.326
424,68.86,64.083
425,109.792,61.511
426,95.179,59.206
427,105.17,58.523
428,77.097,62.873
429,74.222,60.34
430,69.598,100.022
431,72.344,79.859
432,68.935,90.064
433,64.1,73.801
434,70.96,74.039
435,68.88,65.086
436,68.004,65.728
437,70.036,66.509
438,69.128,84.216
439,69.03,66.45
440,98.41,57.572
441,73.36,59.21
442,85.328,58.578
443,55.579,66.087
444,48.329,60.454
445,48.629,113.048
446,48.405,84.023
447,49.114,71.353
448,48.221,68.484
449,48.42,73.934
450,48.518,72.182
451,48.53,69.786
452,68.55,69.983
453,69.011,74.536
454,78.972,66.76
455,71.963,67.06
456,96.525,85.613
457,77.315,65.747
458,74.344,70.012
459,71.208,75.668
460,88.142,72.282
461,77.819,66.711
462,74.015,69.921
463,74.819,69.235
464,73.739,76.156
465,77.175,68.765
466,77.18,62.922
467,75.02,79.137
468,70.814,73.336
469,66.181,70.721
470,64.86,79.779
471,65.444,69.534
472,63.205,70.711
473,63.564,71.109
474,68.023,74.171
475,68.554,68.203
476,65.789,79.973
477,66.317,82.444
