No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2628,GET,true,5.983,82.536,37.28
1,1368,GET,true,5.187,47.044,21.037
2,5948,GET,true,6.235,27.562,19.289
3,3896,GET,true,5.836,31.868,16.593
4,16384,GET,true,7.225,31.261,20.095
5,25640960,GET,true,3934.527,12820.659,29058.746
6,1836,GET,true,5.298,53.791,18.722
7,22609920,GET,true,4043.245,10026.615,15418.814
8,5648,GET,true,6.421,52.598,17.988
9,1388,GET,true,4.492,30.613,14.191
10,1132,GET,true,4.266,24.444,17.547
11,2056,GET,true,5.045,23.765,16.564
12,11120,GET,true,7.256,25.457,15.426
13,2056,GET,true,5.116,24.193,15.415
14,2196,GET,true,4.584,25.925,15.333
15,5420,GET,true,6.297,23.428,14.81
16,1835008,GET,true,697.873,998.056,389.693
17,2228224,PUT,false,1211.812,1685.4,9620.893
18,19070976,GET,true,3493.936,9900.127,3209.964
19,1372,GET,true,4.59,67.475,18.989
20,2876,GET,true,5.608,37.141,13.634
21,7984,GET,true,6.22,29.394,14.735
22,16384,GET,true,8.164,34.432,18.928
23,4898816,GET,true,772.96,2629.12,25456.088
24,15826944,GET,true,2978.637,8250.453,2681.532
25,1292,GET,true,4.599,51.597,16.245
26,5232,PUT,false,31.338,59.475,37.623
27,2832,GET,true,4.793,31.097,14.788
28,2628,GET,true,5.588,26.542,15.44
29,2632,GET,true,4.87,27.491,17.144
30,458752,GET,true,83.09,279.089,8850.458
31,688128,PUT,false,328.953,392.444,249.533
32,5420,GET,true,5.403,46.48,15.031
33,12156,GET,true,6.858,31.158,17.995
34,2628,GET,true,5.297,22.566,13.471
35,1372,GET,true,4.571,24.884,14.34
36,8585216,PUT,false,3997.05,5917.739,2658.225
37,82493440,GET,true,12645.444,42209.591,14750.591
38,1292,PUT,false,30.926,204.499,44.784
39,1744,PUT,false,27.253,56.766,29.116
40,15716,GET,true,8.565,80.53,22.017
41,1392640,GET,true,229.806,514.396,286.93
42,314654720,PUT,false,155992.593,192548.716,112387.734
43,1336,GET,true,6.351,62.356,32.937
44,147456,GET,true,32.191,149.302,45.335
45,16172,GET,true,8.533,95.977,18.553
46,23478272,GET,true,3602.116,12245.594,4828.469
47,1916928,GET,true,712.645,1041.168,381.698
48,1753088,PUT,false,814.877,1180.034,541.704
49,2628,GET,true,5.823,53.297,19.191
50,95813632,GET,true,14680.535,46937.079,29286.011
51,99876864,GET,true,15303.735,48778.2,18317.72
52,6728,GET,true,6.92,137.996,28.827
53,1776,GET,true,5.358,49.017,15.254
54,82509824,GET,true,12647.945,40709.472,36317.374
55,2628,GET,true,5.268,99.255,30.843
56,5136,GET,true,6.098,48.051,18.755
57,74891264,GET,true,12034.89,36978.153,26048.598
58,1032,GET,true,4.892,92.762,33.331
59,16384,GET,true,7.571,37.676,19.018
60,5420,GET,true,5.74,33.438,17.674
61,2628,GET,true,5.148,23.604,14.157
62,25034752,PUT,false,12046.031,15813.383,6624.728
63,16384,GET,true,8.622,34.737,25.787
64,1900,GET,true,4.803,21.539,14.592
65,6756,GET,true,5.784,25.992,16.541
66,1492,GET,true,4.753,22.452,14.756
67,11368,GET,true,7.12,50.91,22.999
68,16384,GET,true,7.732,29.409,16.621
69,6012928,GET,true,1323.853,3145.18,11670.104
70,18825216,GET,true,3445.345,9708.342,13761.126
71,278528,GET,true,54.718,180.098,25104.649
72,6720,GET,true,7.269,56.314,17.188
73,32768,GET,true,10.448,38.425,20.583
