Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,False,5.27,2.87
1040,GET,False,3.71,2.95
1040,GET,False,5.76,2.7
1040,GET,False,3.89,1.8
1040,GET,False,4.01,2.16
1040,GET,True,11.09,5.43
1040,GET,True,3.68,2.94
1040,GET,True,9.28,3.42
1040,GET,True,12.27,3.34
1064,GET,False,2.94,3.09
1068,GET,True,5.15,3.97
1116,GET,False,2.17,2.14
1116,GET,True,4.6,3.45
1116,GET,True,11.1,3.78
1116,GET,True,6.05,3.33
1116,GET,True,5.86,3.67
1116,GET,False,4.03,4.06
1116,GET,False,3.64,3.06
1116,GET,False,4.28,3.02
1116,GET,True,6.2,2.39
1116,GET,False,3.18,2.17
1116,GET,True,8.72,4.63
1116,GET,True,10.1,5.62
1116,GET,True,13.79,3.91
1116,GET,False,2.52,2.04
1116,GET,False,4.05,2.42
1116,GET,False,4.06,2.51
1116,GET,False,2.6,2.37
1116,GET,False,3.1,2.54
1116,GET,True,4.44,4.11
1116,GET,True,10.06,3.31
1116,GET,True,13.41,3.45
1116,GET,False,3.38,2.44
1116,GET,False,4.49,2.42
1128,GET,True,9.48,4.31
1128,GET,True,3.86,3.69
1128,GET,False,3.6,2.85
1128,GET,True,13.54,3.73
1128,GET,True,11.16,3.2
1128,GET,False,2.97,2.26
1128,GET,True,5.93,4.5
1128,GET,False,2.39,2.11
1128,GET,True,11.1,5.25
1128,GET,True,5.98,4.23
1128,GET,True,4.3,3.54
1128,GET,False,4.33,3.0
1128,GET,False,3.4,2.01
1128,GET,False,4.45,1.96
1128,GET,True,3.94,2.39
1128,GET,False,4.01,2.87
1128,GET,False,2.82,3.02
1152,GET,True,4.54,3.02
1152,GET,True,5.53,3.01
1152,GET,False,4.71,1.96
1152,GET,True,11.09,3.64
1152,GET,False,3.06,2.67
1152,GET,True,13.58,5.82
1152,GET,False,4.88,2.36
1152,GET,False,2.7,1.51
1152,GET,False,2.84,1.86
1152,GET,True,10.14,2.74
1152,GET,True,9.45,4.19
1152,GET,False,2.84,2.17
1152,GET,True,6.03,3.01
1152,GET,True,7.7,3.04
1152,GET,False,3.84,2.72
1152,GET,True,5.37,3.75
1152,GET,True,6.06,3.37
