No,Size,Type,IsDegradeRead,replicas,nativeec,hydra,microec
511,1980,GET,false,5.763,22.294,14.861,12.836
512,2628,GET,false,5.623,16.766,14.151,10.881
513,2628,GET,true,5.266,29.419,20.518,14.629
514,2628,GET,true,5.631,22.749,14.952,14.988
515,2628,GET,false,6.148,16.498,15.005,12.094
516,1982464,GET,false,310.454,311.746,311.045,309.74
517,2310144,GET,false,360.93,367.325,360.906,359.871
518,3342336,GET,false,518.067,520.612,519.126,519.496
519,2949120,GET,false,458.427,460.66,459.67,457.947
520,54394880,GET,false,8337.604,8354.881,8353.842,8338.234
521,2628,GET,true,6.114,33.688,24.149,18.353
522,262144,GET,true,50.97,128.62,74.279,2687.867
523,2490368,GET,true,387.76,769.493,646.844,476.277
524,5560,GET,false,6.708,23.95,16.404,11.967
525,21528576,GET,false,3306.17,3326.331,3304.601,3323.832
526,367247360,GET,true,56818.665,123460.191,135735.997,67122.119
527,83017728,GET,false,13323.673,12761.545,12811.397,12723.292
528,2628,GET,true,12.197,55.692,38.806,31.871
529,1372,GET,false,4.801,22.856,30.721,10.513
530,2195456,GET,true,342.881,824.267,580.848,406.798
531,16384,GET,true,7.702,71.974,33.256,20.297
532,16384,GET,true,6.597,35.576,25.851,14.599
533,16384,GET,false,7.566,19.602,27.936,13.036
534,2804,GET,false,5.19,19.622,17.661,11.222
535,819200,GET,true,150.265,281.462,195.157,764.347
536,12284,GET,true,7.104,49.372,25.402,18.209
537,2420,GET,false,5.141,30.888,17.182,12.494
538,6520832,GET,true,1020.137,2378.295,1699.826,12681.417
539,16384,GET,true,8.627,62.202,44.114,17.904
540,12284,GET,false,7.378,22.726,18.591,11.341
541,52412416,GET,true,8034.489,18058.131,14843.272,9535.995
542,6728,GET,false,7.45,44.566,43.542,12.768
543,2628,GET,true,4.787,69.407,48.585,21.673
544,3020,GET,true,5.395,38.378,37.718,15.151
545,3342336,GET,false,518.125,532.826,519.932,517.822
546,19791872,GET,false,3070.79,3060.432,3050.134,3038.352
547,54394880,GET,true,8338.307,19589.785,15654.234,8626.76
548,2628,GET,true,6.478,100.698,54.206,17.494
549,16187392,GET,true,2487.156,5657.641,4510.826,2617.101
550,2632,GET,false,6.259,27.389,21.684,11.074
551,2628,GET,false,4.662,26.31,18.165,11.382
552,16187392,GET,false,2485.881,2491.563,2486.084,2501.717
553,5816320,GET,false,897.999,900.31,900.915,896.947
554,2604,GET,true,5.401,44.467,24.37,14.622
555,2310144,GET,true,359.721,737.983,544.802,527.413
556,9682944,GET,false,1503.015,1500.715,1492.539,1487.953
557,1372,GET,true,4.292,45.864,17.982,14.312
558,3000,GET,true,5.537,33.177,16.767,14.141
559,2628,GET,true,5.11,23.075,19.593,13.273
560,1568,GET,true,4.695,23.39,17.515,12.969
561,2310144,GET,false,398.262,362.618,360.592,359.683
562,2628,GET,false,5.407,21.86,15.341,11.325
563,2310144,GET,false,360.202,365.093,360.086,358.933
564,6784,GET,true,6.493,29.168,19.702,14.175
565,2628,GET,false,5.264,17.278,13.088,10.145
566,1966080,GET,false,306.897,308.536,307.189,307.066
567,6932,GET,false,6.383,18.977,13.66,10.227
568,2162688,GET,true,336.806,682.601,498.238,481.246
569,4524,GET,true,6.488,51.949,26.069,16.143
570,9879552,GET,true,1535.41,3015.077,2306.945,1969.011
571,1128,GET,true,5.164,42.2,20.163,14.483
572,2604,GET,false,5.01,17.739,15.26,9.949
573,3020,GET,false,5.043,14.424,12.424,9.986
574,1368,GET,false,5.065,15.702,14.509,8.782
575,655360,GET,true,120.88,232.027,159.751,143.999
576,1116,GET,true,4.36,52.007,18.971,13.268
577,10764288,GET,true,1655.585,3178.373,2466.416,1754.29
578,12284,GET,false,7.066,27.33,15.05,11.01
579,2112,GET,true,5.138,45.078,21.497,12.873
580,1332,GET,false,4.415,21.805,13.273,9.522
581,1900544,GET,false,297.379,298.533,297.609,297.479
582,65536,GET,false,16.318,20.502,19.131,15.322
583,2628,GET,true,4.879,21.801,15.361,10.576
584,5576,GET,false,6.601,17.634,12.346,8.415
585,16384,GET,false,8.448,18.336,14.409,8.842
586,3220,GET,false,5.697,16.486,23.699,9.59
587,6632,GET,true,7.032,24.519,19.18,13.048
588,51478528,GET,false,7890.479,7930.848,7893.385,7890.704
589,12156,GET,false,9.037,19.167,14.315,11.337
590,1584,GET,true,5.044,23.143,17.595,17.979
591,51478528,GET,true,7891.085,17368.783,14256.258,10682.62
592,2628,GET,false,6.298,47.602,26.89,10.403
593,6504448,GET,false,1002.469,1007.643,1003.388,1004.769
594,9420800,GET,true,1457.646,2966.29,2599.216,2021.6
595,2628,GET,true,5.461,46.113,24.678,15.216
596,294912,GET,true,57.557,133.861,78.285,96.535
597,2804,GET,true,5.205,50.832,22.65,13.638
598,10408,GET,false,6.81,21.118,15.258,10.197
599,12284,GET,true,7.135,24.805,19.393,14.942
600,17743872,GET,false,2727.338,2727.183,2725.186,2726.343
601,86065152,GET,false,13204.191,13210.552,13194.001,13188.88
602,163840,PUT,false,95.069,154.579,169.976,595.807
603,3784,GET,true,5.712,59.574,49.987,17.732
604,10698752,GET,true,1660.762,3788.121,2562.585,13679.978
605,32768,GET,true,10.424,60.799,25.96,19.412
606,23248896,GET,false,3583.186,3571.58,3572.267,3566.596
607,3020,GET,true,5.744,23.677,17.017,13.589
608,3376,GET,true,5.299,18.813,16.544,11.913
609,2080768,GET,false,325.251,326.717,326.061,323.506
610,15548416,GET,true,2391.571,5424.825,3860.433,3087.423
611,2628,GET,false,5.327,29.034,19.592,8.571
612,10368,GET,false,7.992,21.353,15.639,10.694
613,1900544,GET,true,296.841,700.932,444.081,358.461
614,2310144,GET,false,396.237,365.297,360.566,367.548
615,151633920,GET,false,23232.106,23248.158,23248.168,23230.779
616,16384,GET,false,8.548,20.247,15.669,10.849
617,2628,GET,false,5.011,16.853,12.582,7.767
618,2628,GET,true,5.305,39.592,20.621,14.195
619,15024128,GET,true,2324.308,4936.644,3888.476,2763.927
620,16384,GET,false,8.147,30.09,25.347,10.717
621,2828,GET,true,5.794,48.604,20.863,12.979
622,3948,PUT,false,16.318,55.472,47.533,24.273
623,8476,GET,false,7.669,22.98,14.055,10.593
624,5560,GET,true,5.833,27.995,20.077,14.089
625,3000,GET,false,5.15,19.188,13.899,8.414
626,1040,GET,true,4.518,25.563,17.53,12.788
627,6724,GET,true,6.069,27.066,18.801,13.089
628,1152,GET,false,4.348,21.27,25.193,9.36
629,1372,GET,true,3.807,24.871,21.396,10.23
630,1772,GET,true,5.117,24.851,15.181,11.576
631,1982464,GET,false,310.199,312.274,312.848,308.907
632,1364,GET,true,4.895,25.102,20.712,11.985
633,2628,GET,true,4.076,26.095,16.948,10.038
634,2490368,GET,false,387.409,389.397,390.054,386.774
635,2628,GET,true,5.034,26.609,19.095,11.771
636,2060,GET,true,5.027,27.317,17.012,11.447
637,671744,GET,false,123.503,121.085,116.413,107.521
638,1760,GET,false,4.599,20.067,14.118,8.109
639,2412,GET,false,5.908,20.337,20.438,8.112
640,51478528,GET,true,7891.178,18229.839,14844.404,8111.574
641,3817472,GET,true,590.755,1307.616,1044.177,818.294
642,2056,PUT,false,14.216,74.567,50.531,24.518
643,52412416,GET,true,8032.121,18790.902,15343.787,10893.626
644,16384,GET,true,7.99,86.742,58.842,19.105
645,2628,GET,false,4.666,20.102,17.322,8.776
646,1368,GET,true,4.912,25.247,18.414,12.194
647,6720,GET,false,6.332,15.661,12.691,8.439
648,2112,GET,false,4.765,18.492,13.301,8.311
649,294912,GET,false,57.002,52.952,51.807,51.049
650,3000,GET,true,5.465,28.363,16.701,12.835
651,2340,GET,false,4.881,17.858,13.767,8.449
652,65536,GET,false,15.202,20.879,16.958,15.808
653,2804,GET,true,5.168,23.291,23.326,12.499
654,1336,GET,true,4.678,21.687,17.831,11.85
655,2420,GET,false,5.492,17.813,14.407,8.256
656,32768,GET,true,9.358,28.475,20.97,15.364
657,12156,GET,false,7.168,17.586,14.781,9.264
658,147456,GET,true,31.201,83.835,44.258,98.425
659,65536,GET,false,15.713,27.861,19.375,38.256
660,2632,GET,false,4.87,23.234,15.877,24.364
661,2628,GET,true,5.985,45.345,18.205,47.121
662,26443776,GET,true,4058.456,9268.757,7694.778,4230.377
663,13304,GET,false,7.726,26.739,28.54,10.17
664,1507328,GET,true,244.594,524.584,384.709,8812.392
665,2840,GET,true,5.111,51.037,24.456,15.64
666,11862016,GET,true,1834.558,3906.87,3114.72,1919.027
667,1982464,GET,false,355.506,314.611,313.827,309.85
668,12284,GET,false,6.796,17.102,15.624,9.483
669,9544,GET,false,6.47,25.602,19.546,9.514
670,2628,GET,true,5.41,42.094,18.46,13.004
671,1584,GET,true,4.507,31.074,16.373,11.072
672,7476,GET,false,6.711,22.186,15.334,9.51
673,12284,GET,false,6.811,16.506,16.121,9.605
674,4524,GET,false,5.633,17.071,20.518,8.91
675,1818624,GET,true,324.752,619.426,427.223,333.14
676,2628,GET,true,4.909,54.801,19.609,12.99
677,2628,GET,false,4.616,17.791,14.355,7.894
678,2832,GET,true,5.22,21.931,19.112,13.03
679,12284,GET,true,6.372,20.023,17.233,12.746
680,12284,GET,true,8.06,22.488,16.427,13.13
681,55967744,GET,false,8595.279,8586.079,8630.47,8578.566
682,1368,GET,false,4.58,13.486,15.864,7.938
683,2420,GET,false,3.997,12.762,13.277,6.908
684,3784,GET,false,5.009,14.178,13.656,8.951
685,47415296,GET,true,7281.978,16284.886,13591.992,30834.899
686,6904,GET,false,6.85,39.666,31.344,19.096
687,12284,GET,false,6.904,29.398,19.937,14.576
688,2628,GET,true,5.679,62.626,28.149,21.9
689,16384,GET,true,7.664,41.543,22.37,17.834
690,2804,GET,false,5.371,19.879,13.697,9.873
691,4960,GET,true,5.848,24.595,15.283,15.248
692,30539776,GET,false,4700.366,4703.777,4690.71,4683.796
693,2144,GET,false,5.115,18.314,16.546,11.002
694,2628,GET,false,4.93,16.674,12.746,10.693
695,1576,PUT,false,14.413,43.985,47.832,29.322
696,2628,GET,false,6.069,18.947,14.89,12.364
697,2628,GET,true,4.688,22.338,20.945,14.246
698,655360,GET,false,120.248,107.892,107.804,106.94
699,1982464,GET,false,309.894,311.977,311.271,310.231
700,2144,GET,false,5.02,16.844,15.047,10.475
701,27688960,GET,true,4246.957,9597.752,8043.871,4605.172
702,655360,GET,false,115.178,115.89,110.976,106.126
703,2628,GET,false,5.769,18.794,16.916,10.422
704,3592,GET,true,5.505,52.8,26.447,17.314
705,30720000,GET,true,4712.441,9795.915,8614.526,5031.475
706,2080768,GET,false,325.36,333.833,333.029,324.762
707,2628,GET,false,5.497,23.188,19.918,9.644
708,51478528,GET,false,7891.092,7899.657,7905.99,7891.419
709,54394880,GET,true,8337.466,18395.846,15652.923,11291.165
710,7476,GET,false,6.932,44.732,28.617,10.328
711,3000,GET,false,5.142,28.137,21.699,10.372
712,2996,GET,false,5.432,19.545,14.458,8.832
713,2628,GET,true,5.403,60.151,30.039,18.461
714,32653312,GET,false,5025.11,5016.713,5021.975,5006.784
715,16384,GET,true,8.327,35.679,30.787,16.234
716,704512,GET,false,128.946,116.936,114.941,113.635
717,2828,GET,false,5.495,18.951,14.882,8.265
718,2628,GET,true,5.165,26.582,23.467,13.205
719,2628,GET,true,4.576,25.653,18.337,12.429
720,704512,GET,false,118.263,116.872,112.586,112.334
721,32653312,GET,false,5012.996,5023.205,5024.385,5006.46
722,2628,GET,true,5.588,28.529,20.864,14.126
723,2420,GET,true,4.841,26.441,16.808,12.417
724,125108224,GET,false,19179.957,19193.958,19183.722,19169.58
725,9576,GET,false,7.371,19.503,14.613,10.519
726,1584,GET,true,5.712,26.011,19.725,12.419
727,1332,GET,false,4.834,19.433,15.319,8.19
728,3856,GET,false,6.137,17.773,14.282,9.131
729,278528,GET,true,55.184,127.728,78.607,105.644
730,2804,GET,true,4.615,50.496,16.753,13.963
731,1420,GET,false,4.636,19.509,13.766,8.483
732,3220,GET,false,5.183,19.792,13.889,8.629
733,278528,GET,true,59.966,148.743,73.25,305.26
734,2628,GET,true,5.486,61.99,19.368,14.072
735,1332,GET,true,4.592,30.263,15.569,11.972
736,9764864,GET,false,1520.776,1507.686,1513.172,1502.726
737,12156,GET,false,8.73,18.975,15.503,9.403
738,16384,GET,true,8.146,29.386,19.913,15.394
739,238272512,GET,true,36513.696,76307.961,69368.693,59016.933
740,3904,GET,true,7.131,85.047,56.062,16.179
741,32768,GET,false,10.611,25.936,26.282,12.632
742,2820,GET,true,5.938,23.422,32.254,13.02
743,671744,PUT,false,321.33,493.699,342.215,407.522
744,1332,GET,true,4.575,67.807,50.176,14.445
745,2097152,GET,true,327.175,811.39,522.04,437.572
746,16384,GET,false,7.649,33.254,17.985,10.112
747,278528,GET,true,59.715,135.168,76.468,91.704
748,2832,GET,true,5.284,56.579,22.385,13.9
749,2056,GET,true,5.128,34.219,18.295,12.509
750,2420,GET,false,4.37,26.512,16.676,8.441
751,2949120,GET,true,457.866,818.255,709.809,643.442
752,2628,GET,false,5.092,22.726,17.396,9.193
753,12284,GET,false,7.119,20.522,18.973,9.465
754,2832,GET,false,6.515,18.466,17.594,8.742
755,2310144,GET,true,359.418,606.912,531.427,457.904
756,65536,GET,true,16.298,63.116,29.753,24.648
757,2832,GET,false,5.708,24.832,23.53,8.54
758,2632,GET,false,4.365,20.993,15.994,9.27
759,4148,GET,true,5.709,29.295,21.23,12.629
760,95682560,GET,true,14661.498,33626.116,27668.211,17025.361
761,2260,GET,true,5.387,96.385,43.496,19.782
762,16384,GET,true,7.884,37.991,23.457,16.323
763,819200,GET,true,150.515,299.291,216.736,182.501
764,6732,GET,true,6.661,51.306,32.255,15.07
765,1900,GET,false,5.122,21.727,20.171,10.419
766,2080768,GET,true,324.385,776.552,529.612,436.679
767,1772,GET,true,4.75,53.986,21.007,14.179
768,1916928,GET,true,346.001,669.276,439.901,380.87
769,12284,GET,false,6.289,25.655,14.906,10.803
770,16384,GET,false,7.477,52.891,17.269,10.778
771,55197696,GET,true,8476.528,18543.477,16061.907,10355.021
772,2628,GET,false,6.499,36.467,54.074,12.274
773,2628,GET,true,4.659,57.98,34.425,21.104
774,1720,GET,true,4.51,32.263,18.667,14.145
775,4964,GET,false,6.038,21.213,14.605,10.181
776,5652480,GET,false,887.468,873.526,874.534,871.63
777,2628,GET,true,5.132,23.435,29.059,15.176
778,2628,GET,false,5.342,20.838,14.914,11.727
779,671744,GET,true,124.015,238.576,175.182,651.538
780,12284,GET,false,6.751,48.941,16.924,12.758
781,2097152,GET,false,326.795,329.707,330.636,326.967
782,49577984,GET,true,7599.379,17392.704,14562.836,21377.369
783,12156,GET,false,7.548,34.491,35.394,13.216
784,14663680,GET,true,2251.837,4851.843,4171.154,3221.486
785,3342336,GET,false,518.31,523.675,521.343,517.707
786,9027584,GET,true,1389.004,2754.856,2097.201,1622.525
787,2412,GET,true,5.074,49.899,25.323,14.902
788,2828,GET,false,5.727,21.815,16.075,10.092
789,2628,GET,false,5.121,25.878,15.611,9.036
790,2310144,GET,true,358.804,692.868,534.33,440.055
791,2832,GET,false,5.607,26.279,23.136,9.942
792,151633920,GET,false,23234.38,23259.754,23238.916,23233.28
793,12156,GET,false,8.929,18.175,22.314,10.694
794,6732,GET,true,6.357,37.804,25.454,14.525
795,1764,GET,false,4.431,22.873,13.312,9.114
796,3784,GET,false,5.006,19.178,17.275,9.28
797,12284,GET,false,6.566,19.844,13.776,10.386
798,6968,GET,true,6.116,25.072,20.996,15.675
799,1336,GET,false,3.976,17.628,14.61,8.7
800,17743872,GET,true,2738.084,4598.409,4373.181,28327.768
801,2628,GET,true,6.162,37.765,31.418,15.646
802,4259840,GET,true,658.823,1328.473,981.955,13290.719
803,12284,GET,false,6.424,27.785,16.897,9.912
804,2310144,GET,false,359.677,362.184,362.331,358.714
805,4448,GET,true,5.746,41.419,21.458,14.007
806,9338880,GET,false,1459.315,1453.647,1439.075,1451.708
807,9027584,GET,true,1410.966,2770.188,2052.981,1825.952
808,147456,GET,false,31.8,33.247,32.19,29.277
809,2144,GET,true,4.926,44.369,22.787,14.013
810,3904,GET,false,5.703,20.927,19.571,9.198
811,194838528,GET,false,29863.179,29848.879,29859.655,29847.091
812,14920,GET,true,8.023,23.482,27.856,15.949
813,1372,GET,false,4.673,14.863,21.808,9.486
814,2310144,GET,true,388.314,699.837,551.092,950.334
815,2260,GET,true,5.074,48.371,21.703,13.793
816,3932,GET,false,6.194,16.701,14.663,9.561
817,655360,GET,true,123.642,179.832,164.417,11886.627
818,1116,GET,true,4.194,34.127,18.542,14.733
819,3680,GET,false,5.913,15.857,13.909,9.288
820,294912,GET,false,56.486,52.869,52.927,51.334
821,9027584,GET,true,1407.155,3259.285,2160.767,1730.589
822,2628,GET,false,5.188,32.756,17.481,8.984
823,2628,GET,true,5.678,50.347,19.629,13.861
824,12156,GET,false,6.347,21.754,16.573,9.697
825,1372,GET,true,4.812,24.783,59.181,12.709
826,10764288,GET,true,1653.855,3611.119,2531.652,1881.646
827,10764288,GET,false,1674.268,1660.661,1658.783,1655.385
828,9576,GET,true,6.689,36.892,20.425,14.646
829,2310144,GET,true,360.546,835.358,539.017,465.126
830,16187392,GET,true,2484.097,4779.234,3941.191,2730.323
831,3860,GET,false,6.674,28.707,21.528,9.384
832,3784,GET,false,6.432,23.839,16.47,8.854
833,9519104,GET,false,1482.707,1483.767,1465.906,1473.593
834,9544,GET,true,6.541,39.614,21.388,18.566
835,2996,GET,false,5.035,19.944,18.687,8.856
836,54394880,GET,true,8338.314,19247.284,15001.84,12046.319
837,4756,GET,true,6.669,70.52,45.667,15.6
838,2628,GET,true,4.745,20.582,21.766,11.796
839,1832,GET,false,4.821,17.551,23.099,8.747
840,12284,GET,false,6.477,12.776,16.265,9.979
841,147456,GET,false,31.333,29.203,30.971,27.912
842,182452224,GET,false,27967.734,27993.045,27963.648,27953.021
843,51478528,GET,false,7906.564,7893.731,7892.171,7892.068
844,78348288,GET,false,12028.278,12007.041,12009.629,12005.254
845,1368,GET,true,5.426,20.096,21.812,13.56
846,12156,GET,true,7.719,19.309,20.536,13.988
847,2628,GET,false,5.08,10.552,13.194,7.789
848,54394880,PUT,false,26476.398,30465.181,19574.516,17808.942
849,2056,GET,false,5.979,23.97,28.264,9.577
850,1156,GET,false,5.273,18.4,18.927,8.826
851,1900,GET,false,6.08,18.881,16.804,7.918
852,9568256,GET,false,1488.099,1488.48,1478.407,1487.372
853,22675456,GET,true,3490.554,7821.275,6496.662,28655.484
854,2628,GET,true,4.849,55.892,36.171,15.297
855,2628,GET,true,5.04,25.632,32.377,11.877
856,3784,GET,true,6.136,21.663,19.764,12.024
857,2195456,GET,false,343.714,344.397,345.39,342.38
858,14663680,GET,false,2255.321,2274.178,2273.368,2256.686
859,4756,GET,false,6.234,19.99,15.359,9.426
860,819200,GET,true,149.969,330.225,210.4,10177.152
861,4284,GET,true,5.892,60.271,25.17,15.271
862,1179648,GET,true,199.386,379.042,279.009,260.682
863,151633920,GET,false,23233.953,23277.586,23252.353,23233.672
864,6716,GET,true,7.063,30.685,23.623,15.338
865,3020,GET,false,5.132,19.402,14.103,9.133
866,35553280,GET,false,6024.144,5466.113,5477.289,5451.959
867,8159232,GET,false,1255.396,1259.351,1273.799,1256.063
868,65536,GET,true,16.459,36.781,28.195,24.746
869,1332,GET,true,3.958,21.82,14.281,12.269
870,3936,GET,true,5.83,21.158,18.746,12.076
871,1900544,GET,false,297.2,298.594,303.832,297.012
872,2996,GET,true,6.192,21.471,18.436,12.951
873,2628,GET,false,4.778,17.787,11.704,8.535
874,1940,GET,true,5.503,21.45,12.626,11.22
875,16384,GET,true,7.524,24.403,19.015,14.923
876,2628,GET,false,4.424,15.815,11.582,8.727
877,1228,GET,false,4.642,14.701,9.905,7.794
878,3680,GET,true,5.694,20.657,17.628,11.91
879,4448,GET,false,6.0,15.804,18.285,9.176
880,2628,GET,true,4.704,19.889,21.841,12.054
881,17743872,GET,true,2724.104,5480.71,4424.695,3452.548
882,1772,GET,true,4.773,45.122,22.537,14.256
883,3342336,GET,false,518.643,520.942,517.573,517.929
884,671744,GET,false,125.379,110.17,111.484,108.168
885,2628,GET,true,4.489,20.708,19.244,10.797
886,10764288,GET,false,1673.136,1657.988,1656.413,1655.033
887,2420,GET,true,4.955,21.443,19.502,12.786
888,2404,GET,true,5.156,19.351,14.833,12.836
889,2220,GET,false,5.042,17.004,14.663,8.072
890,2628,GET,true,4.629,22.693,14.315,11.623
891,1368,GET,false,5.285,16.377,17.617,7.716
892,2097152,GET,true,326.176,792.56,502.13,430.873
893,3936,GET,false,5.772,31.146,12.995,8.949
894,30720000,GET,true,4712.17,10733.26,7920.163,5083.213
895,2628,GET,false,5.725,30.605,33.267,9.075
896,54394880,GET,true,17595.49,19401.561,15126.506,11906.379
897,294912,GET,true,77.042,174.237,98.398,250.562
898,4608,GET,false,8.743,29.594,21.451,10.173
899,5608,GET,false,8.157,22.859,17.408,9.826
900,3652,GET,false,7.114,19.242,25.941,8.34
901,16187392,GET,false,2486.977,2504.63,2486.963,2496.515
902,2310144,GET,true,364.159,763.719,604.024,551.64
903,1772,GET,false,6.82,30.12,25.079,9.633
904,9388032,GET,true,1461.487,3312.822,2539.87,1653.315
905,54394880,GET,true,8340.862,18917.953,15264.833,11659.743
906,3342336,GET,false,518.982,528.925,523.765,522.272
907,1372,GET,false,6.509,26.216,17.019,8.848
908,12284,GET,true,8.497,62.628,37.638,19.788
909,2804,GET,true,7.049,29.898,17.522,12.204
910,2344,GET,false,7.005,20.115,14.687,8.661
911,2996,GET,false,6.773,17.962,13.069,9.144
912,1576,GET,false,6.437,15.539,14.541,8.233
913,16384,GET,false,9.819,18.459,23.774,9.458
914,1360,GET,true,5.899,26.609,22.269,11.507
915,671744,GET,true,122.565,281.543,176.633,156.743
916,1156,GET,true,6.003,73.612,21.143,12.803
917,4284,GET,false,8.032,22.519,14.701,8.811
918,1152,GET,false,5.835,21.764,15.964,8.801
919,1980,GET,false,6.26,19.863,13.979,8.336
920,2260,GET,false,6.795,23.448,37.165,7.981
921,2310144,GET,false,361.373,363.948,363.449,358.774
922,294912,GET,true,57.17,133.052,78.527,79.123
923,2828,GET,false,7.378,26.742,18.6,8.345
924,1164,PUT,false,274.074,75.736,66.185,61.238
925,2844,GET,true,7.591,30.615,27.699,14.252
926,1064960,GET,false,192.199,171.226,170.546,168.948
927,3342336,GET,false,518.943,520.115,519.659,517.726
928,1576,GET,false,6.505,22.276,13.729,8.152
929,819200,GET,false,147.687,133.728,131.833,130.402
930,15548416,GET,false,2391.071,2405.291,2392.625,2387.415
931,3376,GET,false,7.582,19.472,17.212,8.437
932,2628,GET,false,6.342,19.729,12.038,7.918
933,1336,GET,true,6.175,28.266,19.568,12.567
934,2420,GET,true,6.114,26.989,17.648,12.534
935,32768,GET,false,12.283,22.456,14.638,11.44
936,819200,GET,false,150.3,134.31,134.515,131.602
937,1368,GET,false,6.73,20.602,22.997,8.099
938,32768,GET,true,12.151,32.66,24.545,17.21
939,2080768,GET,false,326.949,326.894,327.693,324.244
940,16384,GET,false,9.41,19.545,14.225,10.069
941,2260,GET,false,7.296,19.993,17.753,7.925
942,2832,GET,false,7.141,20.952,14.076,8.715
943,655360,GET,true,123.048,220.931,162.187,169.338
944,9830400,GET,false,1529.883,1518.44,1517.293,1511.402
945,1916928,GET,true,345.246,636.409,484.924,393.081
946,3020,GET,true,6.392,72.161,19.058,14.047
947,1116,GET,true,5.384,32.55,18.187,11.84
948,6524,GET,true,7.046,27.02,16.365,13.246
949,32768,GET,false,11.787,20.581,16.766,11.475
950,1980,GET,false,6.08,18.9,14.149,7.858
951,36601856,GET,true,5614.591,13300.479,10500.662,7863.095
952,54394880,GET,true,8339.524,19469.062,15538.877,8759.449
953,2056,GET,false,7.17,36.218,33.158,8.971
954,12284,GET,false,8.095,20.227,17.558,10.494
955,2060,GET,false,6.124,27.514,16.146,9.893
956,2628,GET,true,6.027,64.179,31.423,13.952
957,1372,GET,true,5.57,33.607,18.049,13.039
958,2628,GET,false,6.658,25.991,14.834,8.307
959,3000,GET,false,6.366,18.485,15.007,8.909
960,3020,GET,true,6.557,22.719,18.603,12.059
961,1982464,GET,true,311.982,737.97,520.551,396.735
962,6716,PUT,false,33.602,74.939,71.255,45.218
963,3000,GET,true,6.863,28.456,17.064,13.787
964,4344,GET,true,5.901,28.947,17.188,13.866
965,14663680,GET,true,2254.294,5364.487,4028.723,2678.013
966,2628,GET,false,5.524,39.836,19.291,9.271
967,3664,GET,true,7.043,56.281,26.707,14.077
968,16384,GET,false,9.506,26.615,34.631,10.352
969,54394880,GET,false,8338.233,8357.052,8361.055,8353.326
970,32768,GET,true,11.758,29.465,70.356,18.748
971,6152,GET,false,7.031,16.061,30.324,8.26
972,132939776,GET,true,20383.974,43608.089,37378.485,21102.006
973,9879552,GET,true,1520.193,3534.008,2754.109,2150.73
974,8536,PUT,false,42.691,62.924,83.405,44.129
975,22102016,GET,false,3407.587,3406.109,3395.569,3404.641
976,2628,GET,false,5.706,17.153,31.272,12.163
977,86900736,GET,true,13316.278,30503.953,24345.887,18437.177
978,10764288,GET,true,1662.096,3866.853,3009.625,2286.67
979,14663680,GET,true,2257.762,5216.198,3604.451,2582.89
980,1760,GET,false,4.816,26.418,17.066,9.077
981,2996,GET,false,5.015,20.374,22.581,11.053
982,2112,GET,false,4.776,19.903,13.735,9.431
983,6728,GET,true,6.617,51.322,29.73,19.106
984,2844,GET,false,5.361,25.272,18.566,8.733
985,2628,GET,false,5.801,22.562,17.907,9.95
986,43368448,GET,true,6664.602,15613.2,11895.232,31190.717
987,2420,GET,false,5.328,34.119,36.244,18.946
988,2420,GET,true,4.634,66.697,26.459,34.008
989,1332,GET,false,4.357,27.761,23.054,12.276
990,655360,GET,false,121.264,108.06,108.533,106.148
991,52920320,GET,true,8130.823,18567.007,15151.477,22367.698
992,16384,GET,false,8.781,42.579,30.795,14.429
993,4524,GET,false,6.249,28.139,33.528,11.496
994,2080768,GET,true,324.314,764.075,551.784,406.634
995,2424,GET,true,4.784,55.408,30.53,18.577
996,16384,GET,false,7.869,24.129,30.698,13.899
997,1152,GET,false,4.549,21.382,17.895,10.312
998,1744,GET,true,4.539,24.14,23.438,19.466
999,2996,GET,true,5.42,20.967,19.564,15.095
1000,1584,GET,false,4.5,15.694,18.064,10.753
1001,2804,GET,false,4.818,15.312,16.25,10.03
1002,294912,GET,false,56.77,52.249,53.301,50.9
1003,2832,GET,true,5.244,18.858,17.157,14.334
1004,19169280,GET,false,2956.012,2949.105,2943.744,2943.688
1005,10190848,GET,true,1586.343,3478.92,2748.576,1815.466
1006,1332,GET,true,4.939,47.515,22.105,34.965
1007,2628,GET,true,5.443,23.717,31.448,20.857
1008,3680,GET,false,5.817,16.739,18.101,11.087
1009,1116,GET,false,4.241,14.957,12.863,9.041
1010,1368,GET,false,4.051,14.692,12.677,12.901
1011,65536,GET,true,17.357,28.654,27.866,25.218
1012,3784,GET,false,5.625,15.417,22.147,10.441
1013,51478528,GET,false,7890.536,7899.766,7894.229,7892.019
1014,2628,GET,true,5.951,21.541,27.505,14.36
1015,117899264,GET,false,18064.417,18099.299,18069.847,18062.774
1016,294912,GET,false,57.097,52.714,51.345,50.699
1017,2628,GET,true,5.012,20.748,21.249,13.633
1018,5232,GET,true,6.332,18.7,18.367,13.012
1019,16384,GET,true,8.125,19.432,22.198,13.82
1020,1916928,GET,false,300.532,300.553,299.483,299.136
1021,1116,GET,false,5.098,13.766,14.798,8.045
1022,655360,GET,true,119.976,255.048,160.786,177.341
1023,2144,GET,true,4.79,55.384,24.636,13.113
1024,2949120,GET,true,457.391,1068.845,685.692,642.153
1025,49152,GET,true,13.597,54.891,26.956,22.346
