Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,False,5.6,2.05
1040,GET,False,4.25,2.33
1040,GET,False,4.96,1.65
1040,GET,False,2.43,1.69
1040,GET,False,5.8,2.44
1040,GET,True,14.08,4.74
1040,GET,True,5.66,2.83
1040,GET,True,12.48,3.73
1040,GET,True,13.99,2.81
1064,GET,False,4.05,2.48
1068,GET,True,5.79,3.23
1116,GET,False,4.16,1.94
1116,GET,True,4.65,4.78
1116,GET,True,11.25,4.01
1116,GET,True,6.19,2.62
1116,GET,True,10.74,3.33
1116,GET,False,9.41,2.14
1116,GET,False,3.53,2.13
1116,GET,False,4.48,2.01
1116,GET,True,6.05,2.2
1116,GET,False,4.37,2.1
1116,GET,True,7.67,5.71
1116,GET,True,17.77,4.19
1116,GET,True,11.93,3.04
1116,GET,False,2.7,1.58
1116,GET,False,3.45,1.83
1116,GET,False,4.27,1.91
1116,GET,False,3.33,1.67
1116,GET,False,4.12,2.51
1116,GET,True,6.06,3.22
1116,GET,True,6.72,2.28
1116,GET,True,8.14,3.51
1116,GET,False,4.63,2.2
1116,GET,False,4.67,2.3
1128,GET,True,9.32,3.3
1128,GET,True,5.93,3.52
1128,GET,False,3.84,2.6
1128,GET,True,11.29,3.31
1128,GET,True,8.17,2.8
1128,GET,False,2.49,1.79
1128,GET,True,7.99,2.94
1128,GET,False,2.31,1.67
1128,GET,True,14.49,5.34
1128,GET,True,6.91,4.03
1128,GET,True,4.26,3.14
1128,GET,False,5.11,2.45
1128,GET,False,4.01,2.91
1128,GET,False,5.52,1.74
1128,GET,True,3.73,2.38
1128,GET,False,4.23,2.48
1128,GET,False,4.58,1.76
1152,GET,True,4.1,2.97
1152,GET,True,3.94,2.83
1152,GET,False,4.21,2.56
1152,GET,True,5.82,4.01
1152,GET,False,4.36,2.46
1152,GET,True,12.79,3.76
1152,GET,False,7.0,2.49
1152,GET,False,3.73,1.51
1152,GET,False,3.57,1.71
1152,GET,True,4.2,2.9
1152,GET,True,10.09,3.07
1152,GET,False,3.61,2.11
1152,GET,True,6.55,3.17
1152,GET,True,8.61,2.99
1152,GET,False,4.22,2.33
1152,GET,True,4.34,2.88
1152,GET,True,5.36,2.74
1152,GET,False,5.21,2.07
1152,GET,True,4.96,2.46
1152,GET,True,5.07,3.42
1152,GET,False,3.76,2.17
1152,GET,False,2.33,1.89
1152,GET,True,6.37,3.85
1152,GET,False,4.89,2.15
1152,GET,True,3.43,2.76
1152,GET,True,13.75,3.97
1152,GET,False,5.01,2.74
1152,GET,False,4.7,2.27
1152,GET,True,6.51,2.99
1156,GET,True,12.26,2.13
1156,GET,False,3.71,2.08
1156,GET,True,12.0,3.42
1156,GET,False,4.87,1.94
1156,GET,True,16.97,2.57
1156,GET,True,7.0,3.91
1156,GET,False,3.68,2.65
1156,GET,False,5.02,2.52
1156,GET,True,4.67,2.62
1156,GET,True,13.79,7.01
1156,GET,False,5.8,2.52
1156,GET,True,16.27,5.05
1156,GET,True,11.66,3.37
1156,GET,False,3.49,1.67
1156,GET,False,4.76,2.27
1156,GET,False,4.13,2.55
1156,GET,True,5.37,3.94
1156,GET,True,5.61,3.72
1164,PUT,False,0.28,0.22
1164,GET,True,5.09,2.87
1176,GET,True,6.19,3.95
1228,GET,False,3.17,1.68
1228,GET,False,5.88,2.4
1236,GET,True,9.35,2.61
1236,GET,False,4.51,1.87
1236,GET,True,5.49,2.98
1236,GET,True,5.44,2.66
1236,GET,False,2.73,2.57
1292,PUT,False,5.73,2.51
1332,GET,True,9.62,7.08
1332,GET,False,3.88,2.03
1332,GET,False,6.37,2.82
1332,GET,False,3.32,2.27
1332,GET,False,6.33,2.67
1332,GET,False,4.02,1.69
1332,GET,True,10.64,3.65
1332,GET,True,7.71,3.61
1332,GET,True,5.84,3.01
1332,GET,True,5.65,2.81
1332,GET,False,3.87,1.69
1332,GET,False,3.89,1.54
1332,GET,True,4.24,3.27
1332,GET,False,5.6,2.48
1332,GET,False,3.66,1.87
1332,GET,True,5.51,3.1
1332,GET,False,5.86,2.08
1332,GET,True,9.79,2.92
1332,GET,False,6.27,2.4
1332,GET,False,3.09,1.87
1332,GET,False,2.84,1.81
1332,GET,True,4.82,2.74
1332,GET,True,6.59,2.61
1332,GET,False,3.29,3.51
1332,GET,False,4.94,2.16
1332,GET,False,3.18,1.78
1332,GET,True,14.82,3.16
1332,GET,True,5.11,3.62
1336,GET,False,3.65,2.39
1336,GET,True,4.64,2.53
1336,GET,True,6.96,3.3
1336,GET,True,5.05,3.58
1336,GET,False,3.78,1.99
1336,GET,False,3.11,1.64
1336,GET,False,5.64,1.86
1336,GET,False,4.66,2.61
1336,GET,True,5.38,2.88
1336,GET,False,3.99,2.11
1336,GET,False,5.58,2.78
1336,GET,False,3.56,2.99
1336,GET,False,3.82,1.7
1336,GET,False,5.01,2.46
1336,GET,False,3.82,1.91
1336,GET,True,4.58,2.04
1336,GET,False,5.2,1.97
1336,GET,True,4.41,3.75
1336,GET,True,4.26,2.44
1336,GET,True,17.64,3.32
1336,GET,False,4.43,2.19
1336,GET,True,3.03,1.87
1336,GET,True,3.73,2.77
1336,GET,False,3.06,1.56
1336,GET,False,5.37,3.4
1336,GET,True,5.68,2.87
1336,GET,False,3.32,1.78
1348,GET,True,4.9,2.23
1352,GET,False,4.41,1.91
1356,GET,False,4.47,1.76
1356,GET,True,10.71,2.97
1356,GET,False,5.47,1.92
1356,GET,True,5.61,3.36
1356,GET,False,4.37,2.1
1356,GET,True,5.73,4.66
1356,GET,True,5.34,3.52
1356,GET,False,5.53,2.69
1356,GET,False,7.15,2.46
1356,GET,True,3.46,2.63
1356,GET,True,8.11,2.84
1356,GET,False,7.57,3.29
1356,GET,False,4.17,2.28
1356,GET,True,8.86,3.09
1356,GET,True,4.7,3.06
1356,GET,False,3.66,2.17
1356,GET,False,3.06,1.99
1356,GET,False,4.64,2.02
1356,GET,False,3.74,1.73
1360,GET,True,5.42,2.67
1360,GET,True,4.51,1.95
1364,GET,True,5.13,2.45
1364,GET,False,6.61,2.22
1364,GET,True,10.54,3.94
1364,GET,True,5.53,2.79
1368,GET,True,4.07,2.59
1368,GET,True,12.5,3.08
1368,GET,True,5.23,3.21
1368,GET,False,4.6,2.04
1368,GET,False,3.58,2.03
1368,GET,False,3.1,1.73
1368,GET,True,3.7,2.5
1368,GET,False,7.96,1.98
1368,GET,True,4.95,2.42
1368,GET,True,6.47,3.27
1368,GET,False,7.33,2.12
1368,GET,False,3.91,1.82
1368,GET,False,3.1,1.46
1368,GET,True,9.43,4.68
1368,GET,True,5.41,2.57
1368,GET,False,5.3,2.54
1368,GET,False,3.63,3.18
1368,GET,True,12.38,3.36
1368,GET,False,2.94,1.73
1368,GET,True,5.52,3.52
1368,GET,True,5.14,2.48
1368,GET,False,3.06,1.2
1372,GET,True,6.01,2.83
1372,GET,True,6.3,3.37
1372,GET,False,5.49,2.6
1372,GET,True,6.03,2.34
1372,GET,True,5.1,2.37
1372,GET,True,5.15,2.64
1372,GET,False,4.76,2.19
1372,GET,True,4.98,2.83
1372,GET,True,6.15,2.68
1372,GET,False,4.03,1.36
1372,GET,False,3.1,1.49
1372,GET,True,5.72,2.08
1372,GET,True,5.91,2.51
1372,GET,False,2.55,2.0
1372,GET,False,3.48,1.86
1372,GET,True,13.22,3.82
1372,GET,False,3.25,2.41
1372,GET,True,6.53,2.69
1372,GET,False,3.1,3.81
1372,GET,False,3.18,2.03
1372,GET,False,5.45,2.13
1372,GET,True,10.69,3.33
1416,GET,False,5.31,1.9
1420,GET,False,4.21,1.83
1424,GET,True,15.08,3.06
1464,GET,True,4.1,2.79
1492,GET,True,3.8,2.75
1524,GET,False,4.3,2.99
1532,GET,False,4.05,2.22
1536,GET,True,5.75,2.86
1568,GET,True,4.98,2.76
1568,GET,True,4.5,2.1
1576,GET,True,5.35,2.46
1576,GET,False,5.15,2.75
1576,GET,False,3.42,1.25
1576,GET,False,2.63,1.76
1576,GET,False,3.85,2.57
1576,GET,True,4.09,3.14
1576,GET,False,2.41,1.28
1576,GET,True,5.06,3.29
1576,GET,False,5.19,2.43
1576,GET,True,3.23,2.53
1576,PUT,False,3.05,2.03
1584,GET,False,4.87,2.05
1584,GET,False,3.77,2.58
1584,GET,True,4.55,2.17
1584,GET,True,6.58,2.97
1584,GET,True,6.89,2.46
1584,GET,True,13.72,3.33
1584,GET,False,4.16,2.5
1584,GET,False,4.38,1.95
1584,GET,False,5.69,2.2
1584,GET,True,8.19,2.83
1584,GET,False,3.52,2.14
1584,GET,True,4.44,2.09
1584,GET,True,6.0,3.0
1584,GET,False,6.6,2.46
1584,GET,True,11.35,2.65
1584,GET,True,12.14,3.49
1584,GET,False,3.62,1.7
1584,GET,True,4.59,3.56
1584,GET,True,11.13,3.14
1584,GET,False,3.67,2.9
1584,GET,True,5.6,3.04
1584,GET,False,4.16,1.95
1584,GET,False,3.26,2.14
1584,GET,True,6.42,2.61
1584,GET,False,3.49,2.39
1604,GET,False,3.39,1.59
1656,GET,True,4.81,3.4
1656,GET,True,3.9,2.7
1716,PUT,False,2.4,1.52
1720,PUT,False,3.4,1.7
1720,GET,True,7.15,3.14
1720,GET,False,7.69,2.63
1720,PUT,False,4.04,2.45
1720,GET,True,5.17,2.47
1720,PUT,False,2.13,0.78
1720,PUT,False,2.87,1.48
1720,PUT,False,6.75,2.18
1744,GET,True,5.32,4.29
1760,GET,True,6.36,3.41
1760,GET,False,3.53,2.36
1760,GET,False,4.42,2.55
1760,GET,False,4.36,1.76
1760,GET,False,5.49,1.88
1764,GET,False,5.16,2.06
1772,GET,True,3.9,2.62
1772,GET,False,4.03,2.34
1772,GET,False,4.78,2.05
1772,GET,True,10.74,2.89
1772,GET,True,11.37,2.99
1772,GET,True,11.76,2.69
1772,GET,True,5.68,3.05
1772,GET,True,10.18,3.03
1772,GET,True,4.86,2.26
1772,GET,True,5.18,2.97
1772,GET,True,8.78,2.53
1772,GET,True,5.67,2.65
1772,GET,False,4.25,2.53
1772,GET,True,6.36,3.26
1772,GET,False,4.42,1.41
1772,GET,False,6.23,1.86
1772,GET,True,4.1,2.33
1772,GET,True,5.3,2.91
1772,GET,False,11.47,2.05
1772,GET,True,3.39,2.88
1772,GET,True,4.3,3.18
1772,GET,False,5.2,2.52
1772,GET,False,3.64,2.8
1772,GET,True,3.92,3.25
1772,GET,True,9.45,2.99
1772,GET,False,4.64,1.71
1772,GET,True,3.58,2.46
1772,GET,False,4.89,1.81
1772,GET,False,9.17,1.66
1772,GET,True,4.92,2.54
1780,GET,False,5.46,2.16
1780,PUT,False,4.82,1.59
1788,GET,False,4.92,1.51
1788,GET,False,2.91,1.46
1788,PUT,False,5.62,1.52
1788,GET,True,4.89,2.49
1792,GET,False,3.44,2.64
1796,GET,True,13.78,3.35
1804,PUT,False,3.95,2.44
1832,GET,False,3.64,1.81
1896,GET,True,11.45,9.1
1896,GET,True,6.63,3.3
1900,GET,True,4.19,2.66
1900,GET,True,7.26,3.99
1900,GET,False,2.97,1.56
1900,GET,False,4.78,1.76
1900,GET,True,5.76,2.91
1900,GET,True,4.03,3.0
1900,GET,False,4.24,2.03
1900,GET,True,6.44,3.24
1900,GET,True,4.61,2.32
1900,GET,False,3.11,1.3
1932,GET,True,9.42,3.07
1940,GET,True,3.9,2.04
1964,GET,True,3.56,2.25
1980,GET,False,7.86,2.01
1980,GET,False,5.85,2.14
1980,GET,False,5.75,1.72
1980,GET,True,4.28,2.52
1980,GET,False,3.87,2.23
1980,GET,False,2.39,1.51
1980,GET,False,4.87,1.7
1980,GET,True,4.14,2.57
1980,GET,True,3.88,2.45
1980,GET,False,3.89,1.99
1980,GET,False,2.72,2.07
1980,GET,True,4.02,2.51
1980,GET,False,5.09,2.23
1980,GET,False,6.8,2.28
1980,GET,False,4.31,2.21
1980,GET,True,12.3,3.72
1980,GET,False,3.17,1.33
1980,GET,False,3.11,1.29
1988,GET,True,10.3,2.77
1988,GET,True,5.7,2.89
1988,GET,False,3.52,1.84
1988,GET,False,3.27,1.37
1988,GET,True,7.1,3.18
1988,GET,True,12.3,3.13
2008,GET,True,3.71,3.19
2012,GET,False,5.02,1.62
2052,GET,True,4.02,2.58
2056,GET,True,3.36,2.2
2056,GET,False,2.97,2.01
2056,GET,True,9.12,3.2
2056,GET,True,6.33,2.79
2056,PUT,False,2.73,1.81
2056,PUT,False,5.62,2.2
2056,GET,True,18.18,5.4
2056,GET,False,2.87,1.9
2056,GET,True,5.7,3.68
2056,GET,True,6.67,2.44
2056,GET,False,5.05,1.25
2056,GET,True,12.75,2.56
2056,PUT,False,3.84,2.2
2056,PUT,False,2.62,1.59
2056,GET,False,5.67,2.11
2056,PUT,False,5.25,1.72
2056,GET,False,4.01,1.6
2056,PUT,False,4.15,3.57
2056,GET,False,4.06,2.3
2056,GET,True,4.79,2.53
2056,GET,False,5.12,1.9
2056,GET,True,5.93,3.71
2056,GET,False,6.06,2.12
2056,PUT,False,2.78,1.91
2056,GET,False,6.88,1.82
2056,PUT,False,4.53,2.81
2056,GET,True,6.47,2.4
2056,GET,True,5.07,2.6
2056,GET,False,4.14,1.93
2056,GET,False,2.28,1.76
2056,GET,False,3.64,1.65
2056,GET,True,6.69,5.4
2060,GET,True,11.61,3.65
2060,GET,False,3.77,1.93
2060,PUT,False,3.01,2.48
2060,GET,False,4.49,1.62
2060,GET,True,3.93,2.49
2060,GET,False,3.27,1.67
2060,GET,False,5.15,2.23
2060,GET,False,4.23,2.06
2060,GET,True,5.0,2.83
2060,PUT,False,2.26,1.55
2060,GET,False,4.13,2.4
2060,GET,True,5.43,2.28
2060,GET,False,3.82,2.35
2060,GET,False,3.5,1.69
2060,PUT,False,3.48,1.33
2060,GET,False,4.13,1.91
2060,GET,False,4.47,1.7
2060,GET,False,4.6,2.25
2112,GET,False,4.24,2.08
2112,GET,True,4.49,2.8
2112,GET,True,2.75,2.08
2112,GET,False,3.3,2.14
2112,GET,True,4.82,2.98
2112,GET,False,3.88,1.74
2112,GET,True,10.78,4.03
2112,GET,False,4.17,1.97
2112,GET,True,4.74,2.24
2112,GET,True,8.77,2.51
2112,GET,False,2.63,1.55
2112,GET,True,11.96,9.16
2112,GET,True,5.74,3.49
2112,GET,True,3.99,3.46
2112,GET,False,3.19,2.03
2144,GET,True,9.01,2.84
2144,GET,False,5.03,2.35
2144,GET,False,4.65,3.59
2144,GET,True,3.62,2.73
2144,GET,False,3.58,2.15
2144,GET,True,11.56,2.74
2144,GET,True,3.51,2.51
2144,GET,True,4.67,2.54
2144,GET,True,6.52,3.23
2144,GET,False,3.78,1.7
2144,GET,False,2.9,1.33
2144,GET,False,3.36,2.09
2144,GET,True,4.19,2.85
2172,GET,False,2.91,2.35
2172,GET,True,3.72,2.91
2172,GET,False,2.63,1.94
2184,PUT,False,3.65,2.99
2184,GET,False,3.64,1.42
2212,GET,True,3.95,2.49
2212,GET,False,2.68,1.65
2212,GET,True,16.49,3.94
2212,GET,False,3.82,2.84
2212,GET,False,3.57,1.88
2212,GET,True,5.48,2.72
2212,GET,False,3.33,2.01
2212,GET,False,3.34,2.2
2212,GET,True,5.3,4.24
2216,GET,False,4.28,2.47
2216,GET,False,4.13,1.87
2220,GET,False,3.83,1.99
2220,GET,False,3.37,1.6
2228,GET,False,2.89,2.32
2236,GET,False,4.99,2.57
2256,GET,True,10.57,3.23
2260,GET,False,3.67,2.42
2260,GET,True,10.79,3.21
2260,GET,True,9.53,2.72
2260,GET,True,13.65,5.52
2260,GET,False,3.74,2.02
2260,GET,False,3.45,1.17
2260,GET,False,5.1,2.05
2260,GET,False,2.71,1.86
2260,GET,False,5.52,2.08
2260,GET,False,4.57,1.5
2260,GET,True,17.89,3.67
2260,GET,False,2.74,1.09
2260,GET,False,3.59,2.12
2260,GET,True,6.5,2.98
2260,GET,True,5.75,3.07
2260,GET,False,4.09,1.77
2260,GET,True,2.9,2.08
2260,GET,False,7.51,2.59
2260,GET,False,7.04,3.61
2340,GET,False,3.32,1.54
2340,GET,True,3.65,2.42
2340,GET,False,6.35,3.08
2340,GET,False,3.21,2.02
