No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,true,4056.971,17.522,18.843
1,2144,GET,true,5.073,18.76,26.587
2,2310144,GET,true,359.746,19.152,19.921
3,1980,GET,true,4.518,18.738,19.061
4,1152,GET,true,3.803,18.27,19.11
5,2404,GET,true,4.951,18.272,19.199
6,2628,GET,true,4.571,17.645,18.664
7,1336,GET,true,4.182,19.751,20.466
8,1772,GET,true,4.135,19.526,19.437
9,14708,GET,true,8.285,18.152,18.914
10,40943616,GET,true,6292.469,18.556,19.56
11,2195456,GET,true,342.312,19.777,18.565
12,2404,GET,true,4.695,24.688,20.047
13,4931584,GET,true,760.833,17.893,18.704
14,2420,GET,true,4.435,18.381,18.818
15,30720000,GET,true,4726.581,18.091,20.096
16,2212,GET,true,5.297,20.779,20.473
17,1584,GET,true,4.456,18.944,19.152
18,114688,GET,true,25.991,20.557,19.728
19,20365312,GET,true,3140.266,18.461,19.3
20,65536,PUT,false,108.569,19.943,19.063
21,16187392,GET,true,2486.775,18.529,38.969
22,4016,GET,true,6.456,18.308,21.729
23,15548416,GET,true,2387.175,33.684,20.438
24,10764288,GET,true,1654.366,22.833,21.233
25,14663680,GET,true,2251.822,20.225,20.105
26,23822336,GET,true,3670.934,59.65,78.875
27,1116,GET,true,4.756,24.853,24.545
28,2628,GET,true,4.858,19.873,20.049
29,1152,GET,true,3.843,19.943,20.921
30,10088,GET,true,6.828,18.641,19.474
31,16384,GET,true,7.875,19.272,19.529
32,1980,GET,true,4.636,19.094,19.902
33,1900544,GET,true,296.891,18.274,19.166
34,2628,GET,true,5.008,20.287,19.083
35,2996,GET,true,5.224,30.127,18.916
36,54394880,GET,true,8336.498,18.669,19.582
37,3000,GET,true,5.642,18.173,21.222
38,2628,GET,true,4.678,19.072,20.426
39,3784,GET,true,5.188,17.685,19.299
40,851968,GET,true,169.298,26.094,29.795
41,671744,GET,true,124.215,22.023,20.974
42,7476,GET,true,6.384,18.416,20.888
43,2628,GET,true,5.152,18.368,20.728
44,2080768,GET,true,324.688,18.683,18.724
45,3342336,GET,true,517.655,18.111,18.357
46,3784,GET,true,4.663,34.176,36.975
47,3342336,GET,true,516.889,26.872,22.121
48,1720,PUT,false,27.933,19.316,19.811
49,1332,GET,true,4.303,18.735,18.802
50,819200,GET,true,149.51,18.988,19.819
51,2628,GET,true,5.475,18.76,19.477
52,12284,GET,true,6.871,18.602,18.791
53,7596,GET,true,5.609,18.878,18.565
54,3376,GET,true,5.197,19.691,27.544
55,9544,GET,true,6.519,18.717,27.471
56,1336,GET,true,3.848,18.44,19.183
57,7852,GET,true,5.888,18.304,19.227
58,2097152,GET,true,326.717,18.705,18.82
59,32768,GET,true,10.236,18.943,18.576
60,1372,GET,true,4.478,19.963,19.327
61,65536,GET,true,16.063,18.909,22.502
62,3020,GET,true,4.653,19.981,20.26
63,86900736,GET,true,13315.262,18.621,19.274
64,2340,GET,true,5.429,19.542,20.329
65,12284,GET,true,7.408,18.598,20.507
66,2080768,GET,true,324.392,18.806,20.599
67,2340,GET,true,3.881,17.938,19.391
68,10088,GET,true,6.674,18.253,19.655
69,1900544,GET,true,342.242,18.545,20.039
70,2628,GET,true,4.803,18.013,18.278
71,2844,GET,true,4.817,18.47,19.38
72,28606464,GET,true,4387.418,18.35,18.994
73,132939776,GET,true,20366.774,18.791,21.78
74,9338880,GET,true,1457.375,18.716,19.176
75,2144,GET,true,4.819,20.147,19.374
76,1576,GET,true,4.103,18.185,19.392
77,17743872,GET,true,2723.35,19.19,18.933
78,55967744,GET,true,8593.424,18.635,18.816
79,14663680,GET,true,2254.496,18.252,18.822
80,10764288,GET,true,1670.546,18.421,18.529
81,1788,GET,true,4.925,18.385,26.652
82,1966080,GET,true,307.52,18.215,21.454
83,1788,PUT,false,32.276,19.043,18.604
84,62947328,GET,true,9647.081,34.258,41.633
85,4524,GET,true,6.769,25.458,21.492
86,1980,GET,true,4.282,18.456,19.015
87,1332,GET,true,4.121,18.665,18.603
88,3680,GET,true,5.411,18.935,18.98
89,1128,GET,true,3.602,18.992,18.884
90,2340,GET,true,4.153,19.611,19.148
91,1336,GET,true,3.847,21.699,19.237
92,10404,GET,true,7.314,19.219,19.432
93,16187392,GET,true,2485.234,19.393,19.052
94,2195456,GET,true,342.641,18.465,18.749
95,1788,GET,true,4.717,19.819,19.467
96,1128,GET,true,3.838,17.51,18.363
97,54394880,GET,true,8336.216,18.048,18.014
98,32768,GET,true,10.305,19.531,19.961
99,3020,GET,true,4.73,18.164,19.309
100,2844,GET,true,5.396,18.168,18.253
101,3784,GET,true,5.463,18.204,18.716
102,4960,GET,true,5.555,19.453,19.048
103,6728,GET,true,5.704,17.876,18.683
104,110198784,GET,true,16884.044,18.806,18.224
105,3162112,GET,true,489.966,18.333,18.997
106,12284,GET,true,8.088,18.521,18.585
107,14663680,GET,true,2253.582,18.857,18.525
108,3342336,GET,true,517.492,19.749,18.39
109,33767424,PUT,false,17787.123,18.35,18.751
110,2628,GET,true,6.151,18.27,18.917
111,2310144,GET,true,360.266,18.371,19.64
112,6920,GET,true,5.721,18.304,19.548
113,51478528,GET,true,7891.039,20.244,19.759
114,2628,GET,true,5.172,18.662,19.372
115,1156,GET,true,3.781,18.649,18.121
116,2628,GET,true,4.874,18.826,19.535
117,1988,GET,true,4.333,18.387,19.817
118,2112,GET,true,4.429,18.342,19.168
119,2490368,GET,true,418.178,20.448,19.538
120,114688,GET,true,25.192,18.011,18.319
121,55197696,GET,true,8474.425,32.202,41.849
122,16384,GET,true,8.659,19.841,20.469
123,294912,GET,true,56.448,18.505,18.434
124,3000,GET,true,4.741,17.908,19.61
125,2820,GET,true,4.61,18.491,27.129
126,32768,GET,true,10.376,17.72,18.788
127,2628,GET,true,4.884,19.365,46.242
128,2949120,GET,true,457.42,17.639,22.398
129,7476,GET,true,6.402,18.323,19.664
130,2785280,GET,true,432.488,18.39,19.019
131,2060,GET,true,4.579,18.449,18.435
132,2628,GET,true,4.402,23.582,18.742
133,2628,GET,true,4.805,19.533,19.369
134,3024,GET,true,4.942,18.675,20.424
135,1332,GET,true,3.926,18.609,18.613
136,2628,GET,true,4.74,20.273,20.266
137,1772,GET,true,4.252,19.748,31.47
138,2228224,PUT,false,1040.983,19.668,19.402
139,3784,GET,true,6.103,18.117,18.206
140,2628,GET,true,5.743,30.699,33.824
141,54394880,GET,true,8341.579,20.368,20.291
142,2628,GET,true,5.257,19.108,19.095
143,12656,PUT,false,25.223,32.219,32.892
144,1152,GET,true,4.766,22.324,20.123
145,2628,GET,true,4.521,19.417,19.392
146,65536,GET,true,15.649,30.567,30.747
147,4448,GET,true,5.602,21.144,21.065
148,1332,GET,true,4.243,19.07,18.702
149,1900,GET,true,4.508,19.124,17.714
150,16384,GET,true,8.366,17.782,18.795
151,17743872,GET,true,2723.765,19.564,18.853
152,8004,GET,true,7.05,19.465,19.245
153,2628,GET,true,4.459,19.824,19.451
154,2144,GET,true,4.37,18.756,18.266
155,3256,GET,true,5.063,18.704,18.574
156,6908,GET,true,5.746,18.773,18.039
157,5236,GET,true,5.566,19.323,18.594
158,196608,GET,true,39.026,21.59,18.193
159,2628,GET,true,4.102,23.588,18.523
160,1916928,GET,true,299.588,31.731,30.87
161,16384,GET,true,7.617,20.864,18.962
162,54394880,GET,true,8351.885,18.671,18.74
163,1772,GET,true,5.285,31.774,30.986
164,8004,GET,true,6.509,22.253,20.402
165,2628,GET,true,4.467,21.138,19.427
166,1584,GET,true,4.343,17.92,28.887
167,2604,GET,true,4.906,19.228,19.32
168,9576,GET,true,6.227,19.888,18.259
169,1772,GET,true,3.908,17.632,17.995
170,2344,GET,true,4.774,19.527,19.068
171,2420,GET,true,5.414,31.244,30.662
172,147456,GET,true,31.594,21.136,19.857
173,671744,GET,true,119.476,19.679,18.483
174,65536,GET,true,15.595,19.112,18.428
