Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,False,3.01,1.98
1024,GET,True,3.65,2.7
1024,GET,True,13.94,3.08
1024,GET,False,2.95,2.1
1028,GET,True,4.55,3.38
1064,GET,True,10.34,3.63
1064,GET,True,5.15,3.23
1064,GET,False,10.07,4.31
1064,GET,False,3.17,2.38
1068,GET,True,5.43,7.36
1068,GET,False,4.05,2.48
1072,GET,True,3.37,2.44
1076,GET,True,4.42,3.22
1080,GET,False,2.69,1.82
1088,GET,False,5.15,2.1
1088,GET,True,5.32,3.19
1096,GET,True,8.91,2.8
1108,GET,True,6.11,3.14
1120,GET,True,9.83,3.21
1120,GET,False,2.86,2.3
1124,GET,True,4.66,3.16
1128,GET,True,10.77,3.11
1128,GET,False,2.8,1.97
1128,GET,False,2.61,2.25
1128,GET,False,3.59,2.23
1128,GET,True,12.04,4.23
1128,GET,True,3.6,2.68
1128,GET,False,4.15,2.33
1128,GET,False,2.81,2.03
1128,GET,False,2.7,2.05
1132,GET,False,2.83,2.23
1132,GET,True,4.06,2.76
1132,GET,True,3.58,3.08
1132,GET,True,15.63,4.66
1132,GET,True,7.03,3.02
1132,GET,False,3.05,1.6
1132,GET,False,4.27,2.15
1132,GET,False,4.36,2.78
1132,GET,False,4.24,2.17
1132,GET,False,3.09,2.07
1132,GET,True,11.11,3.12
1132,GET,True,11.65,3.29
1132,GET,False,5.2,2.54
1132,GET,False,7.6,1.89
1144,GET,False,3.32,1.82
1148,GET,False,7.34,2.61
1148,GET,True,3.79,2.71
1148,GET,False,4.54,2.54
1152,GET,True,4.29,2.8
1152,GET,True,11.65,3.41
1156,GET,True,15.8,5.93
1156,GET,False,4.15,2.57
1156,GET,True,5.14,2.64
1156,GET,False,5.36,3.56
1156,GET,False,3.08,2.08
1156,GET,True,4.28,3.34
1156,GET,True,18.05,6.79
1156,GET,True,4.16,2.89
1156,GET,False,3.52,2.37
1156,GET,False,2.58,1.47
1156,GET,False,2.83,1.28
1156,GET,False,2.61,1.76
1156,GET,True,5.8,3.17
1156,GET,True,3.61,2.47
1156,GET,True,8.39,2.9
1156,GET,True,8.02,2.67
1156,GET,False,3.83,2.32
1156,GET,False,7.44,2.76
1156,GET,True,6.46,3.48
1156,GET,True,17.69,6.34
1156,GET,False,5.54,2.8
1156,GET,False,2.18,2.05
1156,GET,True,6.44,3.2
1156,GET,True,5.39,2.66
1156,GET,False,5.85,1.96
1156,GET,False,4.61,2.61
1156,GET,False,3.47,2.05
1156,GET,False,3.36,2.05
1156,GET,True,4.53,3.43
1156,GET,True,4.08,3.7
1156,GET,False,6.46,2.86
1156,GET,True,5.11,3.48
1156,GET,False,2.97,2.3
1156,GET,False,5.22,2.01
1156,GET,True,6.33,3.04
1156,GET,False,4.11,2.06
