Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,True,5.63,3.37
1024,GET,True,3.99,2.52
1024,GET,True,16.16,5.23
1024,GET,True,4.29,2.45
1028,GET,True,8.08,3.87
1064,GET,True,4.14,2.79
1064,GET,True,4.71,2.98
1064,GET,True,14.88,5.45
1064,GET,True,4.32,3.26
1068,GET,True,11.35,6.92
1068,GET,True,5.16,2.49
1072,GET,True,2.71,2.35
1076,GET,True,4.51,2.7
1080,GET,True,4.78,2.71
1088,GET,True,3.82,3.06
1088,GET,True,3.09,2.42
1096,GET,True,7.21,3.3
1108,GET,True,5.85,1.89
1120,GET,True,14.59,5.25
1120,GET,True,5.51,2.86
1124,GET,True,4.37,2.82
1128,GET,True,11.33,4.82
1128,GET,True,6.13,3.04
1128,GET,True,17.15,2.74
1128,GET,True,9.73,3.68
1128,GET,True,5.4,3.55
1128,GET,True,3.59,2.71
1128,GET,True,6.47,3.68
1128,GET,True,9.81,2.81
1128,GET,True,12.7,3.95
1132,GET,True,5.08,3.48
1132,GET,True,6.69,3.5
1132,GET,True,9.48,2.89
1132,GET,True,13.15,3.3
1132,GET,True,3.53,3.66
1132,GET,True,4.1,2.77
1132,GET,True,12.43,3.74
1132,GET,True,8.72,2.85
1132,GET,True,4.14,3.16
1132,GET,True,5.13,3.39
1132,GET,True,13.62,3.52
1132,GET,True,8.46,3.64
1132,GET,True,8.39,3.11
1132,GET,True,16.3,5.19
1144,GET,True,4.32,3.0
1148,GET,True,12.98,5.92
1148,GET,True,4.22,2.73
1148,GET,True,6.33,3.02
1152,GET,True,5.57,3.43
1152,GET,True,3.85,2.62
1156,GET,True,16.82,6.02
1156,GET,True,7.24,3.65
1156,GET,True,14.69,5.39
1156,GET,True,12.65,3.43
1156,GET,True,4.03,2.97
1156,GET,True,5.39,3.4
1156,GET,True,14.48,9.16
1156,GET,True,4.81,2.77
1156,GET,True,6.81,3.79
1156,GET,True,5.57,2.82
1156,GET,True,9.68,4.74
1156,GET,True,4.95,2.68
1156,GET,True,5.81,3.57
1156,GET,True,4.17,2.22
1156,GET,True,9.83,3.19
1156,GET,True,9.64,5.87
1156,GET,True,4.34,2.41
1156,GET,True,20.46,4.62
1156,GET,True,11.34,4.31
1156,GET,True,4.81,3.91
1156,GET,True,11.2,3.19
1156,GET,True,9.15,2.99
1156,GET,True,7.31,3.63
1156,GET,True,3.85,2.92
1156,GET,True,3.75,3.24
1156,GET,True,5.1,3.46
1156,GET,True,14.19,3.74
1156,GET,True,15.93,5.05
1156,GET,True,4.29,2.94
1156,GET,True,4.73,3.55
1156,GET,True,10.17,3.37
1156,GET,True,10.33,4.11
1156,GET,True,6.53,3.21
1156,GET,True,4.49,3.4
1156,GET,True,16.68,4.56
1156,GET,True,9.4,2.65
1156,GET,True,18.19,5.39
1156,GET,True,9.23,3.06
1156,GET,True,4.78,3.38
1156,GET,True,8.16,2.98
1156,GET,True,11.22,3.15
1156,GET,True,5.25,3.36
1156,GET,True,4.12,2.49
1156,GET,True,4.85,3.11
1156,GET,True,5.89,2.95
1156,GET,True,3.9,3.1
1156,GET,True,4.92,3.48
1156,GET,True,10.94,3.86
1156,GET,True,11.67,3.8
1156,GET,True,10.36,3.42
1156,GET,True,17.39,5.6
1156,GET,True,12.18,4.36
1156,GET,True,7.73,2.97
1156,GET,True,19.58,3.53
1156,GET,True,8.7,3.15
1156,GET,True,14.01,3.37
1156,GET,True,3.86,3.23
1156,GET,True,5.47,5.02
1156,GET,True,15.12,3.7
1156,GET,True,4.06,2.96
1156,GET,True,8.84,4.0
1156,GET,True,15.87,4.69
1156,GET,True,6.3,3.91
1156,GET,True,11.89,4.71
1156,GET,True,4.28,3.6
1156,GET,True,9.55,6.08
1156,GET,True,15.63,3.74
1156,GET,True,5.02,2.92
1156,GET,True,5.47,2.61
1156,GET,True,14.51,3.72
1156,GET,True,6.47,2.6
1156,GET,True,4.62,2.65
1156,GET,True,5.04,3.15
1156,GET,True,5.23,3.64
1156,GET,True,13.07,3.38
1156,GET,True,5.32,2.51
1156,GET,True,10.86,3.24
1156,GET,True,5.0,3.61
1156,GET,True,12.58,3.62
1156,GET,True,5.45,3.03
1156,GET,True,9.98,6.61
1156,GET,True,4.54,3.52
1156,GET,True,9.53,8.81
1156,GET,True,4.6,3.97
1156,GET,True,3.62,3.44
1156,GET,True,5.24,2.88
1156,GET,True,10.97,3.47
1156,GET,True,13.77,4.78
1156,GET,True,11.18,3.26
1156,GET,True,15.98,4.06
1156,GET,True,7.26,4.03
1156,GET,True,13.2,5.44
1156,GET,True,4.41,3.16
1156,GET,True,5.33,3.64
1156,GET,True,4.71,2.58
1156,GET,True,8.84,5.08
1156,GET,True,3.81,2.55
1156,GET,True,6.16,3.69
1156,GET,True,16.02,4.88
1156,GET,True,5.8,3.13
1156,GET,True,3.97,3.11
1156,GET,True,4.12,3.25
1156,GET,True,4.3,3.12
1156,GET,True,12.1,5.56
1156,GET,True,3.19,3.24
1156,GET,True,3.59,2.35
1160,GET,True,5.4,2.54
1160,GET,True,7.67,3.38
1160,GET,True,6.24,2.8
1160,GET,True,3.11,3.75
1176,PUT,False,4.1,2.91
1180,GET,True,12.37,3.63
1180,GET,True,14.09,3.72
1184,GET,True,5.31,3.21
1184,GET,True,5.37,3.23
1188,GET,True,4.07,2.82
1192,GET,True,8.93,9.25
1192,GET,True,8.91,3.73
1200,GET,True,4.13,3.21
1212,PUT,False,4.29,3.5
1232,GET,True,5.46,3.02
1232,GET,True,3.54,2.67
1236,GET,True,5.65,3.09
1236,GET,True,3.46,2.81
1236,GET,True,11.14,3.15
1236,GET,True,11.07,3.13
1236,GET,True,5.67,4.03
1236,GET,True,6.52,7.98
1236,GET,True,14.26,4.31
1272,GET,True,4.1,3.14
1288,GET,True,12.45,3.11
1296,PUT,False,3.95,3.49
1296,GET,True,15.44,3.7
1296,PUT,False,5.43,2.43
1304,GET,True,3.69,2.99
1308,GET,True,3.41,2.99
1308,GET,True,10.83,3.69
1308,GET,True,5.62,2.68
1308,GET,True,3.48,3.02
1308,GET,True,12.18,7.76
1308,GET,True,9.23,4.29
1308,GET,True,11.14,3.28
1332,PUT,False,3.87,3.49
1336,GET,True,12.52,4.39
1336,GET,True,4.49,2.98
1336,GET,True,11.38,3.22
1336,GET,True,3.02,2.95
1336,GET,True,4.69,4.62
1336,GET,True,10.05,3.14
1336,GET,True,7.9,3.92
1340,GET,True,4.64,3.51
1340,GET,True,4.44,2.8
1348,GET,True,4.28,3.26
1348,GET,True,5.75,2.78
1348,GET,True,5.44,2.51
1348,GET,True,9.66,4.44
1348,GET,True,7.81,5.0
1356,GET,True,8.69,3.34
1356,GET,True,16.68,3.67
1356,GET,True,4.56,3.41
1356,GET,True,5.85,3.88
1356,GET,True,4.17,2.5
1356,GET,True,5.83,3.44
1356,GET,True,4.03,3.24
1356,GET,True,11.47,3.81
1356,GET,True,5.73,3.65
1356,GET,True,3.99,2.61
1356,GET,True,13.94,2.66
1356,GET,True,3.46,1.86
1356,GET,True,4.31,3.44
1356,GET,True,14.42,3.3
1356,GET,True,6.16,3.26
1356,GET,True,14.55,4.33
1356,GET,True,5.66,3.27
1356,GET,True,5.95,3.24
1356,GET,True,6.51,3.1
1360,GET,True,11.72,3.51
1360,GET,True,5.86,3.85
1360,GET,True,6.55,2.42
1360,GET,True,10.58,3.48
1360,GET,True,7.8,2.92
1364,GET,True,5.02,3.69
1364,GET,True,5.06,3.72
1364,GET,True,12.3,3.19
1364,GET,True,5.88,2.67
1364,GET,True,4.23,2.49
1364,GET,True,4.31,2.85
1364,GET,True,5.89,3.51
1364,GET,True,3.88,3.76
1364,GET,True,4.54,4.48
1364,GET,True,18.22,4.1
1364,GET,True,8.93,4.68
1364,GET,True,3.24,2.72
1364,GET,True,8.49,4.18
1364,GET,True,4.88,2.77
1364,GET,True,4.31,3.16
1364,GET,True,11.67,2.61
1364,GET,True,4.62,3.07
1364,GET,True,3.66,2.72
1364,GET,True,3.75,2.85
1368,GET,True,4.99,4.1
1368,GET,True,7.95,3.2
1368,GET,True,5.66,3.51
1368,GET,True,5.73,4.3
1368,GET,True,4.68,3.11
1368,GET,True,5.15,3.16
1368,GET,True,9.33,3.86
1368,GET,True,3.84,2.51
1368,GET,True,6.57,3.14
1368,GET,True,4.57,2.57
1368,GET,True,5.07,3.42
1368,GET,True,5.29,3.35
1368,GET,True,11.91,6.51
1368,GET,True,4.98,3.16
1368,GET,True,4.22,2.42
1368,GET,True,4.62,3.29
1368,GET,True,5.29,3.12
1368,GET,True,13.93,3.24
1368,GET,True,3.66,3.44
1368,GET,True,12.72,3.26
1368,GET,True,6.14,3.46
1372,GET,True,6.63,2.54
1372,GET,True,5.28,3.05
1376,GET,True,5.44,2.73
1376,GET,True,4.62,2.93
1388,GET,True,3.91,2.51
1388,GET,True,14.74,4.76
1392,GET,True,3.88,2.92
1392,GET,True,4.29,2.85
1392,GET,True,4.86,3.46
1396,GET,True,4.03,4.94
1396,GET,True,9.37,3.23
1396,GET,True,16.84,3.54
1396,GET,True,4.82,4.41
1396,GET,True,11.71,3.7
1396,GET,True,7.21,3.87
1396,GET,True,4.9,2.52
1400,GET,True,3.74,3.03
1400,GET,True,10.2,5.27
1400,GET,True,5.01,3.23
1400,GET,True,3.87,2.6
1412,PUT,False,4.77,9.03
1412,PUT,False,4.89,3.03
1412,GET,True,4.6,2.86
1412,GET,True,3.47,2.91
1412,GET,True,4.28,2.7
1412,GET,True,10.34,6.33
1412,PUT,False,3.04,2.2
1420,GET,True,4.37,2.66
1424,GET,True,7.15,3.52
