Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,False,2.81,1.63
1024,GET,True,4.26,2.54
1024,GET,True,12.48,5.54
1024,GET,False,3.32,2.1
1028,GET,True,6.23,3.04
1064,GET,True,10.4,4.42
1064,GET,True,5.46,3.28
1064,GET,False,8.8,5.18
1064,GET,False,3.05,2.19
1068,GET,True,10.13,4.62
1068,GET,False,4.48,2.06
1072,GET,True,3.84,2.35
1076,GET,True,5.27,3.46
1080,GET,False,2.38,1.89
1088,GET,False,2.91,2.1
1088,GET,True,4.92,3.48
1096,GET,True,12.94,3.46
1108,GET,True,6.05,3.13
1120,GET,True,15.56,3.09
1120,GET,False,3.12,1.74
1124,GET,True,5.04,3.41
1128,GET,True,4.95,3.96
1128,GET,False,2.76,2.22
1128,GET,False,3.42,1.95
1128,GET,False,2.81,2.25
1128,GET,True,10.77,3.94
1128,GET,True,3.92,2.63
1128,GET,False,3.38,2.1
1128,GET,False,3.27,2.79
1128,GET,False,2.93,2.1
1132,GET,False,3.35,2.26
1132,GET,True,5.03,2.45
1132,GET,True,3.97,3.62
1132,GET,True,12.26,4.18
1132,GET,True,4.6,2.6
1132,GET,False,3.14,1.51
1132,GET,False,5.27,2.04
1132,GET,False,6.16,2.38
1132,GET,False,3.16,2.18
1132,GET,False,2.61,2.17
1132,GET,True,10.82,2.82
1132,GET,True,12.23,3.77
1132,GET,False,3.81,1.87
1132,GET,False,5.81,2.04
1144,GET,False,2.97,1.86
1148,GET,False,13.01,2.88
1148,GET,True,4.19,2.74
1148,GET,False,3.82,2.74
1152,GET,True,3.85,2.91
1152,GET,True,9.99,3.22
1156,GET,True,16.44,6.59
1156,GET,False,4.19,2.03
1156,GET,True,4.95,2.6
1156,GET,False,4.64,2.17
1156,GET,False,3.14,1.81
1156,GET,True,3.99,3.36
1156,GET,True,15.51,3.52
1156,GET,True,4.23,2.96
1156,GET,False,4.48,1.93
1156,GET,False,2.24,1.61
1156,GET,False,2.62,2.25
1156,GET,False,2.78,1.89
1156,GET,True,4.24,3.13
1156,GET,True,4.57,2.4
1156,GET,True,11.72,147.47
1156,GET,True,11.56,3.2
1156,GET,False,3.21,2.41
1156,GET,False,7.61,4.33
1156,GET,True,8.57,4.3
1156,GET,True,18.42,3.37
1156,GET,False,5.81,2.22
1156,GET,False,2.26,2.2
1156,GET,True,6.9,3.01
1156,GET,True,3.56,2.61
1156,GET,False,2.78,1.98
1156,GET,False,4.2,2.8
1156,GET,False,3.41,1.95
1156,GET,False,3.21,2.18
1156,GET,True,6.0,2.8
1156,GET,True,4.22,2.3
1156,GET,False,8.04,2.9
1156,GET,True,3.69,2.69
1156,GET,False,3.81,1.68
1156,GET,False,4.12,1.97
1156,GET,True,6.76,3.25
1156,GET,False,4.0,2.25
1156,GET,True,4.19,2.79
1156,GET,True,11.94,3.12
1156,GET,False,2.85,2.16
1156,GET,True,4.87,2.69
1156,GET,True,16.4,4.43
1156,GET,False,4.12,2.59
1156,GET,True,4.59,2.55
1156,GET,True,4.87,3.09
1156,GET,True,9.79,2.48
1156,GET,False,2.66,2.41
1156,GET,False,6.16,3.02
1156,GET,False,4.63,2.76
1156,GET,False,4.34,2.44
1156,GET,True,5.25,3.11
1156,GET,True,10.66,3.24
1156,GET,True,11.74,13.8
1156,GET,False,4.06,2.37
1156,GET,True,11.6,4.68
1156,GET,False,3.33,1.8
1156,GET,True,12.27,3.24
1156,GET,True,4.13,2.94
1156,GET,True,5.3,3.33
1156,GET,False,6.53,1.71
1156,GET,True,4.83,2.82
1156,GET,False,4.17,2.16
1156,GET,True,12.91,2.7
1156,GET,False,3.65,2.3
1156,GET,True,4.49,4.72
1156,GET,False,2.81,1.61
