No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,false,5.247,47.427,19.329
1,65536,GET,true,16.0,38.099,25.386
2,2981888,GET,false,463.144,465.677,463.292
3,131072,GET,true,28.89,47.271,9149.365
4,1988,GET,false,5.775,20.235,17.374
5,2628,GET,false,4.509,12.106,11.709
6,124403712,GET,false,19621.108,19095.131,19062.279
7,606208,GET,false,115.52,99.459,99.594
8,10508,GET,true,7.207,17.475,71.457
9,294912,GET,false,56.854,53.92,51.013
10,65536,GET,true,15.612,24.975,25.312
11,28737536,PUT,false,14788.319,15878.902,9257.303
12,22052864,GET,true,3406.208,8054.26,4223.743
13,65699840,GET,true,10069.083,24122.35,35537.562
14,458752,GET,true,85.949,253.492,12604.052
15,2628,GET,true,5.274,86.421,40.199
16,50413568,GET,false,7727.645,7745.505,7731.639
17,12284,GET,false,7.779,34.092,14.095
18,114688,GET,true,27.03,52.393,46.573
19,10508,GET,true,6.211,21.351,17.897
20,1015808,GET,true,189.466,362.101,228.094
21,458752,GET,true,87.75,219.204,130.902
22,49152,GET,false,13.598,35.904,17.72
23,32768,GET,true,10.138,62.862,21.568
24,114688,GET,true,25.083,47.108,32.036
25,16384,GET,false,8.149,19.529,12.17
26,2628,GET,false,5.615,17.003,11.701
27,16384,GET,true,7.788,28.354,18.96
28,1912,GET,true,4.912,35.576,15.366
29,753664,GET,true,135.274,296.483,173.55
30,2628,GET,false,4.504,34.115,11.239
31,5648,GET,false,7.946,20.648,10.994
32,3044,GET,true,5.923,52.506,16.209
33,16384,GET,false,7.622,22.878,11.307
34,9308,PUT,false,16.326,47.234,38.087
35,10576,GET,false,6.914,16.548,13.019
36,8156,GET,false,6.401,13.233,11.665
37,2192,GET,false,4.235,32.895,13.585
38,12284,GET,false,6.167,12.602,9.56
39,2144,GET,false,4.902,13.591,10.255
40,1364,GET,false,4.304,20.46,11.531
41,2344,GET,true,4.939,20.334,15.029
42,2608,GET,true,5.453,19.433,15.718
43,3040,PUT,false,15.361,48.132,29.393
44,7328,PUT,false,16.001,34.805,31.862
45,2628,GET,false,6.544,16.434,12.668
46,2608,GET,true,4.135,16.143,13.288
47,147456,GET,true,30.368,90.551,74.195
48,2536,GET,false,5.029,31.981,21.146
49,18857984,GET,true,2909.961,7134.619,16392.903
50,49152,GET,false,14.937,36.619,19.186
51,4448,GET,true,5.864,57.746,42.711
52,2628,GET,true,4.571,28.704,17.872
53,2628,GET,false,5.331,19.932,11.689
54,2628,GET,false,4.209,8.868,7.982
55,82493440,GET,true,12642.041,30418.75,37052.973
56,2628,GET,true,6.372,101.407,42.377
57,16384,GET,true,9.079,23.661,23.029
58,2628,GET,false,5.685,18.341,10.852
59,2200,GET,true,5.265,17.361,15.586
60,327680,GET,true,64.904,182.286,12258.397
61,2628,GET,false,3.76,33.951,9.991
62,2628,GET,false,4.33,26.609,12.996
63,163840,GET,true,34.046,86.107,83.827
64,1916928,GET,false,344.991,302.938,303.631
65,229376,GET,true,45.871,120.473,93.126
66,16384,GET,true,6.618,47.698,38.156
67,458752,GET,true,85.029,170.287,122.51
68,1132,GET,true,4.278,52.452,17.874
69,2604,GET,true,5.368,25.602,17.414
70,2340,GET,false,4.835,17.204,11.109
71,3376,GET,false,5.548,10.453,11.557
72,2628,GET,false,4.422,9.05,10.5
73,12284,GET,true,7.441,23.404,18.573
74,2532,GET,true,4.68,16.145,16.08
75,16384,GET,false,7.177,11.567,11.607
76,1916928,GET,false,298.593,304.442,300.868
77,12284,GET,true,6.304,14.311,15.947
78,10576,GET,true,6.983,14.295,15.483
79,158695424,GET,false,24326.664,24346.293,24327.79
80,6208,GET,true,6.625,16.979,20.506
81,7476,GET,true,6.453,20.99,16.931
82,10576,GET,false,6.615,8.97,11.179
83,1687552,GET,true,264.174,620.862,337.656
84,1156,GET,true,4.373,60.09,23.723
85,4931584,PUT,false,2362.137,2652.977,1645.59
86,7476,GET,false,6.813,40.658,10.781
87,109051904,GET,true,16707.694,40498.052,20489.418
88,2632,GET,true,5.732,81.663,22.606
89,35520512,GET,true,5466.029,13427.88,7195.339
90,2232,PUT,false,15.225,70.555,33.918
91,2628,GET,false,4.373,12.537,8.366
92,5580,GET,false,6.249,10.978,9.499
93,12284,GET,true,7.181,71.35,14.67
94,27426816,GET,false,4206.912,4210.736,4208.686
95,2056,GET,false,5.555,10.149,9.422
96,13112,GET,false,8.124,11.725,10.315
97,3896,GET,true,5.776,15.051,13.514
98,2965504,GET,false,460.098,461.015,460.045
99,6704,GET,true,6.058,17.74,18.178
100,3656,GET,true,5.511,16.008,13.606
101,16384,GET,true,7.403,15.117,13.559
102,3256,GET,false,5.533,9.431,7.858
103,6044,GET,false,6.134,11.166,8.733
104,12284,GET,false,7.36,8.85,10.071
105,2608,GET,false,4.813,9.609,8.661
106,3358720,GET,true,521.317,1082.14,1049.674
107,4944,GET,false,5.77,37.137,10.037
108,2056,GET,true,4.865,37.876,15.223
109,2212,PUT,false,15.101,38.045,27.175
110,2628,GET,true,5.236,17.03,12.563
111,4352,GET,false,6.424,10.869,9.433
112,2628,GET,false,4.233,10.464,7.275
113,2632,GET,false,5.076,10.045,7.404
114,4964352,GET,true,781.777,1574.699,12031.863
115,2628,GET,true,4.542,39.628,15.293
116,3436,GET,false,6.09,11.102,8.985
117,573440,GET,false,108.277,93.923,94.296
118,72220672,GET,false,11080.623,11070.847,11068.813
119,2628,GET,false,4.936,10.945,8.564
120,91488256,GET,false,14038.058,14065.231,14035.963
121,2628,GET,false,5.142,8.403,7.72
122,160874496,GET,true,24662.88,58272.721,62109.813
123,12284,GET,true,6.971,90.306,57.868
124,7864320,GET,true,1267.995,2575.203,11065.899
125,81920,GET,false,19.84,49.776,26.092
126,1424,GET,true,4.376,35.649,15.996
127,16384,GET,true,7.283,19.857,17.164
128,36601856,GET,true,5614.131,13768.648,7407.225
129,1436,GET,true,4.824,68.215,17.545
130,3376,GET,true,5.454,19.884,16.159
131,36683776,GET,false,5625.844,5626.272,5627.448
132,1776,GET,false,5.718,10.131,10.069
133,203227136,GET,false,31131.987,31162.326,31137.532
134,2628,GET,false,5.179,9.087,10.141
135,2628,GET,false,4.561,7.638,9.876
136,1392,GET,true,5.003,14.661,14.105
137,2628,GET,false,4.408,8.511,9.243
138,9848,GET,true,7.409,15.51,13.253
139,25346048,GET,false,3931.395,3889.054,3888.286
140,65536,GET,true,16.889,27.8,25.45
141,1400,GET,true,4.636,13.158,12.235
142,3732,GET,false,7.35,10.731,11.767
143,18857984,PUT,false,9590.376,10007.484,5695.293
144,1572,GET,true,5.546,43.943,20.966
145,80412672,GET,true,12322.786,29235.664,26141.82
146,21807104,GET,true,3360.335,6181.856,4080.015
147,10715136,GET,true,1662.637,3306.238,2052.019
148,8798208,GET,false,1374.797,1361.503,1354.355
149,2628,GET,true,4.578,38.581,38.4
150,2523136,GET,true,394.955,801.276,572.071
151,2628,GET,false,4.596,23.876,10.403
152,2200,GET,false,4.64,20.658,10.331
153,5356,GET,false,6.011,15.553,10.228
154,191889408,GET,false,29396.447,29444.868,29396.926
155,16384,GET,false,8.262,14.838,41.874
156,704512,GET,true,130.497,262.866,164.455
157,1996,GET,true,4.827,39.923,13.839
158,2620,GET,false,5.179,15.736,9.666
159,1776,GET,false,3.925,11.383,8.605
160,1156,GET,true,4.489,15.964,11.736
161,2608,GET,true,4.687,17.898,12.312
162,1156,GET,false,4.424,12.318,8.754
163,5232,GET,false,6.272,11.843,8.898
164,65536,GET,true,15.249,26.283,24.081
165,2620,GET,false,4.853,10.439,8.956
166,16384,GET,false,7.599,13.22,10.425
167,18857984,GET,false,2899.557,2911.683,2895.533
168,43368448,GET,true,6648.328,14039.949,8519.53
169,143474688,GET,false,21980.958,22036.917,21981.984
170,2632,GET,true,5.394,49.996,14.073
171,1576,GET,true,4.619,25.769,12.35
172,9584640,GET,false,1474.894,1503.038,1493.032
173,22102016,GET,false,3408.042,3394.985,3392.496
174,9814016,GET,true,1509.573,3397.82,1917.945
175,1916928,GET,true,299.938,685.831,414.443
176,16384,GET,true,7.429,66.895,16.813
177,16384,GET,true,6.976,30.34,13.479
178,2490368,GET,false,388.38,398.297,386.836
179,12156,GET,false,7.957,15.512,9.759
180,2628,GET,true,4.413,20.231,11.675
181,12820,GET,true,7.388,20.003,14.082
182,12284,GET,true,6.417,18.574,12.95
183,1576,GET,true,3.791,15.376,9.344
184,114688,GET,false,26.422,25.482,23.091
185,2628,GET,true,5.072,17.949,11.408
186,4272,GET,true,6.199,17.829,12.333
187,13598720,GET,false,2089.667,2098.042,2087.627
188,2392064,GET,false,372.797,375.038,372.006
189,1156,GET,false,3.921,13.375,7.642
190,12284,GET,false,6.813,13.704,8.692
191,49774592,GET,true,7630.025,18197.911,33331.464
192,14352384,GET,true,2226.988,4778.804,15645.471
193,2408,GET,true,5.114,52.66,21.065
194,2628,GET,true,4.472,22.911,15.648
195,8996,GET,true,7.297,22.664,15.544
196,5236,GET,false,5.881,12.879,12.875
197,163840,GET,false,34.733,31.924,30.91
198,4508,GET,true,5.609,17.986,15.269
199,12284,GET,true,6.251,15.036,17.049
200,4928,GET,false,6.024,12.579,10.878
201,16580608,GET,false,2546.228,2553.764,2563.437
202,13148,GET,true,7.6,18.222,26.659
203,9208,GET,true,6.119,50.313,16.049
204,3044,GET,false,5.184,11.407,11.201
205,19152896,GET,true,2958.493,7081.487,3709.176
206,7476,GET,true,5.952,60.993,18.479
207,11862016,GET,true,1826.786,3957.158,2143.286
208,1896,GET,false,6.372,47.641,11.752
209,294912,GET,false,56.291,52.583,51.162
210,32768,GET,true,9.333,43.778,20.345
211,51593216,GET,true,7907.48,16879.72,10128.562
212,16384,GET,true,7.553,74.982,18.683
213,7032,GET,false,5.766,21.435,8.683
214,1576,GET,false,4.491,37.318,8.736
215,3524,GET,true,5.076,20.224,12.542
216,2612,GET,false,4.875,16.303,9.51
217,16384,GET,true,8.213,19.376,14.883
218,2998272,GET,false,464.931,467.075,465.535
219,3032,GET,true,5.242,21.528,13.335
220,51003392,GET,true,7833.544,17006.53,10239.804
221,1148,GET,false,4.846,63.027,13.979
222,2812,GET,true,5.638,64.33,19.472
223,75988992,GET,false,11660.764,11648.89,11653.992
224,8568832,GET,true,1334.896,2933.666,1605.483
225,4931584,GET,true,761.345,1496.841,1014.022
226,4096000,GET,false,633.137,636.655,633.313
227,97435648,GET,false,14929.824,14942.416,14932.678
228,33636352,GET,true,5174.022,10963.63,6666.794
229,3044,GET,true,5.208,57.033,18.255
230,2628,GET,true,4.286,25.671,12.994
231,5560,GET,true,6.676,17.501,13.886
232,933888,GET,false,169.498,150.792,148.424
233,3522560,GET,false,562.935,546.723,545.486
234,4423680,GET,true,700.075,1599.053,840.476
235,16384,GET,false,8.134,34.501,12.555
236,22364160,GET,true,3444.227,7944.116,4173.916
237,6455296,GET,false,995.198,1001.037,994.412
238,1412,GET,true,4.883,46.966,14.366
239,4088,GET,true,5.602,27.514,12.916
240,49152,GET,false,14.268,20.299,13.868
241,2200,GET,true,4.124,18.32,13.431
242,3452,GET,true,5.743,19.216,12.574
243,32768,GET,false,10.459,20.136,11.115
244,311296,GET,true,63.263,131.38,101.618
245,10320,GET,false,6.898,25.448,10.793
246,5052,GET,false,5.539,19.151,9.535
247,11943936,GET,true,1836.316,3458.613,2087.126
248,2420,GET,false,5.024,19.291,9.851
249,2608,GET,true,4.445,34.504,14.761
250,16384,GET,true,7.457,21.863,15.223
251,45547520,GET,false,6996.341,6994.394,6982.887
252,1996,GET,false,5.836,14.346,14.908
253,45547520,GET,true,7001.357,14950.826,8867.125
254,32768,GET,true,10.759,79.276,28.878
255,32768,GET,false,10.444,23.269,14.861
256,12284,GET,true,6.35,22.598,18.093
257,2628,GET,true,4.457,18.786,14.162
258,7553024,GET,true,1175.051,2095.233,1356.604
259,7476,GET,true,6.104,23.639,17.624
260,6820,GET,true,5.562,17.842,15.184
261,367329280,GET,false,56281.165,56295.095,56266.395
262,160874496,GET,false,24645.825,24650.48,24647.61
263,1348,GET,true,5.43,23.023,21.013
264,10576,GET,false,7.07,12.815,11.605
265,5668864,GET,true,888.256,2054.27,1103.324
266,32768,GET,true,10.345,53.626,19.955
267,147456,GET,false,31.908,29.802,28.483
268,3408,GET,true,5.295,19.563,13.246
269,1772,GET,true,4.6,18.439,12.402
270,1336,GET,false,3.819,10.714,9.097
271,13884,GET,false,7.857,11.882,10.741
272,1576,GET,false,3.871,9.171,9.935
273,8840,GET,true,6.745,14.86,13.793
274,27688960,GET,false,4246.365,4251.686,4248.954
275,12284,GET,false,6.984,11.751,10.266
276,2212,PUT,false,13.557,42.146,39.177
277,1576,GET,false,3.462,9.882,10.149
278,38486016,GET,true,5906.107,13914.932,7427.938
279,32768,GET,true,10.177,63.308,21.565
280,8060928,GET,true,1261.491,2920.315,1840.522
281,2310144,GET,true,359.874,1490.414,524.82
282,48857088,GET,false,7489.498,8289.257,7490.31
283,8572,GET,true,7.459,50.706,15.19
284,32768,GET,false,10.719,19.325,11.091
285,1576,GET,true,4.0,26.908,11.901
286,16384,GET,false,7.841,11.892,9.206
287,7716,PUT,false,16.827,55.027,30.15
288,2628,GET,true,4.24,15.598,12.891
289,2632,PUT,false,15.192,44.364,24.682
290,12284,GET,false,6.612,11.308,8.716
291,11157504,GET,false,1738.63,1717.294,1715.53
292,5708,GET,false,6.949,10.96,7.696
293,114688,GET,false,27.454,146.004,23.405
294,10284,GET,true,6.557,18.373,13.652
295,22364160,GET,false,3448.196,3435.283,3432.903
296,16384,GET,false,7.861,13.557,10.213
297,311296,GET,false,60.484,53.583,53.423
298,98304,GET,true,21.628,37.537,27.859
299,1356,GET,false,5.038,10.691,8.625
300,2824,GET,false,4.743,10.34,8.149
301,2640,GET,false,4.925,10.721,8.985
302,1638400,GET,false,260.155,258.505,256.095
303,2060,GET,false,4.945,11.259,8.808
304,3260,PUT,false,15.815,57.817,25.545
305,2628,GET,true,4.793,14.503,10.876
306,8068,GET,true,7.238,23.466,13.017
307,8152,GET,true,6.275,15.97,12.692
308,1156,GET,false,3.785,10.781,8.168
309,7204,GET,true,6.19,17.327,12.991
310,54394880,GET,false,8348.751,8357.854,8337.586
311,1568,GET,false,5.194,12.899,8.938
312,2424832,GET,false,377.346,377.962,376.647
313,17727488,GET,false,2721.435,2722.224,2720.42
314,6724,GET,true,6.679,17.849,14.38
315,278528,GET,true,54.502,512.003,86.767
316,4520,GET,false,5.429,35.754,10.118
317,36585472,GET,false,5612.281,5621.31,5610.638
318,32768,GET,true,10.923,48.791,19.16
319,1792,GET,true,4.413,23.136,11.101
320,1576,GET,false,3.421,13.03,6.743
321,65536,GET,true,16.254,25.576,24.71
322,868352,GET,false,158.646,140.103,139.047
323,5828,GET,false,5.883,10.723,8.523
324,2628,GET,true,4.395,14.281,11.298
325,16580608,GET,false,2545.539,2547.533,2545.705
326,983040,GET,false,179.2,156.746,155.804
327,8060928,GET,false,1244.529,1244.237,1240.686
328,49315840,GET,false,7559.785,7561.004,7558.837
329,58834944,GET,false,9035.077,9073.518,9018.868
330,66945024,GET,true,10280.81,22931.505,12445.657
331,2628,GET,false,5.453,77.182,9.902
332,51593216,GET,false,7924.894,7927.211,7908.202
333,2628,GET,false,5.071,17.774,8.794
334,2628,GET,false,4.481,16.873,8.178
335,1156,GET,true,3.825,70.459,12.878
336,2056,GET,false,4.963,17.298,8.766
337,32768,GET,true,10.673,25.119,16.841
338,6204,GET,false,6.307,14.132,8.551
339,851968,GET,false,158.949,137.852,136.335
340,8280,GET,false,5.965,12.826,8.737
341,90734592,GET,true,13902.852,30211.034,17821.65
342,12284,GET,false,7.583,36.542,10.931
343,12156,GET,false,6.955,20.591,9.538
344,5344,GET,false,5.764,14.224,8.316
345,2628,GET,true,5.168,53.76,12.85
346,12284,GET,false,6.377,16.349,7.297
347,2060,GET,false,4.646,14.545,7.661
348,1576,GET,true,4.402,17.424,12.036
349,6912,GET,false,5.953,14.503,8.218
350,147456,GET,false,31.06,29.603,28.304
351,11862016,GET,true,1843.496,3958.282,2312.695
352,2832,PUT,false,15.168,61.599,27.873
353,4496,GET,false,6.827,13.836,8.877
354,409600,GET,true,75.573,181.549,105.386
355,2812,GET,false,4.553,29.943,8.719
356,6720,GET,false,6.214,26.96,8.542
357,2996,GET,false,5.186,23.782,9.249
358,655360,GET,false,125.346,108.72,106.383
359,1368,GET,false,4.258,18.83,8.366
360,7116,GET,true,6.539,69.304,13.856
361,4496,GET,true,5.512,26.37,12.012
362,12284,GET,true,7.335,22.563,13.133
363,1980,GET,true,4.135,21.315,11.009
364,147456,GET,true,30.483,88.725,83.255
365,16384,GET,true,7.648,53.576,60.435
366,12000,GET,false,6.653,18.235,13.894
