No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,true,6.831,24.235,15.834
1,65536,GET,true,17.061,32.22,23.677
2,2981888,GET,true,463.874,975.777,660.662
3,131072,GET,true,28.102,62.084,25283.713
4,1988,GET,true,5.449,23.876,19.906
5,2628,GET,true,6.43,20.716,13.903
6,124403712,GET,true,19068.797,41733.192,57239.254
7,606208,GET,true,112.191,231.523,10812.291
8,10508,GET,true,7.333,49.777,30.846
9,294912,GET,true,58.62,144.52,10871.56
10,65536,GET,true,16.32,72.127,25.68
11,28737536,PUT,false,14205.513,14528.67,8598.763
12,22052864,GET,true,3388.886,6279.725,4426.801
13,65699840,GET,true,10074.192,20618.288,14013.983
14,458752,GET,true,86.257,179.314,112.099
15,2628,GET,true,5.867,62.715,21.309
16,50413568,GET,true,7729.056,38236.363,10892.293
17,12284,GET,true,7.524,92.841,16.291
18,114688,GET,true,25.896,47.999,33.335
19,10508,GET,true,6.247,24.398,14.222
20,1015808,GET,true,186.001,349.285,206.878
21,458752,GET,true,87.25,169.964,109.362
22,49152,GET,true,13.704,56.605,22.596
23,32768,GET,true,10.37,27.619,19.376
24,114688,GET,true,26.201,41.191,29.231
25,16384,GET,true,7.156,22.154,15.325
26,2628,GET,true,5.946,17.42,12.493
27,16384,GET,true,8.473,21.069,17.534
28,1912,GET,true,5.06,19.609,13.114
29,753664,GET,true,136.933,255.051,159.207
30,2628,GET,true,4.629,46.551,12.262
31,5648,GET,true,5.642,23.895,13.146
32,3044,GET,true,5.113,18.685,12.642
33,16384,GET,true,8.738,20.934,15.547
34,9308,PUT,false,18.657,41.856,43.988
35,10576,GET,true,6.335,23.173,15.319
36,8156,GET,true,6.821,19.999,16.123
37,2192,GET,true,4.761,19.525,11.972
38,12284,GET,true,6.173,20.845,10.676
39,2144,GET,true,5.45,16.832,11.247
40,1364,GET,true,4.607,19.507,11.462
41,2344,GET,true,4.241,17.88,12.234
42,2608,GET,true,5.298,24.601,14.356
43,3040,PUT,false,16.754,28.576,26.746
44,7328,PUT,false,15.685,25.163,26.49
45,2628,GET,true,5.486,19.89,13.727
