0,282.585,212.953,,
1,182.642,171.209,,
2,251.971,118.56,,
3,270.956,135.76,,
4,162.024,170.842,,
5,190.459,137.207,,
6,147.675,246.174,,
7,158.621,243.628,,
8,131.351,139.645,,
9,136.345,112.044,,
10,153.465,116.615,,
11,161.328,106.26,,
12,134.535,299.608,,
13,213.097,238.359,,
14,230.839,230.517,,
15,188.506,195.345,,
16,171.412,186.174,,
17,155.509,241.879,,
18,221.033,200.751,,
19,209.277,280.365,,
20,212.032,239.66,,
21,255.628,183.979,,
22,206.791,288.002,,
23,216.495,343.833,,
24,213.463,314.568,,
25,211.819,397.144,,
26,189.578,315.292,,
27,214.843,329.379,,
28,204.766,353.993,,
29,215.082,300.636,,
30,205.96,316.597,,
31,188.413,282.509,,
32,226.405,173.06,,
33,219.499,174.08,,
34,186.188,210.701,,
35,183.219,196.33,,
36,174.166,204.009,,
37,207.644,198.968,,
38,177.601,179.574,,
39,212.773,176.216,,
40,199.633,768.867,,
41,185.069,188.374,,
42,211.196,200.578,,
43,167.462,161.173,,
44,163.813,186.942,,
45,181.733,160.141,,
46,163.191,162.02,,
47,194.095,238.195,,
48,204.565,198.811,,
49,136.657,186.867,,
50,137.157,228.501,,
51,133.766,209.01,,
52,152.997,194.969,,
53,173.113,236.325,,
54,195.739,189.695,,
55,202.956,198.273,,
56,208.539,265.811,,
57,191.354,219.846,,
58,166.986,514.717,,
59,173.092,334.934,,
60,186.785,208.664,,
61,176.593,190.885,,
62,175.177,131.103,,
63,194.061,172.201,,
64,206.776,188.162,,
65,214.876,119.9,,
66,202.255,150.322,,
67,215.411,196.802,,
68,243.878,204.397,,
69,220.053,142.769,,
70,499.404,187.402,,
71,335.404,131.9,,
72,195.831,167.658,,
73,135.579,163.158,,
74,155.282,114.117,,
75,213.59,245.094,,
76,207.404,199.196,,
77,193.754,136.987,,
78,157.59,122.993,,
79,161.414,174.117,,
80,154.941,136.687,,
81,125.284,197.649,,
82,183.543,280.594,,
83,211.788,196.996,,
84,171.631,138.669,,
85,149.827,175.718,,
86,122.598,270.78,,
87,183.663,289.122,,
88,175.938,302.127,,
89,181.913,250.321,,
90,153.515,195.633,,
91,220.465,130.708,,
92,198.546,162.209,,
93,269.829,127.308,,
94,139.488,143.085,,
95,135.977,136.547,,
96,144.216,127.557,,
97,370.521,281.85,,
98,289.091,130.412,,
99,298.917,130.983,,
100,243.239,130.805,,
101,136.75,144.907,,
102,140.312,164.652,,
