17,1363.76,1388.88,836.939,1110.009,1073.836,800.385,1272.033,772.913,914.693,1403.328,832.318,1154.732,1204.03,813.556,1207.69,960.587,,
18,1297.776,1269.435,1039.557,1057.75,1095.647,889.029,1271.642,1029.591,1062.706,1072.936,772.472,1709.899,1043.945,1088.93,1112.348,838.277,,
19,1032.848,848.411,788.166,979.841,1101.628,892.595,1401.866,845.308,893.696,1166.089,935.405,1173.241,1273.692,864.59,1225.193,948.996,,
20,1177.128,969.998,1053.267,1225.211,1219.231,708.868,828.028,974.929,1017.921,1208.148,1012.066,1204.004,928.919,1025.879,1265.759,957.32,,
21,1220.28,946.462,1334.882,998.293,819.858,813.915,983.898,961.61,1191.524,973.429,860.165,1425.505,995.723,855.405,1204.261,787.244,,
22,1090.93,843.059,1063.155,996.712,1177.814,894.992,1094.832,1148.511,833.172,1211.218,792.954,1429.649,1124.649,995.844,989.338,808.633,,
23,984.61,1127.086,785.393,1028.642,1026.652,724.017,1190.12,955.518,1088.686,1334.845,866.992,1237.049,1144.293,1007.702,1176.513,1199.117,,
24,1183.506,1532.615,975.092,895.929,1200.316,887.62,1009.232,926.394,1066.443,1192.08,854.704,1327.176,1330.917,1147.74,1410.481,1005.124,,
25,1318.15,1405.455,979.582,915.49,1411,863.733,1344.977,1309.536,755.174,1384.133,659.24,1261.097,950.337,1081.298,1053.513,1411.726,,
26,1118.701,1269.315,866.304,875.151,1233.988,817.254,1316.805,927.088,865.624,1082.363,1096.323,1067.618,1071.696,1034.28,1098.754,986.314,,
27,1448.498,1167.155,878.98,870.084,1276.245,1078.374,1284.148,1100.44,986.427,1114.11,788.248,1492.115,1177.686,978.991,1128.067,735.585,,
28,1099.969,1629.365,732.922,966.894,863.002,862.799,1240.622,978.08,776.261,1122.336,1018.033,1077.552,1176.875,993.21,1065.951,1013.583,,
29,1172.135,1264.536,1058.964,1015.257,1155.796,641.254,1179.512,986.763,989.62,1102.209,872.24,1265.187,1373.161,991.554,1313.943,871.737,,
30,1152.64,1073.225,803.776,1508.6,1062.414,888.995,1372.846,759.65,1363.775,1303.474,888.187,1164.692,1282.095,834.331,1228.905,965.073,,
31,1544.546,1241.098,870.077,1082.485,1217.107,787.513,1192.878,868.9,988.595,1430.483,777.977,1256.902,1045.38,862.108,1090.285,753.673,,
32,1000.955,1282.873,838.261,1376.998,1280.074,876.317,1149.712,827.887,984.038,1069.005,789.979,1188.404,954.628,875.122,1007.588,944.477,,
33,1178.703,929.755,723.611,851.3,1147.068,955.119,1067.554,760.459,952.984,1297.654,751.491,1177.285,1051.501,1186.386,1421.9,1208.462,,
34,1276.313,1104.057,968.143,1177.151,957.933,704.957,1218.605,1059.531,866.477,1210.437,829.892,1181.097,1322.971,807.705,1192.513,647.546,,
35,1191.046,1288.036,761.515,1092.546,1057.781,847.724,1250.685,1208.942,987.979,1133.166,678.644,1445.064,1152.293,898.795,1118.738,1054.139,,
36,1298.136,1038.003,813.376,1330.511,1192.49,959.497,946.87,949.404,1199.284,920.467,913.166,1294.512,1156.8,871.235,1091.657,665.748,,
37,1367.899,1529.68,963.035,982.859,993.579,633.132,1278.231,845.764,1171.233,1180.83,877.308,1333.766,1262.913,947.298,1349.78,908.874,,
38,1272.554,1020.107,663.527,1025.518,1134.09,933.925,1041.421,1093.105,1034.017,1337.53,876.16,1182.43,1127.691,933.642,1267.528,964.876,,
39,1261.58,1594.673,835.458,905.361,1286.679,923.362,1095.045,712.611,986.451,1220.945,703.847,1181.842,1293.951,1058.062,1153.519,1180.477,,
40,1240.347,1143.646,954.533,1167.49,1246.626,947.04,1135.299,844.732,1115.288,1032.574,829.909,1732.355,1233.377,1106.983,1137.496,713.97,,
41,1161.467,1176.372,783.076,1030.598,1155.27,814.521,1154.98,947.492,1229.967,1153.538,1034.407,1164.986,1087.264,888.411,1108.018,1111.349,,
42,1170.264,1190.199,928.133,808.738,1150.453,811.928,1182.59,1384.497,828.855,1193.382,611.657,1065.498,1262.836,905.261,1165.476,852.145,,
43,1169.65,1054.5,1150.005,920.96,1266.895,949.685,1181.547,1001.807,881.747,1374.876,858.826,1123.5,1176.315,950.197,1273.34,758.915,,
44,1063.379,1162.743,972.763,949.949,964.099,1064.224,1250.878,875.94,1020.085,1063.437,986.888,1390.76,1052.028,805.068,1169.145,1112.12,,
45,1266.997,1192.628,731.48,1063.766,1166.915,787.355,1079.833,864.13,804.678,1056.838,1084.518,1170.579,1161.722,1083.808,1306.785,774.759,,
46,954.598,1157.607,729.718,1248.727,1363.104,770.708,1180.574,991.361,1035.781,1189.719,685.701,1171.898,1065.058,965.206,1232.228,628.542,,
47,1290.462,1146.99,884.095,1133.529,1056.692,880.534,1249.121,735.98,1019.222,1034.704,912.602,1270.75,1261.321,1105.459,1164.725,945.712,,
48,1156.257,1393.517,608.349,1006.748,1088.792,652.221,1390.531,1042.339,1174.751,1371.088,1066.724,1080.923,1162.969,902.031,1161.828,962.655,,
49,1275.71,1244.501,938.414,895.568,1267.746,1116.757,1157.666,956.52,1160.944,1166.069,644.427,1145.669,1159.193,950.501,1252.872,1149.764,,
50,1050.362,1084.097,745.555,995.47,1159.806,750.978,1147.676,1102.107,1202.813,1165.091,837.457,1182.375,935.307,706.653,1054.166,1164.158,,
51,1160.846,1154.942,744.251,1311.463,1275.214,839.459,1082.404,458.79,1250.98,1063.851,934.278,1472.303,1292.463,1181.331,1318.847,866.116,,
52,1479.609,1161.392,1049.391,1175.659,1060.459,974.227,1250.362,973.489,1085.459,1077.768,747.725,1169.125,1091.374,1150.902,1129.651,625.539,,
53,1151.171,1298.104,883.531,1030.462,1146.108,840.464,1200.369,971.142,1069.256,1177.762,927.315,1364.446,1168.015,1079.276,976.529,979.901,,
54,1225.424,1101.062,627.579,1157.069,1182.844,679.361,1359.184,1068.188,810.892,1262.097,848.528,1291.282,1042.896,973.326,1154.741,960.161,,
55,1298.344,1201.168,933.912,1068.016,1188.333,861.734,1069.452,629.806,950.248,1442.378,639.668,1431.912,917.96,849.719,1174.255,620.573,,
56,1239.566,1267.86,786.525,956.065,1305.727,848.444,1260.942,939.447,1072.934,1065.227,1021.491,937.001,1077.173,863.262,1487.276,1087.001,,
57,1176.863,1403.058,957.272,1352.378,1115.095,722.019,1165.714,1091.742,1164.265,1281.13,930.768,1041.828,1150.228,948.772,1172.832,1055.675,,
58,1261.497,1113.292,733.224,1414.491,1164.713,929.617,1359.439,860.921,1142.842,1163.179,751.923,1249.109,1177.294,820.746,1003.12,1242.273,,
59,1049.076,1154.336,942.788,1260.582,1171.308,857.006,1124.622,824.31,886.328,1054.111,730.831,1567.247,1186.331,951.053,1013.869,1075.628,,
60,1038.084,1045.229,840.725,974.757,940.303,945.608,1066.693,826.647,1019.304,1252.462,967.519,1272.673,1136.253,753.314,1169.865,842.83,,
61,1334.357,1283.109,729.751,1424.185,954.988,675.525,1133.621,965.424,966.17,1466.906,793.482,1168.621,1119.027,1148.916,1493.058,846.153,,
62,1169.833,1269.227,970.636,1175.704,1138.571,927.017,1173.01,845.726,854.35,1162.612,871.502,1183.659,1139.989,832.132,1143.272,952.108,,
63,1174.793,1349.139,822.886,1190.389,1024.16,785.83,1244.778,837.622,1122.585,1261.225,834.53,1389.711,1316.328,1062.402,1252.794,966.684,,
64,1263.779,1242.177,856.402,1175.635,1065.609,819.036,1064.974,969.778,1004.946,1027.69,909.073,1259.513,1097.267,863.699,969.533,904.456,,
65,1126.822,1499.616,875.204,967.228,1160.736,886.791,1372.905,1065.116,774.773,1291.977,761.967,1245.85,1167.093,928.721,1257.014,1210.584,,
66,1696.796,1385.619,1040.72,1221.826,1305.146,810.813,1080.928,922.424,775.374,1162.395,996.282,1089.494,1058.719,976.289,1184.813,626.943,,
67,1079.63,1360.278,963.975,946.055,1104.473,852.505,951.369,763.788,1218.13,1181.816,939.993,1451.079,973.173,867.493,994.555,1036.752,,
68,1254.43,1269.655,631.151,862.534,932.96,870.111,1021.706,857.453,1015.918,920.497,820.711,1068.824,1152.512,790.747,948.513,1190.379,,
69,1272.658,1171.485,804.48,950.055,1298.403,885.071,1182.417,1033.673,1135.439,1274.259,841.613,1275.892,1160.372,965.514,1008.922,1280.065,,
70,1026.351,1282.496,900.656,946.191,965.825,858.106,1040.939,759.86,1050.134,1055.243,705.589,1260.518,968.153,867.295,1149.865,954.891,,
71,1180.918,1265.695,954.537,1165.446,1135.03,797.506,1190.19,721.351,1048.08,1295.008,834.556,1184.235,1139.064,842.342,1079.788,839.85,,
72,1155.908,1273.149,728.245,1091.06,1167.489,831.013,1355.673,1058.033,875.046,1330.445,636.945,1253.955,1396.767,870.927,1244.789,721.641,,
73,1150.297,1149.601,949.912,1152.348,1165.635,830.691,1396.021,974.665,1031.131,1079.535,950.542,1155.209,1162.706,924.489,1374.847,1018.934,,
74,1160.408,1063.324,1066.418,1092.286,1066.694,799.478,1149.009,753.438,812.888,1062.142,1005.229,1205.592,1126.531,1121.816,1149.944,1145.385,,
75,1599.659,1508.558,829.621,1164.183,1496.944,937.334,1281.922,803.132,927.1,827.209,860.364,1177.284,959.877,1067.929,1303.819,1083.495,,
76,1524.252,965.852,685.372,1351.787,1006.153,907.807,1165.365,1018.17,971.523,1047.699,756.196,858.713,956.714,1022.126,947.563,842.034,,
77,1237.176,1236.027,960.678,1409.297,1068.998,736.184,1165.02,1056.324,847.468,1186.929,870.262,1272.131,1148.201,726.444,1387.639,746.41,,
78,1036.032,1439.882,1145.917,1249.117,1065.645,856.367,1225.624,955.931,989.739,1140.639,848.072,1204.333,1073.257,767.788,1014.671,815.447,,
79,1365.565,1266.46,644.839,1051.489,937.259,911.6,1139.913,743.167,806.966,1164.027,763.414,1231.888,1052.443,854.381,1226.469,1026.236,,
80,1176.103,1053.025,853.681,1023.161,1108.298,729.05,1167.849,737.179,1265.297,1143.622,802.91,1388.657,1149.867,926.249,1363.925,885.05,,
81,1041.548,1471.918,808.354,1256.546,1154.68,811.588,1363.923,932.52,1277.982,970.52,808.66,1098.439,1134.03,1364.811,1183.416,615.161,,
82,1512.163,1182.628,974.357,873.25,1251.875,862.605,1172.289,937.314,930.067,1126.769,808.672,1319.079,1287.131,940.438,1070.077,969.194,,
83,1136.386,1255.632,1044.261,1057.156,1147.337,1173.054,1281.247,947.463,982.045,1100.338,939.246,1432.974,1142.734,888.152,1262.268,846.597,,
84,968.898,1102.02,597.648,1186.022,1153.054,680.748,1371.353,713.232,790.002,1261.674,880.682,1145.661,1298.15,1024.649,1080.515,848.96,,
85,1240.342,1219.567,884.177,1051.117,1062.839,747.161,1256.001,777.303,1082.259,1146.48,851.538,1079.952,1140.273,937.192,1368.126,939.612,,
86,1046.456,940.955,1048.181,982.136,918.184,844.873,1378.371,927.778,1024.1,1165.211,824.618,1212.676,1164.721,882.902,1038.167,1279.119,,
87,1370.442,1331.528,947.026,1522.77,1289.741,918.851,1056.911,860.821,985.645,1034.24,853.081,1064.817,1047.279,1048.863,1269.792,960.295,,
88,1158.883,1165.488,854.261,1066.479,1162.873,797.532,987.632,723.384,953.77,1266.571,917.974,1379.908,1018.847,871.207,1103.571,1247.969,,
89,1127.519,916.533,954.96,1251.41,1179.276,930.527,984.242,760.888,1173.313,827.341,755.778,1033.936,1398.935,920.502,1181.099,838.995,,
90,1396.278,1294.692,752.143,960.034,1123.018,883.663,1336.148,935.324,1050.152,1341.004,750.522,1092.532,833.12,640.742,1424.802,878.25,,
91,1402.668,1166.14,959.956,909.451,1039.291,621.374,1150.324,971.455,1056.348,1096.317,754.945,1104.972,1034.953,867.965,1157.058,919.561,,
92,1188.527,1225.315,818.516,992.109,1271.499,991.222,1294.005,852.091,1047.755,1503.213,995.359,1011.684,1062.964,903.827,1196.19,1182.493,,
93,1162.313,1472.204,614.118,1059.515,1132.684,817.991,1040.93,719.245,845.861,952.238,965.187,1268.923,1402.385,814.77,1160.226,847.367,,
94,1240.686,1538.574,869.268,1158.583,1179.467,898.461,1349.307,964.068,1031.442,1066.922,851.055,1383.124,963.636,1100.354,1341.362,1055.048,,
95,1257.091,1160.583,1031.399,1022.744,1158.907,891.841,1038.909,835.449,995.331,1677.135,622.403,1265.292,1378.333,980.156,1266.261,719.568,,
96,1015.95,1349.832,847.538,1163.059,783.589,863.943,1118.51,792.57,819.104,1153.933,958.608,1158.464,1259.031,941.001,1084.797,977.48,,
97,1049.107,1173.391,970.384,1053.955,1278.979,778.08,1047.668,1209.197,1261.803,1136.281,785.303,1072.511,1053.802,934.979,962.527,756.489,,
98,1259.859,1382.046,1073.346,1044.115,1270.241,793.635,928.694,773.555,849.933,1004.632,697.589,1208.444,924.679,832.576,1168.984,982.703,,
99,1363.451,1188.517,917.873,1168.214,1350.566,880.424,1361.783,1149.167,1169.608,1188.14,842.933,956.973,1101.103,845.306,1017.887,959.782,,
100,964.439,1215.976,1083.072,916.694,1165.118,996.253,1508.854,717.476,1053.222,1384.557,928.505,1349.199,1070.72,1148.72,1393.718,936.091,,
101,1174.203,1152.179,865.133,1174.286,1111.083,758.538,1066.3,943.102,921.688,1162.891,827.734,937.899,1157.203,822.762,1193.688,841.9,,
102,1176.267,1179.096,877.302,780.525,774.173,915.332,1064.075,1130.6,1146.741,1038.841,863.812,1362.786,1159.466,1153.137,1052.221,1087.657,,
103,1096.855,1102.256,835.648,1128.95,1199.255,868.513,1309.525,1075.378,1028.323,1048.979,958.739,1066.936,1252.624,859.9,910.715,1040.949,,
104,1267.19,1047.057,967.561,831.424,1376.602,723,963.969,823.548,1059.096,1580.816,835.135,1037.427,1298.593,949.019,1372.538,1166.004,,
105,1237.661,1282.747,824.728,1002.236,1265.761,837.999,1269.523,742.693,954.095,924.453,825.138,1052.677,1055.104,946.218,1097.842,846.782,,
106,1057.567,1147.597,967.528,1283.363,1076.284,665.628,1240.344,962.438,818.466,1156.355,654.82,1230.078,1319.206,895.386,1375.362,1134.292,,
107,1388.141,1476.988,840.195,1130.838,1282.879,905.053,1036.868,760.478,855.855,1121.905,840.549,914.28,1275.596,783.851,1048.393,950.527,,
108,1042.982,1110.614,635.395,1161.181,1098.087,850.637,1072.785,922.231,750.51,1272.907,865.09,1591.356,1042.567,881.938,1300.362,713.872,,
109,1163.237,1372.183,829.65,937.441,1296.224,689.576,1261.861,740.136,950.869,964.826,879.869,1356.702,1120.51,809.209,1044.132,961.647,,
110,1280.83,1169.928,749.095,926.261,1120.772,777.255,1137.482,872.427,1052.769,1477.978,729.677,1292.651,1216.292,741.572,1025.268,729.811,,
111,962.274,1327.16,971.202,1087.396,1264.42,710.995,1242.445,823.22,877.491,1039.203,799.959,949.692,1232.745,1031.927,1338.55,967.109,,
112,1246.26,1181.586,812.031,1172.446,985.353,957.986,1119.074,939.202,1173.328,1053.84,793.269,1232.442,1275.939,1155.072,1131.057,1011.777,,
113,1162.131,1498.852,816.16,955.773,1338.118,996.721,1079.649,837.195,1212.444,1113.221,782.969,1579.73,1115.147,951.563,1350.767,747.521,,
114,1042.333,1129.205,987.781,1011.485,1063.601,792.714,1026.579,975.738,986.307,1245.642,798.47,1048.814,1297.756,814.349,1172.673,968.854,,
115,1201.499,1159.269,924.182,1064.919,1310.415,689.704,856.751,993.644,876.904,1362.939,768.479,1358.443,1009.877,1175.236,1076.389,949.993,,
116,1270.943,1458.008,831.855,941.609,1131.22,942.338,1174.878,950.182,1313.705,1079.643,922.884,956.73,1115.927,1292.825,870.285,1243.752,,
117,1007.784,1049.179,1042.368,832.588,1267.706,884.008,1117.119,1048.846,954.454,1064.467,1009.238,1347.138,1075.261,917.007,1208.823,944.957,,
118,1248.183,1263.052,727.168,849.823,1171.616,833.35,1160.837,836.278,871.738,1215.978,836.237,1058.225,1282.283,755.252,1055.846,723.583,,
119,1173.999,1143.487,971.278,1449.147,931.801,817.67,1263.669,1064.157,1138.503,1158.894,955.93,1228.123,1052.279,976.148,1043.299,1035.176,,
120,1051.323,1001.282,748.454,867.109,1177.82,820.594,1148.373,1062.269,1081.809,1049.845,724.303,1185.783,1116.947,880.676,1175.978,936.148,,
121,1474.218,1173.498,829.507,1032.585,1054.189,839.623,1389.956,640.843,1213.492,1257.451,820.329,1263.535,1259.411,900.568,1280.109,944.425,,
122,1041.613,1176.161,830.867,926.875,1317.107,848.21,923.433,700.207,1077.091,1258.426,1140.606,1153.825,1060.729,1266.88,1025.201,1052.255,,
123,1136.039,1149.958,643.763,1338.426,1164.945,792.076,1129.748,857.205,1333.783,1064.966,911.279,1019.493,1352.809,1054.257,1238.454,697.497,,
124,1219.544,1143.37,835.683,946.402,1038.023,907.972,1261.792,793.845,1136.9,1217.569,694.801,1357.562,1171.291,744.388,1118.865,1096.866,,
125,1096.644,1482.619,921.061,924.047,1283.893,670.103,1052.686,823.336,973.428,1253.93,1018.594,1074.882,1220.494,850.038,1072.881,842.717,,
126,1264.5,954.146,800.543,1672.293,1040.046,832.093,1265.041,740.947,1160.711,1067.472,863.967,1365.039,1009.361,930.62,1262.468,971.769,,
127,1162.696,1270.302,1171.547,1167.593,1335.511,767.682,1156.186,1055.559,1028.559,1275.721,941.777,1003.082,1071.833,944.755,1158.099,951.948,,
128,1098.243,1267.726,684.349,1179.703,1181.619,852.797,1231.782,786.603,1003.787,1245.369,887.137,843.409,1388.935,1115.615,1336.093,788.616,,
129,1052.203,1309.388,796.51,1027.59,1111.553,889.437,1140.03,818.379,1068.594,1154.924,915.164,1299.905,1057.94,770.363,1175.724,863.414,,
130,1170.68,1074.929,781.144,1165.065,1069.396,743.563,1284.912,821.749,822.419,921.965,683.318,1148.874,1226.779,1067.377,1030.96,744.894,,
131,1039.857,1153.191,890.111,1061.759,1384.469,805.06,1248.568,810.003,1175.239,1297.675,952.912,1020.772,1152.184,1080.311,1152.665,909.775,,
132,1052.488,1275.028,741.506,1158.735,1038.476,865.74,1336.201,897.912,1008.851,1044.132,901.84,1135.74,1053.035,914.975,1154.088,852.558,,
133,1073.588,1095.67,825.433,1035.351,1124.014,804.504,1623.624,966.642,1177.829,1324.834,923.866,1298.644,1056.134,929.909,1151.223,940.957,,
134,1249.669,1184.849,756.121,973.413,1198.322,882.196,1032.882,1009.722,1046.417,1176.785,786.331,1010.508,916.16,942.207,1294.098,947.256,,
135,1053.465,1240.974,816.301,1040.562,1109.718,753.143,1256.664,1031.721,873.336,1066.488,764.739,1230.745,1266.716,765.304,925.807,1023.672,,
136,1152.849,1240.212,952.974,794.277,1160.744,1042.886,1325.398,848.527,995.244,1163.157,799.693,1191.332,1290.737,1128.915,1238.517,846.623,,
137,1326.235,1051.364,965.219,1358.809,1266.542,745.164,1213.533,813.31,1055.489,1344.791,816.989,1144.584,1158.145,1111.381,1578.912,739.538,,
138,1083.044,1047.284,797.533,1164.774,1303.727,827.52,1225.999,842.358,955.349,913.874,781.986,1100.729,1127.099,794.65,1147.526,1118.572,,
139,1025.929,1464.923,853.238,942.151,1128.596,821.825,1042.501,835.805,943.512,1176.861,937.777,1270.301,1220.02,900.963,1135.301,1038.867,,
140,1259.716,1004.806,935.641,1024.297,1136.452,1061.648,1235.991,852.314,1064.169,1130.499,966.491,1253.573,840.604,833.322,1036.077,734.35,,
141,1260.562,1513.728,1073.382,1002.499,1365.973,880.639,918.691,969.577,1269.04,1152.388,759.182,1166.632,1194.723,730.842,1383.011,942.699,,
142,1135.055,1058.068,853.26,1529.728,1244.845,836.203,1181.909,920.383,1109.28,1254.894,926.67,1407.307,1229.231,1329.33,1045.178,827.899,,
143,1137.655,1107.603,711.739,1061.072,1249.064,949.951,984.331,715.606,1042.941,1149.842,801.654,1357.106,1358.137,968.769,1724.21,1066.233,,
144,1104.281,1014.718,1019.104,973.75,956.149,805.211,1294.63,810.289,1048.274,1250.996,841.022,1127.691,1134.308,961.892,1096.786,1088.133,,
145,1309.95,1255.954,1241.428,1203.798,1021.601,847.986,1260.367,848.161,1076.116,1001.367,875.007,1409.693,1183.733,923.912,1351.756,1115.978,,
146,1140.371,1260.649,738.817,1175.7,1181.314,849.017,1033.131,730.071,945.832,1191.987,839.413,1355.582,1177.563,825.401,1131.769,1247.637,,
147,1045.254,1251.821,940.379,1057.033,1036.748,729.495,1146.216,820.558,1237.685,1141.127,909.675,1265.126,1180.448,970.521,1130.092,761.176,,
148,1046.425,1044.267,827.295,938.338,1419.748,1032.771,1020.417,849.778,1025.46,1262.579,777.024,1034.841,1148.841,828.937,1259.194,965.724,,
149,1080.209,1254.345,924.613,1139.158,1042.311,727.784,1160.155,701.393,1062.81,1351.953,831.859,1264.755,1166.145,963.244,1033.484,687.202,,
150,1183.993,1366.369,626.741,931.615,1279.526,844.961,1446.942,742.531,1167.513,1096.759,896.083,1375.06,1137.38,953.311,937.059,775.517,,
151,1272.217,1401.541,866.358,1033.943,936.046,798.499,952.809,865.698,1139.332,1164.365,856.352,965.057,1302.619,807.506,1346.895,901.031,,
152,1338.866,1354.024,978.556,1079.793,1138.944,886.977,1237.487,754.956,1036.667,1274.379,838.998,1391.157,1085.065,869.028,1068.37,775.387,,
153,1054.041,1160.201,899.03,1145.992,1546.754,922.319,1054.863,970.683,1171.26,1330.922,818.359,1004.542,1351.946,1045.125,1158.685,1018.759,,
154,1277.784,1382.657,753.047,1134.126,1066.189,830.924,1063.992,810.455,1163.953,1069.821,774.346,1285.214,1150.883,930.759,1380.913,809.231,,
155,1350.616,1218.282,829.671,1057.39,1130.147,762.348,1384.296,835.85,1050.268,1263.888,900.94,1245.297,914.739,1020.043,1057.788,863.086,,
156,1484.68,1398.142,761.278,1033.019,827.491,965.596,1027.236,950.79,945.106,949.748,776.182,843.86,1177.662,848.79,1223.574,1056.874,,
157,1365.396,1602.656,1040.216,954.17,920.85,706.184,1268.741,958.659,1096.172,1175.963,954.33,1171.837,1266.184,1050.906,1072.343,829.16,,
158,1168.532,1328.471,951.502,885.209,729.42,763.42,1181.481,1048.518,1088.67,910.32,719.439,1052.463,1253.08,949.03,979.671,1031.807,,
159,1029.715,1274.707,811.962,874.438,1294.015,851.147,1120.645,817.582,1044.161,1406.487,973.074,1150.648,1268.009,865.958,1359.614,1159.698,,
160,1286.701,1248.959,864.696,1144.302,1142.243,663.68,1484.594,905.026,1030.304,1051.352,804.614,1252.873,945.482,897.403,936.457,1064.655,,
161,1034.885,1472.92,1000.383,958.268,967.583,823.389,1487.347,791.573,1153.703,1244.174,924.211,1048.469,971.309,845.487,1025.687,952.064,,
162,1260.84,1343.735,856.066,1041.798,957.286,841.712,1051.717,676.836,1053.661,1192.002,758.92,934.181,1340.241,1182.393,1275.247,830.146,,
163,1387.379,951.285,819.842,1008.949,1140.367,722.393,1556.745,748.744,829.555,873.298,1039.331,1051.96,1079.738,1061.618,1080.938,930.753,,
164,1024.816,1174.321,630.725,1107.487,1066.303,948.306,1260.491,1033.979,1110.05,892.251,824.464,1174.598,1131.414,825.91,1230.488,932.896,,
165,930.229,1166.004,1159.88,1079.222,1257.089,820.248,1273.146,967.395,1047.687,1768.548,818.338,811.231,1166.374,883.829,1138.891,850.469,,
166,1069.877,1231.607,861.391,1128.753,1174.463,792.498,1270.205,733.743,991.314,1561.986,853.613,1339.007,873.036,877.177,1269.614,856.642,,
167,1145.046,1213.385,814.63,1054.755,960.077,818.803,1004.137,822.178,1030.371,1059.624,707.819,1142.219,1090.39,760.689,1147.482,935.538,,
168,1470.143,1173.477,727.766,1129.857,1126.51,941.881,1000.84,1044.516,1139.385,1149.534,915.638,1587.026,977.134,1036.223,1240.597,956.094,,
169,1282.781,1388.727,958.259,1129.697,1075.294,1052.84,1093.128,734.368,1127.884,1071.983,892.976,1274.055,1130.959,840.193,1180.803,726.851,,
170,1440.044,1269.718,698.705,942.921,1225.537,844.959,1149.842,737.946,1188.507,1149.346,1038.776,940.042,1179.43,905.788,1232.977,821.109,,
171,1124.235,1139.568,980.083,916.401,843.424,895.982,1488.091,980.628,984.273,1147.887,746.515,1688.235,1129.672,907.777,1247.778,915.04,,
172,1177.269,1711.542,867.265,1061.644,1137.167,841.095,1115.85,950.213,1018.917,1320.817,787.29,1160.458,1039.102,883.284,1050.293,1089.972,,
173,1210.15,1277.163,1016.617,891.248,1167.139,954.276,1278.05,815.185,977.458,1401.685,868.391,958.232,1285.452,822.635,1345.31,1098.397,,
174,1168.196,1142.948,715.289,1081.457,942.249,721.671,1149.482,703.03,1113.669,1110.056,668.892,1382.324,912.468,958.394,1282.141,768.253,,
175,1078.74,1238.74,958.596,1025.643,938.445,849.965,1089.66,759.822,1071.593,1181.718,874.236,1553.596,1132.977,942.095,1277.68,1040.788,,
176,1376.29,1286.357,857.007,857.129,1145.11,952.202,1144.821,1168.234,802.014,1068.309,919.658,1187.625,1147.875,847.43,1057.892,743.904,,
177,1702.776,1117.8,824.718,1200.987,1036.126,765.499,1048.476,726.781,1017.648,936.605,812.603,1156.68,1237.395,1031.067,1046.713,1053.386,,
178,1455.912,1270.504,1066.644,1364.291,1149.702,769.012,1584.621,1048.735,934.491,1360.77,739.664,1005.017,969.974,850.415,1061.921,928.234,,
179,976.624,1282.281,793.815,1167.319,1288.819,840.685,1300.839,976.081,1141.282,1274.29,916.537,1396.597,1056.138,912.503,1022.813,1007.522,,
