cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.13271523178807948,0.1794871794871795,0.038461538461538464,0.125,0.2948717948717949,0.0379746835443038,0.025,0.0625,0.01282051282051282,0.0625,0.26582278481012656,0.27848101265822783,0.0,0.4430379746835443,0.0,0.0,0.02531645569620253,0.05128205128205128,0.0,0.0379746835443038,0.0125,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.27848101265822783,0.569620253164557,0.569620253164557,0.4050632911392405,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,0.6455696202531646,0.6329113924050633,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0
