0,611.431,319.104,190.087,259.414,,
1,85.938,446.591,117.891,296.728,,
2,145.953,267.067,196.564,377.634,,
3,216.726,261.765,188.651,246.141,,
4,319.769,259.613,189.469,260.369,,
5,166.422,415.176,239.51,163.601,,
6,214.204,277.866,271.516,231.623,,
7,272.125,310.772,157.05,242.014,,
8,208.981,401.405,398.529,244.434,,
9,209.392,276.627,248.072,236.896,,
10,189.805,205.087,251.215,714.19,,
11,196.512,112.024,177.791,238.345,,
12,278.724,138.012,300.417,239.11,,
13,214.38,163.315,210.888,215.259,,
14,220.332,220.835,194.47,312.069,,
15,158.199,312.956,183.965,288.582,,
16,200.258,223.976,265.295,195.728,,
17,289.686,294.095,729.246,362.92,,
18,142.044,232.993,186.568,183.286,,
19,149.623,254.663,270.427,327.114,,
20,160.272,266.584,220.29,238.067,,
21,186.509,203.058,211.055,242.293,,
22,186.464,322.237,121.312,188.925,,
23,221.685,212.741,239.636,205.835,,
24,216.575,249.566,207.149,302.721,,
25,259.004,239.695,261.884,287.401,,
26,279.342,257.016,220.661,234.681,,
27,258.792,228.209,167.721,142.542,,
28,256.876,241.041,225.923,396.901,,
29,211.07,271.689,231.469,257.665,,
30,284.022,237.931,232.609,250.039,,
31,254.824,253.006,217.243,254.075,,
32,224.428,191.177,228.804,307.825,,
33,258.566,217.739,223.518,198.542,,
34,260.504,311.615,213.607,292.877,,
35,289.36,189.621,319.969,189.539,,
36,194.934,267.595,215.392,240.286,,
37,275.621,234.103,226.348,265.815,,
38,215.63,254.428,198.973,427.012,,
39,235.149,231.04,228.256,276.038,,
40,290.017,253.215,267.323,258.792,,
41,157.949,261.252,220.337,255.235,,
42,229.009,268.202,276.636,225.693,,
43,249.877,166.465,218.073,313.193,,
44,267.241,284.281,275.142,221.802,,
45,234.309,313.668,250.339,275.777,,
46,243.559,212.873,258.266,213.862,,
47,247.834,237.963,228.191,234.349,,
48,253.11,208.251,209.791,277.295,,
49,257.203,198.087,203.365,271.473,,
50,223.561,222.058,212.07,295.586,,
51,213.644,312.452,241.325,222.315,,
52,284.014,288.638,234.709,220.677,,
53,188.531,315.144,240.011,243.276,,
54,239.753,231.737,187.163,255.207,,
55,265.178,245.361,241.258,337.687,,
56,325.196,226.441,163.354,313.731,,
57,283,236.646,233.422,260.825,,
58,279.363,241.977,218.647,324.416,,
59,196.716,378.598,157.081,364.615,,
60,226.64,222.137,208.422,277.595,,
61,263.334,287.63,238.14,287.891,,
62,240.584,346.336,225.011,259.51,,
63,256.959,235.661,237.086,246.561,,
64,232.061,225.363,274.786,250.92,,
65,219.621,200.885,214.159,263.534,,
66,276.155,254.133,260.841,191.552,,
67,247.036,266.653,181.86,294.541,,
68,183.556,228.12,200.748,277.42,,
69,224.389,297.07,230.823,266.708,,
70,304.407,260.513,146.785,204.431,,
71,253.531,251.518,195.974,288.057,,
72,218.527,313.295,270.078,351.674,,
73,233.889,201.545,216.311,203.854,,
74,215.6,209.251,230.809,346.122,,
75,288.825,201.005,273.687,350.241,,
76,245.898,279.534,281.381,260.416,,
77,283.91,261.278,251.664,241.799,,
78,242.783,241.743,249.214,240.57,,
79,268.707,194.242,258.428,204.786,,
80,213.154,319.187,289.508,262.831,,
81,213.793,212.381,286.996,248.729,,
82,231.52,239.283,296.225,236.502,,
83,224.063,261.957,269.181,249.207,,
84,209.187,230.245,255.465,248.932,,
85,228.155,291.758,206.998,326.069,,
86,251.46,246.194,194.489,209.878,,
