cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.067254174,0.022727273,0.088888889,0,0.066666667,0.090909091,0.217391304,0.152173913,0,0.260869565,0.152173913,0.130434783,0,0.108695652,1,0,0.022222222,0,0.065217391,0,0.044444444,0,0,0,0,0.02173913,0.022222222,0,0.377777778,0.022222222,0,0,0,0,0,0,0,0,0,0.377777778,0,0.022222222,0,0,0,0,0,0,0
,,,,,,,,,2.984167765,,0.282608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.082893549,,0.141304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
