No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2628,GET,false,5.941,15.689,12.014
1,1368,GET,true,4.1,57.598,28.154
2,5948,GET,false,6.497,17.907,16.821
3,3896,GET,true,6.713,18.634,18.168
4,16384,GET,true,7.987,19.93,19.843
5,25640960,GET,false,3934.087,3944.316,3934.775
6,1836,GET,true,6.083,28.854,20.886
7,22609920,GET,false,3487.577,3475.064,3472.978
8,5648,GET,false,6.024,15.322,12.158
9,1388,GET,false,4.312,15.309,11.619
10,1132,GET,true,4.494,22.764,16.82
11,2056,GET,false,4.387,16.732,11.291
12,11120,GET,false,6.254,15.496,14.175
13,2056,GET,false,4.438,16.682,11.424
14,2196,GET,false,4.181,16.575,11.494
15,5420,GET,true,5.721,24.32,14.817
16,1835008,GET,false,287.156,288.569,782.07
17,2228224,PUT,false,1200.704,1221.765,576.412
18,19070976,GET,true,2928.953,6459.285,3852.711
19,1372,GET,true,4.505,56.712,19.536
20,2876,GET,false,4.822,21.403,10.862
21,7984,GET,false,6.618,18.844,12.417
22,16384,GET,false,8.762,18.203,12.238
23,4898816,GET,false,756.377,757.893,757.186
24,15826944,GET,true,2431.374,4851.718,3033.529
25,1292,GET,true,5.408,45.466,582.152
26,5232,PUT,false,18.385,46.15,38.751
27,2832,GET,false,4.096,16.611,9.133
28,2628,GET,true,5.011,23.48,15.641
29,2632,GET,false,4.729,15.614,11.64
30,458752,GET,false,86.06,77.409,76.575
31,688128,PUT,false,328.528,454.091,254.7
32,5420,GET,false,5.941,23.348,9.882
33,12156,GET,false,7.775,20.791,10.445
34,2628,GET,false,4.821,23.749,10.524
35,1372,GET,false,3.965,22.723,8.771
36,8585216,PUT,false,4271.03,4186.848,2705.904
37,82493440,GET,true,12644.34,27520.155,17355.636
38,1292,PUT,false,14.059,90.47,32.902
39,1744,PUT,false,14.088,52.273,28.549
40,15716,GET,true,8.388,32.542,18.909
41,1392640,GET,false,227.819,225.949,218.889
42,314654720,PUT,false,163583.269,144316.334,113491.203
43,1336,GET,true,5.65,56.334,19.7
44,147456,GET,false,32.285,33.735,28.566
45,16172,GET,true,7.533,30.421,16.89
46,23478272,GET,false,3618.347,3605.342,3601.659
47,1916928,GET,false,300.158,302.492,299.848
48,1753088,PUT,false,813.801,742.324,624.518
49,2628,GET,true,5.078,35.27,16.255
50,95813632,GET,true,14683.452,35102.489,17151.249
51,99876864,GET,false,15324.49,15337.703,15303.833
52,6728,GET,false,6.466,19.566,12.206
53,1776,GET,true,4.224,66.111,25.063
54,82509824,GET,true,13051.364,28282.396,13253.462
55,2628,GET,false,8.522,39.86,12.115
56,5136,GET,true,6.899,70.947,25.332
57,74891264,GET,true,11479.563,27820.984,15580.3
58,1032,GET,false,5.423,43.103,11.924
59,16384,GET,false,8.006,23.72,11.725
60,5420,GET,true,5.746,75.256,16.476
61,2628,GET,false,4.663,23.036,10.864
62,25034752,PUT,false,12857.136,14738.632,6584.582
63,16384,GET,false,7.938,25.032,14.59
64,1900,GET,true,4.543,62.678,16.806
65,6756,GET,false,6.733,26.505,11.546
66,1492,GET,true,5.122,31.855,15.86
67,11368,GET,false,7.937,19.422,22.319
68,16384,GET,true,7.337,26.572,17.742
69,6012928,GET,true,928.905,2031.967,1028.914
70,18825216,GET,true,2891.275,6132.293,3148.642
71,278528,GET,true,55.38,160.627,98.882
72,6720,GET,true,6.483,64.872,16.417
73,32768,GET,true,10.022,32.438,18.884
74,2056,GET,true,5.653,22.426,13.937
75,2824,GET,false,5.104,19.269,9.17
76,51576832,GET,true,7907.291,19116.468,31941.864
77,74366976,PUT,false,38466.801,34486.105,38450.245
78,13910016,GET,false,2139.826,2144.283,2141.772
79,2605056,GET,true,405.45,705.481,643.892
80,4592,GET,false,6.206,18.414,12.761
81,13484032,GET,false,2075.598,2079.373,2074.0
82,6316,GET,false,7.414,14.432,12.489
83,16068,PUT,false,16.088,60.912,35.913
84,54394880,GET,false,8351.613,8367.552,8338.441
85,61063168,GET,false,9359.972,9385.959,9367.978
86,196608,GET,true,39.25,75.031,132.023
87,1152,GET,true,4.487,24.743,68.935
88,61030400,GET,false,9355.381,9365.189,9358.257
89,373112832,GET,false,57164.338,57231.614,57154.911
90,5236,GET,true,6.471,22.913,23.776
91,7880704,GET,false,1218.267,1214.209,1213.867
92,64733184,GET,true,9942.922,21794.044,13724.231
93,5062656,GET,false,781.943,791.994,782.967
94,66945024,GET,false,10271.74,10276.436,10260.366
95,1132,GET,true,4.549,53.813,17.424
96,1788,GET,false,4.985,18.665,10.143
97,1388,GET,false,5.07,14.199,9.108
98,2628,GET,false,4.761,16.603,8.599
99,16384,GET,false,7.69,14.856,10.087
100,122093568,PUT,false,64084.734,66231.519,37343.294
101,12156,GET,false,7.66,20.904,15.165
102,983040,GET,true,179.508,360.173,245.115
103,49152,GET,true,14.798,69.228,29.432
104,6720,GET,true,6.666,54.738,16.903
105,1156,GET,false,4.235,22.001,10.701
106,13972,GET,false,7.799,21.905,12.075
