cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.031076849,0.005813953,0.005780347,0,0.005780347,0,0.028735632,0.011560694,0.005780347,0.011560694,0.046242775,0.046242775,0.051724138,0,0,0.343023256,0.005780347,0,0.005780347,0.248554913,0,0,0.040935673,0,0,0,0.01744186,0,0.294797688,0.005780347,0,0.005780347,0,0,0,0,0,0,0.294797688,0.005747126,0,0,0,0,0,0,0,0,0
,,,,,,,,,1.302495932,,,0.18514536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.036180443,,,0.04628634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
