0,316.878,506.467
1,254.914,478.916
2,439.663,564.035
3,508.994,488.585
4,471.656,473.383
5,490.539,504.903
6,495.756,511.764
7,538.28,510.839
8,501.013,490.017
9,488.137,520.79
10,490.079,551.806
11,499.839,465.894
12,507.022,496.371
13,497.512,489.935
14,518.718,473.068
15,506.495,474.364
16,506.624,526.673
17,511.739,490.829
18,487.341,481.17
19,516.412,531.022
20,512.572,525.235
21,496.778,535.58
22,493.631,470.526
23,485.526,483.514
24,503.242,501.864
25,486.534,507.455
26,537.588,512.993
27,467.79,494.37
28,510.908,487.402
29,491.58,503.511
30,508.428,499.891
31,503.849,508.771
32,507.134,501.254
33,488.428,501.2
34,515.126,892.095
35,493.866,552.526
36,497.932,509.556
37,354.6,514.314
38,316.272,506.956
39,429.218,508.343
40,466.167,495.011
41,505.913,554.582
42,495.756,489.215
43,488.087,498.714
44,508.031,504.35
45,487.745,479.32
46,497.811,502.309
47,490.172,496.493
48,489.764,466.474
49,520.048,505.102
50,502.402,514.305
51,501.945,501.456
52,464.042,503.34
53,523.627,498.708
54,513.458,500.905
55,504.73,500.114
56,502.602,500.999
57,488.69,493.301
58,512.623,500.656
59,499.143,517.916
60,493.39,490.154
61,501.673,498.197
62,512.71,503.126
63,480.335,488.343
64,522.426,502.315
65,489.36,510.543
66,514.474,488.165
67,501.415,505.636
68,512.011,483.542
69,501.038,499.055
70,487.336,518.877
71,503.995,506.027
72,520.489,479.093
73,499.043,512.553
74,499.441,532.937
75,488.587,477.032
76,518.988,507.794
77,493.044,502.676
78,500.146,502.346
79,481.011,500.051
80,508.964,501.805
81,497.267,523.573
82,512.529,500.584
83,506.608,500.123
84,521.598,501.93
85,490.373,500.719
86,511.782,481.348
87,501.732,522.46
88,501.476,489.489
89,496.868,508.794
90,508.08,504.859
91,487.986,490.348
92,504.081,515.695
93,500.911,508.55
94,507.178,503.059
95,506.583,509.582
96,500.229,498.718
97,502.631,499.331
98,501.393,510.811
99,513.502,483.191
100,518.74,500.326
101,486.926,500.006
102,503.71,503.835
103,500.616,523.529
104,504.212,499.519
105,511.702,496.598
106,505.027,499.905
107,499.032,504.091
108,492.013,497.355
109,499.125,494.19
110,510.337,505.087
111,491.57,514.851
112,519.588,479.675
113,514.66,498.838
114,506.071,511.662
115,494.23,501.397
116,492.696,513.708
117,521.74,497.11
118,501.47,501.352
119,490.17,489.124
120,508.728,509.59
121,494.438,468.991
122,511.513,515.339
123,491.932,525.485
124,498.134,501.139
125,513.353,481.958
126,509.058,522.048
127,483.508,496.224
128,503.787,499.916
129,520.469,522.401
130,495.675,510.681
131,492.222,511.662
132,520.652,476.47
133,496.287,490.15
134,480.907,513.718
135,521.896,487.349
136,502.513,514.489
137,511.362,477.493
138,468.754,510.945
