0,19344.962,3389.405,12045.395,15223.162,16378.415,17397.967,14731.641,13493.941
1,3134.398,455.237,5955.837,4168.769,3682.302,2520.101,3603.765,3784.43
2,1996.013,440.397,2333.854,2597.3,1347.304,2056.441,2668.518,2437.429
3,3157.992,351.462,1826.465,2447.004,1383.397,3407.961,954.104,1370.888
4,2079.452,375.003,1849.591,2536.433,2043.531,1947.844,1776.016,1638.814
5,3215.792,364.63,1552.386,2375.535,1670.872,2574.544,2000.377,1925.241
6,2206.606,391.09,2018.783,2825.875,2003.187,2413.247,1592.944,1763.3
7,2349.982,348.189,1671.644,1822.609,1643.129,2969.052,1650.629,1743.386
8,2634.147,358.457,1947.296,2650.995,1829.871,2306.504,1914.222,1922.387
9,2664.414,361.883,1354.385,2812.481,1615.794,3120.016,1442.365,1610.937
10,2622.374,351.676,2107.625,2341.623,1833.949,2107.711,2001.772,1810.007
11,2354.265,352.271,1596.772,2549.146,1293.117,2621.545,1569.671,1805.569
12,3022.844,349.059,1532.245,2735.485,1889.946,2469.644,2273.089,1552.543
13,2156.873,352.651,1947.522,2685.185,1983.132,2761.296,1317.086,1843.797
14,2721.956,355.509,1569.11,2770.877,1650.178,2315.707,1928.077,1779.153
15,2171.75,356.674,1673.396,2705.17,1627.988,2822.57,1662.992,1522.744
16,2550.314,337.934,1919.06,2674.645,1846.081,2001.054,1541.609,1799.989
17,2312.633,349.639,1573.324,2869.3,1275.571,2641.038,1600.458,1852.4
18,3360.055,344.831,1653.139,2406.299,1999.372,2940.902,1999.359,1634.477
19,1812.073,366.759,1555.145,2684.135,1565.767,2484.861,1525.353,1691.266
20,2470.034,311.991,2022.662,1840.906,1927.42,2196.409,1652.863,1512.3
21,2556.741,4826.872,1513.277,2814.06,1589.438,2278.509,1924.402,1546.108
22,2370.067,4922.186,1602.018,3148.161,1577.417,2969.622,1541.685,1976.41
23,2891.488,2747.215,1968.494,2671.698,1581.988,2240.074,1579.775,1502.651
24,2202.762,2800.157,1554.801,2173.46,1993.325,3316.853,1645.875,1520.386
25,2822.183,2826.966,1576.189,2351.581,1517.146,2216.374,1532.769,1731.008
26,2346.772,2369.137,1887.811,2726.003,1622.072,2589.633,1960.444,1507.01
27,2789.346,1786.58,1405.583,2800.403,1679.459,2490.259,1646.327,1612.366
28,2308.538,3483.967,1876.063,2702.544,1811.107,2610.668,1563.623,2094.777
29,2925.589,1775.746,1500.781,2402.051,1626.84,2483.6,1891.957,1806.692
30,2385.148,2635.429,2013.556,2481.389,1959.169,2445.259,1637.259,2426.892
31,2602.829,2420.655,1476.414,2389.793,1160.523,2298.145,1431.233,1458.467
32,2343.184,3188.895,1709.584,2589.446,1982.729,3062.278,2044.858,1717.305
33,2745.529,2433.377,1804.702,2411.614,1501.111,2499.661,1429.962,1760.599
34,2352.134,2383.187,1288.449,2694.244,1756.449,2582.589,1757.348,1596.044
35,2793.932,2889.314,2102.431,2779.327,1975.145,2473.054,1633.145,1874.164
36,2422.544,2885.951,1539.155,2649.255,1423.003,2633.202,1739.049,1713.574
37,2654.06,2727.033,1868.83,2100.229,2069.49,2148.042,1786.643,1347.062
38,2536.233,2853.778,1669.572,2657.796,1465.159,3027.523,1890.416,2153.908
39,2600.332,2389.88,1449.629,2431.159,1598.009,2081.369,1480.213,1598.29
40,2398.251,1993.737,2036.966,2353.911,1981.862,2334.799,1724.71,1400.729
41,2230.919,3302.351,1542.835,2943.168,1619.817,2944.14,1958.426,1932.347
42,2799.508,2170.954,1626.945,2542.274,1501.043,2510.208,1453.317,1771.112
43,2469.913,2365.002,1889.512,2434.382,1983.141,2292.883,1693.613,1472.643
44,2295.409,3090.131,1615.296,2760.141,1650.143,2416.504,1619.489,2129.161
45,2789.71,2003.248,1593.918,2410.531,1511.868,2370.306,1844.391,1612.861
46,2298.819,2951.978,1938.034,1819.415,2049.242,3337.744,1664.055,1602.239
47,3101.89,2226.899,1650.613,2809.823,1512.351,2218.589,1933.86,1664.041
48,2477.53,2754.577,1517.171,2671.96,1483.369,2272.475,1441.954,1785.969
49,2335.584,2343.932,1919.524,2538.332,2086.094,2398.626,1744.212,1358.267
50,2311.415,2712.817,1672.843,2604.597,1471.915,2648.334,1868.461,2138.789
51,2774.418,2392.657,1488.041,2414.403,1581.257,2894.861,1525.772,1604.666
52,1987.26,2760.434,1979.604,2984.329,2010.443,2643.896,1714.405,1464.635
53,3205.088,2367.382,1582.23,2486.837,1600.528,2471.141,1929.93,2032.179
54,2211.153,2886.165,1599.882,2686.974,1491.905,2582.562,1440.821,1634.576
55,2905.526,2215.851,1919.123,2434.386,2081.756,2404.341,1738.79,1411.67
56,2304.221,2736.419,1652.036,2813.123,1499.186,2445.338,1875.279,2139.638
57,2740.336,2287.702,1811.931,2502.893,1617.392,2666.084,1539.44,1566.089
58,2237.534,2778.751,1704.355,2480.307,1994.949,2709.106,1683.133,1854.711
59,2933.557,2401.819,1602.04,2523.575,1554.217,2455.311,1882.846,1747.969
60,2424.94,2684.973,1910.746,2692.261,1942.302,2751.844,1699.894,1727.923
61,2576.982,2444.785,1516.286,2641.112,1414.747,2721.362,1787.347,2070.366
62,2820.164,2295.014,1507.733,2050.608,1741.965,2517.359,1661.624,1362.743
63,2179.14,2757.56,2010.125,2654.125,1918.179,2806.11,1621.068,2235.544
64,2882.36,2492.479,1624.387,2874.04,1644.975,2866.351,1552.357,1722.874
65,2099.686,2619.512,1642.096,1644.1,1588.552,2178.214,1964.334,2339.882
66,2710.482,2602.919,1900.191,2897.496,1915.742,2562.052,1591.634,1540.299
67,3264.388,2128.227,1592.02,1858.155,1651.905,2406.368,2014.039,1994.515
68,2225.453,2726.184,1607.918,2179.577,1495.455,2048.909,1503.499,1558.88
