readErasureCoding, filename /tmp4194304eccache.dat, loop 1000
/tmp4194304eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 646.512
Loop 0 (us) 649.679
Loop 1 (us) 648.861
Loop 2 (us) 648.624
Loop 3 (us) 648.51
Loop 4 (us) 648.403
Loop 5 (us) 648.575
Loop 6 (us) 648.77
Loop 7 (us) 648.403
Loop 8 (us) 648.228
Loop 9 (us) 648.268
Loop 10 (us) 648.373
Loop 11 (us) 648.36
Loop 12 (us) 648.076
Loop 13 (us) 648.369
Loop 14 (us) 648.573
Loop 15 (us) 648.012
Loop 16 (us) 649.403
Loop 17 (us) 649.422
Loop 18 (us) 648.041
Loop 19 (us) 648.397
Loop 20 (us) 648.567
Loop 21 (us) 648.121
Loop 22 (us) 648.46
Loop 23 (us) 648.236
Loop 24 (us) 648.163
Loop 25 (us) 648.786
Loop 26 (us) 650.055
Loop 27 (us) 648.945
Loop 28 (us) 648.694
Loop 29 (us) 648.229
Loop 30 (us) 648.143
Loop 31 (us) 649.329
Loop 32 (us) 655.214
Loop 33 (us) 648.299
Loop 34 (us) 648.305
Loop 35 (us) 648.039
Loop 36 (us) 648.639
Loop 37 (us) 648.332
Loop 38 (us) 648.203
Loop 39 (us) 648.508
Loop 40 (us) 648.342
Loop 41 (us) 648.101
Loop 42 (us) 648.28
Loop 43 (us) 648.138
Loop 44 (us) 647.897
Loop 45 (us) 647.951
Loop 46 (us) 647.826
Loop 47 (us) 648.282
Loop 48 (us) 648.162
Loop 49 (us) 647.959
Loop 50 (us) 648.164
Loop 51 (us) 649.16
Loop 52 (us) 647.914
Loop 53 (us) 649.103
Loop 54 (us) 648.115
Loop 55 (us) 647.697
Loop 56 (us) 656.832
Loop 57 (us) 648.091
Loop 58 (us) 653.272
Loop 59 (us) 648.205
Loop 60 (us) 648.042
Loop 61 (us) 647.845
Loop 62 (us) 648.041
Loop 63 (us) 651.957
Loop 64 (us) 648.083
Loop 65 (us) 647.838
Loop 66 (us) 649.11
Loop 67 (us) 648.144
Loop 68 (us) 648.021
Loop 69 (us) 647.813
Loop 70 (us) 648.203
Loop 71 (us) 648.324
Loop 72 (us) 653.824
Loop 73 (us) 653.527
Loop 74 (us) 648.76
Loop 75 (us) 647.928
Loop 76 (us) 648.326
Loop 77 (us) 648.621
Loop 78 (us) 647.821
Loop 79 (us) 648.823
Loop 80 (us) 648.07
Loop 81 (us) 647.845
Loop 82 (us) 649.864
Loop 83 (us) 648.028
Loop 84 (us) 648.026
Loop 85 (us) 648.031
Loop 86 (us) 647.685
Loop 87 (us) 653.707
Loop 88 (us) 656.13
Loop 89 (us) 647.993
Loop 90 (us) 647.887
Loop 91 (us) 648.076
Loop 92 (us) 647.942
Loop 93 (us) 648.706
Loop 94 (us) 647.872
Loop 95 (us) 648.285
Loop 96 (us) 648.346
Loop 97 (us) 649.84
Loop 98 (us) 648.566
Loop 99 (us) 647.897
Loop 100 (us) 648.118
Loop 101 (us) 647.741
Loop 102 (us) 647.997
Loop 103 (us) 653.758
Loop 104 (us) 654.418
Loop 105 (us) 647.984
Loop 106 (us) 647.85
Loop 107 (us) 647.909
Loop 108 (us) 647.944
Loop 109 (us) 647.787
Loop 110 (us) 647.846
Loop 111 (us) 659.196
Loop 112 (us) 649.007
Loop 113 (us) 656.935
Loop 114 (us) 648.607
Loop 115 (us) 648.127
Loop 116 (us) 648.372
Loop 117 (us) 648.445
Loop 118 (us) 653.665
Loop 119 (us) 648.023
Loop 120 (us) 654.334
Loop 121 (us) 647.791
Loop 122 (us) 649.775
Loop 123 (us) 648.559
Loop 124 (us) 648.644
Loop 125 (us) 648.764
Loop 126 (us) 647.953
Loop 127 (us) 648.147
Loop 128 (us) 647.99
Loop 129 (us) 647.743
Loop 130 (us) 647.659
Loop 131 (us) 648.006
Loop 132 (us) 647.636
Loop 133 (us) 647.82
Loop 134 (us) 647.871
Loop 135 (us) 647.86
Loop 136 (us) 647.919
Loop 137 (us) 648.011
Loop 138 (us) 647.983
Loop 139 (us) 649.002
Loop 140 (us) 648.201
Loop 141 (us) 648.999
Loop 142 (us) 648.009
Loop 143 (us) 648.742
Loop 144 (us) 647.8
Loop 145 (us) 647.903
Loop 146 (us) 648.635
Loop 147 (us) 648.076
Loop 148 (us) 648.0
Loop 149 (us) 647.943
Loop 150 (us) 648.28
Loop 151 (us) 649.422
Loop 152 (us) 648.167
Loop 153 (us) 647.997
Loop 154 (us) 648.714
Loop 155 (us) 647.851
Loop 156 (us) 648.307
Loop 157 (us) 648.265
Loop 158 (us) 647.992
Loop 159 (us) 648.233
Loop 160 (us) 648.278
Loop 161 (us) 648.067
Loop 162 (us) 649.201
Loop 163 (us) 648.501
Loop 164 (us) 648.828
Loop 165 (us) 647.824
Loop 166 (us) 648.772
Loop 167 (us) 648.774
Loop 168 (us) 648.822
Loop 169 (us) 647.734
Loop 170 (us) 647.991
Loop 171 (us) 647.777
Loop 172 (us) 647.962
Loop 173 (us) 649.193
Loop 174 (us) 648.114
Loop 175 (us) 647.747
Loop 176 (us) 648.922
Loop 177 (us) 647.823
Loop 178 (us) 647.971
Loop 179 (us) 648.224
Loop 180 (us) 647.853
Loop 181 (us) 648.306
Loop 182 (us) 648.207
Loop 183 (us) 648.142
Loop 184 (us) 648.238
Loop 185 (us) 648.308
Loop 186 (us) 648.545
Loop 187 (us) 648.105
Loop 188 (us) 648.32
Loop 189 (us) 648.232
Loop 190 (us) 648.213
Loop 191 (us) 648.218
Loop 192 (us) 649.003
Loop 193 (us) 648.036
Loop 194 (us) 648.102
Loop 195 (us) 648.156
Loop 196 (us) 648.893
Loop 197 (us) 648.854
Loop 198 (us) 647.838
Loop 199 (us) 648.111
Loop 200 (us) 648.044
Loop 201 (us) 648.978
Loop 202 (us) 648.108
Loop 203 (us) 647.968
Loop 204 (us) 648.854
Loop 205 (us) 647.824
Loop 206 (us) 648.179
Loop 207 (us) 648.049
Loop 208 (us) 648.11
Loop 209 (us) 648.214
Loop 210 (us) 648.185
Loop 211 (us) 648.53
Loop 212 (us) 649.013
Loop 213 (us) 648.942
Loop 214 (us) 647.859
Loop 215 (us) 648.533
Loop 216 (us) 647.805
Loop 217 (us) 788.208
Loop 218 (us) 649.073
Loop 219 (us) 648.05
Loop 220 (us) 648.286
Loop 221 (us) 649.143
Loop 222 (us) 648.483
Loop 223 (us) 648.319
Loop 224 (us) 647.681
Loop 225 (us) 647.944
Loop 226 (us) 647.79
Loop 227 (us) 649.006
Loop 228 (us) 647.849
Loop 229 (us) 648.208
Loop 230 (us) 648.061
Loop 231 (us) 648.366
Loop 232 (us) 649.666
Loop 233 (us) 648.752
Loop 234 (us) 648.357
Loop 235 (us) 647.712
Loop 236 (us) 647.888
Loop 237 (us) 648.087
Loop 238 (us) 647.762
Loop 239 (us) 648.194
Loop 240 (us) 649.745
Loop 241 (us) 648.575
Loop 242 (us) 656.018
Loop 243 (us) 648.274
Loop 244 (us) 647.721
Loop 245 (us) 648.245
Loop 246 (us) 648.735
Loop 247 (us) 647.836
Loop 248 (us) 648.205
Loop 249 (us) 647.626
Loop 250 (us) 647.948
Loop 251 (us) 647.904
Loop 252 (us) 648.657
Loop 253 (us) 648.448
Loop 254 (us) 648.143
Loop 255 (us) 648.581
Loop 256 (us) 648.186
Loop 257 (us) 648.146
Loop 258 (us) 648.008
Loop 259 (us) 648.271
Loop 260 (us) 648.046
Loop 261 (us) 647.878
Loop 262 (us) 648.313
Loop 263 (us) 648.137
Loop 264 (us) 648.478
Loop 265 (us) 648.32
Loop 266 (us) 648.19
Loop 267 (us) 649.381
Loop 268 (us) 648.8
Loop 269 (us) 649.594
Loop 270 (us) 648.454
Loop 271 (us) 648.149
Loop 272 (us) 647.64
Loop 273 (us) 648.185
Loop 274 (us) 648.052
Loop 275 (us) 647.721
Loop 276 (us) 648.074
Loop 277 (us) 648.106
Loop 278 (us) 648.182
Loop 279 (us) 648.573
Loop 280 (us) 649.523
Loop 281 (us) 655.056
Loop 282 (us) 705.585
Loop 283 (us) 650.141
Loop 284 (us) 648.666
Loop 285 (us) 648.312
Loop 286 (us) 647.852
Loop 287 (us) 648.137
Loop 288 (us) 647.955
Loop 289 (us) 647.67
Loop 290 (us) 648.062
Loop 291 (us) 647.919
Loop 292 (us) 647.886
Loop 293 (us) 648.304
Loop 294 (us) 647.877
Loop 295 (us) 648.085
Loop 296 (us) 648.163
Loop 297 (us) 648.115
Loop 298 (us) 648.182
Loop 299 (us) 648.709
Loop 300 (us) 647.977
Loop 301 (us) 648.85
Loop 302 (us) 647.928
Loop 303 (us) 648.222
