readReplicas, filename /tmp262144replicas.dat, loop 1000
/tmp262144replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 51.506
Loop 0 (us) 49.918
Loop 1 (us) 48.763
Loop 2 (us) 48.529
Loop 3 (us) 48.825
Loop 4 (us) 48.622
Loop 5 (us) 48.395
Loop 6 (us) 48.482
Loop 7 (us) 48.823
Loop 8 (us) 48.639
Loop 9 (us) 50.372
Loop 10 (us) 48.429
Loop 11 (us) 48.793
Loop 12 (us) 49.029
Loop 13 (us) 48.982
Loop 14 (us) 65.382
Loop 15 (us) 59.777
Loop 16 (us) 49.094
Loop 17 (us) 48.575
Loop 18 (us) 49.545
Loop 19 (us) 48.504
Loop 20 (us) 48.86
Loop 21 (us) 49.072
Loop 22 (us) 48.555
Loop 23 (us) 49.139
Loop 24 (us) 49.131
Loop 25 (us) 48.839
Loop 26 (us) 48.239
Loop 27 (us) 48.96
Loop 28 (us) 48.745
Loop 29 (us) 48.568
Loop 30 (us) 48.628
Loop 31 (us) 49.191
Loop 32 (us) 49.193
Loop 33 (us) 48.502
Loop 34 (us) 48.71
Loop 35 (us) 48.954
Loop 36 (us) 48.278
Loop 37 (us) 49.57
Loop 38 (us) 48.411
Loop 39 (us) 48.584
Loop 40 (us) 48.294
Loop 41 (us) 48.431
Loop 42 (us) 49.178
Loop 43 (us) 48.305
Loop 44 (us) 48.531
Loop 45 (us) 48.433
Loop 46 (us) 48.471
Loop 47 (us) 48.814
Loop 48 (us) 48.518
Loop 49 (us) 48.695
Loop 50 (us) 48.814
Loop 51 (us) 48.429
Loop 52 (us) 48.721
Loop 53 (us) 48.818
Loop 54 (us) 48.677
Loop 55 (us) 49.63
Loop 56 (us) 48.983
Loop 57 (us) 48.714
Loop 58 (us) 48.116
Loop 59 (us) 48.199
Loop 60 (us) 49.05
Loop 61 (us) 49.71
Loop 62 (us) 48.493
Loop 63 (us) 48.671
Loop 64 (us) 48.52
Loop 65 (us) 48.639
Loop 66 (us) 48.584
Loop 67 (us) 48.686
Loop 68 (us) 48.686
Loop 69 (us) 48.296
Loop 70 (us) 48.666
Loop 71 (us) 48.664
Loop 72 (us) 49.384
Loop 73 (us) 48.876
Loop 74 (us) 48.527
Loop 75 (us) 48.382
Loop 76 (us) 48.887
Loop 77 (us) 48.468
Loop 78 (us) 48.686
Loop 79 (us) 48.978
Loop 80 (us) 48.26
Loop 81 (us) 48.393
Loop 82 (us) 48.936
Loop 83 (us) 48.73
Loop 84 (us) 48.382
Loop 85 (us) 48.092
Loop 86 (us) 48.704
Loop 87 (us) 48.874
Loop 88 (us) 48.469
Loop 89 (us) 49.476
Loop 90 (us) 49.386
Loop 91 (us) 48.413
Loop 92 (us) 48.708
Loop 93 (us) 49.038
Loop 94 (us) 48.637
Loop 95 (us) 48.108
Loop 96 (us) 48.555
Loop 97 (us) 49.165
Loop 98 (us) 48.591
Loop 99 (us) 48.727
Loop 100 (us) 48.872
Loop 101 (us) 48.805
Loop 102 (us) 49.0
Loop 103 (us) 49.348
Loop 104 (us) 48.378
Loop 105 (us) 48.54
Loop 106 (us) 48.896
Loop 107 (us) 48.752
Loop 108 (us) 48.741
Loop 109 (us) 48.898
Loop 110 (us) 48.407
Loop 111 (us) 48.608
Loop 112 (us) 51.851
Loop 113 (us) 49.175
Loop 114 (us) 49.009
Loop 115 (us) 48.493
Loop 116 (us) 48.145
Loop 117 (us) 48.741
Loop 118 (us) 49.02
Loop 119 (us) 48.708
Loop 120 (us) 48.941
Loop 121 (us) 48.595
Loop 122 (us) 48.702
Loop 123 (us) 48.169
Loop 124 (us) 48.672
Loop 125 (us) 48.351
Loop 126 (us) 48.22
Loop 127 (us) 49.251
Loop 128 (us) 49.981
Loop 129 (us) 48.646
Loop 130 (us) 48.354
Loop 131 (us) 48.88
Loop 132 (us) 48.719
Loop 133 (us) 48.847
Loop 134 (us) 48.976
Loop 135 (us) 48.522
Loop 136 (us) 48.949
Loop 137 (us) 48.407
Loop 138 (us) 48.396
Loop 139 (us) 48.716
Loop 140 (us) 48.504
Loop 141 (us) 48.495
Loop 142 (us) 48.737
Loop 143 (us) 48.927
Loop 144 (us) 48.717
Loop 145 (us) 48.848
Loop 146 (us) 48.555
Loop 147 (us) 49.065
Loop 148 (us) 48.473
Loop 149 (us) 48.529
Loop 150 (us) 48.408
Loop 151 (us) 49.734
Loop 152 (us) 48.801
Loop 153 (us) 48.597
Loop 154 (us) 48.857
Loop 155 (us) 48.363
Loop 156 (us) 48.189
Loop 157 (us) 48.785
Loop 158 (us) 48.827
Loop 159 (us) 48.365
Loop 160 (us) 48.54
Loop 161 (us) 48.386
Loop 162 (us) 48.788
Loop 163 (us) 48.336
Loop 164 (us) 48.475
Loop 165 (us) 48.526
Loop 166 (us) 49.003
Loop 167 (us) 48.516
Loop 168 (us) 48.24
Loop 169 (us) 48.894
Loop 170 (us) 48.63
Loop 171 (us) 48.783
Loop 172 (us) 48.646
Loop 173 (us) 48.906
Loop 174 (us) 48.772
Loop 175 (us) 48.909
Loop 176 (us) 48.496
Loop 177 (us) 49.145
Loop 178 (us) 48.6
Loop 179 (us) 48.759
Loop 180 (us) 48.46
Loop 181 (us) 48.256
Loop 182 (us) 48.418
Loop 183 (us) 48.852
Loop 184 (us) 49.104
Loop 185 (us) 48.384
Loop 186 (us) 48.558
Loop 187 (us) 48.601
Loop 188 (us) 48.697
Loop 189 (us) 48.312
Loop 190 (us) 48.648
Loop 191 (us) 49.034
Loop 192 (us) 49.005
Loop 193 (us) 48.566
Loop 194 (us) 48.701
Loop 195 (us) 49.042
Loop 196 (us) 48.258
Loop 197 (us) 48.806
Loop 198 (us) 48.912
Loop 199 (us) 49.052
Loop 200 (us) 48.467
Loop 201 (us) 48.258
Loop 202 (us) 49.123
Loop 203 (us) 48.406
Loop 204 (us) 48.531
Loop 205 (us) 48.573
Loop 206 (us) 48.336
Loop 207 (us) 48.681
Loop 208 (us) 48.771
Loop 209 (us) 48.261
Loop 210 (us) 48.582
Loop 211 (us) 48.801
Loop 212 (us) 48.703
Loop 213 (us) 48.818
Loop 214 (us) 50.425
Loop 215 (us) 49.67
Loop 216 (us) 49.086
Loop 217 (us) 48.205
Loop 218 (us) 48.377
Loop 219 (us) 48.906
Loop 220 (us) 48.812
Loop 221 (us) 48.452
Loop 222 (us) 48.247
Loop 223 (us) 48.756
Loop 224 (us) 48.814
Loop 225 (us) 49.159
Loop 226 (us) 48.577
Loop 227 (us) 48.81
Loop 228 (us) 48.703
Loop 229 (us) 48.838
Loop 230 (us) 48.783
Loop 231 (us) 48.38
Loop 232 (us) 48.546
Loop 233 (us) 49.193
Loop 234 (us) 48.836
Loop 235 (us) 49.349
Loop 236 (us) 48.952
Loop 237 (us) 48.688
Loop 238 (us) 49.066
Loop 239 (us) 48.254
Loop 240 (us) 48.34
Loop 241 (us) 48.493
Loop 242 (us) 49.131
Loop 243 (us) 48.473
Loop 244 (us) 48.376
Loop 245 (us) 48.912
Loop 246 (us) 48.801
Loop 247 (us) 48.505
Loop 248 (us) 48.396
Loop 249 (us) 48.905
Loop 250 (us) 48.929
Loop 251 (us) 48.562
Loop 252 (us) 48.938
Loop 253 (us) 48.92
Loop 254 (us) 48.249
Loop 255 (us) 48.699
Loop 256 (us) 48.843
Loop 257 (us) 48.653
Loop 258 (us) 48.612
Loop 259 (us) 48.462
Loop 260 (us) 48.154
Loop 261 (us) 50.292
Loop 262 (us) 50.103
Loop 263 (us) 48.954
Loop 264 (us) 48.546
Loop 265 (us) 48.522
Loop 266 (us) 48.706
Loop 267 (us) 49.04
Loop 268 (us) 48.555
Loop 269 (us) 49.018
Loop 270 (us) 48.952
Loop 271 (us) 48.568
Loop 272 (us) 49.453
Loop 273 (us) 48.734
Loop 274 (us) 48.232
Loop 275 (us) 53.426
Loop 276 (us) 52.111
Loop 277 (us) 49.209
Loop 278 (us) 48.397
Loop 279 (us) 50.046
Loop 280 (us) 49.078
Loop 281 (us) 49.106
Loop 282 (us) 49.155
Loop 283 (us) 48.653
Loop 284 (us) 48.174
Loop 285 (us) 48.383
Loop 286 (us) 48.701
Loop 287 (us) 48.219
Loop 288 (us) 48.677
Loop 289 (us) 48.646
Loop 290 (us) 48.347
Loop 291 (us) 48.319
Loop 292 (us) 48.592
Loop 293 (us) 48.587
Loop 294 (us) 48.726
Loop 295 (us) 48.617
Loop 296 (us) 48.977
Loop 297 (us) 49.346
Loop 298 (us) 48.774
Loop 299 (us) 48.52
Loop 300 (us) 48.622
Loop 301 (us) 48.668
Loop 302 (us) 48.42
Loop 303 (us) 48.772
