readErasureCoding, filename /tmp262144eccache.dat, loop 1000
/tmp262144eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 44.806
Loop 0 (us) 51.223
Loop 1 (us) 50.444
Loop 2 (us) 49.846
Loop 3 (us) 50.572
Loop 4 (us) 50.309
Loop 5 (us) 50.458
Loop 6 (us) 50.449
Loop 7 (us) 50.688
Loop 8 (us) 50.234
Loop 9 (us) 50.523
Loop 10 (us) 49.832
Loop 11 (us) 50.227
Loop 12 (us) 79.243
Loop 13 (us) 50.491
Loop 14 (us) 49.96
Loop 15 (us) 49.022
Loop 16 (us) 49.519
Loop 17 (us) 49.57
Loop 18 (us) 49.666
Loop 19 (us) 49.491
Loop 20 (us) 49.695
Loop 21 (us) 49.486
Loop 22 (us) 49.88
Loop 23 (us) 49.738
Loop 24 (us) 50.048
Loop 25 (us) 50.085
Loop 26 (us) 49.888
Loop 27 (us) 49.944
Loop 28 (us) 50.588
Loop 29 (us) 49.7
Loop 30 (us) 49.749
Loop 31 (us) 49.139
Loop 32 (us) 49.659
Loop 33 (us) 49.496
Loop 34 (us) 49.663
Loop 35 (us) 49.346
Loop 36 (us) 49.791
Loop 37 (us) 49.323
Loop 38 (us) 49.878
Loop 39 (us) 51.493
Loop 40 (us) 49.831
Loop 41 (us) 50.061
Loop 42 (us) 49.101
Loop 43 (us) 54.457
Loop 44 (us) 49.939
Loop 45 (us) 49.305
Loop 46 (us) 49.584
Loop 47 (us) 49.071
Loop 48 (us) 49.5
Loop 49 (us) 49.953
Loop 50 (us) 49.594
Loop 51 (us) 49.788
Loop 52 (us) 49.38
Loop 53 (us) 49.799
Loop 54 (us) 49.566
Loop 55 (us) 49.853
Loop 56 (us) 49.353
Loop 57 (us) 49.874
Loop 58 (us) 49.703
Loop 59 (us) 49.502
Loop 60 (us) 49.654
Loop 61 (us) 49.725
Loop 62 (us) 49.856
Loop 63 (us) 50.081
Loop 64 (us) 50.27
Loop 65 (us) 49.878
Loop 66 (us) 49.716
Loop 67 (us) 49.884
Loop 68 (us) 50.05
Loop 69 (us) 50.369
Loop 70 (us) 49.138
Loop 71 (us) 49.57
Loop 72 (us) 49.532
Loop 73 (us) 49.636
Loop 74 (us) 49.697
Loop 75 (us) 49.454
Loop 76 (us) 50.01
Loop 77 (us) 49.553
Loop 78 (us) 50.025
Loop 79 (us) 49.57
Loop 80 (us) 50.076
Loop 81 (us) 49.607
Loop 82 (us) 55.331
Loop 83 (us) 50.697
Loop 84 (us) 50.928
Loop 85 (us) 50.154
Loop 86 (us) 48.934
Loop 87 (us) 49.649
Loop 88 (us) 49.937
Loop 89 (us) 49.786
Loop 90 (us) 49.961
Loop 91 (us) 49.318
Loop 92 (us) 49.716
Loop 93 (us) 49.316
Loop 94 (us) 49.695
Loop 95 (us) 49.652
Loop 96 (us) 49.968
Loop 97 (us) 50.105
Loop 98 (us) 49.736
Loop 99 (us) 50.12
Loop 100 (us) 49.636
Loop 101 (us) 49.995
Loop 102 (us) 49.994
Loop 103 (us) 49.495
Loop 104 (us) 49.766
Loop 105 (us) 49.672
Loop 106 (us) 49.036
Loop 107 (us) 48.892
Loop 108 (us) 48.854
Loop 109 (us) 48.938
Loop 110 (us) 48.633
Loop 111 (us) 54.828
Loop 112 (us) 50.084
Loop 113 (us) 50.045
Loop 114 (us) 49.68
Loop 115 (us) 49.976
Loop 116 (us) 49.941
Loop 117 (us) 49.485
Loop 118 (us) 49.778
Loop 119 (us) 60.439
Loop 120 (us) 49.743
Loop 121 (us) 50.194
Loop 122 (us) 49.597
Loop 123 (us) 49.972
Loop 124 (us) 49.562
Loop 125 (us) 50.064
Loop 126 (us) 50.058
Loop 127 (us) 49.726
Loop 128 (us) 49.714
Loop 129 (us) 48.868
Loop 130 (us) 49.457
Loop 131 (us) 71.753
Loop 132 (us) 49.884
Loop 133 (us) 49.806
Loop 134 (us) 50.097
Loop 135 (us) 49.452
Loop 136 (us) 49.808
Loop 137 (us) 49.337
Loop 138 (us) 49.986
Loop 139 (us) 49.365
Loop 140 (us) 50.399
Loop 141 (us) 54.385
Loop 142 (us) 48.766
Loop 143 (us) 49.09
Loop 144 (us) 49.108
Loop 145 (us) 49.446
Loop 146 (us) 49.361
Loop 147 (us) 49.045
Loop 148 (us) 49.106
Loop 149 (us) 51.085
Loop 150 (us) 49.519
Loop 151 (us) 54.358
Loop 152 (us) 50.195
Loop 153 (us) 49.689
Loop 154 (us) 49.052
Loop 155 (us) 49.479
Loop 156 (us) 49.184
Loop 157 (us) 49.497
Loop 158 (us) 49.322
Loop 159 (us) 49.769
Loop 160 (us) 49.16
Loop 161 (us) 49.674
Loop 162 (us) 49.421
Loop 163 (us) 49.791
Loop 164 (us) 48.551
Loop 165 (us) 49.18
Loop 166 (us) 48.797
Loop 167 (us) 49.402
Loop 168 (us) 48.855
Loop 169 (us) 49.964
Loop 170 (us) 49.517
Loop 171 (us) 49.676
Loop 172 (us) 49.652
Loop 173 (us) 50.252
Loop 174 (us) 48.887
Loop 175 (us) 49.679
Loop 176 (us) 49.253
Loop 177 (us) 49.8
Loop 178 (us) 49.414
Loop 179 (us) 49.688
Loop 180 (us) 49.552
Loop 181 (us) 49.131
Loop 182 (us) 49.517
Loop 183 (us) 48.945
Loop 184 (us) 48.562
Loop 185 (us) 48.934
Loop 186 (us) 48.668
Loop 187 (us) 48.974
Loop 188 (us) 49.094
Loop 189 (us) 48.59
Loop 190 (us) 49.439
Loop 191 (us) 48.644
Loop 192 (us) 49.39
Loop 193 (us) 49.304
Loop 194 (us) 49.158
Loop 195 (us) 48.887
Loop 196 (us) 49.062
Loop 197 (us) 48.657
Loop 198 (us) 48.914
Loop 199 (us) 49.525
Loop 200 (us) 49.309
Loop 201 (us) 49.147
Loop 202 (us) 48.996
Loop 203 (us) 49.322
Loop 204 (us) 48.814
Loop 205 (us) 49.288
Loop 206 (us) 48.659
Loop 207 (us) 49.291
Loop 208 (us) 48.841
Loop 209 (us) 48.976
Loop 210 (us) 49.116
Loop 211 (us) 49.475
Loop 212 (us) 50.124
Loop 213 (us) 48.98
Loop 214 (us) 49.863
Loop 215 (us) 49.041
Loop 216 (us) 49.403
Loop 217 (us) 48.899
Loop 218 (us) 49.405
Loop 219 (us) 49.59
Loop 220 (us) 49.534
Loop 221 (us) 49.246
Loop 222 (us) 49.716
Loop 223 (us) 49.398
Loop 224 (us) 49.843
Loop 225 (us) 62.528
Loop 226 (us) 49.771
Loop 227 (us) 49.042
Loop 228 (us) 49.005
Loop 229 (us) 48.853
Loop 230 (us) 48.827
Loop 231 (us) 49.042
Loop 232 (us) 48.544
Loop 233 (us) 48.998
Loop 234 (us) 48.582
Loop 235 (us) 48.57
Loop 236 (us) 49.129
Loop 237 (us) 53.401
Loop 238 (us) 49.198
Loop 239 (us) 49.052
Loop 240 (us) 63.318
Loop 241 (us) 48.984
Loop 242 (us) 49.116
Loop 243 (us) 48.762
Loop 244 (us) 49.358
Loop 245 (us) 48.952
Loop 246 (us) 49.261
Loop 247 (us) 60.063
Loop 248 (us) 48.878
Loop 249 (us) 49.849
Loop 250 (us) 49.508
Loop 251 (us) 49.455
Loop 252 (us) 49.031
Loop 253 (us) 50.004
Loop 254 (us) 49.488
Loop 255 (us) 49.886
Loop 256 (us) 63.616
Loop 257 (us) 49.421
Loop 258 (us) 48.582
Loop 259 (us) 48.426
Loop 260 (us) 49.118
Loop 261 (us) 48.411
Loop 262 (us) 49.045
Loop 263 (us) 48.553
Loop 264 (us) 48.889
Loop 265 (us) 49.147
Loop 266 (us) 48.833
Loop 267 (us) 49.559
Loop 268 (us) 49.708
Loop 269 (us) 49.454
Loop 270 (us) 48.945
Loop 271 (us) 49.55
Loop 272 (us) 49.154
Loop 273 (us) 49.415
Loop 274 (us) 49.242
Loop 275 (us) 49.563
Loop 276 (us) 50.434
Loop 277 (us) 49.888
Loop 278 (us) 48.916
Loop 279 (us) 48.903
Loop 280 (us) 51.584
Loop 281 (us) 49.398
Loop 282 (us) 49.0
Loop 283 (us) 49.432
Loop 284 (us) 49.331
Loop 285 (us) 49.652
Loop 286 (us) 49.151
Loop 287 (us) 49.218
Loop 288 (us) 49.253
Loop 289 (us) 48.919
Loop 290 (us) 49.253
Loop 291 (us) 48.432
Loop 292 (us) 48.792
Loop 293 (us) 48.355
Loop 294 (us) 48.427
Loop 295 (us) 48.63
Loop 296 (us) 48.606
Loop 297 (us) 48.955
Loop 298 (us) 48.358
Loop 299 (us) 48.612
Loop 300 (us) 49.0
Loop 301 (us) 48.435
Loop 302 (us) 48.909
Loop 303 (us) 48.73
