readErasureCoding, filename /tmp16777216eccache.dat, loop 1000
/tmp16777216eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 2575.279
Loop 0 (us) 2575.43
Loop 1 (us) 2575.218
Loop 2 (us) 2575.742
Loop 3 (us) 2574.68
Loop 4 (us) 2574.552
Loop 5 (us) 2574.673
Loop 6 (us) 2574.523
Loop 7 (us) 2574.395
Loop 8 (us) 2574.243
Loop 9 (us) 2575.143
Loop 10 (us) 3246.445
Loop 11 (us) 2625.928
Loop 12 (us) 2579.962
Loop 13 (us) 2581.129
Loop 14 (us) 2579.059
Loop 15 (us) 2579.388
Loop 16 (us) 2580.966
Loop 17 (us) 2579.287
Loop 18 (us) 2579.576
Loop 19 (us) 2579.77
Loop 20 (us) 2579.866
Loop 21 (us) 2579.302
Loop 22 (us) 2574.729
Loop 23 (us) 2574.842
Loop 24 (us) 2575.526
Loop 25 (us) 2574.989
Loop 26 (us) 2574.96
Loop 27 (us) 2574.62
Loop 28 (us) 2574.902
Loop 29 (us) 2574.728
Loop 30 (us) 2574.799
Loop 31 (us) 2575.858
Loop 32 (us) 2574.553
Loop 33 (us) 2574.666
Loop 34 (us) 2574.603
Loop 35 (us) 2574.894
Loop 36 (us) 2574.475
Loop 37 (us) 2575.08
Loop 38 (us) 2575.138
Loop 39 (us) 2574.6
Loop 40 (us) 2575.344
Loop 41 (us) 2575.499
Loop 42 (us) 2574.695
Loop 43 (us) 2574.283
Loop 44 (us) 2575.45
Loop 45 (us) 2575.135
Loop 46 (us) 2574.299
Loop 47 (us) 2574.898
Loop 48 (us) 2574.675
Loop 49 (us) 2575.415
Loop 50 (us) 2575.392
Loop 51 (us) 2574.863
Loop 52 (us) 2574.836
Loop 53 (us) 2574.578
Loop 54 (us) 2575.246
Loop 55 (us) 2574.666
Loop 56 (us) 2575.011
Loop 57 (us) 2575.42
Loop 58 (us) 2574.557
Loop 59 (us) 2574.927
Loop 60 (us) 2574.75
Loop 61 (us) 2574.654
Loop 62 (us) 2575.077
Loop 63 (us) 2575.13
Loop 64 (us) 2574.506
Loop 65 (us) 2574.925
Loop 66 (us) 2575.556
Loop 67 (us) 2574.787
Loop 68 (us) 2575.076
Loop 69 (us) 2574.755
Loop 70 (us) 2574.729
Loop 71 (us) 2574.816
Loop 72 (us) 2574.599
Loop 73 (us) 2576.529
Loop 74 (us) 2574.549
Loop 75 (us) 2574.728
Loop 76 (us) 2574.707
Loop 77 (us) 2575.401
Loop 78 (us) 2574.541
Loop 79 (us) 2574.462
Loop 80 (us) 2575.07
Loop 81 (us) 2574.393
Loop 82 (us) 2574.943
Loop 83 (us) 2574.345
Loop 84 (us) 2574.668
Loop 85 (us) 2574.602
Loop 86 (us) 2858.021
Loop 87 (us) 2580.658
Loop 88 (us) 2576.49
Loop 89 (us) 2576.805
Loop 90 (us) 2575.561
Loop 91 (us) 2574.972
Loop 92 (us) 2575.271
Loop 93 (us) 2574.564
Loop 94 (us) 2574.509
Loop 95 (us) 2574.608
Loop 96 (us) 2575.254
Loop 97 (us) 2574.546
Loop 98 (us) 2619.805
Loop 99 (us) 2575.295
Loop 100 (us) 2575.415
Loop 101 (us) 2574.863
Loop 102 (us) 2574.69
Loop 103 (us) 2574.721
Loop 104 (us) 2575.021
Loop 105 (us) 2574.954
Loop 106 (us) 2574.265
Loop 107 (us) 2574.725
Loop 108 (us) 2574.629
Loop 109 (us) 2574.827
Loop 110 (us) 2575.086
Loop 111 (us) 2575.141
Loop 112 (us) 2576.261
Loop 113 (us) 2575.808
Loop 114 (us) 2574.673
Loop 115 (us) 2575.055
Loop 116 (us) 2574.933
Loop 117 (us) 2574.371
Loop 118 (us) 2574.456
Loop 119 (us) 2574.792
Loop 120 (us) 2574.602
Loop 121 (us) 2574.327
Loop 122 (us) 2574.335
Loop 123 (us) 2574.29
Loop 124 (us) 2574.528
Loop 125 (us) 2574.393
Loop 126 (us) 2574.423
Loop 127 (us) 2575.71
Loop 128 (us) 2574.683
Loop 129 (us) 2575.79
Loop 130 (us) 2575.64
Loop 131 (us) 2575.01
Loop 132 (us) 2574.343
Loop 133 (us) 2574.898
Loop 134 (us) 2574.201
Loop 135 (us) 2574.609
Loop 136 (us) 2574.52
Loop 137 (us) 2574.453
Loop 138 (us) 2575.082
Loop 139 (us) 2574.663
Loop 140 (us) 2574.313
Loop 141 (us) 2575.12
Loop 142 (us) 2575.107
Loop 143 (us) 2574.651
Loop 144 (us) 2574.883
Loop 145 (us) 2574.423
Loop 146 (us) 2575.325
Loop 147 (us) 2574.823
Loop 148 (us) 2574.724
Loop 149 (us) 2574.762
Loop 150 (us) 2575.561
Loop 151 (us) 2574.454
Loop 152 (us) 2575.094
Loop 153 (us) 2574.589
Loop 154 (us) 2575.332
Loop 155 (us) 2576.26
Loop 156 (us) 2574.95
Loop 157 (us) 2574.552
Loop 158 (us) 2574.919
Loop 159 (us) 2574.843
Loop 160 (us) 2575.257
Loop 161 (us) 2574.435
Loop 162 (us) 2574.486
Loop 163 (us) 2577.727
Loop 164 (us) 2574.598
Loop 165 (us) 2574.26
Loop 166 (us) 2575.083
Loop 167 (us) 2574.477
Loop 168 (us) 2574.67
Loop 169 (us) 2575.214
Loop 170 (us) 2574.436
Loop 171 (us) 2574.763
Loop 172 (us) 2574.811
Loop 173 (us) 2575.101
Loop 174 (us) 2574.335
Loop 175 (us) 2575.089
Loop 176 (us) 2575.405
Loop 177 (us) 2574.289
Loop 178 (us) 2575.344
Loop 179 (us) 2574.567
Loop 180 (us) 2574.625
Loop 181 (us) 2575.221
Loop 182 (us) 2574.486
Loop 183 (us) 2574.743
Loop 184 (us) 2574.211
Loop 185 (us) 2575.806
Loop 186 (us) 2575.145
Loop 187 (us) 2574.587
Loop 188 (us) 2574.837
Loop 189 (us) 2574.85
Loop 190 (us) 2575.348
Loop 191 (us) 2575.477
Loop 192 (us) 2574.388
Loop 193 (us) 2575.287
Loop 194 (us) 2575.094
Loop 195 (us) 2574.716
Loop 196 (us) 2574.444
Loop 197 (us) 2574.42
Loop 198 (us) 2574.476
Loop 199 (us) 2575.153
Loop 200 (us) 2574.681
Loop 201 (us) 2574.728
Loop 202 (us) 2575.191
Loop 203 (us) 2574.26
Loop 204 (us) 2574.148
Loop 205 (us) 2575.268
Loop 206 (us) 2574.079
Loop 207 (us) 2574.592
Loop 208 (us) 2574.302
Loop 209 (us) 2574.672
Loop 210 (us) 2574.977
Loop 211 (us) 2574.319
Loop 212 (us) 2574.508
Loop 213 (us) 2574.529
Loop 214 (us) 2574.258
Loop 215 (us) 2574.949
Loop 216 (us) 2574.497
Loop 217 (us) 2574.764
Loop 218 (us) 2574.806
Loop 219 (us) 2574.082
Loop 220 (us) 2574.78
Loop 221 (us) 2574.68
Loop 222 (us) 2574.455
Loop 223 (us) 2574.917
Loop 224 (us) 2574.435
Loop 225 (us) 2574.52
Loop 226 (us) 2574.779
Loop 227 (us) 2574.479
Loop 228 (us) 2574.918
Loop 229 (us) 2574.758
Loop 230 (us) 2574.334
Loop 231 (us) 2574.81
Loop 232 (us) 2575.033
Loop 233 (us) 2575.231
Loop 234 (us) 2574.491
Loop 235 (us) 2574.881
Loop 236 (us) 2574.708
Loop 237 (us) 2574.59
Loop 238 (us) 2574.563
Loop 239 (us) 2574.645
Loop 240 (us) 2574.746
Loop 241 (us) 2574.596
Loop 242 (us) 2574.656
Loop 243 (us) 2574.707
Loop 244 (us) 2574.415
Loop 245 (us) 2574.761
Loop 246 (us) 2574.353
Loop 247 (us) 2574.583
Loop 248 (us) 2574.608
Loop 249 (us) 2574.448
Loop 250 (us) 2574.721
Loop 251 (us) 2575.465
Loop 252 (us) 2574.583
Loop 253 (us) 2574.86
Loop 254 (us) 2575.179
Loop 255 (us) 2574.528
Loop 256 (us) 2574.521
Loop 257 (us) 2574.746
Loop 258 (us) 2575.591
Loop 259 (us) 2574.951
Loop 260 (us) 2575.297
Loop 261 (us) 2575.339
Loop 262 (us) 2574.911
Loop 263 (us) 2575.235
Loop 264 (us) 2574.869
Loop 265 (us) 2574.855
Loop 266 (us) 2574.2
Loop 267 (us) 2574.967
Loop 268 (us) 2574.386
Loop 269 (us) 2574.34
Loop 270 (us) 2575.323
Loop 271 (us) 2574.111
Loop 272 (us) 2574.709
Loop 273 (us) 2574.494
Loop 274 (us) 2574.418
Loop 275 (us) 2575.158
Loop 276 (us) 2575.327
Loop 277 (us) 2574.818
Loop 278 (us) 2575.128
Loop 279 (us) 2575.907
Loop 280 (us) 2574.652
Loop 281 (us) 2873.442
Loop 282 (us) 2575.416
