readReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
Loop 690 (us) 2574.388
Loop 691 (us) 2574.267
Loop 692 (us) 2574.42
Loop 693 (us) 2575.546
Loop 694 (us) 2575.823
Loop 695 (us) 2574.38
Loop 696 (us) 2574.344
Loop 697 (us) 2574.565
Loop 698 (us) 2574.969
Loop 699 (us) 2574.437
Loop 700 (us) 2575.269
Loop 701 (us) 2574.444
Loop 702 (us) 2574.478
Loop 703 (us) 2574.694
Loop 704 (us) 2575.605
Loop 705 (us) 2574.405
Loop 706 (us) 2575.517
Loop 707 (us) 2574.574
Loop 708 (us) 2576.901
Loop 709 (us) 2577.596
Loop 710 (us) 2574.452
Loop 711 (us) 2574.857
Loop 712 (us) 2574.49
Loop 713 (us) 2575.498
Loop 714 (us) 2574.279
Loop 715 (us) 2575.399
Loop 716 (us) 2574.48
Loop 717 (us) 2574.664
Loop 718 (us) 2575.361
Loop 719 (us) 2574.393
Loop 720 (us) 2574.313
Loop 721 (us) 2575.784
Loop 722 (us) 2574.332
Loop 723 (us) 2574.794
Loop 724 (us) 2575.842
Loop 725 (us) 2574.66
Loop 726 (us) 2574.383
Loop 727 (us) 2574.531
Loop 728 (us) 2574.297
Loop 729 (us) 2574.962
Loop 730 (us) 2574.506
Loop 731 (us) 2574.271
Loop 732 (us) 2574.38
Loop 733 (us) 2575.657
Loop 734 (us) 2575.409
Loop 735 (us) 2575.319
Loop 736 (us) 2575.546
Loop 737 (us) 2576.048
Loop 738 (us) 2574.352
Loop 739 (us) 2575.634
Loop 740 (us) 2575.3
Loop 741 (us) 2574.535
Loop 742 (us) 2574.476
Loop 743 (us) 2574.314
Loop 744 (us) 2575.389
Loop 745 (us) 2574.565
Loop 746 (us) 2575.345
Loop 747 (us) 2574.599
Loop 748 (us) 2575.365
Loop 749 (us) 2575.226
Loop 750 (us) 2574.318
Loop 751 (us) 2575.351
Loop 752 (us) 2574.663
Loop 753 (us) 2574.31
Loop 754 (us) 2574.358
Loop 755 (us) 2575.322
Loop 756 (us) 2575.416
Loop 757 (us) 2574.726
Loop 758 (us) 2575.52
