readReplicas, filename /tmp65536replicas.dat, loop 1000
/tmp65536replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 16.46
Loop 0 (us) 18.617
Loop 1 (us) 17.659
Loop 2 (us) 17.302
Loop 3 (us) 17.342
Loop 4 (us) 17.101
Loop 5 (us) 17.102
Loop 6 (us) 17.278
Loop 7 (us) 17.277
Loop 8 (us) 17.026
Loop 9 (us) 17.057
Loop 10 (us) 18.396
Loop 11 (us) 17.185
Loop 12 (us) 16.946
Loop 13 (us) 17.106
Loop 14 (us) 17.118
Loop 15 (us) 17.025
Loop 16 (us) 17.047
Loop 17 (us) 17.008
Loop 18 (us) 17.062
Loop 19 (us) 17.188
Loop 20 (us) 17.858
Loop 21 (us) 17.177
Loop 22 (us) 17.101
Loop 23 (us) 17.256
Loop 24 (us) 16.973
Loop 25 (us) 17.142
Loop 26 (us) 17.207
Loop 27 (us) 17.333
Loop 28 (us) 17.035
Loop 29 (us) 17.349
Loop 30 (us) 17.488
Loop 31 (us) 17.294
Loop 32 (us) 16.871
Loop 33 (us) 16.929
Loop 34 (us) 17.264
Loop 35 (us) 17.214
Loop 36 (us) 17.002
Loop 37 (us) 17.808
Loop 38 (us) 17.425
Loop 39 (us) 17.36
Loop 40 (us) 16.888
Loop 41 (us) 17.032
Loop 42 (us) 17.175
Loop 43 (us) 17.386
Loop 44 (us) 16.869
Loop 45 (us) 16.961
Loop 46 (us) 16.992
Loop 47 (us) 17.224
Loop 48 (us) 17.635
Loop 49 (us) 17.054
Loop 50 (us) 17.41
Loop 51 (us) 17.318
Loop 52 (us) 17.265
Loop 53 (us) 17.124
Loop 54 (us) 17.187
Loop 55 (us) 18.292
Loop 56 (us) 17.104
Loop 57 (us) 22.133
Loop 58 (us) 17.196
Loop 59 (us) 17.104
Loop 60 (us) 17.485
Loop 61 (us) 18.086
Loop 62 (us) 28.933
Loop 63 (us) 17.372
Loop 64 (us) 17.077
Loop 65 (us) 17.273
Loop 66 (us) 17.36
Loop 67 (us) 17.047
Loop 68 (us) 17.021
Loop 69 (us) 17.205
Loop 70 (us) 17.091
Loop 71 (us) 17.292
Loop 72 (us) 18.091
Loop 73 (us) 17.377
Loop 74 (us) 17.234
Loop 75 (us) 16.924
Loop 76 (us) 17.129
Loop 77 (us) 17.178
Loop 78 (us) 17.254
Loop 79 (us) 26.21
Loop 80 (us) 24.274
Loop 81 (us) 19.231
Loop 82 (us) 17.315
Loop 83 (us) 17.09
Loop 84 (us) 17.066
Loop 85 (us) 17.432
Loop 86 (us) 17.054
Loop 87 (us) 17.218
Loop 88 (us) 17.343
Loop 89 (us) 18.53
Loop 90 (us) 17.042
Loop 91 (us) 16.927
Loop 92 (us) 17.044
Loop 93 (us) 17.024
Loop 94 (us) 17.015
Loop 95 (us) 17.145
Loop 96 (us) 17.16
Loop 97 (us) 17.327
Loop 98 (us) 17.057
Loop 99 (us) 17.075
Loop 100 (us) 17.1
Loop 101 (us) 17.288
Loop 102 (us) 16.991
Loop 103 (us) 17.912
Loop 104 (us) 17.523
Loop 105 (us) 17.109
Loop 106 (us) 16.856
Loop 107 (us) 17.098
Loop 108 (us) 17.136
Loop 109 (us) 17.873
Loop 110 (us) 17.065
Loop 111 (us) 22.46
Loop 112 (us) 17.274
Loop 113 (us) 17.12
Loop 114 (us) 16.976
Loop 115 (us) 17.12
Loop 116 (us) 16.875
Loop 117 (us) 17.084
Loop 118 (us) 17.14
Loop 119 (us) 18.247
Loop 120 (us) 17.247
Loop 121 (us) 17.186
Loop 122 (us) 17.382
Loop 123 (us) 17.049
Loop 124 (us) 17.075
Loop 125 (us) 16.942
Loop 126 (us) 17.368
Loop 127 (us) 18.012
Loop 128 (us) 18.573
Loop 129 (us) 17.005
Loop 130 (us) 17.136
Loop 131 (us) 16.82
Loop 132 (us) 16.835
Loop 133 (us) 17.035
Loop 134 (us) 17.483
Loop 135 (us) 17.149
Loop 136 (us) 17.099
Loop 137 (us) 16.935
Loop 138 (us) 17.365
Loop 139 (us) 16.832
Loop 140 (us) 17.018
Loop 141 (us) 17.033
Loop 142 (us) 17.286
Loop 143 (us) 17.33
Loop 144 (us) 16.735
Loop 145 (us) 17.058
Loop 146 (us) 17.114
Loop 147 (us) 17.184
Loop 148 (us) 16.935
Loop 149 (us) 17.023
Loop 150 (us) 17.247
Loop 151 (us) 18.272
Loop 152 (us) 17.193
Loop 153 (us) 16.931
Loop 154 (us) 17.403
Loop 155 (us) 17.16
Loop 156 (us) 17.066
Loop 157 (us) 16.98
Loop 158 (us) 17.287
Loop 159 (us) 17.41
Loop 160 (us) 16.976
Loop 161 (us) 16.984
Loop 162 (us) 17.281
Loop 163 (us) 17.307
Loop 164 (us) 16.941
Loop 165 (us) 16.919
Loop 166 (us) 17.089
Loop 167 (us) 17.216
Loop 168 (us) 17.795
Loop 169 (us) 17.322
Loop 170 (us) 17.132
Loop 171 (us) 17.226
Loop 172 (us) 16.841
Loop 173 (us) 16.957
Loop 174 (us) 17.135
Loop 175 (us) 17.165
Loop 176 (us) 17.109
Loop 177 (us) 17.008
Loop 178 (us) 17.093
Loop 179 (us) 17.365
Loop 180 (us) 17.261
Loop 181 (us) 16.895
Loop 182 (us) 16.906
Loop 183 (us) 17.105
Loop 184 (us) 17.495
Loop 185 (us) 16.919
Loop 186 (us) 17.16
Loop 187 (us) 17.091
Loop 188 (us) 17.467
Loop 189 (us) 16.91
Loop 190 (us) 16.955
Loop 191 (us) 17.12
Loop 192 (us) 17.135
Loop 193 (us) 17.334
Loop 194 (us) 17.156
Loop 195 (us) 17.343
Loop 196 (us) 18.18
Loop 197 (us) 17.247
Loop 198 (us) 17.11
Loop 199 (us) 17.155
Loop 200 (us) 17.392
Loop 201 (us) 16.907
Loop 202 (us) 17.04
Loop 203 (us) 17.086
Loop 204 (us) 17.252
Loop 205 (us) 17.07
Loop 206 (us) 16.992
Loop 207 (us) 17.054
Loop 208 (us) 17.066
Loop 209 (us) 17.412
Loop 210 (us) 17.16
Loop 211 (us) 17.086
Loop 212 (us) 17.258
Loop 213 (us) 17.254
Loop 214 (us) 18.203
Loop 215 (us) 17.401
Loop 216 (us) 17.268
Loop 217 (us) 17.843
Loop 218 (us) 17.417
Loop 219 (us) 17.017
Loop 220 (us) 17.276
Loop 221 (us) 17.028
Loop 222 (us) 16.992
Loop 223 (us) 17.191
Loop 224 (us) 17.412
Loop 225 (us) 17.517
Loop 226 (us) 17.507
Loop 227 (us) 16.984
Loop 228 (us) 18.287
Loop 229 (us) 17.302
Loop 230 (us) 17.042
Loop 231 (us) 17.105
Loop 232 (us) 17.185
Loop 233 (us) 16.917
Loop 234 (us) 18.273
Loop 235 (us) 17.405
Loop 236 (us) 16.895
Loop 237 (us) 64.049
Loop 238 (us) 42.568
Loop 239 (us) 17.179
Loop 240 (us) 16.957
Loop 241 (us) 16.937
Loop 242 (us) 17.033
Loop 243 (us) 17.07
Loop 244 (us) 16.775
Loop 245 (us) 16.951
Loop 246 (us) 16.957
Loop 247 (us) 17.02
Loop 248 (us) 17.044
Loop 249 (us) 16.9
Loop 250 (us) 16.811
Loop 251 (us) 17.176
Loop 252 (us) 17.069
Loop 253 (us) 16.796
Loop 254 (us) 16.87
Loop 255 (us) 16.995
Loop 256 (us) 16.995
Loop 257 (us) 17.133
Loop 258 (us) 16.855
Loop 259 (us) 16.831
Loop 260 (us) 16.975
Loop 261 (us) 17.206
Loop 262 (us) 17.786
Loop 263 (us) 16.964
Loop 264 (us) 16.973
Loop 265 (us) 16.975
Loop 266 (us) 18.044
Loop 267 (us) 16.937
Loop 268 (us) 16.789
Loop 269 (us) 16.997
Loop 270 (us) 17.164
Loop 271 (us) 17.904
Loop 272 (us) 17.084
Loop 273 (us) 17.111
Loop 274 (us) 17.02
Loop 275 (us) 16.752
Loop 276 (us) 16.911
Loop 277 (us) 17.054
Loop 278 (us) 18.843
Loop 279 (us) 17.035
Loop 280 (us) 16.917
Loop 281 (us) 16.907
Loop 282 (us) 17.394
Loop 283 (us) 16.782
Loop 284 (us) 18.572
Loop 285 (us) 18.178
Loop 286 (us) 17.086
Loop 287 (us) 16.796
Loop 288 (us) 18.271
Loop 289 (us) 17.098
Loop 290 (us) 17.107
Loop 291 (us) 16.818
Loop 292 (us) 17.202
Loop 293 (us) 17.379
Loop 294 (us) 16.902
Loop 295 (us) 16.75
Loop 296 (us) 16.951
Loop 297 (us) 17.045
Loop 298 (us) 16.98
Loop 299 (us) 16.721
Loop 300 (us) 16.575
Loop 301 (us) 16.869
Loop 302 (us) 17.091
Loop 303 (us) 16.858
