readReplicas, filename /tmp4194304replicas.dat, loop 1000
/tmp4194304replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 647.388
Loop 0 (us) 649.344
Loop 1 (us) 647.908
Loop 2 (us) 648.513
Loop 3 (us) 649.03
Loop 4 (us) 648.717
Loop 5 (us) 648.884
Loop 6 (us) 648.223
Loop 7 (us) 648.027
Loop 8 (us) 649.126
Loop 9 (us) 648.339
Loop 10 (us) 648.489
Loop 11 (us) 648.526
Loop 12 (us) 649.3
Loop 13 (us) 653.353
Loop 14 (us) 958.87
Loop 15 (us) 648.269
Loop 16 (us) 649.497
Loop 17 (us) 648.35
Loop 18 (us) 649.363
Loop 19 (us) 647.814
Loop 20 (us) 648.223
Loop 21 (us) 648.704
Loop 22 (us) 647.727
Loop 23 (us) 649.263
Loop 24 (us) 648.155
Loop 25 (us) 648.934
Loop 26 (us) 649.661
Loop 27 (us) 648.789
Loop 28 (us) 653.032
Loop 29 (us) 648.378
Loop 30 (us) 648.989
Loop 31 (us) 647.889
Loop 32 (us) 648.42
Loop 33 (us) 649.078
Loop 34 (us) 649.077
Loop 35 (us) 648.186
Loop 36 (us) 648.364
Loop 37 (us) 647.676
Loop 38 (us) 648.125
Loop 39 (us) 647.764
Loop 40 (us) 650.474
Loop 41 (us) 648.186
Loop 42 (us) 647.559
Loop 43 (us) 648.285
Loop 44 (us) 648.233
Loop 45 (us) 648.176
Loop 46 (us) 648.648
Loop 47 (us) 648.475
Loop 48 (us) 647.908
Loop 49 (us) 649.117
Loop 50 (us) 648.502
Loop 51 (us) 647.963
Loop 52 (us) 648.417
Loop 53 (us) 648.306
Loop 54 (us) 647.725
Loop 55 (us) 648.267
Loop 56 (us) 647.76
Loop 57 (us) 648.315
Loop 58 (us) 648.797
Loop 59 (us) 648.338
Loop 60 (us) 648.803
Loop 61 (us) 648.298
Loop 62 (us) 648.261
Loop 63 (us) 649.494
Loop 64 (us) 648.781
Loop 65 (us) 647.608
Loop 66 (us) 648.175
Loop 67 (us) 648.896
Loop 68 (us) 647.725
Loop 69 (us) 649.525
Loop 70 (us) 648.794
Loop 71 (us) 647.733
Loop 72 (us) 650.228
Loop 73 (us) 648.277
Loop 74 (us) 656.57
Loop 75 (us) 648.908
Loop 76 (us) 647.776
Loop 77 (us) 648.465
Loop 78 (us) 648.119
Loop 79 (us) 647.687
Loop 80 (us) 648.046
Loop 81 (us) 648.708
Loop 82 (us) 648.675
Loop 83 (us) 648.315
Loop 84 (us) 648.179
Loop 85 (us) 648.178
Loop 86 (us) 660.652
Loop 87 (us) 648.904
Loop 88 (us) 648.915
Loop 89 (us) 648.564
Loop 90 (us) 648.233
Loop 91 (us) 648.864
Loop 92 (us) 651.831
Loop 93 (us) 649.045
Loop 94 (us) 648.095
Loop 95 (us) 648.376
Loop 96 (us) 648.706
Loop 97 (us) 648.357
Loop 98 (us) 649.049
Loop 99 (us) 648.713
Loop 100 (us) 648.389
Loop 101 (us) 648.351
Loop 102 (us) 648.122
Loop 103 (us) 648.74
Loop 104 (us) 649.735
Loop 105 (us) 647.848
Loop 106 (us) 649.794
Loop 107 (us) 648.631
Loop 108 (us) 648.078
Loop 109 (us) 648.495
Loop 110 (us) 649.782
Loop 111 (us) 649.139
Loop 112 (us) 657.212
Loop 113 (us) 647.868
Loop 114 (us) 648.275
Loop 115 (us) 648.099
Loop 116 (us) 647.712
Loop 117 (us) 649.053
Loop 118 (us) 648.207
Loop 119 (us) 647.968
Loop 120 (us) 648.492
Loop 121 (us) 649.086
Loop 122 (us) 648.075
Loop 123 (us) 648.647
Loop 124 (us) 648.456
Loop 125 (us) 647.849
Loop 126 (us) 649.822
Loop 127 (us) 648.983
Loop 128 (us) 648.546
Loop 129 (us) 648.398
Loop 130 (us) 648.439
Loop 131 (us) 648.762
Loop 132 (us) 648.33
Loop 133 (us) 648.022
Loop 134 (us) 648.508
Loop 135 (us) 648.558
Loop 136 (us) 647.954
Loop 137 (us) 649.023
Loop 138 (us) 649.538
Loop 139 (us) 648.083
Loop 140 (us) 649.634
Loop 141 (us) 648.276
Loop 142 (us) 648.562
Loop 143 (us) 648.984
Loop 144 (us) 648.339
Loop 145 (us) 647.898
Loop 146 (us) 649.157
Loop 147 (us) 648.427
Loop 148 (us) 648.13
Loop 149 (us) 648.925
Loop 150 (us) 650.599
Loop 151 (us) 647.854
Loop 152 (us) 648.082
Loop 153 (us) 648.271
Loop 154 (us) 648.497
Loop 155 (us) 648.505
Loop 156 (us) 648.461
Loop 157 (us) 648.549
Loop 158 (us) 648.505
Loop 159 (us) 648.475
Loop 160 (us) 648.39
Loop 161 (us) 648.355
Loop 162 (us) 647.699
Loop 163 (us) 648.169
Loop 164 (us) 648.181
Loop 165 (us) 647.627
Loop 166 (us) 648.75
Loop 167 (us) 648.2
Loop 168 (us) 647.635
Loop 169 (us) 648.108
Loop 170 (us) 648.27
Loop 171 (us) 649.397
Loop 172 (us) 648.102
Loop 173 (us) 648.294
Loop 174 (us) 648.176
Loop 175 (us) 648.727
Loop 176 (us) 649.675
Loop 177 (us) 649.467
Loop 178 (us) 648.146
Loop 179 (us) 647.634
Loop 180 (us) 648.132
Loop 181 (us) 648.166
Loop 182 (us) 647.703
Loop 183 (us) 648.561
Loop 184 (us) 649.07
Loop 185 (us) 648.153
Loop 186 (us) 651.154
Loop 187 (us) 648.115
Loop 188 (us) 647.656
Loop 189 (us) 648.162
Loop 190 (us) 647.907
Loop 191 (us) 648.646
Loop 192 (us) 648.471
Loop 193 (us) 649.23
Loop 194 (us) 648.439
Loop 195 (us) 648.403
Loop 196 (us) 648.094
Loop 197 (us) 648.662
Loop 198 (us) 648.538
Loop 199 (us) 647.991
Loop 200 (us) 648.508
Loop 201 (us) 648.395
Loop 202 (us) 647.628
Loop 203 (us) 648.17
Loop 204 (us) 648.1
Loop 205 (us) 647.744
Loop 206 (us) 648.759
Loop 207 (us) 647.831
Loop 208 (us) 648.139
Loop 209 (us) 648.111
Loop 210 (us) 647.613
Loop 211 (us) 649.674
Loop 212 (us) 648.265
Loop 213 (us) 648.189
Loop 214 (us) 648.161
Loop 215 (us) 648.243
Loop 216 (us) 653.32
Loop 217 (us) 648.346
Loop 218 (us) 649.316
Loop 219 (us) 647.715
Loop 220 (us) 648.165
Loop 221 (us) 648.151
Loop 222 (us) 647.7
Loop 223 (us) 648.239
Loop 224 (us) 648.155
Loop 225 (us) 647.719
Loop 226 (us) 648.072
Loop 227 (us) 649.256
Loop 228 (us) 648.788
Loop 229 (us) 648.075
Loop 230 (us) 647.869
Loop 231 (us) 649.124
Loop 232 (us) 648.738
Loop 233 (us) 648.058
Loop 234 (us) 650.976
Loop 235 (us) 649.23
Loop 236 (us) 647.643
Loop 237 (us) 649.435
Loop 238 (us) 648.669
Loop 239 (us) 647.708
Loop 240 (us) 648.195
Loop 241 (us) 648.139
Loop 242 (us) 648.794
Loop 243 (us) 648.687
Loop 244 (us) 647.62
Loop 245 (us) 648.795
Loop 246 (us) 648.165
Loop 247 (us) 647.928
Loop 248 (us) 648.632
Loop 249 (us) 648.456
Loop 250 (us) 647.881
Loop 251 (us) 648.463
Loop 252 (us) 648.539
Loop 253 (us) 647.91
Loop 254 (us) 648.218
Loop 255 (us) 648.131
Loop 256 (us) 647.609
Loop 257 (us) 648.186
Loop 258 (us) 648.185
Loop 259 (us) 648.288
Loop 260 (us) 648.287
Loop 261 (us) 648.078
Loop 262 (us) 647.629
Loop 263 (us) 648.15
Loop 264 (us) 649.294
Loop 265 (us) 649.068
Loop 266 (us) 648.206
Loop 267 (us) 647.869
Loop 268 (us) 648.355
Loop 269 (us) 648.319
Loop 270 (us) 648.667
Loop 271 (us) 648.518
Loop 272 (us) 649.049
Loop 273 (us) 648.012
Loop 274 (us) 648.523
Loop 275 (us) 649.364
Loop 276 (us) 648.123
Loop 277 (us) 648.653
Loop 278 (us) 649.056
Loop 279 (us) 649.913
Loop 280 (us) 648.703
Loop 281 (us) 659.511
Loop 282 (us) 649.445
Loop 283 (us) 649.078
Loop 284 (us) 648.584
Loop 285 (us) 648.766
Loop 286 (us) 649.995
Loop 287 (us) 650.668
Loop 288 (us) 656.487
Loop 289 (us) 649.046
Loop 290 (us) 648.852
Loop 291 (us) 648.21
Loop 292 (us) 648.122
Loop 293 (us) 647.678
Loop 294 (us) 648.078
Loop 295 (us) 648.737
Loop 296 (us) 648.32
Loop 297 (us) 652.118
Loop 298 (us) 648.359
Loop 299 (us) 647.578
Loop 300 (us) 647.943
Loop 301 (us) 647.775
Loop 302 (us) 648.084
Loop 303 (us) 648.027
