readErasureCoding, filename /tmp1048576eccache.dat, loop 1000
/tmp1048576eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 164.669
Loop 0 (us) 166.841
Loop 1 (us) 166.259
Loop 2 (us) 166.212
Loop 3 (us) 166.074
Loop 4 (us) 166.273
Loop 5 (us) 166.209
Loop 6 (us) 180.466
Loop 7 (us) 166.062
Loop 8 (us) 166.509
Loop 9 (us) 165.991
Loop 10 (us) 165.95
Loop 11 (us) 166.529
Loop 12 (us) 166.333
Loop 13 (us) 166.117
Loop 14 (us) 166.45
Loop 15 (us) 166.121
Loop 16 (us) 166.006
Loop 17 (us) 166.359
Loop 18 (us) 166.247
Loop 19 (us) 166.034
Loop 20 (us) 166.334
Loop 21 (us) 165.929
Loop 22 (us) 165.874
Loop 23 (us) 166.398
Loop 24 (us) 166.909
Loop 25 (us) 166.022
Loop 26 (us) 166.493
Loop 27 (us) 166.012
Loop 28 (us) 165.977
Loop 29 (us) 166.41
Loop 30 (us) 166.117
Loop 31 (us) 165.99
Loop 32 (us) 166.513
Loop 33 (us) 165.952
Loop 34 (us) 166.017
Loop 35 (us) 166.388
Loop 36 (us) 166.116
Loop 37 (us) 165.972
Loop 38 (us) 166.399
Loop 39 (us) 165.933
Loop 40 (us) 165.915
Loop 41 (us) 166.176
Loop 42 (us) 166.132
Loop 43 (us) 166.086
Loop 44 (us) 166.135
Loop 45 (us) 166.017
Loop 46 (us) 166.135
Loop 47 (us) 165.918
Loop 48 (us) 166.398
Loop 49 (us) 165.932
Loop 50 (us) 166.103
Loop 51 (us) 166.269
Loop 52 (us) 165.924
Loop 53 (us) 165.999
Loop 54 (us) 166.545
Loop 55 (us) 166.035
Loop 56 (us) 165.917
Loop 57 (us) 166.429
Loop 58 (us) 165.982
Loop 59 (us) 166.05
Loop 60 (us) 166.521
Loop 61 (us) 166.811
Loop 62 (us) 165.916
Loop 63 (us) 166.548
Loop 64 (us) 166.742
Loop 65 (us) 166.05
Loop 66 (us) 167.443
Loop 67 (us) 166.027
Loop 68 (us) 166.238
Loop 69 (us) 165.902
Loop 70 (us) 165.983
Loop 71 (us) 166.095
Loop 72 (us) 166.91
Loop 73 (us) 166.028
Loop 74 (us) 166.033
Loop 75 (us) 166.032
Loop 76 (us) 165.972
Loop 77 (us) 166.0
Loop 78 (us) 166.377
Loop 79 (us) 165.79
Loop 80 (us) 165.933
Loop 81 (us) 166.387
Loop 82 (us) 166.676
Loop 83 (us) 166.027
Loop 84 (us) 166.356
Loop 85 (us) 165.929
Loop 86 (us) 166.827
Loop 87 (us) 166.17
Loop 88 (us) 166.035
Loop 89 (us) 166.339
Loop 90 (us) 166.349
Loop 91 (us) 166.734
Loop 92 (us) 166.314
Loop 93 (us) 166.651
Loop 94 (us) 166.628
Loop 95 (us) 166.257
Loop 96 (us) 166.159
Loop 97 (us) 165.872
Loop 98 (us) 166.461
Loop 99 (us) 165.977
Loop 100 (us) 166.149
Loop 101 (us) 166.369
Loop 102 (us) 166.136
Loop 103 (us) 166.055
Loop 104 (us) 166.345
Loop 105 (us) 165.973
Loop 106 (us) 165.931
Loop 107 (us) 165.841
Loop 108 (us) 166.216
Loop 109 (us) 166.176
Loop 110 (us) 165.918
Loop 111 (us) 166.097
Loop 112 (us) 167.12
Loop 113 (us) 166.974
Loop 114 (us) 167.012
Loop 115 (us) 166.035
Loop 116 (us) 165.98
Loop 117 (us) 165.894
Loop 118 (us) 173.749
Loop 119 (us) 166.447
Loop 120 (us) 166.359
Loop 121 (us) 166.027
Loop 122 (us) 166.227
Loop 123 (us) 166.046
Loop 124 (us) 165.963
Loop 125 (us) 166.346
Loop 126 (us) 166.223
Loop 127 (us) 165.979
Loop 128 (us) 166.523
Loop 129 (us) 165.961
Loop 130 (us) 165.963
Loop 131 (us) 166.353
Loop 132 (us) 166.184
Loop 133 (us) 165.926
Loop 134 (us) 166.221
Loop 135 (us) 165.978
Loop 136 (us) 166.118
Loop 137 (us) 166.485
Loop 138 (us) 166.175
Loop 139 (us) 165.943
Loop 140 (us) 166.242
Loop 141 (us) 166.042
Loop 142 (us) 165.933
Loop 143 (us) 167.296
Loop 144 (us) 166.242
Loop 145 (us) 166.105
Loop 146 (us) 167.166
Loop 147 (us) 166.105
Loop 148 (us) 165.972
Loop 149 (us) 166.278
Loop 150 (us) 166.336
Loop 151 (us) 167.709
Loop 152 (us) 166.212
Loop 153 (us) 165.983
Loop 154 (us) 166.185
Loop 155 (us) 166.015
Loop 156 (us) 166.203
Loop 157 (us) 166.223
Loop 158 (us) 166.812
Loop 159 (us) 165.859
Loop 160 (us) 166.539
Loop 161 (us) 165.998
Loop 162 (us) 166.121
Loop 163 (us) 166.389
Loop 164 (us) 165.897
Loop 165 (us) 165.862
Loop 166 (us) 166.277
Loop 167 (us) 166.042
Loop 168 (us) 166.084
Loop 169 (us) 166.166
Loop 170 (us) 165.89
Loop 171 (us) 165.936
Loop 172 (us) 165.887
Loop 173 (us) 166.182
Loop 174 (us) 166.165
Loop 175 (us) 165.831
Loop 176 (us) 166.382
Loop 177 (us) 166.049
Loop 178 (us) 166.016
Loop 179 (us) 166.476
Loop 180 (us) 166.125
Loop 181 (us) 165.908
Loop 182 (us) 166.197
Loop 183 (us) 165.845
Loop 184 (us) 165.912
Loop 185 (us) 166.328
Loop 186 (us) 166.355
Loop 187 (us) 166.116
Loop 188 (us) 166.314
Loop 189 (us) 166.135
Loop 190 (us) 166.076
Loop 191 (us) 166.274
Loop 192 (us) 166.267
Loop 193 (us) 165.963
Loop 194 (us) 166.337
Loop 195 (us) 166.649
Loop 196 (us) 165.84
Loop 197 (us) 166.4
Loop 198 (us) 166.418
Loop 199 (us) 165.931
Loop 200 (us) 166.398
Loop 201 (us) 166.045
Loop 202 (us) 165.936
Loop 203 (us) 166.172
Loop 204 (us) 166.001
Loop 205 (us) 165.943
Loop 206 (us) 166.092
Loop 207 (us) 165.888
Loop 208 (us) 165.91
Loop 209 (us) 165.847
Loop 210 (us) 166.454
Loop 211 (us) 165.905
Loop 212 (us) 165.934
Loop 213 (us) 166.261
Loop 214 (us) 165.889
Loop 215 (us) 166.031
Loop 216 (us) 166.657
Loop 217 (us) 165.996
Loop 218 (us) 166.113
Loop 219 (us) 166.565
Loop 220 (us) 165.823
Loop 221 (us) 165.922
Loop 222 (us) 166.496
Loop 223 (us) 182.072
Loop 224 (us) 167.112
Loop 225 (us) 166.427
Loop 226 (us) 166.284
Loop 227 (us) 166.275
Loop 228 (us) 166.396
Loop 229 (us) 165.931
Loop 230 (us) 166.261
Loop 231 (us) 165.949
Loop 232 (us) 165.967
Loop 233 (us) 166.094
Loop 234 (us) 166.232
Loop 235 (us) 172.986
Loop 236 (us) 166.159
Loop 237 (us) 166.222
Loop 238 (us) 165.857
Loop 239 (us) 166.538
Loop 240 (us) 171.116
Loop 241 (us) 171.332
Loop 242 (us) 170.725
Loop 243 (us) 178.029
Loop 244 (us) 166.069
Loop 245 (us) 166.085
Loop 246 (us) 166.347
Loop 247 (us) 165.966
Loop 248 (us) 166.144
Loop 249 (us) 166.202
Loop 250 (us) 165.984
Loop 251 (us) 165.867
Loop 252 (us) 166.345
Loop 253 (us) 165.955
Loop 254 (us) 165.854
Loop 255 (us) 166.241
Loop 256 (us) 165.823
Loop 257 (us) 166.286
Loop 258 (us) 166.728
Loop 259 (us) 166.046
Loop 260 (us) 165.919
Loop 261 (us) 166.412
Loop 262 (us) 166.76
Loop 263 (us) 165.871
Loop 264 (us) 166.513
Loop 265 (us) 165.963
Loop 266 (us) 165.793
Loop 267 (us) 166.245
Loop 268 (us) 165.907
Loop 269 (us) 165.825
Loop 270 (us) 166.453
Loop 271 (us) 165.85
Loop 272 (us) 165.926
Loop 273 (us) 165.994
Loop 274 (us) 166.14
Loop 275 (us) 166.012
Loop 276 (us) 166.161
Loop 277 (us) 166.126
Loop 278 (us) 165.906
Loop 279 (us) 166.726
Loop 280 (us) 166.838
Loop 281 (us) 167.274
Loop 282 (us) 166.398
Loop 283 (us) 166.238
Loop 284 (us) 166.272
Loop 285 (us) 165.804
Loop 286 (us) 166.042
Loop 287 (us) 166.429
Loop 288 (us) 166.145
Loop 289 (us) 165.951
Loop 290 (us) 175.689
Loop 291 (us) 166.243
Loop 292 (us) 165.966
Loop 293 (us) 166.084
Loop 294 (us) 166.231
Loop 295 (us) 165.871
Loop 296 (us) 166.125
Loop 297 (us) 166.087
Loop 298 (us) 165.957
Loop 299 (us) 166.325
Loop 300 (us) 166.205
Loop 301 (us) 166.106
Loop 302 (us) 166.566
Loop 303 (us) 166.076
