readErasureCoding, filename /tmp65536eccache.dat, loop 1000
/tmp65536eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 15.079
Loop 0 (us) 17.534
Loop 1 (us) 16.39
Loop 2 (us) 16.198
Loop 3 (us) 16.106
Loop 4 (us) 16.137
Loop 5 (us) 16.527
Loop 6 (us) 16.335
Loop 7 (us) 16.256
Loop 8 (us) 16.213
Loop 9 (us) 16.111
Loop 10 (us) 15.959
Loop 11 (us) 16.602
Loop 12 (us) 16.356
Loop 13 (us) 16.049
Loop 14 (us) 16.105
Loop 15 (us) 16.065
Loop 16 (us) 16.086
Loop 17 (us) 16.528
Loop 18 (us) 17.127
Loop 19 (us) 16.238
Loop 20 (us) 16.026
Loop 21 (us) 16.041
Loop 22 (us) 16.218
Loop 23 (us) 16.711
Loop 24 (us) 16.435
Loop 25 (us) 16.029
Loop 26 (us) 16.538
Loop 27 (us) 16.11
Loop 28 (us) 16.077
Loop 29 (us) 16.241
Loop 30 (us) 16.42
Loop 31 (us) 16.346
Loop 32 (us) 16.09
Loop 33 (us) 16.164
Loop 34 (us) 15.973
Loop 35 (us) 16.042
Loop 36 (us) 16.499
Loop 37 (us) 16.354
Loop 38 (us) 16.059
Loop 39 (us) 16.172
Loop 40 (us) 16.087
Loop 41 (us) 16.034
Loop 42 (us) 16.475
Loop 43 (us) 16.384
Loop 44 (us) 16.216
Loop 45 (us) 16.025
Loop 46 (us) 16.136
Loop 47 (us) 16.086
Loop 48 (us) 16.562
Loop 49 (us) 16.423
Loop 50 (us) 16.07
Loop 51 (us) 16.115
Loop 52 (us) 16.017
Loop 53 (us) 16.252
Loop 54 (us) 16.495
Loop 55 (us) 16.351
Loop 56 (us) 16.189
Loop 57 (us) 16.098
Loop 58 (us) 16.091
Loop 59 (us) 16.116
Loop 60 (us) 17.246
Loop 61 (us) 16.205
Loop 62 (us) 16.386
Loop 63 (us) 16.01
Loop 64 (us) 16.107
Loop 65 (us) 16.414
Loop 66 (us) 17.79
Loop 67 (us) 16.2
Loop 68 (us) 16.127
Loop 69 (us) 16.168
Loop 70 (us) 16.444
Loop 71 (us) 16.633
Loop 72 (us) 16.1
Loop 73 (us) 16.183
Loop 74 (us) 16.077
Loop 75 (us) 15.979
Loop 76 (us) 16.318
Loop 77 (us) 16.374
Loop 78 (us) 16.112
Loop 79 (us) 15.955
Loop 80 (us) 16.089
Loop 81 (us) 16.033
Loop 82 (us) 16.165
Loop 83 (us) 16.707
Loop 84 (us) 20.824
Loop 85 (us) 17.03
Loop 86 (us) 16.027
Loop 87 (us) 16.901
Loop 88 (us) 16.224
Loop 89 (us) 16.802
Loop 90 (us) 16.318
Loop 91 (us) 16.088
Loop 92 (us) 16.045
Loop 93 (us) 15.973
Loop 94 (us) 16.015
Loop 95 (us) 16.408
Loop 96 (us) 16.674
Loop 97 (us) 16.073
Loop 98 (us) 16.076
Loop 99 (us) 15.971
Loop 100 (us) 16.091
Loop 101 (us) 16.378
Loop 102 (us) 16.561
Loop 103 (us) 16.197
Loop 104 (us) 16.163
Loop 105 (us) 16.045
Loop 106 (us) 15.972
Loop 107 (us) 16.292
Loop 108 (us) 16.431
Loop 109 (us) 16.096
Loop 110 (us) 16.098
Loop 111 (us) 26.696
Loop 112 (us) 16.833
Loop 113 (us) 16.101
Loop 114 (us) 16.152
Loop 115 (us) 16.077
Loop 116 (us) 16.117
Loop 117 (us) 16.39
Loop 118 (us) 16.639
Loop 119 (us) 16.193
Loop 120 (us) 17.091
Loop 121 (us) 16.051
Loop 122 (us) 16.454
Loop 123 (us) 16.723
Loop 124 (us) 16.124
Loop 125 (us) 16.736
Loop 126 (us) 16.485
Loop 127 (us) 16.455
Loop 128 (us) 16.694
Loop 129 (us) 16.119
Loop 130 (us) 16.072
Loop 131 (us) 16.147
Loop 132 (us) 16.075
Loop 133 (us) 16.53
Loop 134 (us) 16.406
Loop 135 (us) 16.133
Loop 136 (us) 16.248
Loop 137 (us) 24.788
Loop 138 (us) 16.368
Loop 139 (us) 16.587
Loop 140 (us) 16.109
Loop 141 (us) 22.927
Loop 142 (us) 16.517
Loop 143 (us) 29.23
Loop 144 (us) 16.224
Loop 145 (us) 16.017
Loop 146 (us) 16.213
Loop 147 (us) 16.575
Loop 148 (us) 16.076
Loop 149 (us) 16.167
Loop 150 (us) 16.106
Loop 151 (us) 33.904
Loop 152 (us) 17.349
Loop 153 (us) 16.153
Loop 154 (us) 16.042
Loop 155 (us) 16.325
Loop 156 (us) 16.689
Loop 157 (us) 16.268
Loop 158 (us) 15.967
Loop 159 (us) 16.009
Loop 160 (us) 15.909
Loop 161 (us) 16.092
Loop 162 (us) 16.637
Loop 163 (us) 16.39
Loop 164 (us) 16.095
Loop 165 (us) 16.123
Loop 166 (us) 16.115
Loop 167 (us) 15.995
Loop 168 (us) 16.858
Loop 169 (us) 16.103
Loop 170 (us) 15.855
Loop 171 (us) 15.978
Loop 172 (us) 16.626
Loop 173 (us) 17.401
Loop 174 (us) 15.782
Loop 175 (us) 16.008
Loop 176 (us) 15.921
Loop 177 (us) 16.305
Loop 178 (us) 16.314
Loop 179 (us) 16.126
Loop 180 (us) 15.99
Loop 181 (us) 15.834
Loop 182 (us) 15.88
Loop 183 (us) 15.862
Loop 184 (us) 16.076
Loop 185 (us) 16.376
Loop 186 (us) 16.061
Loop 187 (us) 15.974
Loop 188 (us) 15.903
Loop 189 (us) 15.822
Loop 190 (us) 15.877
Loop 191 (us) 15.869
Loop 192 (us) 16.289
Loop 193 (us) 16.557
Loop 194 (us) 16.024
Loop 195 (us) 16.01
Loop 196 (us) 15.807
Loop 197 (us) 15.966
Loop 198 (us) 21.366
Loop 199 (us) 16.075
Loop 200 (us) 15.873
Loop 201 (us) 16.039
Loop 202 (us) 16.337
Loop 203 (us) 16.273
Loop 204 (us) 15.886
Loop 205 (us) 15.852
Loop 206 (us) 15.872
Loop 207 (us) 15.748
Loop 208 (us) 16.052
Loop 209 (us) 16.289
Loop 210 (us) 16.207
Loop 211 (us) 15.959
Loop 212 (us) 15.988
Loop 213 (us) 15.85
Loop 214 (us) 15.919
Loop 215 (us) 16.094
Loop 216 (us) 16.369
Loop 217 (us) 16.178
Loop 218 (us) 15.853
Loop 219 (us) 15.916
Loop 220 (us) 15.897
Loop 221 (us) 15.904
Loop 222 (us) 15.88
Loop 223 (us) 16.167
Loop 224 (us) 16.311
Loop 225 (us) 15.906
Loop 226 (us) 31.116
Loop 227 (us) 16.216
Loop 228 (us) 15.855
Loop 229 (us) 16.172
Loop 230 (us) 16.188
Loop 231 (us) 16.505
Loop 232 (us) 16.065
Loop 233 (us) 15.968
Loop 234 (us) 15.872
Loop 235 (us) 15.921
Loop 236 (us) 16.028
Loop 237 (us) 16.269
Loop 238 (us) 16.384
Loop 239 (us) 22.886
Loop 240 (us) 16.15
Loop 241 (us) 16.016
Loop 242 (us) 16.039
Loop 243 (us) 16.079
Loop 244 (us) 16.11
Loop 245 (us) 16.476
Loop 246 (us) 16.09
Loop 247 (us) 15.973
Loop 248 (us) 16.08
Loop 249 (us) 15.922
Loop 250 (us) 15.906
Loop 251 (us) 16.353
Loop 252 (us) 16.447
Loop 253 (us) 16.059
Loop 254 (us) 15.899
Loop 255 (us) 16.013
Loop 256 (us) 20.675
Loop 257 (us) 15.986
Loop 258 (us) 15.966
Loop 259 (us) 15.928
Loop 260 (us) 15.883
Loop 261 (us) 16.125
Loop 262 (us) 16.483
Loop 263 (us) 16.043
Loop 264 (us) 16.817
Loop 265 (us) 15.893
Loop 266 (us) 15.971
Loop 267 (us) 16.298
Loop 268 (us) 16.467
Loop 269 (us) 15.91
Loop 270 (us) 15.932
Loop 271 (us) 27.045
Loop 272 (us) 16.546
Loop 273 (us) 15.972
Loop 274 (us) 15.915
Loop 275 (us) 15.839
Loop 276 (us) 15.973
Loop 277 (us) 15.919
Loop 278 (us) 16.189
Loop 279 (us) 16.309
Loop 280 (us) 22.496
Loop 281 (us) 16.217
Loop 282 (us) 16.518
Loop 283 (us) 16.066
Loop 284 (us) 16.099
Loop 285 (us) 16.413
Loop 286 (us) 16.224
Loop 287 (us) 15.932
Loop 288 (us) 15.908
Loop 289 (us) 15.995
Loop 290 (us) 15.963
Loop 291 (us) 16.354
Loop 292 (us) 16.389
Loop 293 (us) 15.935
Loop 294 (us) 16.015
Loop 295 (us) 15.952
Loop 296 (us) 23.646
Loop 297 (us) 16.085
Loop 298 (us) 16.222
Loop 299 (us) 17.129
Loop 300 (us) 16.138
Loop 301 (us) 15.903
Loop 302 (us) 15.813
Loop 303 (us) 15.817
