No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2628,GET,true,5.983,71.105,31.154
1,1368,GET,true,5.187,42.594,23.693
2,5948,GET,true,6.235,28.5,18.237
3,3896,GET,true,5.836,25.931,18.583
4,16384,GET,true,7.225,30.64,21.572
5,25640960,GET,true,3934.527,14080.652,5414.58
6,1836,GET,true,5.298,64.928,19.702
7,22609920,GET,true,4043.245,12475.203,4463.216
8,5648,GET,true,6.421,76.008,18.585
9,1388,GET,true,4.492,33.299,17.402
10,1132,GET,true,4.266,25.353,17.563
11,2056,GET,true,5.045,23.47,16.369
12,11120,GET,true,7.256,27.777,14.241
13,2056,GET,true,5.116,24.153,13.307
14,2196,GET,true,4.584,23.529,15.487
15,5420,GET,true,6.297,24.241,18.345
16,1835008,GET,true,697.873,1050.188,26270.182
17,2228224,PUT,false,1211.812,1642.155,12472.6
18,19070976,GET,true,3493.936,10488.754,3262.251
19,1372,GET,true,4.59,58.136,19.627
20,2876,GET,true,5.608,30.613,14.851
21,7984,GET,true,6.22,27.464,14.953
22,16384,GET,true,8.164,30.334,19.827
23,4898816,GET,true,772.96,2709.925,879.229
24,15826944,GET,true,2978.637,8476.175,9660.631
25,1292,GET,true,4.599,44.972,16.129
26,5232,PUT,false,31.338,46.184,34.279
27,2832,GET,true,4.793,26.012,14.451
28,2628,GET,true,5.588,23.192,12.858
29,2632,GET,true,4.87,23.295,18.319
30,458752,GET,true,83.09,197.285,124.391
31,688128,PUT,false,328.953,521.95,243.239
32,5420,GET,true,5.403,42.656,16.133
33,12156,GET,true,6.858,31.106,18.385
34,2628,GET,true,5.297,23.065,14.858
35,1372,GET,true,4.571,23.99,15.052
36,8585216,PUT,false,3997.05,7123.523,2502.565
37,82493440,GET,true,12645.444,43206.696,34800.698
38,1292,PUT,false,30.926,80.486,50.58
39,1744,PUT,false,27.253,34.289,32.422
40,15716,GET,true,8.565,31.579,22.669
41,1392640,GET,true,229.806,792.347,12653.283
42,314654720,PUT,false,155992.593,173928.269,102396.46
43,1336,GET,true,6.351,50.464,35.511
44,147456,GET,true,32.191,108.101,54.657
45,16172,GET,true,8.533,70.868,18.404
46,23478272,GET,true,3602.116,10063.124,4939.164
47,1916928,GET,true,712.645,1074.972,371.498
48,1753088,PUT,false,814.877,1001.394,1362.016
49,2628,GET,true,5.823,41.848,16.31
50,95813632,GET,true,14680.535,49315.943,30212.878
51,99876864,GET,true,15303.735,36998.643,20433.908
52,6728,GET,true,6.92,61.966,16.124
53,1776,GET,true,5.358,27.498,13.588
54,82509824,GET,true,12647.945,42617.423,15487.914
55,2628,GET,true,5.268,78.182,26.479
56,5136,GET,true,6.098,35.611,20.912
57,74891264,GET,true,12034.89,40839.911,14550.876
58,1032,GET,true,4.892,76.278,17.493
59,16384,GET,true,7.571,58.75,17.671
60,5420,GET,true,5.74,26.833,15.259
61,2628,GET,true,5.148,24.143,13.852
62,25034752,PUT,false,12046.031,13126.708,7185.105
63,16384,GET,true,8.622,49.132,21.246
64,1900,GET,true,4.803,29.218,17.407
65,6756,GET,true,5.784,28.202,14.875
66,1492,GET,true,4.753,25.383,14.6
67,11368,GET,true,7.12,35.236,19.949
68,16384,GET,true,7.732,29.095,16.342
69,6012928,GET,true,1323.853,3127.713,11458.69
70,18825216,GET,true,3445.345,10326.094,13849.836
71,278528,GET,true,54.718,174.987,26024.041
72,6720,GET,true,7.269,55.246,19.656
73,32768,GET,true,10.448,42.892,19.459
74,2056,GET,true,5.151,23.722,13.976
75,2824,GET,true,5.207,26.694,16.935
76,51576832,GET,true,8456.605,19149.18,9128.272
77,74366976,PUT,false,36647.898,42094.098,21260.258
78,13910016,GET,true,2136.71,7621.214,2884.442
79,2605056,GET,true,404.583,1492.52,576.309
80,4592,GET,true,6.028,73.271,30.219
81,13484032,GET,true,2075.454,7309.385,2724.674
82,6316,GET,true,6.639,64.991,22.967
83,16068,PUT,false,15.242,51.062,30.36
84,54394880,GET,true,8893.514,29147.826,10382.173
85,61063168,GET,true,9381.167,22876.189,33765.932
86,196608,GET,true,39.057,127.782,62.515
87,1152,GET,true,4.301,53.679,17.95
88,61030400,GET,true,9914.698,31904.904,23080.305
89,373112832,GET,true,57152.902,151869.319,139623.843
90,5236,GET,true,6.96,64.997,39.976
91,7880704,GET,true,1609.405,4386.223,13744.101
92,64733184,GET,true,9937.522,31087.791,14106.079
93,5062656,GET,true,1172.827,2795.574,914.867
94,66945024,GET,true,10269.742,35103.473,14369.444
95,1132,GET,true,4.7,77.308,19.319
96,1788,GET,true,5.075,39.458,13.197
97,1388,GET,true,4.353,26.164,13.355
98,2628,GET,true,4.799,28.199,13.535
99,16384,GET,true,8.606,29.261,14.98
100,122093568,PUT,false,60346.228,83514.422,41918.603
101,12156,GET,true,8.476,65.24,31.65
102,983040,GET,true,173.984,594.433,7110.189
103,49152,GET,true,13.954,70.271,31.107
104,6720,GET,true,5.974,33.879,19.19
105,1156,GET,true,4.5,28.69,14.772
106,13972,GET,true,8.661,32.812,17.447
107,884736,PUT,false,413.558,639.44,278.199
108,82509824,GET,true,13199.09,42714.342,38951.017
109,32768,GET,true,10.782,87.398,31.91
110,2212,GET,true,4.439,38.6,15.28
111,61014016,GET,true,9350.908,31078.29,32765.658
112,1428,GET,true,4.629,44.529,29.412
113,81920,GET,true,19.794,57.514,28.421
114,1372,GET,true,4.588,26.917,20.973
115,1376,GET,true,4.809,33.0,15.134
116,589824,GET,true,111.638,369.13,165.168
117,2628,GET,true,4.993,50.705,16.115
118,3220,GET,true,5.578,31.488,15.333
119,2056,GET,true,4.567,26.111,15.137
120,1372,GET,true,4.282,22.756,13.683
121,2628,GET,true,4.98,24.512,14.201
122,7900,GET,true,6.335,27.253,14.948
123,1900544,GET,true,333.366,1092.559,25437.676
124,8260,GET,true,6.052,63.593,17.854
125,22609920,GET,true,3487.557,12128.743,3801.069
126,2748,GET,true,4.725,49.478,16.684
127,100073472,GET,true,15333.383,51634.713,17794.821
128,18530304,GET,true,3397.411,10226.485,28318.277
129,2628,GET,true,5.732,59.805,22.977
130,1080,GET,true,4.609,30.949,14.822
131,16629760,GET,true,3103.969,9264.773,14069.306
132,1156,GET,true,5.509,60.739,15.475
133,16068,GET,true,8.245,37.247,17.281
134,8120,GET,true,6.233,26.953,15.182
135,76365824,GET,true,12263.127,39731.86,16554.035
136,34455552,GET,true,5298.31,16983.847,7552.982
137,1620,GET,true,5.267,65.519,16.114
138,5455872,GET,true,1244.987,3023.133,970.686
139,1988,GET,true,4.915,51.316,13.607
140,2628,GET,true,4.617,33.591,11.123
141,12284,GET,true,6.94,29.95,14.844
142,41893888,GET,true,6971.855,22350.046,7806.97
143,10348,GET,true,7.42,75.033,17.152
144,82493440,GET,true,12648.248,42881.616,17148.752
145,5232,GET,true,6.669,87.962,19.511
146,2056,GET,true,4.998,34.618,11.819
147,82493440,GET,true,12642.77,42854.057,16805.114
148,83574784,GET,true,12807.395,38468.11,36274.577
149,13058048,GET,true,2559.828,6882.474,14730.107
150,10649600,GET,true,1656.465,5242.881,1999.931
151,479412224,GET,true,73457.598,198956.105,97081.026
152,6716,GET,true,27.699,90.143,26.474
153,2056,GET,true,6.531,33.034,13.383
154,17186816,GET,true,2656.296,9412.526,2930.282
155,6740,PUT,false,29.13,67.638,31.014
156,16384,GET,true,9.176,32.485,15.354
157,1824,GET,true,6.151,24.303,12.404
158,6728,GET,true,7.135,26.344,12.18
159,147456,GET,true,32.691,155.754,71.245
160,2628,GET,true,5.432,63.665,36.258
161,6792,PUT,false,18.052,50.106,25.737
162,1376,GET,true,5.768,26.218,13.38
163,44220416,GET,true,6781.729,23833.433,7760.978
164,2608,GET,true,7.386,73.284,16.54
165,2196,GET,true,6.365,26.886,14.78
166,1372,GET,true,4.998,22.442,12.261
167,16384,GET,true,9.231,27.662,15.639
168,2628,GET,true,6.294,23.81,12.38
169,180224,GET,true,37.586,133.121,88.022
170,1376,GET,true,4.68,47.036,51.592
171,1192,GET,true,5.813,27.166,18.782
172,82493440,GET,true,12646.602,42415.475,13336.607
173,2523136,GET,true,797.326,1445.701,568.95
174,2064384,GET,true,730.068,1173.847,439.415
175,22102016,GET,true,3408.747,10920.167,3649.746
176,2608,GET,true,6.351,68.604,19.491
177,16384,GET,true,9.047,37.106,15.592
178,84525056,GET,true,12969.934,43935.876,13834.2
179,2628,GET,true,6.596,76.375,22.875
180,6780,GET,true,7.332,37.53,16.159
181,14188544,GET,true,2734.215,7904.005,27836.234
182,2056,GET,true,6.702,70.247,19.027
183,7476,GET,true,7.763,31.046,18.327
184,8060928,GET,true,1270.952,3872.879,13547.962
185,1368,GET,true,5.511,43.127,20.846
186,6724,GET,true,7.493,32.379,15.405
187,2056,PUT,false,14.679,45.967,28.126
188,67092480,GET,true,10851.766,35553.613,14615.669
189,2572288,GET,true,400.542,1468.491,580.195
190,1188,GET,true,5.533,52.368,14.789
191,2097152,GET,true,733.584,1039.973,397.817
192,15974400,GET,true,2453.044,8713.291,2726.083
193,163840,GET,true,34.127,155.329,45.029
194,16384,GET,true,7.489,76.595,17.038
195,16384,GET,true,8.245,43.605,14.947
196,7360,GET,true,6.377,25.035,13.354
197,16384,GET,true,8.003,31.096,14.792
198,2628,GET,true,5.326,22.322,13.049
199,5420,GET,true,6.527,25.693,13.911
200,7180,GET,true,6.875,25.139,12.995
201,51200000,GET,true,8392.233,25902.551,10934.025
202,4524,GET,true,7.184,70.676,14.629
203,3248,GET,true,5.44,30.772,12.174
204,802816,GET,true,145.847,471.804,179.798
205,2256,GET,true,5.212,47.795,13.104
206,1308,GET,true,5.2,28.34,11.791
207,1372,GET,true,4.631,26.934,12.474
208,1244,GET,true,4.127,23.019,11.901
209,1132,GET,true,4.568,21.699,11.609
210,2056,GET,true,4.829,21.467,11.116
211,2208,GET,true,4.782,21.676,11.375
212,1244,GET,true,3.747,19.196,9.083
213,2360,GET,true,5.091,23.449,12.279
214,6740,PUT,false,16.406,43.178,31.337
215,7416,GET,true,6.39,25.27,14.246
216,2056,GET,true,4.567,22.793,14.292
217,4688,GET,true,6.348,22.893,13.556
