Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,False,2.65,1.75
1024,GET,True,4.69,3.35
1024,GET,True,10.66,3.24
1024,GET,False,3.19,2.37
1028,GET,True,6.24,3.59
1064,GET,True,8.66,3.51
1064,GET,True,5.26,2.73
1064,GET,False,9.01,3.7
1064,GET,False,3.25,2.29
1068,GET,True,9.48,2.96
1068,GET,False,4.04,2.56
1072,GET,True,4.11,2.83
1076,GET,True,4.65,3.88
1080,GET,False,2.57,1.92
1088,GET,False,3.58,2.08
1088,GET,True,5.29,3.26
1096,GET,True,10.32,3.53
1108,GET,True,6.0,3.3
1120,GET,True,15.6,4.83
1120,GET,False,3.34,2.55
1124,GET,True,5.77,3.23
1128,GET,True,4.93,3.51
1128,GET,False,2.67,2.04
1128,GET,False,2.9,2.31
1128,GET,False,3.48,2.46
1128,GET,True,5.57,4.68
1128,GET,True,3.86,2.83
1128,GET,False,3.21,2.76
1128,GET,False,3.41,1.93
1128,GET,False,3.34,2.4
1132,GET,False,3.42,2.24
1132,GET,True,5.39,3.08
1132,GET,True,2.97,2.99
1132,GET,True,16.43,4.15
1132,GET,True,4.97,3.17
1132,GET,False,4.14,1.63
1132,GET,False,6.55,2.5
1132,GET,False,4.98,2.31
1132,GET,False,3.19,2.14
1132,GET,False,3.05,2.15
1132,GET,True,9.73,4.78
1132,GET,True,11.91,3.56
1132,GET,False,4.34,3.24
1132,GET,False,8.85,2.12
1144,GET,False,3.02,2.31
1148,GET,False,8.08,4.32
1148,GET,True,3.57,3.39
1148,GET,False,3.54,3.17
1152,GET,True,3.92,3.19
1152,GET,True,8.98,3.31
1156,GET,True,17.29,7.39
1156,GET,False,6.06,2.5
1156,GET,True,4.84,3.07
1156,GET,False,4.11,2.18
1156,GET,False,2.4,2.13
1156,GET,True,3.22,3.27
1156,GET,True,17.43,7.04
1156,GET,True,3.5,3.01
1156,GET,False,3.81,2.47
1156,GET,False,2.18,1.57
1156,GET,False,1.68,1.57
1156,GET,False,2.99,2.28
1156,GET,True,4.72,3.36
1156,GET,True,3.58,2.72
1156,GET,True,7.63,3.67
1156,GET,True,9.95,3.26
1156,GET,False,3.49,2.41
1156,GET,False,10.98,2.62
1156,GET,True,12.6,6.36
1156,GET,True,14.91,6.49
1156,GET,False,4.85,2.78
1156,GET,False,2.52,1.86
1156,GET,True,6.76,4.07
1156,GET,True,5.48,3.01
1156,GET,False,4.06,2.24
1156,GET,False,3.7,2.64
1156,GET,False,3.99,2.41
1156,GET,False,3.37,2.26
1156,GET,True,3.16,4.05
1156,GET,True,3.06,3.59
1156,GET,False,6.27,4.05
1156,GET,True,4.8,4.24
1156,GET,False,3.75,2.42
1156,GET,False,4.36,2.25
1156,GET,True,6.09,3.98
1156,GET,False,3.87,2.63
1156,GET,True,5.99,3.47
1156,GET,True,8.79,3.4
1156,GET,False,2.78,5.62
1156,GET,True,4.59,2.51
1156,GET,True,13.29,3.61
1156,GET,False,4.35,3.12
1156,GET,True,3.84,2.61
1156,GET,True,3.87,2.89
1156,GET,True,8.06,3.04
1156,GET,False,3.71,1.81
1156,GET,False,7.0,3.06
1156,GET,False,4.71,3.13
1156,GET,False,4.25,2.75
1156,GET,True,4.84,4.7
1156,GET,True,11.13,7.07
1156,GET,True,10.3,9.41
1156,GET,False,4.63,3.46
1156,GET,True,11.7,4.3
1156,GET,False,3.54,2.05
1156,GET,True,10.74,3.14
1156,GET,True,3.54,3.16
1156,GET,True,4.67,3.78
1156,GET,False,5.57,1.99
1156,GET,True,4.26,3.63
1156,GET,False,4.7,2.25
1156,GET,True,8.82,3.67
1156,GET,False,4.39,2.14
1156,GET,True,4.47,5.22
1156,GET,False,2.66,1.92
1156,GET,True,5.4,4.53
1156,GET,False,5.97,3.24
