0,13747.674,31364.141,3028.197,15529.133,17057.087,15247.6,16414.247,20217.223
1,8058.425,1488.459,16226.225,6043.7,3902.587,5678.162,5430.348,1671.586
2,1593.991,2319.628,3686.283,2351.458,2900.784,1621.892,2650.888,4621.145
3,2555.506,1935.251,2627.107,1841.862,3316.056,2625.297,2128.989,2545.871
4,2055.979,2150.665,2146.333,4104.548,2517.3,4571.308,2451.275,2404.057
5,2608.581,2420.981,2430.782,2124.962,1254.344,1776.621,1682.823,2171.231
6,2367.303,2322.987,2379.595,2261.446,1479.118,2061.23,1848.446,1919.39
7,2680.293,2276.07,2231.718,1632.829,1881.125,1743.674,2013.85,2252.72
8,2586.179,2289.668,2241.698,2502.022,1427.726,2404.414,1727.174,1893.068
9,2243.555,2316.164,1837.488,2528.568,1994.218,2341.496,1782.099,2371.247
10,2409.292,2322.639,1532.275,2348.84,1918.239,2323.34,1967.681,2302.608
11,2277.639,2288.889,1684.457,2287.896,1567.151,2312.753,1574.719,2252.072
12,2245.063,2273.685,1868.529,2298.508,1914.319,2256.573,1651.895,2352.928
13,2376.028,2252.537,1890.157,2301.445,1546.204,2347.653,1852.959,2296.371
14,2240.051,2303.318,1528.53,2290.201,1614.265,2248.337,1834.316,2295.766
15,2337.112,2269.407,1653.667,2292.124,1871.4,2301.088,1598.011,2279.066
16,2286.885,2285.287,1822.351,2295.536,1847.388,2283.474,1536.966,2271.14
17,2241.346,2329.886,1878.468,2262.458,1537.975,2274.998,1919.649,2295.896
18,2337.085,2242.188,1534.904,2282.774,1612.927,2273.971,1853.512,2244.502
19,2271.55,2297.991,1617.522,2284.16,1880.025,2315.385,1534.288,2318.678
20,2233.275,2280.014,1860.541,2290.076,1855.348,2266.785,1645.267,2331.052
21,2335.567,2265.735,1812.638,2320.791,1513.23,2307.88,1829.314,2240.621
22,2298.526,2310.462,1570.335,2247.573,1615.765,2322.833,1844.154,2280.6
23,2226.72,2295.313,1622.004,2273.43,1855.487,2253.059,1553.045,2320.549
24,2314.685,2259.135,1835.533,2313.723,1837.533,2280.166,1549.217,2227.95
25,2301.214,2277.595,1853.885,2250.71,1513.552,2272.217,1888.391,2349.287
26,2239.914,2306.297,1555.749,2322.894,1632.491,2280.767,1881.446,2275.552
27,2306.575,2275.248,1582.223,2281.71,1847.887,2276.024,1555.641,2229.687
28,2305.772,2209.422,1836.211,2257.052,1827.748,2304.498,1537.24,2345.288
29,2237.575,2348.953,1843.986,2309.327,1546.829,2275.124,1917.524,2272.452
30,2292.77,2248.476,1591.348,2294.425,1615.905,2265.879,1823.874,2295.024
31,2326.993,2300.733,1674.848,2287.15,1836.297,2332.522,1527.96,2271.007
32,2213.644,2296.94,1740.672,2248.675,1823.53,2239.05,1580.176,2253.24
33,2257.255,2251.703,1899.44,2287.088,1564.667,2244.084,1885.022,2274.94
34,2359.544,2221.578,1530.956,2263.953,1592.51,2331.609,1860.22,2327.054
35,2226.535,2338.951,1601.564,2314.767,1863.378,2261.476,1552.337,2272.605
36,2296.898,2274.969,1846.944,2269.567,1839.402,2257.783,1585.516,2194.751
37,2290.197,2279.8,1864.958,2258.754,1548.831,2309.889,1830.932,2344.204
38,2219.254,2292.689,1507.645,2284.194,1581.55,2249.525,1881.721,2262.772
39,2284.506,2241.243,1637.28,2271.477,1862.333,2248.841,1554.903,2258.76
40,2308.33,2270.866,1842.284,2280.089,1876.163,2313.236,1595.167,2308.372
41,2232.102,2274.719,1841.168,2244.881,1484.167,2258.658,1788.61,2254.436
42,2321.552,2262.49,1516.577,2303.184,1592.046,2271.036,1888.476,2266.378
43,2287.574,2267.971,1626.809,2276.815,1873.48,2288.352,1561.808,2279.938
44,2203.761,2298.301,1860.25,2269.802,1874.2,2248.942,1592.594,2308.403
45,2313.664,2292.462,1862.418,2291.115,1521.326,2282.431,1821.926,2277.181
46,2294.953,2236.134,1496.237,2282.545,1589.283,2298.398,1869.416,2220.09
47,2213.329,2267.041,1568.398,2254.029,1866.792,2252.114,1532.709,2313.216
48,2305.063,2305.413,1893.848,2282.811,1837.758,2267.754,1594.02,2261.74
49,2294.648,2220.841,1853.082,2279.624,1508.935,2295.752,1815.324,2283.175
50,2225.081,2326.859,1483.504,2254.104,1589.753,2264.054,1868.388,2266.881
51,2298.136,2206.956,1603.924,2276.857,1858.167,2256.963,1535.981,2268.379
52,2295.78,2319.616,1875.443,2280.057,1860.864,2304.316,1596.447,2289.26
53,2224.212,2301.05,1862.294,2262.01,1519.557,2257.927,1840.037,2264.922
54,2293.763,2230.773,1515.358,2277.21,1594.858,2256.868,1868.454,2239.66
55,2306.654,2273.044,1653.587,2258.305,1894.447,2310.969,1529.316,2303.005
56,2204.238,2318.922,1821.579,2291.082,1830.23,2228.994,1611.326,2303.976
57,2317.767,2256.887,1827.553,2290.258,1495.504,2295.977,1816.556,2193.789
58,2297.219,2249.992,1526.872,2232.455,1616.521,2287.663,1874.452,2334.693
59,2219.334,2301.058,1651.335,2290.161,1895.06,2257.566,1523.14,2275.876
60,2286.357,2271.305,1824.767,2288.787,1840.17,2253.192,1605.914,2286.45
61,2315.447,2219.454,1823.072,2295.085,1470.914,2316.059,1805.71,2270.455
62,2218.151,2329.531,1516.205,2241.379,1586.682,2263.149,1889.767,2256.204
63,2287.358,2282.991,1648.667,2277.097,1927.372,2242.475,1510.324,2278.995
64,2303.318,2252.381,1840.509,2275.69,1828.64,2307.155,1617.645,2287.914
65,2229.459,2276.483,1810.857,2268.45,1481.63,2267.435,1806.859,2267.165
66,2301.846,2286.408,1517.944,2275.337,1601.424,2268.228,1862.382,2275.326
67,2296.816,2213.443,1624.959,2286.614,1875.74,2299.995,1530.371,2276.46
68,2223.041,2328.174,1833.842,2260.973,1826.002,2255.476,1595.381,2274.272
69,2302.439,2296.816,1839.689,2273.655,1515.679,2266.721,1806.706,2270.424
70,2298.901,2243.428,1517.747,2287.272,1581.64,2302.318,1895.089,2273.96
71,2219.403,2287.411,1656.939,2259.376,1915.89,2256.276,1525.443,2296.859
72,2310.887,2280.585,1823.27,2287.502,1808.825,2269.015,1611.209,2264.173
