0,4615.526,5773.629,5665.298,4199.604,570.071,13320.905,10960.912,11183.371,11934.456,13416.88,12421.301,4259.021,9715.103,11848.31,12601.429,9618.875
1,6474.386,9748.739,11287.297,272.082,15703.888,3972.181,3042.84,2558.559,4105.843,3119.893,6294.925,6889.87,2877.553,3355.336,3204.553,4666.838
2,4515.024,6022.07,3817.022,7108.706,4736.84,4722.973,3027.997,5720.761,2191.474,3465.914,4670.466,3981.564,3692.224,3811.926,3155.451,5904.837
3,4592.118,6774.232,3368.252,2184.105,5020.942,5273.357,3331.094,4925.007,2342.097,3948.343,3282.706,2314.77,4545.39,4251.085,2573.282,3848.005
4,3318.862,9469.592,3810.111,3312.284,2089.162,4261.681,4907.944,5421.384,3284.147,6185.424,3380.864,3707.666,5044.181,3390.028,3372.447,5714.308
5,3819.733,5965.439,5653.22,5011.483,4885.663,5797.425,1939.023,7183.557,2315.005,2825.67,3329.831,2727.768,4022.584,3797.306,3112.997,3996.541
6,6294.72,4211.139,5739.81,7834.242,4963.232,7907.986,3595.94,5827.146,2651.376,4258.051,3147.074,4126.777,3487.836,3061.451,1534.426,4481.423
7,4525.349,10282.213,7551.721,4613.633,4020.852,5470.034,3392.375,5391.583,2391.724,3960.236,3620.231,3726.7,2961.183,3055.938,2503.347,5359.849
8,3658.524,4684.201,7392.889,4590.403,4796.975,7542.018,5226.77,5798.33,2621.408,3360.448,2377.754,4815.882,4115.237,3652.873,2978.1,3533.652
9,4671.646,6704.674,5248.439,7056.186,4871.312,7118.256,4014.949,5984.956,3088.818,5203.103,2810.146,4019.942,4264.044,3554.312,3666.708,4395.782
10,4213.72,13192.203,6750.874,5959.863,3650.646,3704.167,3650.009,5784.547,3282.037,3373.607,5012.252,3125.777,3350.007,2841.398,2628.13,3912.053
11,5488.075,10844.108,4414.223,7401.987,7117.718,6565.217,5365.382,6156.57,3114.545,3541.308,3014.134,3904.745,2729.869,3110.7,2285.117,5426.82
12,5093.79,10710.436,6870.715,7116.754,5815.35,5519.229,3374.293,6010.501,2647.536,4458.909,2744.937,3385.226,3044.847,3770.36,3332.162,4788.704
13,5261.171,6324.999,4873.813,8299.226,4576.047,4094.061,2794.622,6228.169,3526.777,3948.516,3686.204,3842.81,2602.931,3074.682,4094.598,3178.889
14,2302.735,7833.919,4955.326,7453.381,7000.995,6984.39,5421.471,4712.892,2299.212,3081.033,2282.717,2337.554,4155.706,3727.35,3017.308,4071.949
15,4398.178,7901.837,9480.95,10214.014,3908.792,3481.62,5193.163,4639.583,2593.145,6573.003,2934.712,4330.729,3067.645,3408.531,2293.574,4978.518
16,3710.997,7236.012,4903.332,5009.184,3399.431,9639.877,3345.798,7049.974,2646.708,4195.89,4790.092,3288.32,3638.889,2588.498,3075.244,5468.847
17,4061.508,10524.177,7366.407,7174.239,3724.191,6988.73,4319.615,5940.787,3679.377,3842.686,3298.776,2725.807,4489.185,4219.829,2624.478,4075.159
18,4156.353,4847.011,5678.299,6023.402,6735.422,5443.516,2777.237,5446.296,3120.537,5200.67,2801.014,3167.794,2535.647,2594.155,3012.577,5313.913
19,3774.23,9191.407,3328.933,5694.143,4028.783,5770.819,4890.029,8248.953,3385.913,3409.925,3961.246,4326.024,3209.728,3447.429,3019.412,3811.895
20,3406.367,7252.716,5152.701,5230.572,4283.411,5930.769,4081.096,6868.234,2830.708,2689.945,5415.639,3219.235,2739.133,2650.769,3351.324,4481.888
21,5455.661,9299.335,3047.628,8167.527,4911.624,7078.501,2348.053,6184.581,2893.023,3200.439,2706.51,4457.163,3324.839,3693.721,2384.666,5643.15
22,5497.296,4509.411,5276.723,7346.476,4848.847,8764.456,5333.602,6234.843,2228.066,4411.506,2689.419,3454.842,4352.436,2539.393,3224.21,6896.008
23,3554.323,7600.445,4243.203,7960.909,7206.419,8417.289,2475.671,6591.198,2944.017,4691.755,2151.795,4542.662,2984.623,2885.344,2083.224,6671.614
24,5043.037,6568.556,4732.938,3870.029,4031.877,8455.145,4187.336,5629.984,2373.252,4607.33,5669.412,3345.773,4680.983,3394.245,2449.419,7287.787
25,4756.541,9477.49,3127.566,6807.376,5017.327,3385.308,5091.59,5205.168,4255.852,4147.538,2874.499,3679.0,3703.715,3199.628,2601.539,4131.661
26,4281.007,9202.053,4673.892,6654.161,5157.831,9356.277,4685.663,6833.896,2020.74,2926.846,4337.18,3833.168,2411.693,2494.726,2483.542,6587.396
