cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.150008814,0.004273504,0.004237288,0.008474576,0.004219409,0.012658228,0.851694915,0.004237288,0.008438819,0.012711864,0.170212766,0.17721519,0.179487179,0.021186441,0.012711864,0,0.025316456,0.004219409,0.008438819,0.004255319,0.004219409,0.004219409,0,0,0,0.055084746,0.004219409,0,0.728813559,0.851694915,0,0.724576271,0,0,0,0,0,0,0.856540084,0.860759494,0.857142857,0.725738397,0,0,0,0,0,0,0
,,,,,,,,,6.660082751,,,0.526915135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.185002299,,,0.175638378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
