recoveryReplicas, filename /tmp1048576replicas.dat, loop 1000
/tmp1048576replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 509.514
Loop 0 (us) 508.065
Loop 1 (us) 507.236
Loop 2 (us) 505.458
Loop 3 (us) 505.245
Loop 4 (us) 506.187
Loop 5 (us) 506.733
Loop 6 (us) 506.879
Loop 7 (us) 506.783
Loop 8 (us) 506.039
Loop 9 (us) 506.485
Loop 10 (us) 507.001
Loop 11 (us) 506.735
Loop 12 (us) 506.413
Loop 13 (us) 506.289
Loop 14 (us) 506.017
Loop 15 (us) 506.705
Loop 16 (us) 506.719
Loop 17 (us) 506.295
Loop 18 (us) 506.596
Loop 19 (us) 506.258
Loop 20 (us) 506.889
Loop 21 (us) 506.185
Loop 22 (us) 507.856
Loop 23 (us) 506.766
Loop 24 (us) 507.071
Loop 25 (us) 506.125
Loop 26 (us) 505.817
Loop 27 (us) 504.832
Loop 28 (us) 506.788
Loop 29 (us) 510.116
Loop 30 (us) 506.615
Loop 31 (us) 505.28
Loop 32 (us) 506.616
Loop 33 (us) 506.367
Loop 34 (us) 506.2
Loop 35 (us) 506.236
Loop 36 (us) 506.836
Loop 37 (us) 507.18
Loop 38 (us) 507.732
Loop 39 (us) 506.595
Loop 40 (us) 506.268
Loop 41 (us) 506.464
Loop 42 (us) 507.146
Loop 43 (us) 506.201
Loop 44 (us) 506.475
Loop 45 (us) 505.842
Loop 46 (us) 506.794
Loop 47 (us) 506.557
Loop 48 (us) 507.276
Loop 49 (us) 506.051
Loop 50 (us) 506.141
Loop 51 (us) 505.305
Loop 52 (us) 505.999
Loop 53 (us) 506.98
Loop 54 (us) 517.336
Loop 55 (us) 508.144
Loop 56 (us) 506.929
Loop 57 (us) 532.84
Loop 58 (us) 508.295
Loop 59 (us) 507.213
Loop 60 (us) 506.894
Loop 61 (us) 505.982
Loop 62 (us) 506.32
Loop 63 (us) 506.105
Loop 64 (us) 507.543
Loop 65 (us) 506.017
Loop 66 (us) 507.412
Loop 67 (us) 505.923
Loop 68 (us) 506.617
Loop 69 (us) 506.586
Loop 70 (us) 508.623
Loop 71 (us) 507.302
Loop 72 (us) 506.003
Loop 73 (us) 505.917
Loop 74 (us) 505.343
Loop 75 (us) 505.288
Loop 76 (us) 505.54
Loop 77 (us) 507.17
Loop 78 (us) 506.306
Loop 79 (us) 506.365
Loop 80 (us) 505.243
Loop 81 (us) 506.522
Loop 82 (us) 506.783
Loop 83 (us) 506.659
Loop 84 (us) 505.742
Loop 85 (us) 506.61
Loop 86 (us) 506.349
Loop 87 (us) 507.211
Loop 88 (us) 506.599
Loop 89 (us) 506.841
Loop 90 (us) 506.041
Loop 91 (us) 507.397
Loop 92 (us) 508.726
Loop 93 (us) 506.637
Loop 94 (us) 506.01
Loop 95 (us) 506.859
Loop 96 (us) 505.822
Loop 97 (us) 506.695
Loop 98 (us) 505.576
Loop 99 (us) 507.0
Loop 100 (us) 505.713
Loop 101 (us) 509.417
Loop 102 (us) 507.11
Loop 103 (us) 507.046
Loop 104 (us) 506.79
Loop 105 (us) 507.672
Loop 106 (us) 507.749
Loop 107 (us) 509.112
Loop 108 (us) 506.114
Loop 109 (us) 507.085
Loop 110 (us) 508.849
Loop 111 (us) 506.626
Loop 112 (us) 506.496
Loop 113 (us) 506.558
Loop 114 (us) 505.432
Loop 115 (us) 506.832
Loop 116 (us) 506.494
Loop 117 (us) 507.085
Loop 118 (us) 506.362
Loop 119 (us) 506.728
Loop 120 (us) 506.74
Loop 121 (us) 506.331
Loop 122 (us) 504.747
Loop 123 (us) 506.467
Loop 124 (us) 505.908
Loop 125 (us) 506.537
Loop 126 (us) 506.476
Loop 127 (us) 506.732
Loop 128 (us) 505.419
Loop 129 (us) 506.295
Loop 130 (us) 506.227
Loop 131 (us) 507.119
Loop 132 (us) 506.467
Loop 133 (us) 505.557
Loop 134 (us) 506.415
Loop 135 (us) 506.794
Loop 136 (us) 509.458
Loop 137 (us) 506.586
Loop 138 (us) 506.265
Loop 139 (us) 505.819
Loop 140 (us) 507.586
Loop 141 (us) 505.842
Loop 142 (us) 506.641
Loop 143 (us) 505.777
Loop 144 (us) 506.825
Loop 145 (us) 504.07
Loop 146 (us) 507.97
Loop 147 (us) 505.232
Loop 148 (us) 506.661
Loop 149 (us) 506.611
Loop 150 (us) 507.443
Loop 151 (us) 507.082
Loop 152 (us) 507.04
Loop 153 (us) 507.495
Loop 154 (us) 507.471
Loop 155 (us) 508.404
Loop 156 (us) 508.822
Loop 157 (us) 507.437
Loop 158 (us) 510.362
Loop 159 (us) 505.885
Loop 160 (us) 506.678
Loop 161 (us) 505.498
Loop 162 (us) 506.816
Loop 163 (us) 505.832
Loop 164 (us) 507.372
Loop 165 (us) 506.154
Loop 166 (us) 506.118
Loop 167 (us) 506.468
Loop 168 (us) 506.59
Loop 169 (us) 505.628
Loop 170 (us) 505.848
Loop 171 (us) 505.671
Loop 172 (us) 507.096
Loop 173 (us) 505.675
Loop 174 (us) 506.794
Loop 175 (us) 505.876
Loop 176 (us) 505.763
Loop 177 (us) 506.128
Loop 178 (us) 505.99
Loop 179 (us) 505.992
Loop 180 (us) 507.279
Loop 181 (us) 506.354
Loop 182 (us) 506.737
Loop 183 (us) 505.888
Loop 184 (us) 506.92
Loop 185 (us) 505.93
Loop 186 (us) 506.322
Loop 187 (us) 506.808
Loop 188 (us) 506.627
Loop 189 (us) 506.442
Loop 190 (us) 506.26
Loop 191 (us) 506.036
Loop 192 (us) 506.033
Loop 193 (us) 505.662
Loop 194 (us) 506.428
Loop 195 (us) 506.196
Loop 196 (us) 505.91
Loop 197 (us) 506.24
Loop 198 (us) 506.052
Loop 199 (us) 506.022
Loop 200 (us) 506.931
Loop 201 (us) 506.341
Loop 202 (us) 505.701
Loop 203 (us) 506.533
Loop 204 (us) 506.962
Loop 205 (us) 506.471
Loop 206 (us) 505.911
Loop 207 (us) 507.061
Loop 208 (us) 505.868
Loop 209 (us) 506.725
Loop 210 (us) 522.326
Loop 211 (us) 507.157
Loop 212 (us) 505.515
Loop 213 (us) 507.579
Loop 214 (us) 505.509
Loop 215 (us) 508.567
Loop 216 (us) 506.81
Loop 217 (us) 507.005
Loop 218 (us) 505.837
Loop 219 (us) 507.085
Loop 220 (us) 505.76
Loop 221 (us) 506.992
Loop 222 (us) 506.16
Loop 223 (us) 507.117
Loop 224 (us) 506.045
Loop 225 (us) 507.022
Loop 226 (us) 506.883
Loop 227 (us) 507.001
Loop 228 (us) 504.995
Loop 229 (us) 507.284
Loop 230 (us) 505.753
Loop 231 (us) 507.035
Loop 232 (us) 506.613
Loop 233 (us) 505.915
Loop 234 (us) 506.353
Loop 235 (us) 507.256
Loop 236 (us) 505.996
Loop 237 (us) 506.56
Loop 238 (us) 505.192
Loop 239 (us) 506.315
Loop 240 (us) 505.554
Loop 241 (us) 505.269
Loop 242 (us) 506.766
Loop 243 (us) 507.192
Loop 244 (us) 506.231
Loop 245 (us) 506.573
Loop 246 (us) 506.744
Loop 247 (us) 507.078
Loop 248 (us) 506.357
Loop 249 (us) 506.119
Loop 250 (us) 505.633
Loop 251 (us) 506.194
Loop 252 (us) 506.732
Loop 253 (us) 506.315
Loop 254 (us) 506.14
Loop 255 (us) 506.298
Loop 256 (us) 506.376
Loop 257 (us) 506.471
Loop 258 (us) 506.737
Loop 259 (us) 506.661
Loop 260 (us) 506.599
Loop 261 (us) 533.709
Loop 262 (us) 512.338
Loop 263 (us) 506.594
Loop 264 (us) 505.91
Loop 265 (us) 505.819
Loop 266 (us) 505.961
Loop 267 (us) 506.217
Loop 268 (us) 506.725
Loop 269 (us) 505.916
Loop 270 (us) 507.095
Loop 271 (us) 506.241
Loop 272 (us) 506.83
Loop 273 (us) 505.172
Loop 274 (us) 507.001
Loop 275 (us) 505.651
Loop 276 (us) 506.751
Loop 277 (us) 505.522
Loop 278 (us) 506.014
Loop 279 (us) 518.322
Loop 280 (us) 508.188
Loop 281 (us) 505.998
Loop 282 (us) 506.317
Loop 283 (us) 505.424
Loop 284 (us) 506.457
Loop 285 (us) 506.371
Loop 286 (us) 507.472
Loop 287 (us) 505.324
Loop 288 (us) 506.207
Loop 289 (us) 505.198
Loop 290 (us) 510.047
Loop 291 (us) 506.058
Loop 292 (us) 506.867
Loop 293 (us) 506.473
Loop 294 (us) 506.26
Loop 295 (us) 506.962
Loop 296 (us) 507.198
Loop 297 (us) 506.697
Loop 298 (us) 505.536
Loop 299 (us) 506.885
Loop 300 (us) 506.783
Loop 301 (us) 505.702
Loop 302 (us) 505.654
Loop 303 (us) 506.486
