recoveryErasureCoding, filename /tmp16777216eccache.dat, loop 1000
MicroEC Coding Ready

/tmp16777216eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 8963.983
Loop 0 (us) 8835.681
Loop 1 (us) 8288.723
Loop 2 (us) 8158.423
Loop 3 (us) 9086.955
Loop 4 (us) 8394.857
Loop 5 (us) 7636.341
Loop 6 (us) 9113.58
Loop 7 (us) 8959.546
Loop 8 (us) 8655.454
Loop 9 (us) 8192.407
Loop 10 (us) 8106.012
Loop 11 (us) 8265.165
Loop 12 (us) 9124.037
Loop 13 (us) 8603.129
Loop 14 (us) 7821.921
Loop 15 (us) 9178.498
Loop 16 (us) 8865.965
Loop 17 (us) 8994.729
Loop 18 (us) 8794.188
Loop 19 (us) 8167.903
Loop 20 (us) 7931.77
Loop 21 (us) 9157.453
Loop 22 (us) 8992.624
Loop 23 (us) 8775.762
Loop 24 (us) 8845.395
Loop 25 (us) 8273.902
Loop 26 (us) 8111.788
Loop 27 (us) 8225.28
Loop 28 (us) 8255.528
Loop 29 (us) 9178.584
Loop 30 (us) 8926.603
Loop 31 (us) 8996.386
Loop 32 (us) 8855.965
Loop 33 (us) 8825.459
Loop 34 (us) 8630.165
Loop 35 (us) 8976.099
Loop 36 (us) 9017.131
Loop 37 (us) 8931.451
Loop 38 (us) 9019.487
Loop 39 (us) 8858.057
Loop 40 (us) 9096.355
Loop 41 (us) 8970.366
Loop 42 (us) 8673.416
Loop 43 (us) 8257.72
Loop 44 (us) 8158.626
Loop 45 (us) 9171.224
Loop 46 (us) 8865.475
Loop 47 (us) 8132.707
Loop 48 (us) 9126.581
Loop 49 (us) 8374.249
Loop 50 (us) 7608.64
Loop 51 (us) 9140.581
Loop 52 (us) 8841.05
Loop 53 (us) 8845.864
Loop 54 (us) 8150.205
Loop 55 (us) 9177.093
Loop 56 (us) 8991.822
Loop 57 (us) 8998.818
Loop 58 (us) 8800.419
Loop 59 (us) 9024.04
Loop 60 (us) 8871.011
Loop 61 (us) 8885.106
Loop 62 (us) 8865.317
Loop 63 (us) 8194.901
Loop 64 (us) 9124.432
Loop 65 (us) 8721.007
Loop 66 (us) 9082.249
Loop 67 (us) 8928.524
Loop 68 (us) 8823.792
Loop 69 (us) 8025.61
Loop 70 (us) 9170.441
Loop 71 (us) 8867.903
Loop 72 (us) 8936.779
Loop 73 (us) 8810.276
Loop 74 (us) 8571.534
Loop 75 (us) 8969.058
Loop 76 (us) 8919.051
Loop 77 (us) 8941.802
Loop 78 (us) 8214.587
Loop 79 (us) 9139.329
Loop 80 (us) 8863.053
Loop 81 (us) 8642.183
Loop 82 (us) 8883.655
Loop 83 (us) 9108.681
Loop 84 (us) 8862.402
Loop 85 (us) 8856.119
Loop 86 (us) 8828.281
Loop 87 (us) 8310.126
Loop 88 (us) 8235.47
Loop 89 (us) 9154.809
Loop 90 (us) 8841.625
Loop 91 (us) 8971.731
Loop 92 (us) 8886.77
Loop 93 (us) 8855.604
Loop 94 (us) 8276.765
Loop 95 (us) 8024.746
Loop 96 (us) 9107.221
Loop 97 (us) 8874.956
Loop 98 (us) 9047.157
Loop 99 (us) 8998.972
Loop 100 (us) 8977.367
Loop 101 (us) 8899.717
Loop 102 (us) 8837.839
Loop 103 (us) 8675.947
Loop 104 (us) 8991.702
Loop 105 (us) 8340.869
Loop 106 (us) 8863.523
Loop 107 (us) 9023.19
Loop 108 (us) 8914.947
Loop 109 (us) 8155.007
Loop 110 (us) 7912.838
Loop 111 (us) 8269.79
Loop 112 (us) 8255.489
Loop 113 (us) 9178.808
Loop 114 (us) 8912.407
Loop 115 (us) 8784.575
Loop 116 (us) 8126.331
Loop 117 (us) 9148.49
Loop 118 (us) 8373.695
Loop 119 (us) 8883.578
Loop 120 (us) 8586.979
Loop 121 (us) 9000.453
Loop 122 (us) 8840.242
Loop 123 (us) 8366.872
Loop 124 (us) 8198.186
Loop 125 (us) 7977.525
Loop 126 (us) 7918.949
Loop 127 (us) 9129.764
Loop 128 (us) 8832.089
Loop 129 (us) 7655.925
Loop 130 (us) 8011.519
Loop 131 (us) 9169.396
Loop 132 (us) 8400.103
Loop 133 (us) 7606.978
Loop 134 (us) 8152.295
Loop 135 (us) 8287.304
Loop 136 (us) 7308.177
Loop 137 (us) 9139.697
Loop 138 (us) 8882.534
Loop 139 (us) 8899.477
Loop 140 (us) 8244.026
Loop 141 (us) 9157.418
Loop 142 (us) 8851.655
Loop 143 (us) 8657.655
Loop 144 (us) 9078.698
Loop 145 (us) 8856.713
Loop 146 (us) 8146.705
Loop 147 (us) 9126.966
Loop 148 (us) 8856.81
Loop 149 (us) 9035.641
Loop 150 (us) 8475.076
Loop 151 (us) 8917.65
Loop 152 (us) 8349.02
Loop 153 (us) 8169.702
Loop 154 (us) 8851.965
Loop 155 (us) 9107.02
Loop 156 (us) 8869.694
Loop 157 (us) 8136.427
Loop 158 (us) 7891.253
Loop 159 (us) 8257.672
Loop 160 (us) 9147.428
Loop 161 (us) 9022.724
Loop 162 (us) 8840.054
Loop 163 (us) 8808.824
Loop 164 (us) 8889.951
Loop 165 (us) 9155.33
Loop 166 (us) 8753.841
Loop 167 (us) 8266.652
Loop 168 (us) 8189.491
Loop 169 (us) 8257.1
Loop 170 (us) 8252.186
Loop 171 (us) 9011.364
Loop 172 (us) 8671.51
Loop 173 (us) 9075.571
Loop 174 (us) 8851.372
Loop 175 (us) 8893.275
Loop 176 (us) 9144.161
Loop 177 (us) 8510.642
Loop 178 (us) 9119.012
Loop 179 (us) 8855.233
Loop 180 (us) 8212.816
Loop 181 (us) 8742.123
Loop 182 (us) 8954.044
Loop 183 (us) 8886.737
Loop 184 (us) 8179.128
Loop 185 (us) 8252.816
Loop 186 (us) 8261.253
Loop 187 (us) 9139.901
Loop 188 (us) 8832.922
Loop 189 (us) 8294.601
Loop 190 (us) 8091.307
Loop 191 (us) 9007.432
Loop 192 (us) 8901.692
Loop 193 (us) 8796.797
Loop 194 (us) 8933.74
Loop 195 (us) 8922.776
Loop 196 (us) 8608.851
Loop 197 (us) 8821.766
Loop 198 (us) 8130.877
Loop 199 (us) 9050.386
Loop 200 (us) 8857.305
Loop 201 (us) 8991.418
Loop 202 (us) 8869.731
Loop 203 (us) 8275.774
Loop 204 (us) 8008.135
Loop 205 (us) 8207.855
Loop 206 (us) 8012.944
Loop 207 (us) 7912.238
Loop 208 (us) 8180.66
Loop 209 (us) 9127.594
Loop 210 (us) 9005.775
Loop 211 (us) 8979.189
Loop 212 (us) 8867.484
Loop 213 (us) 8728.505
Loop 214 (us) 8143.203
Loop 215 (us) 7891.57
Loop 216 (us) 9093.565
Loop 217 (us) 8220.845
Loop 218 (us) 8796.153
Loop 219 (us) 8588.652
Loop 220 (us) 8482.325
Loop 221 (us) 8712.039
Loop 222 (us) 8253.067
Loop 223 (us) 8262.79
Loop 224 (us) 8423.308
Loop 225 (us) 8959.914
Loop 226 (us) 9030.058
Loop 227 (us) 8736.632
Loop 228 (us) 8868.62
Loop 229 (us) 8893.372
Loop 230 (us) 8525.278
Loop 231 (us) 8892.063
Loop 232 (us) 8257.284
Loop 233 (us) 8436.792
Loop 234 (us) 8257.066
Loop 235 (us) 8658.43
Loop 236 (us) 8279.146
Loop 237 (us) 8124.302
Loop 238 (us) 8930.704
Loop 239 (us) 8384.018
Loop 240 (us) 9000.097
Loop 241 (us) 8781.05
Loop 242 (us) 8987.148
Loop 243 (us) 8805.25
Loop 244 (us) 9027.829
Loop 245 (us) 8521.396
Loop 246 (us) 8461.912
Loop 247 (us) 8856.222
Loop 248 (us) 8355.266
Loop 249 (us) 9011.613
Loop 250 (us) 8751.92
Loop 251 (us) 8292.753
Loop 252 (us) 8978.682
Loop 253 (us) 8630.139
Loop 254 (us) 8266.764
Loop 255 (us) 8196.88
Loop 256 (us) 7887.568
Loop 257 (us) 7653.828
Loop 258 (us) 7472.036
Loop 259 (us) 7447.01
Loop 260 (us) 8198.399
Loop 261 (us) 7107.888
Loop 262 (us) 9124.998
Loop 263 (us) 8894.594
Loop 264 (us) 8837.204
Loop 265 (us) 8829.349
Loop 266 (us) 8524.506
Loop 267 (us) 8251.804
Loop 268 (us) 8275.834
Loop 269 (us) 9150.044
Loop 270 (us) 8887.338
Loop 271 (us) 8974.154
Loop 272 (us) 8612.07
Loop 273 (us) 7905.832
Loop 274 (us) 9154.972
Loop 275 (us) 8818.371
Loop 276 (us) 9040.378
Loop 277 (us) 8821.124
Loop 278 (us) 8129.331
Loop 279 (us) 8179.62
Loop 280 (us) 7748.387
Loop 281 (us) 8011.213
