recoveryReplicas, filename /tmp262144replicas.dat, loop 1000
/tmp262144replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 133.065
Loop 0 (us) 136.065
Loop 1 (us) 135.048
Loop 2 (us) 134.925
Loop 3 (us) 134.639
Loop 4 (us) 135.265
Loop 5 (us) 134.639
Loop 6 (us) 134.58
Loop 7 (us) 134.605
Loop 8 (us) 134.868
Loop 9 (us) 135.092
Loop 10 (us) 134.46
Loop 11 (us) 134.977
Loop 12 (us) 135.826
Loop 13 (us) 134.687
Loop 14 (us) 135.111
Loop 15 (us) 134.76
Loop 16 (us) 134.518
Loop 17 (us) 134.728
Loop 18 (us) 137.021
Loop 19 (us) 135.329
Loop 20 (us) 134.809
Loop 21 (us) 134.493
Loop 22 (us) 134.624
Loop 23 (us) 135.71
Loop 24 (us) 134.586
Loop 25 (us) 134.5
Loop 26 (us) 137.329
Loop 27 (us) 134.797
Loop 28 (us) 134.893
Loop 29 (us) 134.324
Loop 30 (us) 135.044
Loop 31 (us) 134.19
Loop 32 (us) 143.847
Loop 33 (us) 134.346
Loop 34 (us) 135.464
Loop 35 (us) 134.516
Loop 36 (us) 134.334
Loop 37 (us) 134.288
Loop 38 (us) 134.472
Loop 39 (us) 134.866
Loop 40 (us) 134.285
Loop 41 (us) 135.441
Loop 42 (us) 134.576
Loop 43 (us) 134.529
Loop 44 (us) 134.325
Loop 45 (us) 134.537
Loop 46 (us) 135.028
Loop 47 (us) 134.425
Loop 48 (us) 134.244
Loop 49 (us) 135.706
Loop 50 (us) 134.636
Loop 51 (us) 134.454
Loop 52 (us) 134.733
Loop 53 (us) 134.659
Loop 54 (us) 145.932
Loop 55 (us) 136.148
Loop 56 (us) 136.633
Loop 57 (us) 137.017
Loop 58 (us) 134.964
Loop 59 (us) 135.101
Loop 60 (us) 134.43
Loop 61 (us) 134.396
Loop 62 (us) 135.261
Loop 63 (us) 152.768
Loop 64 (us) 135.801
Loop 65 (us) 134.283
Loop 66 (us) 134.587
Loop 67 (us) 134.555
Loop 68 (us) 134.232
Loop 69 (us) 134.547
Loop 70 (us) 136.359
Loop 71 (us) 134.762
Loop 72 (us) 134.497
Loop 73 (us) 134.777
Loop 74 (us) 134.43
Loop 75 (us) 134.39
Loop 76 (us) 134.224
Loop 77 (us) 134.417
Loop 78 (us) 135.3
Loop 79 (us) 134.671
Loop 80 (us) 134.812
Loop 81 (us) 134.55
Loop 82 (us) 134.233
Loop 83 (us) 134.463
Loop 84 (us) 134.888
Loop 85 (us) 135.107
Loop 86 (us) 134.739
Loop 87 (us) 134.327
Loop 88 (us) 134.604
Loop 89 (us) 134.313
Loop 90 (us) 134.158
Loop 91 (us) 134.472
Loop 92 (us) 135.016
Loop 93 (us) 135.064
Loop 94 (us) 134.555
Loop 95 (us) 134.463
Loop 96 (us) 134.269
Loop 97 (us) 134.294
Loop 98 (us) 134.93
Loop 99 (us) 135.61
Loop 100 (us) 135.155
Loop 101 (us) 134.57
Loop 102 (us) 136.075
Loop 103 (us) 135.0
Loop 104 (us) 134.68
Loop 105 (us) 134.243
Loop 106 (us) 134.475
Loop 107 (us) 138.035
Loop 108 (us) 136.317
Loop 109 (us) 134.895
Loop 110 (us) 134.832
Loop 111 (us) 135.177
Loop 112 (us) 134.744
Loop 113 (us) 134.96
Loop 114 (us) 134.982
Loop 115 (us) 135.303
Loop 116 (us) 134.475
Loop 117 (us) 135.094
Loop 118 (us) 134.937
Loop 119 (us) 134.591
Loop 120 (us) 134.707
Loop 121 (us) 134.781
Loop 122 (us) 135.278
Loop 123 (us) 134.81
Loop 124 (us) 134.313
Loop 125 (us) 134.472
Loop 126 (us) 134.526
Loop 127 (us) 134.361
Loop 128 (us) 134.913
Loop 129 (us) 134.436
Loop 130 (us) 134.966
Loop 131 (us) 134.754
Loop 132 (us) 134.551
Loop 133 (us) 134.276
Loop 134 (us) 135.864
Loop 135 (us) 134.783
Loop 136 (us) 134.418
Loop 137 (us) 135.398
Loop 138 (us) 135.078
Loop 139 (us) 134.313
Loop 140 (us) 134.8
Loop 141 (us) 134.902
Loop 142 (us) 134.494
Loop 143 (us) 134.483
Loop 144 (us) 134.945
Loop 145 (us) 135.122
Loop 146 (us) 134.935
Loop 147 (us) 135.212
Loop 148 (us) 134.366
Loop 149 (us) 134.411
Loop 150 (us) 135.157
Loop 151 (us) 134.569
Loop 152 (us) 135.16
Loop 153 (us) 134.232
Loop 154 (us) 135.14
Loop 155 (us) 134.761
Loop 156 (us) 134.534
Loop 157 (us) 134.611
Loop 158 (us) 137.136
Loop 159 (us) 136.081
Loop 160 (us) 134.629
Loop 161 (us) 134.349
Loop 162 (us) 134.625
Loop 163 (us) 134.903
Loop 164 (us) 134.33
Loop 165 (us) 135.64
Loop 166 (us) 138.277
Loop 167 (us) 135.646
Loop 168 (us) 135.047
Loop 169 (us) 135.101
Loop 170 (us) 134.953
Loop 171 (us) 134.98
Loop 172 (us) 135.149
Loop 173 (us) 134.911
Loop 174 (us) 135.174
Loop 175 (us) 134.307
Loop 176 (us) 134.592
Loop 177 (us) 134.617
Loop 178 (us) 134.383
Loop 179 (us) 134.467
Loop 180 (us) 134.603
Loop 181 (us) 135.317
Loop 182 (us) 134.538
Loop 183 (us) 135.006
Loop 184 (us) 134.814
Loop 185 (us) 135.087
Loop 186 (us) 134.732
Loop 187 (us) 135.01
Loop 188 (us) 134.469
Loop 189 (us) 135.425
Loop 190 (us) 134.633
Loop 191 (us) 134.552
Loop 192 (us) 134.527
Loop 193 (us) 134.599
Loop 194 (us) 134.419
Loop 195 (us) 134.824
Loop 196 (us) 135.535
Loop 197 (us) 134.871
Loop 198 (us) 134.703
Loop 199 (us) 134.647
Loop 200 (us) 134.684
Loop 201 (us) 134.609
Loop 202 (us) 134.531
Loop 203 (us) 134.528
Loop 204 (us) 134.631
Loop 205 (us) 134.182
Loop 206 (us) 134.719
Loop 207 (us) 134.282
Loop 208 (us) 134.23
Loop 209 (us) 134.044
Loop 210 (us) 148.669
Loop 211 (us) 139.111
Loop 212 (us) 135.173
Loop 213 (us) 134.336
Loop 214 (us) 134.55
Loop 215 (us) 135.613
Loop 216 (us) 135.037
Loop 217 (us) 134.858
Loop 218 (us) 135.981
Loop 219 (us) 135.126
Loop 220 (us) 134.207
Loop 221 (us) 134.683
Loop 222 (us) 134.955
Loop 223 (us) 134.487
Loop 224 (us) 134.675
Loop 225 (us) 134.768
Loop 226 (us) 134.837
Loop 227 (us) 134.162
Loop 228 (us) 134.548
Loop 229 (us) 134.968
Loop 230 (us) 134.601
Loop 231 (us) 134.536
Loop 232 (us) 134.7
Loop 233 (us) 135.019
Loop 234 (us) 134.481
Loop 235 (us) 134.646
Loop 236 (us) 134.388
Loop 237 (us) 134.525
Loop 238 (us) 134.497
Loop 239 (us) 134.866
Loop 240 (us) 134.818
Loop 241 (us) 134.696
Loop 242 (us) 134.86
Loop 243 (us) 134.487
Loop 244 (us) 134.758
Loop 245 (us) 134.79
Loop 246 (us) 134.703
Loop 247 (us) 134.866
Loop 248 (us) 135.547
Loop 249 (us) 134.988
Loop 250 (us) 134.373
Loop 251 (us) 134.408
Loop 252 (us) 134.765
Loop 253 (us) 134.432
Loop 254 (us) 134.521
Loop 255 (us) 135.445
Loop 256 (us) 134.521
Loop 257 (us) 134.402
Loop 258 (us) 135.169
Loop 259 (us) 134.656
Loop 260 (us) 134.502
Loop 261 (us) 134.403
Loop 262 (us) 135.044
Loop 263 (us) 134.308
Loop 264 (us) 134.529
Loop 265 (us) 134.952
Loop 266 (us) 134.805
Loop 267 (us) 134.668
Loop 268 (us) 134.821
Loop 269 (us) 134.625
Loop 270 (us) 135.183
Loop 271 (us) 134.743
Loop 272 (us) 134.165
Loop 273 (us) 134.415
Loop 274 (us) 134.378
Loop 275 (us) 134.658
Loop 276 (us) 134.734
Loop 277 (us) 135.432
Loop 278 (us) 134.76
Loop 279 (us) 135.504
Loop 280 (us) 135.584
Loop 281 (us) 141.963
Loop 282 (us) 136.524
Loop 283 (us) 135.033
Loop 284 (us) 134.768
Loop 285 (us) 135.643
Loop 286 (us) 134.666
Loop 287 (us) 134.185
Loop 288 (us) 134.528
Loop 289 (us) 134.391
Loop 290 (us) 134.964
Loop 291 (us) 134.83
Loop 292 (us) 135.817
Loop 293 (us) 134.266
Loop 294 (us) 133.712
Loop 295 (us) 134.259
Loop 296 (us) 134.704
Loop 297 (us) 135.107
Loop 298 (us) 134.588
Loop 299 (us) 135.085
Loop 300 (us) 135.02
Loop 301 (us) 134.23
Loop 302 (us) 134.529
Loop 303 (us) 134.529
