recoveryReplicas, filename /tmp4194304replicas.dat, loop 1000
/tmp4194304replicas.dat is a ReplicasFile!
starting benchmark...
Loop 772 (us) 1939.655
Loop 773 (us) 1939.764
Loop 774 (us) 1939.706
Loop 775 (us) 1938.952
Loop 776 (us) 1939.659
Loop 777 (us) 1939.405
Loop 778 (us) 1939.646
Loop 779 (us) 1939.607
Loop 780 (us) 1939.444
Loop 781 (us) 1939.518
Loop 782 (us) 1939.658
Loop 783 (us) 1939.062
Loop 784 (us) 1938.902
Loop 785 (us) 1939.757
Loop 786 (us) 1939.083
Loop 787 (us) 1940.169
Loop 788 (us) 1939.227
Loop 789 (us) 1939.491
Loop 790 (us) 1995.838
Loop 791 (us) 1941.939
Loop 792 (us) 1939.56
Loop 793 (us) 1940.38
Loop 794 (us) 1939.108
Loop 795 (us) 1940.257
Loop 796 (us) 1939.285
Loop 797 (us) 1939.353
Loop 798 (us) 1938.881
Loop 799 (us) 1940.346
Loop 800 (us) 1939.875
Loop 801 (us) 1939.378
Loop 802 (us) 1938.911
Loop 803 (us) 1939.18
Loop 804 (us) 1940.065
Loop 805 (us) 1939.225
Loop 806 (us) 1939.085
Loop 807 (us) 1938.801
Loop 808 (us) 1938.827
Loop 809 (us) 1940.135
Loop 810 (us) 1939.792
Loop 811 (us) 1939.878
Loop 812 (us) 1939.252
Loop 813 (us) 1938.94
Loop 814 (us) 1939.616
Loop 815 (us) 1938.889
Loop 816 (us) 1939.213
Loop 817 (us) 1939.685
Loop 818 (us) 1938.743
Loop 819 (us) 1939.094
Loop 820 (us) 1938.876
Loop 821 (us) 1938.853
Loop 822 (us) 1938.826
Loop 823 (us) 1938.687
Loop 824 (us) 1938.745
Loop 825 (us) 1938.897
Loop 826 (us) 1939.581
Loop 827 (us) 1939.764
Loop 828 (us) 1943.934
Loop 829 (us) 1939.284
Loop 830 (us) 1938.808
Loop 831 (us) 1939.132
Loop 832 (us) 1939.621
Loop 833 (us) 1939.472
Loop 834 (us) 1940.124
Loop 835 (us) 1939.037
Loop 836 (us) 1939.061
Loop 837 (us) 1938.886
Loop 838 (us) 1939.485
Loop 839 (us) 1939.581
Loop 840 (us) 1939.632
Loop 841 (us) 1939.219
Loop 842 (us) 1938.926
Loop 843 (us) 1940.056
Loop 844 (us) 1938.496
Loop 845 (us) 1939.072
Loop 846 (us) 1939.377
