recoveryMicroEC, filename /tmp262144eccache.dat monECSubStripeNum 16 transferSize 32768 loop 1000
MicroEC Coding Ready

/tmp262144eccache.dat is a ReplicasFile!
networkSizeArray [32768, 49152, 57344, 61440, 65536]
starting benchmark...
ops 1000
final loop (us) 100.539
Loop 0 (us) 134.834
Loop 1 (us) 109.961
Loop 2 (us) 107.536
Loop 3 (us) 105.466
Loop 4 (us) 105.278
Loop 5 (us) 581.741
Loop 6 (us) 106.468
Loop 7 (us) 105.739
Loop 8 (us) 106.833
Loop 9 (us) 105.504
Loop 10 (us) 104.831
Loop 11 (us) 105.127
Loop 12 (us) 105.367
Loop 13 (us) 111.921
Loop 14 (us) 105.56
Loop 15 (us) 105.697
Loop 16 (us) 105.144
Loop 17 (us) 105.311
Loop 18 (us) 106.13
Loop 19 (us) 107.39
Loop 20 (us) 106.791
Loop 21 (us) 107.565
Loop 22 (us) 113.641
Loop 23 (us) 105.356
Loop 24 (us) 105.719
Loop 25 (us) 110.685
Loop 26 (us) 107.856
Loop 27 (us) 106.846
Loop 28 (us) 107.396
Loop 29 (us) 106.14
Loop 30 (us) 107.982
Loop 31 (us) 107.906
Loop 32 (us) 106.772
Loop 33 (us) 108.461
Loop 34 (us) 119.522
Loop 35 (us) 104.697
Loop 36 (us) 103.999
Loop 37 (us) 104.605
Loop 38 (us) 105.768
Loop 39 (us) 106.96
Loop 40 (us) 107.813
Loop 41 (us) 106.328
Loop 42 (us) 105.677
Loop 43 (us) 106.827
Loop 44 (us) 105.362
Loop 45 (us) 106.157
Loop 46 (us) 104.851
Loop 47 (us) 104.841
Loop 48 (us) 104.729
Loop 49 (us) 105.875
Loop 50 (us) 108.487
Loop 51 (us) 109.147
Loop 52 (us) 105.767
Loop 53 (us) 104.379
Loop 54 (us) 105.652
Loop 55 (us) 105.311
Loop 56 (us) 104.963
Loop 57 (us) 105.12
Loop 58 (us) 114.997
Loop 59 (us) 108.638
Loop 60 (us) 105.46
Loop 61 (us) 104.733
Loop 62 (us) 104.63
Loop 63 (us) 104.749
Loop 64 (us) 105.278
Loop 65 (us) 105.907
Loop 66 (us) 109.608
Loop 67 (us) 105.792
Loop 68 (us) 106.239
Loop 69 (us) 105.433
Loop 70 (us) 105.581
Loop 71 (us) 103.829
Loop 72 (us) 105.733
Loop 73 (us) 104.354
Loop 74 (us) 104.644
Loop 75 (us) 177.483
Loop 76 (us) 111.919
Loop 77 (us) 106.862
Loop 78 (us) 105.448
Loop 79 (us) 105.872
Loop 80 (us) 106.317
Loop 81 (us) 110.767
Loop 82 (us) 105.659
Loop 83 (us) 104.664
Loop 84 (us) 105.885
Loop 85 (us) 105.445
Loop 86 (us) 117.174
Loop 87 (us) 105.754
Loop 88 (us) 105.185
Loop 89 (us) 105.522
Loop 90 (us) 105.581
Loop 91 (us) 107.503
Loop 92 (us) 110.306
Loop 93 (us) 106.588
Loop 94 (us) 105.789
Loop 95 (us) 104.065
Loop 96 (us) 104.59
Loop 97 (us) 105.392
Loop 98 (us) 105.336
Loop 99 (us) 105.951
Loop 100 (us) 104.905
Loop 101 (us) 110.942
Loop 102 (us) 105.859
Loop 103 (us) 105.914
Loop 104 (us) 105.944
Loop 105 (us) 106.396
Loop 106 (us) 105.087
Loop 107 (us) 106.114
Loop 108 (us) 104.735
Loop 109 (us) 103.858
Loop 110 (us) 587.222
Loop 111 (us) 109.19
Loop 112 (us) 108.105
Loop 113 (us) 108.024
Loop 114 (us) 107.809
Loop 115 (us) 109.929
Loop 116 (us) 107.68
Loop 117 (us) 134.296
Loop 118 (us) 140.386
Loop 119 (us) 137.768
Loop 120 (us) 139.618
Loop 121 (us) 141.059
Loop 122 (us) 147.35
Loop 123 (us) 140.771
Loop 124 (us) 140.562
Loop 125 (us) 140.259
Loop 126 (us) 136.254
Loop 127 (us) 136.07
Loop 128 (us) 142.944
Loop 129 (us) 137.141
Loop 130 (us) 137.676
Loop 131 (us) 136.5
Loop 132 (us) 172.389
Loop 133 (us) 175.762
Loop 134 (us) 162.677
Loop 135 (us) 142.711
Loop 136 (us) 136.329
Loop 137 (us) 135.681
Loop 138 (us) 137.746
Loop 139 (us) 136.184
Loop 140 (us) 139.101
Loop 141 (us) 146.532
Loop 142 (us) 137.095
Loop 143 (us) 136.197
Loop 144 (us) 134.437
Loop 145 (us) 137.442
Loop 146 (us) 136.421
Loop 147 (us) 134.457
Loop 148 (us) 140.289
Loop 149 (us) 132.953
Loop 150 (us) 131.835
Loop 151 (us) 138.293
Loop 152 (us) 138.224
Loop 153 (us) 114.629
