recoveryReplicas, filename /tmp65536replicas.dat, loop 1000
/tmp65536replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 41.636
Loop 0 (us) 45.319
Loop 1 (us) 43.633
Loop 2 (us) 43.581
Loop 3 (us) 43.591
Loop 4 (us) 43.376
Loop 5 (us) 43.686
Loop 6 (us) 43.621
Loop 7 (us) 43.406
Loop 8 (us) 44.279
Loop 9 (us) 43.853
Loop 10 (us) 43.69
Loop 11 (us) 43.691
Loop 12 (us) 43.56
Loop 13 (us) 43.378
Loop 14 (us) 43.259
Loop 15 (us) 43.283
Loop 16 (us) 43.037
Loop 17 (us) 43.345
Loop 18 (us) 43.374
Loop 19 (us) 43.259
Loop 20 (us) 43.466
Loop 21 (us) 44.243
Loop 22 (us) 43.917
Loop 23 (us) 45.109
Loop 24 (us) 43.567
Loop 25 (us) 43.227
Loop 26 (us) 43.724
Loop 27 (us) 43.622
Loop 28 (us) 43.237
Loop 29 (us) 43.771
Loop 30 (us) 43.201
Loop 31 (us) 43.652
Loop 32 (us) 43.956
Loop 33 (us) 43.6
Loop 34 (us) 43.683
Loop 35 (us) 43.636
Loop 36 (us) 43.726
Loop 37 (us) 43.257
Loop 38 (us) 43.679
Loop 39 (us) 43.677
Loop 40 (us) 43.602
Loop 41 (us) 43.892
Loop 42 (us) 43.633
Loop 43 (us) 43.573
Loop 44 (us) 44.627
Loop 45 (us) 43.65
Loop 46 (us) 43.342
Loop 47 (us) 43.405
Loop 48 (us) 43.707
Loop 49 (us) 43.429
Loop 50 (us) 43.597
Loop 51 (us) 43.842
Loop 52 (us) 43.318
Loop 53 (us) 43.846
Loop 54 (us) 43.762
Loop 55 (us) 43.459
Loop 56 (us) 44.439
Loop 57 (us) 43.515
Loop 58 (us) 43.329
Loop 59 (us) 43.78
Loop 60 (us) 43.658
Loop 61 (us) 43.469
Loop 62 (us) 43.511
Loop 63 (us) 43.556
Loop 64 (us) 43.346
Loop 65 (us) 43.922
Loop 66 (us) 44.824
Loop 67 (us) 44.036
Loop 68 (us) 43.718
Loop 69 (us) 43.872
Loop 70 (us) 43.601
Loop 71 (us) 44.95
Loop 72 (us) 43.487
Loop 73 (us) 43.757
Loop 74 (us) 43.555
Loop 75 (us) 43.665
Loop 76 (us) 44.158
Loop 77 (us) 43.444
Loop 78 (us) 43.43
Loop 79 (us) 43.641
Loop 80 (us) 43.459
Loop 81 (us) 43.665
Loop 82 (us) 43.676
Loop 83 (us) 43.565
Loop 84 (us) 43.393
Loop 85 (us) 43.56
Loop 86 (us) 44.616
Loop 87 (us) 43.189
Loop 88 (us) 43.511
Loop 89 (us) 44.543
Loop 90 (us) 43.516
Loop 91 (us) 43.926
Loop 92 (us) 43.361
Loop 93 (us) 43.177
Loop 94 (us) 43.621
Loop 95 (us) 43.535
Loop 96 (us) 43.706
Loop 97 (us) 43.637
Loop 98 (us) 43.32
Loop 99 (us) 43.416
Loop 100 (us) 43.794
Loop 101 (us) 43.605
Loop 102 (us) 45.506
Loop 103 (us) 43.67
Loop 104 (us) 43.772
Loop 105 (us) 43.581
Loop 106 (us) 43.984
Loop 107 (us) 44.704
Loop 108 (us) 44.301
Loop 109 (us) 43.688
Loop 110 (us) 43.343
Loop 111 (us) 44.225
Loop 112 (us) 43.827
Loop 113 (us) 44.461
Loop 114 (us) 44.02
Loop 115 (us) 43.753
Loop 116 (us) 43.413
Loop 117 (us) 43.859
Loop 118 (us) 43.747
Loop 119 (us) 43.357
Loop 120 (us) 43.331
Loop 121 (us) 44.609
Loop 122 (us) 43.561
Loop 123 (us) 43.611
Loop 124 (us) 43.448
Loop 125 (us) 43.22
Loop 126 (us) 43.658
Loop 127 (us) 43.616
Loop 128 (us) 43.366
Loop 129 (us) 43.486
Loop 130 (us) 43.487
Loop 131 (us) 43.303
Loop 132 (us) 43.796
Loop 133 (us) 43.828
Loop 134 (us) 44.844
Loop 135 (us) 43.744
Loop 136 (us) 44.224
Loop 137 (us) 43.91
Loop 138 (us) 43.303
Loop 139 (us) 43.959
Loop 140 (us) 43.37
Loop 141 (us) 43.223
Loop 142 (us) 43.359
Loop 143 (us) 43.504
Loop 144 (us) 43.307
Loop 145 (us) 43.656
Loop 146 (us) 44.019
Loop 147 (us) 43.54
Loop 148 (us) 43.546
Loop 149 (us) 43.688
Loop 150 (us) 43.894
Loop 151 (us) 45.105
Loop 152 (us) 44.96
Loop 153 (us) 43.599
Loop 154 (us) 43.978
Loop 155 (us) 43.416
Loop 156 (us) 49.605
Loop 157 (us) 44.28
Loop 158 (us) 43.466
Loop 159 (us) 43.728
Loop 160 (us) 44.056
Loop 161 (us) 43.898
Loop 162 (us) 43.742
Loop 163 (us) 44.305
Loop 164 (us) 43.99
Loop 165 (us) 43.611
Loop 166 (us) 43.529
Loop 167 (us) 44.927
Loop 168 (us) 43.923
Loop 169 (us) 43.986
Loop 170 (us) 44.517
Loop 171 (us) 43.844
Loop 172 (us) 43.432
Loop 173 (us) 44.542
Loop 174 (us) 43.67
Loop 175 (us) 43.88
Loop 176 (us) 43.247
Loop 177 (us) 43.367
Loop 178 (us) 48.653
Loop 179 (us) 44.45
Loop 180 (us) 43.468
Loop 181 (us) 43.609
Loop 182 (us) 43.646
Loop 183 (us) 43.482
Loop 184 (us) 43.429
Loop 185 (us) 43.317
Loop 186 (us) 43.323
Loop 187 (us) 43.169
Loop 188 (us) 45.065
Loop 189 (us) 43.905
Loop 190 (us) 43.707
Loop 191 (us) 44.2
Loop 192 (us) 43.966
Loop 193 (us) 43.495
Loop 194 (us) 43.377
Loop 195 (us) 43.934
Loop 196 (us) 43.517
Loop 197 (us) 43.435
Loop 198 (us) 43.638
Loop 199 (us) 43.685
Loop 200 (us) 43.429
Loop 201 (us) 44.772
Loop 202 (us) 43.641
Loop 203 (us) 43.347
Loop 204 (us) 43.829
Loop 205 (us) 43.497
Loop 206 (us) 43.351
Loop 207 (us) 43.606
Loop 208 (us) 43.503
Loop 209 (us) 43.161
Loop 210 (us) 72.574
Loop 211 (us) 44.427
Loop 212 (us) 43.822
Loop 213 (us) 46.045
Loop 214 (us) 43.368
Loop 215 (us) 43.255
Loop 216 (us) 43.751
Loop 217 (us) 44.891
Loop 218 (us) 43.964
Loop 219 (us) 43.075
Loop 220 (us) 43.263
Loop 221 (us) 55.334
Loop 222 (us) 51.159
Loop 223 (us) 44.578
Loop 224 (us) 43.766
Loop 225 (us) 43.19
Loop 226 (us) 42.894
Loop 227 (us) 43.243
Loop 228 (us) 44.057
Loop 229 (us) 43.124
Loop 230 (us) 43.311
Loop 231 (us) 43.242
Loop 232 (us) 43.458
Loop 233 (us) 46.922
Loop 234 (us) 43.689
Loop 235 (us) 43.031
Loop 236 (us) 43.118
Loop 237 (us) 43.509
Loop 238 (us) 43.309
Loop 239 (us) 43.422
Loop 240 (us) 43.068
Loop 241 (us) 43.605
Loop 242 (us) 43.192
Loop 243 (us) 43.625
Loop 244 (us) 43.458
Loop 245 (us) 44.85
Loop 246 (us) 56.755
Loop 247 (us) 43.35
Loop 248 (us) 43.111
Loop 249 (us) 43.288
Loop 250 (us) 43.08
Loop 251 (us) 43.197
Loop 252 (us) 42.997
Loop 253 (us) 43.106
Loop 254 (us) 43.556
Loop 255 (us) 43.203
Loop 256 (us) 43.128
Loop 257 (us) 43.332
Loop 258 (us) 43.308
Loop 259 (us) 43.246
Loop 260 (us) 43.18
Loop 261 (us) 43.421
Loop 262 (us) 43.535
Loop 263 (us) 43.17
Loop 264 (us) 43.574
Loop 265 (us) 43.374
Loop 266 (us) 42.816
Loop 267 (us) 44.154
Loop 268 (us) 43.736
Loop 269 (us) 43.154
Loop 270 (us) 43.258
Loop 271 (us) 43.49
Loop 272 (us) 42.918
Loop 273 (us) 43.175
Loop 274 (us) 42.92
Loop 275 (us) 43.324
Loop 276 (us) 43.235
Loop 277 (us) 43.073
Loop 278 (us) 44.457
Loop 279 (us) 43.047
Loop 280 (us) 43.133
Loop 281 (us) 44.611
Loop 282 (us) 44.356
Loop 283 (us) 42.866
Loop 284 (us) 44.788
Loop 285 (us) 43.547
Loop 286 (us) 42.985
Loop 287 (us) 52.69
Loop 288 (us) 45.178
Loop 289 (us) 43.527
Loop 290 (us) 44.003
Loop 291 (us) 43.37
Loop 292 (us) 43.948
Loop 293 (us) 43.27
Loop 294 (us) 43.064
Loop 295 (us) 43.383
Loop 296 (us) 43.688
Loop 297 (us) 42.92
Loop 298 (us) 43.103
Loop 299 (us) 43.036
Loop 300 (us) 43.47
Loop 301 (us) 43.572
Loop 302 (us) 42.834
Loop 303 (us) 43.221
