recoveryErasureCoding, filename /tmp1048576eccache.dat, loop 1000
MicroEC Coding Ready

/tmp1048576eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 395.061
Loop 0 (us) 455.972
Loop 1 (us) 451.518
Loop 2 (us) 458.603
Loop 3 (us) 494.03
Loop 4 (us) 441.162
Loop 5 (us) 492.686
Loop 6 (us) 442.98
Loop 7 (us) 481.895
Loop 8 (us) 441.113
Loop 9 (us) 419.757
Loop 10 (us) 480.772
Loop 11 (us) 456.821
Loop 12 (us) 458.772
Loop 13 (us) 459.992
Loop 14 (us) 444.582
Loop 15 (us) 480.344
Loop 16 (us) 457.22
Loop 17 (us) 439.573
Loop 18 (us) 489.23
Loop 19 (us) 450.014
Loop 20 (us) 441.277
Loop 21 (us) 485.596
Loop 22 (us) 444.741
Loop 23 (us) 484.167
Loop 24 (us) 442.711
Loop 25 (us) 481.095
Loop 26 (us) 442.972
Loop 27 (us) 409.837
Loop 28 (us) 418.022
Loop 29 (us) 494.086
Loop 30 (us) 464.395
Loop 31 (us) 449.58
Loop 32 (us) 440.214
Loop 33 (us) 421.158
Loop 34 (us) 427.651
Loop 35 (us) 484.619
Loop 36 (us) 453.378
Loop 37 (us) 440.969
Loop 38 (us) 2850.294
Loop 39 (us) 451.327
Loop 40 (us) 506.879
Loop 41 (us) 445.589
Loop 42 (us) 424.28
Loop 43 (us) 407.129
Loop 44 (us) 406.78
Loop 45 (us) 422.998
Loop 46 (us) 499.294
Loop 47 (us) 450.816
Loop 48 (us) 472.266
Loop 49 (us) 444.105
Loop 50 (us) 419.302
Loop 51 (us) 497.866
Loop 52 (us) 447.265
Loop 53 (us) 407.714
Loop 54 (us) 487.316
Loop 55 (us) 450.021
Loop 56 (us) 414.03
Loop 57 (us) 422.353
Loop 58 (us) 419.076
Loop 59 (us) 418.315
Loop 60 (us) 419.275
Loop 61 (us) 407.293
Loop 62 (us) 513.596
Loop 63 (us) 447.52
Loop 64 (us) 412.697
Loop 65 (us) 488.437
Loop 66 (us) 466.108
Loop 67 (us) 504.143
Loop 68 (us) 464.654
Loop 69 (us) 468.202
Loop 70 (us) 447.042
Loop 71 (us) 489.607
Loop 72 (us) 465.819
Loop 73 (us) 422.689
Loop 74 (us) 420.449
Loop 75 (us) 491.388
Loop 76 (us) 448.918
Loop 77 (us) 425.962
Loop 78 (us) 420.447
Loop 79 (us) 419.487
Loop 80 (us) 419.567
Loop 81 (us) 489.604
Loop 82 (us) 447.653
Loop 83 (us) 491.114
Loop 84 (us) 469.845
Loop 85 (us) 458.48
Loop 86 (us) 413.318
Loop 87 (us) 420.185
Loop 88 (us) 502.401
Loop 89 (us) 471.718
Loop 90 (us) 438.061
Loop 91 (us) 408.042
Loop 92 (us) 504.814
Loop 93 (us) 479.525
Loop 94 (us) 450.312
Loop 95 (us) 435.458
Loop 96 (us) 490.728
Loop 97 (us) 452.698
Loop 98 (us) 410.422
Loop 99 (us) 500.925
Loop 100 (us) 474.151
Loop 101 (us) 485.043
Loop 102 (us) 460.953
Loop 103 (us) 550.217
Loop 104 (us) 501.395
Loop 105 (us) 457.442
Loop 106 (us) 515.222
Loop 107 (us) 481.519
Loop 108 (us) 473.342
Loop 109 (us) 481.354
Loop 110 (us) 471.484
Loop 111 (us) 475.589
Loop 112 (us) 471.929
Loop 113 (us) 473.577
Loop 114 (us) 469.458
Loop 115 (us) 450.711
Loop 116 (us) 440.863
Loop 117 (us) 422.568
Loop 118 (us) 498.969
Loop 119 (us) 453.332
Loop 120 (us) 506.603
Loop 121 (us) 459.939
Loop 122 (us) 458.138
Loop 123 (us) 495.164
Loop 124 (us) 472.78
Loop 125 (us) 472.674
Loop 126 (us) 487.352
Loop 127 (us) 464.289
Loop 128 (us) 502.192
Loop 129 (us) 453.696
Loop 130 (us) 493.312
Loop 131 (us) 450.894
Loop 132 (us) 439.374
Loop 133 (us) 417.165
Loop 134 (us) 490.302
Loop 135 (us) 451.566
Loop 136 (us) 493.458
Loop 137 (us) 457.926
Loop 138 (us) 494.971
Loop 139 (us) 480.151
Loop 140 (us) 452.117
Loop 141 (us) 426.882
Loop 142 (us) 492.037
Loop 143 (us) 467.508
Loop 144 (us) 449.575
Loop 145 (us) 492.049
Loop 146 (us) 460.117
Loop 147 (us) 473.441
Loop 148 (us) 467.521
Loop 149 (us) 459.72
Loop 150 (us) 448.796
Loop 151 (us) 497.241
Loop 152 (us) 452.078
Loop 153 (us) 492.119
Loop 154 (us) 471.606
Loop 155 (us) 469.563
Loop 156 (us) 473.337
Loop 157 (us) 466.001
Loop 158 (us) 482.478
Loop 159 (us) 448.75
Loop 160 (us) 421.98
Loop 161 (us) 490.744
Loop 162 (us) 456.678
Loop 163 (us) 456.657
Loop 164 (us) 449.257
Loop 165 (us) 490.991
Loop 166 (us) 450.294
Loop 167 (us) 491.102
Loop 168 (us) 468.723
Loop 169 (us) 467.606
Loop 170 (us) 466.996
Loop 171 (us) 479.65
Loop 172 (us) 450.255
Loop 173 (us) 426.456
Loop 174 (us) 421.029
Loop 175 (us) 421.439
Loop 176 (us) 420.001
Loop 177 (us) 419.58
Loop 178 (us) 494.382
Loop 179 (us) 450.349
Loop 180 (us) 496.694
Loop 181 (us) 452.959
Loop 182 (us) 505.047
Loop 183 (us) 451.338
Loop 184 (us) 507.786
Loop 185 (us) 449.501
Loop 186 (us) 425.445
Loop 187 (us) 494.139
Loop 188 (us) 450.941
Loop 189 (us) 494.214
Loop 190 (us) 470.683
Loop 191 (us) 455.764
Loop 192 (us) 448.52
Loop 193 (us) 491.69
Loop 194 (us) 467.928
Loop 195 (us) 452.277
Loop 196 (us) 421.85
Loop 197 (us) 503.751
Loop 198 (us) 451.67
Loop 199 (us) 425.688
Loop 200 (us) 494.087
Loop 201 (us) 459.583
Loop 202 (us) 421.122
Loop 203 (us) 492.108
Loop 204 (us) 451.253
Loop 205 (us) 420.895
Loop 206 (us) 490.063
Loop 207 (us) 449.395
Loop 208 (us) 409.76
Loop 209 (us) 406.002
Loop 210 (us) 499.602
Loop 211 (us) 450.458
Loop 212 (us) 408.574
Loop 213 (us) 405.373
Loop 214 (us) 418.068
Loop 215 (us) 421.734
Loop 216 (us) 408.802
Loop 217 (us) 497.97
Loop 218 (us) 468.681
Loop 219 (us) 465.323
Loop 220 (us) 447.332
Loop 221 (us) 420.319
Loop 222 (us) 422.831
Loop 223 (us) 488.836
Loop 224 (us) 451.393
Loop 225 (us) 409.791
Loop 226 (us) 498.406
Loop 227 (us) 458.831
Loop 228 (us) 457.995
Loop 229 (us) 491.386
Loop 230 (us) 476.336
Loop 231 (us) 469.527
Loop 232 (us) 458.655
Loop 233 (us) 491.667
Loop 234 (us) 456.976
Loop 235 (us) 464.719
Loop 236 (us) 450.412
Loop 237 (us) 408.825
Loop 238 (us) 406.351
Loop 239 (us) 423.877
Loop 240 (us) 494.052
Loop 241 (us) 457.26
Loop 242 (us) 408.946
Loop 243 (us) 423.456
Loop 244 (us) 491.291
Loop 245 (us) 470.846
Loop 246 (us) 450.119
Loop 247 (us) 490.449
Loop 248 (us) 459.831
Loop 249 (us) 491.015
Loop 250 (us) 471.508
Loop 251 (us) 452.448
Loop 252 (us) 426.148
Loop 253 (us) 493.336
Loop 254 (us) 481.376
Loop 255 (us) 450.966
Loop 256 (us) 421.03
Loop 257 (us) 409.234
Loop 258 (us) 528.192
Loop 259 (us) 469.778
Loop 260 (us) 467.482
Loop 261 (us) 451.475
Loop 262 (us) 422.381
Loop 263 (us) 420.241
Loop 264 (us) 490.94
Loop 265 (us) 479.903
Loop 266 (us) 451.48
Loop 267 (us) 426.337
Loop 268 (us) 419.841
Loop 269 (us) 419.181
Loop 270 (us) 493.005
Loop 271 (us) 458.162
Loop 272 (us) 466.604
Loop 273 (us) 470.223
Loop 274 (us) 456.885
Loop 275 (us) 450.176
Loop 276 (us) 424.389
Loop 277 (us) 492.046
Loop 278 (us) 460.073
Loop 279 (us) 503.941
Loop 280 (us) 486.481
Loop 281 (us) 450.626
Loop 282 (us) 420.17
Loop 283 (us) 491.889
Loop 284 (us) 470.037
Loop 285 (us) 449.873
Loop 286 (us) 490.823
Loop 287 (us) 450.752
Loop 288 (us) 420.586
Loop 289 (us) 495.755
Loop 290 (us) 459.894
Loop 291 (us) 460.632
Loop 292 (us) 408.741
Loop 293 (us) 503.391
Loop 294 (us) 451.152
Loop 295 (us) 408.77
Loop 296 (us) 417.154
Loop 297 (us) 492.079
Loop 298 (us) 485.609
Loop 299 (us) 454.386
Loop 300 (us) 421.561
Loop 301 (us) 520.437
Loop 302 (us) 459.107
