recoveryErasureCoding, filename /tmp65536eccache.dat, loop 1000
MicroEC Coding Ready

/tmp65536eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 40.536
Loop 0 (us) 89.178
Loop 1 (us) 59.291
Loop 2 (us) 48.09
Loop 3 (us) 46.696
Loop 4 (us) 47.259
Loop 5 (us) 46.689
Loop 6 (us) 46.808
Loop 7 (us) 46.693
Loop 8 (us) 48.599
Loop 9 (us) 46.8
Loop 10 (us) 45.891
Loop 11 (us) 45.316
Loop 12 (us) 46.06
Loop 13 (us) 45.323
Loop 14 (us) 45.716
Loop 15 (us) 51.828
Loop 16 (us) 47.931
Loop 17 (us) 46.656
Loop 18 (us) 46.311
Loop 19 (us) 46.834
Loop 20 (us) 47.239
Loop 21 (us) 46.563
Loop 22 (us) 46.829
Loop 23 (us) 46.968
Loop 24 (us) 46.14
Loop 25 (us) 62.79
Loop 26 (us) 58.91
Loop 27 (us) 45.28
Loop 28 (us) 46.043
Loop 29 (us) 46.487
Loop 30 (us) 47.119
Loop 31 (us) 46.071
Loop 32 (us) 45.253
Loop 33 (us) 53.775
Loop 34 (us) 45.41
Loop 35 (us) 49.718
Loop 36 (us) 45.877
Loop 37 (us) 45.254
Loop 38 (us) 45.271
Loop 39 (us) 45.071
Loop 40 (us) 44.934
Loop 41 (us) 44.978
Loop 42 (us) 44.851
Loop 43 (us) 46.219
Loop 44 (us) 44.952
Loop 45 (us) 44.616
Loop 46 (us) 44.635
Loop 47 (us) 45.309
Loop 48 (us) 45.041
Loop 49 (us) 45.151
Loop 50 (us) 45.599
Loop 51 (us) 45.196
Loop 52 (us) 45.291
Loop 53 (us) 45.59
Loop 54 (us) 45.238
Loop 55 (us) 44.724
Loop 56 (us) 47.895
Loop 57 (us) 49.424
Loop 58 (us) 44.692
Loop 59 (us) 55.425
Loop 60 (us) 45.659
Loop 61 (us) 45.229
Loop 62 (us) 45.039
Loop 63 (us) 45.503
Loop 64 (us) 44.352
Loop 65 (us) 44.627
Loop 66 (us) 62.928
Loop 67 (us) 58.628
Loop 68 (us) 45.838
Loop 69 (us) 57.281
Loop 70 (us) 52.038
Loop 71 (us) 44.894
Loop 72 (us) 44.821
Loop 73 (us) 45.269
Loop 74 (us) 45.354
Loop 75 (us) 45.156
Loop 76 (us) 45.185
Loop 77 (us) 55.635
Loop 78 (us) 45.09
Loop 79 (us) 44.943
Loop 80 (us) 45.212
Loop 81 (us) 45.115
Loop 82 (us) 44.932
Loop 83 (us) 45.536
Loop 84 (us) 44.693
Loop 85 (us) 44.968
Loop 86 (us) 45.057
Loop 87 (us) 45.673
Loop 88 (us) 44.839
Loop 89 (us) 46.182
Loop 90 (us) 45.185
Loop 91 (us) 56.756
Loop 92 (us) 45.311
Loop 93 (us) 45.084
Loop 94 (us) 44.83
Loop 95 (us) 44.826
Loop 96 (us) 64.425
Loop 97 (us) 74.936
Loop 98 (us) 56.812
Loop 99 (us) 45.916
Loop 100 (us) 44.95
Loop 101 (us) 55.663
Loop 102 (us) 45.3
Loop 103 (us) 44.591
Loop 104 (us) 44.85
Loop 105 (us) 45.251
Loop 106 (us) 44.923
Loop 107 (us) 44.313
Loop 108 (us) 44.378
Loop 109 (us) 52.276
Loop 110 (us) 44.981
Loop 111 (us) 44.843
Loop 112 (us) 44.94
Loop 113 (us) 44.69
Loop 114 (us) 45.15
Loop 115 (us) 45.302
Loop 116 (us) 62.374
Loop 117 (us) 57.19
Loop 118 (us) 45.265
Loop 119 (us) 46.247
Loop 120 (us) 44.599
Loop 121 (us) 62.48
Loop 122 (us) 44.325
Loop 123 (us) 44.569
Loop 124 (us) 44.46
Loop 125 (us) 45.046
Loop 126 (us) 44.775
Loop 127 (us) 49.531
Loop 128 (us) 53.639
Loop 129 (us) 43.957
Loop 130 (us) 44.257
Loop 131 (us) 44.223
Loop 132 (us) 43.731
Loop 133 (us) 44.157
Loop 134 (us) 44.276
Loop 135 (us) 44.225
Loop 136 (us) 44.647
Loop 137 (us) 44.44
Loop 138 (us) 43.873
Loop 139 (us) 44.817
Loop 140 (us) 44.629
Loop 141 (us) 44.119
Loop 142 (us) 44.254
Loop 143 (us) 44.132
Loop 144 (us) 44.475
Loop 145 (us) 44.452
Loop 146 (us) 44.462
Loop 147 (us) 44.641
Loop 148 (us) 43.981
Loop 149 (us) 43.928
Loop 150 (us) 47.711
Loop 151 (us) 45.491
Loop 152 (us) 44.232
Loop 153 (us) 45.497
Loop 154 (us) 56.926
Loop 155 (us) 45.196
Loop 156 (us) 43.729
Loop 157 (us) 43.782
Loop 158 (us) 43.791
Loop 159 (us) 44.631
Loop 160 (us) 48.185
Loop 161 (us) 62.463
Loop 162 (us) 45.496
Loop 163 (us) 44.097
Loop 164 (us) 44.31
Loop 165 (us) 44.104
Loop 166 (us) 44.045
Loop 167 (us) 43.727
Loop 168 (us) 43.758
Loop 169 (us) 44.188
Loop 170 (us) 43.838
Loop 171 (us) 43.506
Loop 172 (us) 43.337
Loop 173 (us) 44.376
Loop 174 (us) 43.671
Loop 175 (us) 43.858
Loop 176 (us) 43.895
Loop 177 (us) 44.365
Loop 178 (us) 43.542
Loop 179 (us) 44.232
Loop 180 (us) 44.274
Loop 181 (us) 47.06
Loop 182 (us) 44.174
Loop 183 (us) 44.518
Loop 184 (us) 44.221
Loop 185 (us) 44.017
Loop 186 (us) 43.582
Loop 187 (us) 43.68
Loop 188 (us) 44.449
Loop 189 (us) 44.065
Loop 190 (us) 43.604
Loop 191 (us) 43.939
Loop 192 (us) 44.432
Loop 193 (us) 44.349
Loop 194 (us) 44.094
Loop 195 (us) 43.624
Loop 196 (us) 44.032
Loop 197 (us) 44.349
Loop 198 (us) 44.478
Loop 199 (us) 44.075
Loop 200 (us) 48.094
Loop 201 (us) 44.453
Loop 202 (us) 43.607
Loop 203 (us) 48.011
Loop 204 (us) 44.855
Loop 205 (us) 44.004
Loop 206 (us) 43.699
Loop 207 (us) 43.91
Loop 208 (us) 44.555
Loop 209 (us) 44.575
Loop 210 (us) 43.893
Loop 211 (us) 43.462
Loop 212 (us) 44.094
Loop 213 (us) 44.33
Loop 214 (us) 43.917
Loop 215 (us) 44.46
Loop 216 (us) 43.895
Loop 217 (us) 44.098
Loop 218 (us) 43.778
Loop 219 (us) 43.461
Loop 220 (us) 43.498
Loop 221 (us) 44.386
Loop 222 (us) 43.939
Loop 223 (us) 43.846
Loop 224 (us) 43.676
Loop 225 (us) 70.802
Loop 226 (us) 45.028
Loop 227 (us) 43.995
Loop 228 (us) 44.062
Loop 229 (us) 44.538
Loop 230 (us) 43.979
Loop 231 (us) 43.514
Loop 232 (us) 44.379
Loop 233 (us) 44.468
Loop 234 (us) 44.185
Loop 235 (us) 43.795
Loop 236 (us) 43.707
Loop 237 (us) 44.935
Loop 238 (us) 44.163
Loop 239 (us) 44.155
Loop 240 (us) 43.935
Loop 241 (us) 43.824
Loop 242 (us) 43.771
Loop 243 (us) 44.256
Loop 244 (us) 45.021
Loop 245 (us) 44.546
Loop 246 (us) 43.944
Loop 247 (us) 45.763
Loop 248 (us) 44.223
Loop 249 (us) 44.045
Loop 250 (us) 44.653
Loop 251 (us) 44.128
Loop 252 (us) 43.742
Loop 253 (us) 44.133
Loop 254 (us) 44.084
Loop 255 (us) 53.355
Loop 256 (us) 44.423
Loop 257 (us) 44.139
Loop 258 (us) 45.338
Loop 259 (us) 45.089
Loop 260 (us) 44.126
Loop 261 (us) 44.006
Loop 262 (us) 44.307
Loop 263 (us) 44.611
Loop 264 (us) 44.185
Loop 265 (us) 43.776
Loop 266 (us) 44.144
Loop 267 (us) 44.104
Loop 268 (us) 44.381
Loop 269 (us) 49.437
Loop 270 (us) 44.734
Loop 271 (us) 44.211
Loop 272 (us) 44.972
Loop 273 (us) 44.372
Loop 274 (us) 44.071
Loop 275 (us) 47.948
Loop 276 (us) 57.438
Loop 277 (us) 44.544
Loop 278 (us) 44.438
Loop 279 (us) 45.5
Loop 280 (us) 45.383
Loop 281 (us) 45.311
Loop 282 (us) 44.726
Loop 283 (us) 43.802
Loop 284 (us) 43.519
Loop 285 (us) 44.135
Loop 286 (us) 44.148
Loop 287 (us) 43.93
Loop 288 (us) 72.757
Loop 289 (us) 60.922
Loop 290 (us) 44.646
Loop 291 (us) 43.756
Loop 292 (us) 60.88
Loop 293 (us) 43.881
Loop 294 (us) 43.199
Loop 295 (us) 43.066
Loop 296 (us) 43.593
Loop 297 (us) 43.831
Loop 298 (us) 43.51
Loop 299 (us) 48.95
Loop 300 (us) 43.695
Loop 301 (us) 43.23
Loop 302 (us) 59.714
