writeReplicas, filename /tmp4096replicas.dat, size 4096, loop 1000, storageClass 0, locationClass 0
starting benchmark...
ops 1000
final loop (us) 10.812
Loop 299 (us) 13.555
Loop 300 (us) 13.733
Loop 301 (us) 13.351
Loop 302 (us) 13.494
Loop 303 (us) 13.593
Loop 304 (us) 13.342
Loop 305 (us) 13.463
Loop 306 (us) 13.512
Loop 307 (us) 13.469
Loop 308 (us) 13.468
Loop 309 (us) 13.283
Loop 310 (us) 14.983
Loop 311 (us) 13.629
Loop 312 (us) 13.495
Loop 313 (us) 13.572
Loop 314 (us) 13.297
Loop 315 (us) 13.572
Loop 316 (us) 13.623
Loop 317 (us) 13.324
Loop 318 (us) 13.464
Loop 319 (us) 13.498
Loop 320 (us) 14.615
Loop 321 (us) 13.959
Loop 322 (us) 13.568
Loop 323 (us) 13.587
Loop 324 (us) 14.426
Loop 325 (us) 13.542
Loop 326 (us) 13.433
Loop 327 (us) 14.311
Loop 328 (us) 13.697
Loop 329 (us) 13.457
Loop 330 (us) 33.232
Loop 331 (us) 13.929
Loop 332 (us) 13.409
Loop 333 (us) 13.409
Loop 334 (us) 13.262
Loop 335 (us) 13.443
Loop 336 (us) 13.403
Loop 337 (us) 13.29
Loop 338 (us) 17.482
Loop 339 (us) 13.516
Loop 340 (us) 13.333
Loop 341 (us) 19.884
Loop 342 (us) 13.202
Loop 343 (us) 13.505
Loop 344 (us) 13.172
Loop 345 (us) 13.39
Loop 346 (us) 13.31
Loop 347 (us) 13.339
Loop 348 (us) 13.456
Loop 349 (us) 13.258
Loop 350 (us) 13.756
Loop 351 (us) 13.471
Loop 352 (us) 13.546
Loop 353 (us) 13.931
Loop 354 (us) 13.898
Loop 355 (us) 13.544
Loop 356 (us) 13.541
Loop 357 (us) 13.341
Loop 358 (us) 13.294
Loop 359 (us) 13.513
Loop 360 (us) 13.369
Loop 361 (us) 17.171
Loop 362 (us) 14.933
Loop 363 (us) 13.816
Loop 364 (us) 14.466
Loop 365 (us) 13.419
Loop 366 (us) 13.185
Loop 367 (us) 13.463
Loop 368 (us) 13.132
Loop 369 (us) 24.763
Loop 370 (us) 15.781
Loop 371 (us) 13.884
Loop 372 (us) 13.581
Loop 373 (us) 13.182
Loop 374 (us) 13.411
Loop 375 (us) 13.476
Loop 376 (us) 13.364
Loop 377 (us) 23.974
Loop 378 (us) 21.178
Loop 379 (us) 14.047
Loop 380 (us) 13.187
Loop 381 (us) 13.316
Loop 382 (us) 13.384
Loop 383 (us) 13.403
Loop 384 (us) 13.688
Loop 385 (us) 13.478
Loop 386 (us) 13.542
Loop 387 (us) 13.56
Loop 388 (us) 13.399
Loop 389 (us) 13.492
Loop 390 (us) 13.812
Loop 391 (us) 24.244
Loop 392 (us) 15.646
Loop 393 (us) 13.676
Loop 394 (us) 22.926
Loop 395 (us) 15.767
Loop 396 (us) 13.464
Loop 397 (us) 13.43
Loop 398 (us) 13.196
Loop 399 (us) 13.34
Loop 400 (us) 13.267
Loop 401 (us) 13.749
Loop 402 (us) 14.323
Loop 403 (us) 13.231
Loop 404 (us) 13.232
Loop 405 (us) 13.154
Loop 406 (us) 13.222
Loop 407 (us) 13.351
Loop 408 (us) 13.307
Loop 409 (us) 13.25
Loop 410 (us) 13.069
Loop 411 (us) 13.485
Loop 412 (us) 13.741
Loop 413 (us) 13.608
Loop 414 (us) 13.322
Loop 415 (us) 13.581
Loop 416 (us) 14.302
Loop 417 (us) 13.501
Loop 418 (us) 13.837
Loop 419 (us) 13.579
Loop 420 (us) 27.439
Loop 421 (us) 16.982
Loop 422 (us) 13.347
Loop 423 (us) 25.445
Loop 424 (us) 13.27
Loop 425 (us) 14.359
Loop 426 (us) 13.243
Loop 427 (us) 13.049
Loop 428 (us) 13.281
Loop 429 (us) 17.413
Loop 430 (us) 13.239
Loop 431 (us) 13.147
Loop 432 (us) 12.881
Loop 433 (us) 12.989
Loop 434 (us) 13.09
Loop 435 (us) 14.895
Loop 436 (us) 13.684
Loop 437 (us) 14.177
Loop 438 (us) 13.13
Loop 439 (us) 12.942
Loop 440 (us) 13.07
Loop 441 (us) 13.416
Loop 442 (us) 12.929
Loop 443 (us) 13.032
Loop 444 (us) 14.111
Loop 445 (us) 13.127
Loop 446 (us) 14.386
Loop 447 (us) 13.113
Loop 448 (us) 14.284
Loop 449 (us) 37.656
Loop 450 (us) 13.391
Loop 451 (us) 13.16
Loop 452 (us) 14.444
Loop 453 (us) 13.429
Loop 454 (us) 13.181
Loop 455 (us) 12.869
Loop 456 (us) 12.84
Loop 457 (us) 12.901
Loop 458 (us) 12.797
Loop 459 (us) 15.71
Loop 460 (us) 12.759
Loop 461 (us) 12.726
Loop 462 (us) 14.005
Loop 463 (us) 13.313
Loop 464 (us) 12.627
Loop 465 (us) 12.855
Loop 466 (us) 12.787
Loop 467 (us) 12.705
Loop 468 (us) 12.634
Loop 469 (us) 12.75
Loop 470 (us) 13.277
Loop 471 (us) 12.846
Loop 472 (us) 12.822
Loop 473 (us) 12.799
Loop 474 (us) 12.768
Loop 475 (us) 12.858
Loop 476 (us) 12.725
Loop 477 (us) 13.005
Loop 478 (us) 12.846
Loop 479 (us) 12.685
Loop 480 (us) 12.88
Loop 481 (us) 13.444
Loop 482 (us) 12.932
Loop 483 (us) 12.837
Loop 484 (us) 13.046
Loop 485 (us) 12.87
Loop 486 (us) 12.703
Loop 487 (us) 13.059
Loop 488 (us) 12.857
Loop 489 (us) 12.801
Loop 490 (us) 12.707
Loop 491 (us) 12.684
Loop 492 (us) 15.29
Loop 493 (us) 13.469
Loop 494 (us) 13.869
Loop 495 (us) 13.353
Loop 496 (us) 12.7
Loop 497 (us) 13.702
Loop 498 (us) 13.828
Loop 499 (us) 14.155
Loop 500 (us) 12.811
Loop 501 (us) 13.176
Loop 502 (us) 12.782
Loop 503 (us) 12.977
Loop 504 (us) 14.401
Loop 505 (us) 12.961
Loop 506 (us) 12.552
Loop 507 (us) 12.734
Loop 508 (us) 13.528
Loop 509 (us) 12.66
Loop 510 (us) 14.602
Loop 511 (us) 12.931
Loop 512 (us) 12.988
Loop 513 (us) 13.826
Loop 514 (us) 13.537
Loop 515 (us) 13.019
Loop 516 (us) 12.865
Loop 517 (us) 12.672
Loop 518 (us) 12.65
Loop 519 (us) 12.792
Loop 520 (us) 12.696
Loop 521 (us) 12.596
Loop 522 (us) 13.245
Loop 523 (us) 12.937
Loop 524 (us) 12.734
Loop 525 (us) 12.645
Loop 526 (us) 12.806
Loop 527 (us) 12.675
Loop 528 (us) 12.617
Loop 529 (us) 12.65
Loop 530 (us) 12.699
Loop 531 (us) 12.621
Loop 532 (us) 12.603
Loop 533 (us) 12.64
Loop 534 (us) 13.059
Loop 535 (us) 17.312
Loop 536 (us) 13.131
Loop 537 (us) 12.724
Loop 538 (us) 12.808
Loop 539 (us) 12.773
Loop 540 (us) 12.635
Loop 541 (us) 12.817
Loop 542 (us) 12.727
Loop 543 (us) 12.596
Loop 544 (us) 12.827
Loop 545 (us) 13.266
Loop 546 (us) 12.705
Loop 547 (us) 13.142
Loop 548 (us) 12.854
Loop 549 (us) 12.692
Loop 550 (us) 12.666
Loop 551 (us) 12.831
Loop 552 (us) 12.718
Loop 553 (us) 12.729
Loop 554 (us) 13.739
Loop 555 (us) 12.992
Loop 556 (us) 12.723
Loop 557 (us) 12.727
Loop 558 (us) 12.527
Loop 559 (us) 12.96
Loop 560 (us) 12.488
Loop 561 (us) 12.591
Loop 562 (us) 12.739
Loop 563 (us) 13.176
Loop 564 (us) 12.696
Loop 565 (us) 12.568
Loop 566 (us) 12.598
Loop 567 (us) 12.767
Loop 568 (us) 12.746
Loop 569 (us) 12.736
Loop 570 (us) 12.786
Loop 571 (us) 12.775
Loop 572 (us) 12.653
Loop 573 (us) 12.791
Loop 574 (us) 12.859
Loop 575 (us) 13.268
Loop 576 (us) 13.024
Loop 577 (us) 12.871
Loop 578 (us) 12.839
Loop 579 (us) 12.81
Loop 580 (us) 12.83
Loop 581 (us) 12.592
Loop 582 (us) 12.775
Loop 583 (us) 12.839
Loop 584 (us) 12.69
Loop 585 (us) 12.949
Loop 586 (us) 12.959
Loop 587 (us) 12.672
Loop 588 (us) 12.647
Loop 589 (us) 12.675
Loop 590 (us) 12.614
Loop 591 (us) 12.82
Loop 592 (us) 24.674
Loop 593 (us) 13.843
Loop 594 (us) 12.66
Loop 595 (us) 12.543
Loop 596 (us) 12.444
Loop 597 (us) 12.315
Loop 598 (us) 12.971
Loop 599 (us) 27.282
Loop 600 (us) 14.254
Loop 601 (us) 12.506
Loop 602 (us) 12.402
Loop 603 (us) 12.473
Loop 604 (us) 12.912
Loop 605 (us) 12.538
Loop 606 (us) 12.473
Loop 607 (us) 12.47
Loop 608 (us) 12.793
Loop 609 (us) 12.296
Loop 610 (us) 12.418
Loop 611 (us) 12.913
Loop 612 (us) 12.485
Loop 613 (us) 12.434
Loop 614 (us) 12.208
Loop 615 (us) 13.178
Loop 616 (us) 12.551
Loop 617 (us) 12.553
Loop 618 (us) 12.592
Loop 619 (us) 12.229
Loop 620 (us) 12.429
Loop 621 (us) 12.443
Loop 622 (us) 12.418
Loop 623 (us) 12.481
Loop 624 (us) 12.216
Loop 625 (us) 12.373
Loop 626 (us) 12.445
Loop 627 (us) 12.896
Loop 628 (us) 12.486
Loop 629 (us) 32.985
Loop 630 (us) 13.593
Loop 631 (us) 12.572
Loop 632 (us) 12.361
Loop 633 (us) 12.502
Loop 634 (us) 12.449
Loop 635 (us) 12.521
Loop 636 (us) 12.398
Loop 637 (us) 12.381
Loop 638 (us) 17.594
Loop 639 (us) 12.685
Loop 640 (us) 12.494
Loop 641 (us) 12.407
Loop 642 (us) 13.69
Loop 643 (us) 12.511
Loop 644 (us) 12.352
Loop 645 (us) 12.625
Loop 646 (us) 26.78
Loop 647 (us) 12.971
Loop 648 (us) 12.464
Loop 649 (us) 12.294
Loop 650 (us) 12.317
Loop 651 (us) 12.417
Loop 652 (us) 22.768
Loop 653 (us) 13.326
Loop 654 (us) 12.394
Loop 655 (us) 12.595
Loop 656 (us) 12.916
Loop 657 (us) 12.548
Loop 658 (us) 12.359
Loop 659 (us) 12.329
Loop 660 (us) 12.359
Loop 661 (us) 12.215
Loop 662 (us) 27.274
Loop 663 (us) 12.736
Loop 664 (us) 12.529
Loop 665 (us) 12.673
Loop 666 (us) 12.227
Loop 667 (us) 12.456
Loop 668 (us) 12.586
Loop 669 (us) 12.364
Loop 670 (us) 12.195
Loop 671 (us) 12.682
Loop 672 (us) 12.391
Loop 673 (us) 12.201
Loop 674 (us) 12.315
Loop 675 (us) 12.621
Loop 676 (us) 12.435
Loop 677 (us) 12.251
Loop 678 (us) 12.244
Loop 679 (us) 13.007
Loop 680 (us) 12.459
Loop 681 (us) 12.36
Loop 682 (us) 15.408
Loop 683 (us) 12.562
Loop 684 (us) 12.431
Loop 685 (us) 12.416
Loop 686 (us) 12.134
Loop 687 (us) 12.569
Loop 688 (us) 12.373
Loop 689 (us) 12.294
Loop 690 (us) 12.264
Loop 691 (us) 12.668
Loop 692 (us) 13.36
Loop 693 (us) 12.372
Loop 694 (us) 12.246
Loop 695 (us) 12.518
Loop 696 (us) 12.416
Loop 697 (us) 12.897
Loop 698 (us) 12.323
Loop 699 (us) 12.624
Loop 700 (us) 12.443
Loop 701 (us) 12.392
Loop 702 (us) 12.32
Loop 703 (us) 12.389
Loop 704 (us) 12.307
Loop 705 (us) 21.842
Loop 706 (us) 13.723
Loop 707 (us) 12.684
Loop 708 (us) 12.814
Loop 709 (us) 13.191
Loop 710 (us) 12.575
Loop 711 (us) 12.697
Loop 712 (us) 12.378
Loop 713 (us) 12.509
Loop 714 (us) 12.082
Loop 715 (us) 12.143
Loop 716 (us) 16.42
Loop 717 (us) 12.213
Loop 718 (us) 12.187
Loop 719 (us) 12.448
Loop 720 (us) 16.623
Loop 721 (us) 12.484
Loop 722 (us) 12.116
Loop 723 (us) 26.247
Loop 724 (us) 12.668
Loop 725 (us) 12.22
Loop 726 (us) 12.556
Loop 727 (us) 12.336
Loop 728 (us) 12.275
Loop 729 (us) 12.329
Loop 730 (us) 12.276
Loop 731 (us) 12.462
Loop 732 (us) 12.667
Loop 733 (us) 12.28
Loop 734 (us) 12.247
Loop 735 (us) 12.356
Loop 736 (us) 12.299
Loop 737 (us) 12.258
Loop 738 (us) 13.521
Loop 739 (us) 12.447
Loop 740 (us) 12.361
Loop 741 (us) 12.356
Loop 742 (us) 12.292
Loop 743 (us) 12.505
Loop 744 (us) 12.337
Loop 745 (us) 12.165
Loop 746 (us) 12.363
Loop 747 (us) 12.252
Loop 748 (us) 12.313
Loop 749 (us) 12.429
Loop 750 (us) 12.659
Loop 751 (us) 12.486
Loop 752 (us) 12.278
Loop 753 (us) 12.491
Loop 754 (us) 12.353
Loop 755 (us) 12.203
Loop 756 (us) 12.237
Loop 757 (us) 12.222
Loop 758 (us) 12.026
Loop 759 (us) 12.326
Loop 760 (us) 12.173
Loop 761 (us) 12.716
Loop 762 (us) 12.691
Loop 763 (us) 12.347
Loop 764 (us) 12.303
Loop 765 (us) 12.347
Loop 766 (us) 12.213
Loop 767 (us) 12.452
Loop 768 (us) 12.407
Loop 769 (us) 12.221
Loop 770 (us) 12.265
Loop 771 (us) 12.616
Loop 772 (us) 12.253
Loop 773 (us) 15.884
Loop 774 (us) 12.512
Loop 775 (us) 12.545
Loop 776 (us) 12.443
Loop 777 (us) 12.471
Loop 778 (us) 23.175
Loop 779 (us) 13.202
Loop 780 (us) 12.38
Loop 781 (us) 12.49
Loop 782 (us) 12.392
Loop 783 (us) 27.616
Loop 784 (us) 15.026
Loop 785 (us) 22.614
Loop 786 (us) 13.123
Loop 787 (us) 30.36
Loop 788 (us) 13.431
Loop 789 (us) 24.147
Loop 790 (us) 25.889
Loop 791 (us) 15.807
Loop 792 (us) 22.712
Loop 793 (us) 23.065
Loop 794 (us) 31.87
Loop 795 (us) 26.389
Loop 796 (us) 12.525
Loop 797 (us) 12.552
Loop 798 (us) 40.942
Loop 799 (us) 12.833
Loop 800 (us) 12.501
Loop 801 (us) 12.915
Loop 802 (us) 12.398
Loop 803 (us) 12.552
Loop 804 (us) 12.53
Loop 805 (us) 12.211
Loop 806 (us) 12.156
Loop 807 (us) 12.41
Loop 808 (us) 12.291
Loop 809 (us) 19.995
Loop 810 (us) 35.474
Loop 811 (us) 13.104
Loop 812 (us) 13.656
Loop 813 (us) 12.602
Loop 814 (us) 11.851
Loop 815 (us) 12.238
Loop 816 (us) 20.991
Loop 817 (us) 12.254
Loop 818 (us) 12.025
Loop 819 (us) 20.918
Loop 820 (us) 12.334
Loop 821 (us) 12.03
Loop 822 (us) 11.778
Loop 823 (us) 12.724
Loop 824 (us) 12.136
Loop 825 (us) 12.092
Loop 826 (us) 11.987
Loop 827 (us) 12.119
Loop 828 (us) 11.919
Loop 829 (us) 12.111
Loop 830 (us) 469.602
Loop 831 (us) 12.446
Loop 832 (us) 25.908
Loop 833 (us) 32.139
Loop 834 (us) 13.047
Loop 835 (us) 24.6
Loop 836 (us) 13.194
Loop 837 (us) 11.947
Loop 838 (us) 21.281
Loop 839 (us) 24.353
Loop 840 (us) 29.553
Loop 841 (us) 13.456
Loop 842 (us) 12.538
Loop 843 (us) 12.363
Loop 844 (us) 12.657
Loop 845 (us) 23.668
Loop 846 (us) 13.269
Loop 847 (us) 13.009
Loop 848 (us) 12.553
Loop 849 (us) 12.398
Loop 850 (us) 12.218
Loop 851 (us) 21.534
Loop 852 (us) 13.254
Loop 853 (us) 12.202
Loop 854 (us) 12.692
Loop 855 (us) 12.67
Loop 856 (us) 13.046
Loop 857 (us) 12.238
Loop 858 (us) 27.42
Loop 859 (us) 23.908
Loop 860 (us) 12.778
Loop 861 (us) 13.09
Loop 862 (us) 12.299
Loop 863 (us) 13.513
Loop 864 (us) 21.298
Loop 865 (us) 12.078
Loop 866 (us) 12.038
Loop 867 (us) 11.988
Loop 868 (us) 12.112
Loop 869 (us) 11.907
Loop 870 (us) 12.079
Loop 871 (us) 29.98
Loop 872 (us) 16.094
Loop 873 (us) 11.907
Loop 874 (us) 22.545
Loop 875 (us) 11.712
Loop 876 (us) 11.468
Loop 877 (us) 27.638
Loop 878 (us) 13.312
Loop 879 (us) 11.818
Loop 880 (us) 11.758
Loop 881 (us) 11.655
Loop 882 (us) 11.486
Loop 883 (us) 11.487
Loop 884 (us) 11.42
Loop 885 (us) 11.523
Loop 886 (us) 11.473
Loop 887 (us) 11.609
Loop 888 (us) 11.364
Loop 889 (us) 12.003
Loop 890 (us) 11.695
Loop 891 (us) 11.369
Loop 892 (us) 11.724
Loop 893 (us) 11.998
Loop 894 (us) 11.363
Loop 895 (us) 11.63
Loop 896 (us) 11.462
Loop 897 (us) 11.511
Loop 898 (us) 11.563
Loop 899 (us) 11.414
Loop 900 (us) 11.495
Loop 901 (us) 11.754
Loop 902 (us) 11.955
Loop 903 (us) 11.812
Loop 904 (us) 11.729
Loop 905 (us) 11.494
Loop 906 (us) 11.303
Loop 907 (us) 11.492
Loop 908 (us) 11.447
Loop 909 (us) 11.397
Loop 910 (us) 11.554
Loop 911 (us) 11.489
Loop 912 (us) 11.231
Loop 913 (us) 11.518
Loop 914 (us) 11.45
Loop 915 (us) 11.504
Loop 916 (us) 11.791
Loop 917 (us) 11.343
Loop 918 (us) 11.457
Loop 919 (us) 11.536
Loop 920 (us) 11.354
Loop 921 (us) 11.451
Loop 922 (us) 11.619
Loop 923 (us) 12.927
Loop 924 (us) 26.322
Loop 925 (us) 11.416
Loop 926 (us) 10.889
Loop 927 (us) 19.553
Loop 928 (us) 11.019
Loop 929 (us) 10.866
Loop 930 (us) 10.906
Loop 931 (us) 10.855
Loop 932 (us) 10.786
Loop 933 (us) 10.881
Loop 934 (us) 11.324
Loop 935 (us) 10.872
Loop 936 (us) 10.803
Loop 937 (us) 10.776
Loop 938 (us) 10.835
Loop 939 (us) 10.966
Loop 940 (us) 10.638
Loop 941 (us) 10.931
Loop 942 (us) 10.664
Loop 943 (us) 10.943
Loop 944 (us) 11.073
Loop 945 (us) 10.807
Loop 946 (us) 11.064
Loop 947 (us) 10.931
Loop 948 (us) 10.725
Loop 949 (us) 10.815
Loop 950 (us) 10.717
Loop 951 (us) 10.873
Loop 952 (us) 10.837
Loop 953 (us) 10.663
Loop 954 (us) 10.748
Loop 955 (us) 10.722
Loop 956 (us) 10.769
Loop 957 (us) 10.924
Loop 958 (us) 11.22
Loop 959 (us) 11.19
Loop 960 (us) 10.786
Loop 961 (us) 10.896
Loop 962 (us) 10.756
Loop 963 (us) 10.841
Loop 964 (us) 10.881
Loop 965 (us) 10.869
Loop 966 (us) 10.874
Loop 967 (us) 10.945
Loop 968 (us) 10.729
Loop 969 (us) 11.986
Loop 970 (us) 10.979
Loop 971 (us) 10.903
Loop 972 (us) 10.893
Loop 973 (us) 10.97
Loop 974 (us) 10.642
Loop 975 (us) 10.845
Loop 976 (us) 11.11
Loop 977 (us) 10.89
Loop 978 (us) 10.817
Loop 979 (us) 10.83
Loop 980 (us) 10.782
Loop 981 (us) 10.775
Loop 982 (us) 10.701
Loop 983 (us) 10.782
Loop 984 (us) 10.879
Loop 985 (us) 10.835
Loop 986 (us) 10.742
Loop 987 (us) 10.83
Loop 988 (us) 10.958
