writeHydra, filename /tmp65536hydra48.dat, size 65536, loop 1000, storageClass 0, locationClass 0
CrailConstants.REPLICATION_FACTOR has changed to 5
starting benchmark...
replicas primary file /tmp65536hydra48.dat capacity 0
replicas slave file /tmp65536hydra48.datLQL0 capacity 0
replicas slave file /tmp65536hydra48.datLQL1 capacity 0
replicas slave file /tmp65536hydra48.datLQL2 capacity 0
replicas slave file /tmp65536hydra48.datLQL3 capacity 0
replicas slave file /tmp65536hydra48.datLQL4 capacity 0
ops 1000
final loop (us) 33.515
Loop 70 (us) 47.698
Loop 71 (us) 122.17
Loop 72 (us) 53.29
Loop 73 (us) 47.8
Loop 74 (us) 48.712
Loop 75 (us) 47.954
Loop 76 (us) 48.169
Loop 77 (us) 47.432
Loop 78 (us) 46.916
Loop 79 (us) 47.13
Loop 80 (us) 46.672
Loop 81 (us) 47.871
Loop 82 (us) 74.07
Loop 83 (us) 45.945
Loop 84 (us) 46.744
Loop 85 (us) 46.652
Loop 86 (us) 72.653
Loop 87 (us) 62.213
Loop 88 (us) 48.015
Loop 89 (us) 62.965
Loop 90 (us) 61.059
Loop 91 (us) 71.472
Loop 92 (us) 56.88
Loop 93 (us) 48.076
Loop 94 (us) 47.983
Loop 95 (us) 57.807
Loop 96 (us) 67.676
Loop 97 (us) 46.303
Loop 98 (us) 48.263
Loop 99 (us) 46.854
Loop 100 (us) 61.782
Loop 101 (us) 56.724
Loop 102 (us) 72.354
Loop 103 (us) 51.283
Loop 104 (us) 65.185
Loop 105 (us) 48.176
Loop 106 (us) 47.109
Loop 107 (us) 47.049
Loop 108 (us) 58.91
Loop 109 (us) 46.359
Loop 110 (us) 46.162
Loop 111 (us) 45.705
Loop 112 (us) 46.344
Loop 113 (us) 46.291
Loop 114 (us) 46.401
Loop 115 (us) 45.346
Loop 116 (us) 45.53
Loop 117 (us) 46.115
Loop 118 (us) 45.493
Loop 119 (us) 49.418
Loop 120 (us) 56.71
Loop 121 (us) 45.583
Loop 122 (us) 45.88
Loop 123 (us) 45.298
Loop 124 (us) 44.759
Loop 125 (us) 44.564
Loop 126 (us) 45.914
Loop 127 (us) 48.746
Loop 128 (us) 45.922
Loop 129 (us) 45.787
Loop 130 (us) 45.229
Loop 131 (us) 46.12
Loop 132 (us) 44.294
Loop 133 (us) 45.04
Loop 134 (us) 50.763
Loop 135 (us) 45.998
Loop 136 (us) 44.945
Loop 137 (us) 45.195
Loop 138 (us) 45.504
Loop 139 (us) 44.323
Loop 140 (us) 44.282
Loop 141 (us) 45.071
Loop 142 (us) 44.866
Loop 143 (us) 44.591
Loop 144 (us) 84.359
Loop 145 (us) 46.706
Loop 146 (us) 40.972
Loop 147 (us) 41.109
Loop 148 (us) 41.16
Loop 149 (us) 41.418
Loop 150 (us) 41.619
Loop 151 (us) 46.701
Loop 152 (us) 42.18
Loop 153 (us) 40.845
Loop 154 (us) 41.043
Loop 155 (us) 40.928
Loop 156 (us) 41.436
Loop 157 (us) 40.946
Loop 158 (us) 41.334
Loop 159 (us) 40.626
Loop 160 (us) 41.048
Loop 161 (us) 45.836
Loop 162 (us) 40.828
Loop 163 (us) 40.871
Loop 164 (us) 41.143
Loop 165 (us) 40.868
Loop 166 (us) 41.482
Loop 167 (us) 40.46
Loop 168 (us) 40.831
Loop 169 (us) 40.538
Loop 170 (us) 40.787
Loop 171 (us) 40.698
Loop 172 (us) 40.113
Loop 173 (us) 40.164
Loop 174 (us) 67.818
Loop 175 (us) 39.395
Loop 176 (us) 39.179
Loop 177 (us) 39.054
Loop 178 (us) 39.376
Loop 179 (us) 39.288
Loop 180 (us) 39.443
Loop 181 (us) 39.145
Loop 182 (us) 38.907
Loop 183 (us) 39.338
Loop 184 (us) 43.186
Loop 185 (us) 38.298
Loop 186 (us) 39.09
Loop 187 (us) 38.967
Loop 188 (us) 38.938
Loop 189 (us) 39.164
Loop 190 (us) 38.769
Loop 191 (us) 38.835
Loop 192 (us) 36.249
Loop 193 (us) 35.948
Loop 194 (us) 35.981
Loop 195 (us) 35.276
Loop 196 (us) 36.465
Loop 197 (us) 35.463
Loop 198 (us) 35.395
Loop 199 (us) 35.945
Loop 200 (us) 35.852
Loop 201 (us) 35.281
Loop 202 (us) 35.37
Loop 203 (us) 34.523
Loop 204 (us) 35.367
Loop 205 (us) 35.265
Loop 206 (us) 34.31
Loop 207 (us) 35.391
Loop 208 (us) 35.44
Loop 209 (us) 34.305
Loop 210 (us) 34.531
Loop 211 (us) 35.692
Loop 212 (us) 34.197
Loop 213 (us) 34.871
Loop 214 (us) 35.774
Loop 215 (us) 36.336
Loop 216 (us) 35.336
Loop 217 (us) 34.978
Loop 218 (us) 33.79
Loop 219 (us) 34.045
Loop 220 (us) 34.843
Loop 221 (us) 33.79
Loop 222 (us) 34.202
Loop 223 (us) 34.358
Loop 224 (us) 34.261
Loop 225 (us) 33.415
Loop 226 (us) 34.598
Loop 227 (us) 33.918
Loop 228 (us) 33.341
Loop 229 (us) 34.295
Loop 230 (us) 33.485
Loop 231 (us) 33.65
Loop 232 (us) 34.374
Loop 233 (us) 37.114
Loop 234 (us) 33.358
Loop 235 (us) 34.49
Loop 236 (us) 33.117
Loop 237 (us) 33.788
Loop 238 (us) 34.224
Loop 239 (us) 33.702
Loop 240 (us) 33.279
Loop 241 (us) 33.986
Loop 242 (us) 34.125
Loop 243 (us) 33.224
Loop 244 (us) 34.405
Loop 245 (us) 32.925
Loop 246 (us) 33.141
Loop 247 (us) 33.915
Loop 248 (us) 33.663
Loop 249 (us) 33.689
Loop 250 (us) 34.314
Loop 251 (us) 33.758
Loop 252 (us) 52.697
Loop 253 (us) 41.412
Loop 254 (us) 34.679
Loop 255 (us) 40.235
Loop 256 (us) 59.427
Loop 257 (us) 35.517
Loop 258 (us) 34.527
Loop 259 (us) 34.393
Loop 260 (us) 34.301
Loop 261 (us) 34.406
Loop 262 (us) 34.659
Loop 263 (us) 35.024
Loop 264 (us) 34.982
Loop 265 (us) 34.678
Loop 266 (us) 46.982
Loop 267 (us) 34.681
Loop 268 (us) 49.524
Loop 269 (us) 35.562
Loop 270 (us) 34.299
Loop 271 (us) 34.908
Loop 272 (us) 35.036
Loop 273 (us) 34.321
Loop 274 (us) 34.256
Loop 275 (us) 34.855
Loop 276 (us) 34.18
Loop 277 (us) 35.783
Loop 278 (us) 34.879
Loop 279 (us) 35.653
Loop 280 (us) 37.466
Loop 281 (us) 34.714
Loop 282 (us) 34.805
Loop 283 (us) 35.027
Loop 284 (us) 34.905
Loop 285 (us) 34.471
Loop 286 (us) 34.524
Loop 287 (us) 34.697
Loop 288 (us) 34.211
Loop 289 (us) 34.689
Loop 290 (us) 34.441
Loop 291 (us) 33.611
Loop 292 (us) 34.143
Loop 293 (us) 34.081
Loop 294 (us) 34.24
Loop 295 (us) 34.465
Loop 296 (us) 34.602
Loop 297 (us) 33.539
Loop 298 (us) 34.801
Loop 299 (us) 34.761
Loop 300 (us) 33.801
Loop 301 (us) 33.983
Loop 302 (us) 48.275
Loop 303 (us) 35.538
Loop 304 (us) 34.536
Loop 305 (us) 33.868
Loop 306 (us) 34.394
Loop 307 (us) 34.25
Loop 308 (us) 34.296
Loop 309 (us) 33.567
Loop 310 (us) 33.977
Loop 311 (us) 36.573
Loop 312 (us) 34.748
Loop 313 (us) 35.948
Loop 314 (us) 34.738
Loop 315 (us) 34.516
Loop 316 (us) 34.194
Loop 317 (us) 35.479
Loop 318 (us) 34.514
Loop 319 (us) 34.5
Loop 320 (us) 34.277
Loop 321 (us) 34.234
Loop 322 (us) 33.63
Loop 323 (us) 34.131
Loop 324 (us) 34.41
Loop 325 (us) 34.592
Loop 326 (us) 33.603
Loop 327 (us) 34.464
Loop 328 (us) 35.129
Loop 329 (us) 35.368
Loop 330 (us) 35.282
Loop 331 (us) 34.511
Loop 332 (us) 34.169
Loop 333 (us) 34.517
Loop 334 (us) 34.743
Loop 335 (us) 34.962
Loop 336 (us) 36.508
Loop 337 (us) 34.321
Loop 338 (us) 34.786
Loop 339 (us) 34.143
Loop 340 (us) 36.694
Loop 341 (us) 33.868
Loop 342 (us) 34.906
Loop 343 (us) 33.945
Loop 344 (us) 33.702
Loop 345 (us) 40.683
Loop 346 (us) 33.589
Loop 347 (us) 33.363
Loop 348 (us) 32.731
Loop 349 (us) 34.953
Loop 350 (us) 34.36
Loop 351 (us) 33.855
Loop 352 (us) 33.34
Loop 353 (us) 33.421
Loop 354 (us) 33.752
Loop 355 (us) 33.362
Loop 356 (us) 33.209
Loop 357 (us) 33.191
Loop 358 (us) 33.107
Loop 359 (us) 34.023
Loop 360 (us) 33.084
Loop 361 (us) 33.449
Loop 362 (us) 34.395
Loop 363 (us) 32.475
Loop 364 (us) 34.32
Loop 365 (us) 34.831
Loop 366 (us) 34.298
Loop 367 (us) 33.911
Loop 368 (us) 33.521
Loop 369 (us) 33.324
Loop 370 (us) 34.156
Loop 371 (us) 33.654
Loop 372 (us) 33.633
Loop 373 (us) 33.752
Loop 374 (us) 33.728
Loop 375 (us) 33.835
Loop 376 (us) 33.881
Loop 377 (us) 33.651
Loop 378 (us) 33.641
Loop 379 (us) 33.666
Loop 380 (us) 33.437
Loop 381 (us) 33.594
Loop 382 (us) 33.835
Loop 383 (us) 34.056
Loop 384 (us) 34.305
Loop 385 (us) 33.733
Loop 386 (us) 33.665
Loop 387 (us) 33.971
Loop 388 (us) 34.069
Loop 389 (us) 33.409
Loop 390 (us) 33.735
Loop 391 (us) 33.782
Loop 392 (us) 33.573
Loop 393 (us) 33.562
Loop 394 (us) 34.064
Loop 395 (us) 34.363
Loop 396 (us) 33.907
Loop 397 (us) 33.669
Loop 398 (us) 33.964
Loop 399 (us) 33.637
Loop 400 (us) 37.065
Loop 401 (us) 33.55
Loop 402 (us) 33.495
Loop 403 (us) 34.197
Loop 404 (us) 34.627
Loop 405 (us) 33.616
Loop 406 (us) 33.418
Loop 407 (us) 33.501
Loop 408 (us) 34.909
Loop 409 (us) 34.838
Loop 410 (us) 34.622
Loop 411 (us) 33.631
Loop 412 (us) 33.589
Loop 413 (us) 34.068
Loop 414 (us) 34.437
Loop 415 (us) 34.426
Loop 416 (us) 33.796
Loop 417 (us) 34.264
Loop 418 (us) 33.999
Loop 419 (us) 33.692
Loop 420 (us) 34.269
Loop 421 (us) 33.257
Loop 422 (us) 34.545
Loop 423 (us) 33.92
Loop 424 (us) 33.985
Loop 425 (us) 33.768
Loop 426 (us) 34.501
Loop 427 (us) 34.089
Loop 428 (us) 34.068
Loop 429 (us) 34.082
Loop 430 (us) 33.631
Loop 431 (us) 34.034
Loop 432 (us) 33.672
Loop 433 (us) 47.75
Loop 434 (us) 34.5
Loop 435 (us) 33.961
Loop 436 (us) 34.624
Loop 437 (us) 37.385
Loop 438 (us) 33.896
Loop 439 (us) 34.397
Loop 440 (us) 34.919
Loop 441 (us) 37.358
Loop 442 (us) 34.454
Loop 443 (us) 33.968
Loop 444 (us) 33.981
Loop 445 (us) 33.781
Loop 446 (us) 34.119
Loop 447 (us) 35.067
Loop 448 (us) 34.034
Loop 449 (us) 34.349
Loop 450 (us) 33.93
Loop 451 (us) 34.085
Loop 452 (us) 34.052
Loop 453 (us) 34.269
Loop 454 (us) 34.408
Loop 455 (us) 34.508
Loop 456 (us) 34.32
Loop 457 (us) 34.661
Loop 458 (us) 33.811
Loop 459 (us) 34.724
Loop 460 (us) 34.123
Loop 461 (us) 34.466
Loop 462 (us) 36.205
Loop 463 (us) 34.05
Loop 464 (us) 33.767
Loop 465 (us) 34.376
Loop 466 (us) 65.03
Loop 467 (us) 34.671
Loop 468 (us) 34.463
Loop 469 (us) 34.151
Loop 470 (us) 33.8
Loop 471 (us) 34.115
Loop 472 (us) 34.078
Loop 473 (us) 33.316
Loop 474 (us) 34.106
Loop 475 (us) 33.627
Loop 476 (us) 34.267
Loop 477 (us) 34.258
Loop 478 (us) 34.884
Loop 479 (us) 34.38
Loop 480 (us) 33.143
Loop 481 (us) 33.903
Loop 482 (us) 34.281
Loop 483 (us) 33.397
Loop 484 (us) 34.26
Loop 485 (us) 34.712
Loop 486 (us) 34.338
Loop 487 (us) 36.232
Loop 488 (us) 33.583
Loop 489 (us) 33.85
Loop 490 (us) 33.854
Loop 491 (us) 34.127
Loop 492 (us) 33.661
Loop 493 (us) 33.613
Loop 494 (us) 34.471
Loop 495 (us) 33.321
Loop 496 (us) 34.191
Loop 497 (us) 34.024
Loop 498 (us) 33.888
Loop 499 (us) 34.418
Loop 500 (us) 33.108
Loop 501 (us) 34.022
Loop 502 (us) 33.521
Loop 503 (us) 33.38
Loop 504 (us) 33.528
Loop 505 (us) 33.061
Loop 506 (us) 33.42
Loop 507 (us) 33.387
Loop 508 (us) 33.417
Loop 509 (us) 33.328
Loop 510 (us) 33.535
Loop 511 (us) 33.277
Loop 512 (us) 33.652
Loop 513 (us) 33.04
Loop 514 (us) 34.195
Loop 515 (us) 33.829
Loop 516 (us) 34.237
Loop 517 (us) 33.38
Loop 518 (us) 32.901
Loop 519 (us) 33.381
Loop 520 (us) 33.767
Loop 521 (us) 33.138
Loop 522 (us) 33.925
Loop 523 (us) 33.897
Loop 524 (us) 34.171
Loop 525 (us) 33.679
Loop 526 (us) 32.832
Loop 527 (us) 33.333
Loop 528 (us) 33.681
Loop 529 (us) 34.047
Loop 530 (us) 32.781
Loop 531 (us) 33.098
Loop 532 (us) 33.486
Loop 533 (us) 33.381
Loop 534 (us) 33.484
Loop 535 (us) 33.542
Loop 536 (us) 33.383
Loop 537 (us) 32.995
Loop 538 (us) 33.345
Loop 539 (us) 33.114
Loop 540 (us) 33.024
Loop 541 (us) 33.838
Loop 542 (us) 33.671
Loop 543 (us) 33.374
Loop 544 (us) 33.148
Loop 545 (us) 33.435
Loop 546 (us) 34.233
Loop 547 (us) 33.03
Loop 548 (us) 33.754
Loop 549 (us) 33.744
Loop 550 (us) 37.182
Loop 551 (us) 32.726
Loop 552 (us) 33.589
Loop 553 (us) 33.89
Loop 554 (us) 33.488
Loop 555 (us) 32.901
Loop 556 (us) 33.465
Loop 557 (us) 34.537
Loop 558 (us) 33.647
Loop 559 (us) 32.847
Loop 560 (us) 33.836
Loop 561 (us) 33.733
Loop 562 (us) 33.041
Loop 563 (us) 32.991
Loop 564 (us) 33.756
Loop 565 (us) 34.167
Loop 566 (us) 33.709
Loop 567 (us) 32.766
Loop 568 (us) 32.918
Loop 569 (us) 33.749
Loop 570 (us) 33.84
Loop 571 (us) 36.055
Loop 572 (us) 33.412
Loop 573 (us) 34.954
Loop 574 (us) 33.179
Loop 575 (us) 33.592
Loop 576 (us) 33.398
Loop 577 (us) 33.315
Loop 578 (us) 33.416
Loop 579 (us) 33.126
Loop 580 (us) 33.3
Loop 581 (us) 34.034
Loop 582 (us) 33.56
Loop 583 (us) 32.935
Loop 584 (us) 33.912
Loop 585 (us) 34.035
Loop 586 (us) 33.482
Loop 587 (us) 39.564
Loop 588 (us) 33.788
Loop 589 (us) 34.18
Loop 590 (us) 34.185
Loop 591 (us) 33.667
Loop 592 (us) 33.32
Loop 593 (us) 34.113
Loop 594 (us) 33.865
Loop 595 (us) 33.572
Loop 596 (us) 33.831
Loop 597 (us) 34.524
Loop 598 (us) 33.442
Loop 599 (us) 33.553
Loop 600 (us) 34.142
Loop 601 (us) 33.691
Loop 602 (us) 33.887
Loop 603 (us) 33.608
Loop 604 (us) 33.745
Loop 605 (us) 34.442
Loop 606 (us) 34.193
Loop 607 (us) 33.577
Loop 608 (us) 33.656
Loop 609 (us) 33.533
Loop 610 (us) 33.908
Loop 611 (us) 33.385
Loop 612 (us) 34.106
Loop 613 (us) 34.36
Loop 614 (us) 34.039
Loop 615 (us) 33.706
Loop 616 (us) 33.918
Loop 617 (us) 33.651
Loop 618 (us) 34.256
Loop 619 (us) 32.646
Loop 620 (us) 33.134
Loop 621 (us) 33.798
Loop 622 (us) 32.968
Loop 623 (us) 33.142
Loop 624 (us) 33.047
Loop 625 (us) 33.296
Loop 626 (us) 34.257
Loop 627 (us) 32.985
Loop 628 (us) 33.477
Loop 629 (us) 33.518
Loop 630 (us) 37.301
Loop 631 (us) 34.207
Loop 632 (us) 33.241
Loop 633 (us) 32.869
Loop 634 (us) 33.72
Loop 635 (us) 33.338
Loop 636 (us) 33.321
Loop 637 (us) 33.565
Loop 638 (us) 33.669
Loop 639 (us) 33.742
Loop 640 (us) 33.201
Loop 641 (us) 33.526
Loop 642 (us) 33.681
Loop 643 (us) 33.022
Loop 644 (us) 33.607
Loop 645 (us) 33.401
Loop 646 (us) 33.43
Loop 647 (us) 33.528
Loop 648 (us) 33.183
Loop 649 (us) 33.254
Loop 650 (us) 33.549
Loop 651 (us) 33.684
Loop 652 (us) 36.493
Loop 653 (us) 33.728
Loop 654 (us) 33.603
Loop 655 (us) 33.435
Loop 656 (us) 33.234
Loop 657 (us) 33.755
Loop 658 (us) 33.778
Loop 659 (us) 33.505
Loop 660 (us) 33.391
Loop 661 (us) 33.178
Loop 662 (us) 33.351
Loop 663 (us) 34.612
Loop 664 (us) 33.102
Loop 665 (us) 33.492
Loop 666 (us) 33.274
Loop 667 (us) 33.121
Loop 668 (us) 33.539
Loop 669 (us) 33.475
Loop 670 (us) 46.673
Loop 671 (us) 34.703
Loop 672 (us) 34.501
Loop 673 (us) 34.104
Loop 674 (us) 34.644
Loop 675 (us) 34.081
Loop 676 (us) 33.912
Loop 677 (us) 34.287
Loop 678 (us) 34.389
Loop 679 (us) 34.154
Loop 680 (us) 34.179
Loop 681 (us) 34.057
Loop 682 (us) 34.36
Loop 683 (us) 34.75
Loop 684 (us) 34.957
Loop 685 (us) 35.442
Loop 686 (us) 35.184
Loop 687 (us) 35.819
Loop 688 (us) 34.047
Loop 689 (us) 34.277
Loop 690 (us) 34.142
Loop 691 (us) 34.758
Loop 692 (us) 35.076
Loop 693 (us) 35.599
Loop 694 (us) 34.15
Loop 695 (us) 39.092
Loop 696 (us) 34.616
Loop 697 (us) 34.14
Loop 698 (us) 34.313
Loop 699 (us) 33.837
Loop 700 (us) 33.498
Loop 701 (us) 34.965
Loop 702 (us) 34.829
Loop 703 (us) 34.043
Loop 704 (us) 33.296
Loop 705 (us) 33.437
Loop 706 (us) 33.796
Loop 707 (us) 34.196
Loop 708 (us) 34.149
Loop 709 (us) 33.797
Loop 710 (us) 33.678
Loop 711 (us) 33.341
Loop 712 (us) 34.171
Loop 713 (us) 33.534
Loop 714 (us) 34.076
Loop 715 (us) 33.502
Loop 716 (us) 36.502
Loop 717 (us) 34.042
Loop 718 (us) 34.092
Loop 719 (us) 33.778
Loop 720 (us) 34.233
Loop 721 (us) 33.646
Loop 722 (us) 34.537
Loop 723 (us) 34.381
Loop 724 (us) 34.189
Loop 725 (us) 34.4
Loop 726 (us) 33.054
Loop 727 (us) 33.648
Loop 728 (us) 33.667
Loop 729 (us) 34.489
Loop 730 (us) 34.356
Loop 731 (us) 33.568
Loop 732 (us) 34.602
Loop 733 (us) 35.064
Loop 734 (us) 34.841
Loop 735 (us) 34.073
Loop 736 (us) 34.022
Loop 737 (us) 33.246
Loop 738 (us) 33.49
Loop 739 (us) 33.439
Loop 740 (us) 33.895
Loop 741 (us) 34.158
Loop 742 (us) 33.28
Loop 743 (us) 33.694
Loop 744 (us) 33.764
Loop 745 (us) 38.821
Loop 746 (us) 33.624
Loop 747 (us) 34.033
Loop 748 (us) 33.897
Loop 749 (us) 34.243
Loop 750 (us) 34.275
Loop 751 (us) 34.361
Loop 752 (us) 34.245
Loop 753 (us) 34.14
Loop 754 (us) 33.642
Loop 755 (us) 34.216
Loop 756 (us) 34.552
Loop 757 (us) 33.728
Loop 758 (us) 33.823
Loop 759 (us) 33.756
Loop 760 (us) 33.893
Loop 761 (us) 35.06
Loop 762 (us) 36.639
Loop 763 (us) 33.312
Loop 764 (us) 33.551
Loop 765 (us) 33.917
Loop 766 (us) 34.509
Loop 767 (us) 33.557
Loop 768 (us) 33.216
Loop 769 (us) 33.468
Loop 770 (us) 33.673
Loop 771 (us) 33.701
Loop 772 (us) 34.214
Loop 773 (us) 34.589
Loop 774 (us) 33.894
Loop 775 (us) 33.957
Loop 776 (us) 33.709
Loop 777 (us) 33.542
Loop 778 (us) 33.923
Loop 779 (us) 34.718
Loop 780 (us) 33.764
Loop 781 (us) 34.206
Loop 782 (us) 33.843
Loop 783 (us) 37.889
Loop 784 (us) 34.355
Loop 785 (us) 34.665
Loop 786 (us) 33.982
Loop 787 (us) 35.125
Loop 788 (us) 34.014
Loop 789 (us) 33.435
Loop 790 (us) 33.919
Loop 791 (us) 33.489
Loop 792 (us) 33.951
Loop 793 (us) 34.294
Loop 794 (us) 33.683
Loop 795 (us) 33.123
Loop 796 (us) 33.694
Loop 797 (us) 34.082
Loop 798 (us) 34.428
Loop 799 (us) 33.833
Loop 800 (us) 33.355
Loop 801 (us) 32.975
Loop 802 (us) 34.203
Loop 803 (us) 33.309
Loop 804 (us) 38.781
Loop 805 (us) 33.591
Loop 806 (us) 33.539
Loop 807 (us) 33.348
Loop 808 (us) 33.941
Loop 809 (us) 33.929
Loop 810 (us) 33.767
Loop 811 (us) 34.393
Loop 812 (us) 34.346
Loop 813 (us) 34.975
Loop 814 (us) 35.877
Loop 815 (us) 35.191
Loop 816 (us) 36.184
Loop 817 (us) 35.914
Loop 818 (us) 35.18
Loop 819 (us) 35.84
Loop 820 (us) 35.319
Loop 821 (us) 36.406
Loop 822 (us) 35.841
Loop 823 (us) 35.943
Loop 824 (us) 36.393
Loop 825 (us) 36.003
Loop 826 (us) 35.379
Loop 827 (us) 36.686
Loop 828 (us) 38.882
Loop 829 (us) 36.005
Loop 830 (us) 36.423
Loop 831 (us) 35.639
Loop 832 (us) 40.192
Loop 833 (us) 35.316
Loop 834 (us) 36.448
Loop 835 (us) 35.69
Loop 836 (us) 42.285
Loop 837 (us) 36.063
Loop 838 (us) 36.755
Loop 839 (us) 35.893
Loop 840 (us) 40.938
Loop 841 (us) 35.993
Loop 842 (us) 36.726
Loop 843 (us) 36.775
Loop 844 (us) 41.472
Loop 845 (us) 36.324
Loop 846 (us) 44.697
Loop 847 (us) 36.618
Loop 848 (us) 36.665
Loop 849 (us) 36.556
Loop 850 (us) 36.466
Loop 851 (us) 37.979
Loop 852 (us) 36.622
Loop 853 (us) 36.893
Loop 854 (us) 37.943
Loop 855 (us) 35.599
Loop 856 (us) 35.793
Loop 857 (us) 36.275
Loop 858 (us) 35.924
Loop 859 (us) 35.919
Loop 860 (us) 36.144
Loop 861 (us) 35.939
Loop 862 (us) 36.28
Loop 863 (us) 35.753
Loop 864 (us) 42.273
Loop 865 (us) 39.157
Loop 866 (us) 36.022
Loop 867 (us) 35.38
Loop 868 (us) 36.542
Loop 869 (us) 35.946
Loop 870 (us) 35.972
Loop 871 (us) 35.49
Loop 872 (us) 36.427
Loop 873 (us) 35.848
Loop 874 (us) 35.075
Loop 875 (us) 36.446
Loop 876 (us) 36.24
Loop 877 (us) 36.868
Loop 878 (us) 35.722
Loop 879 (us) 36.354
Loop 880 (us) 35.313
Loop 881 (us) 36.338
Loop 882 (us) 35.856
Loop 883 (us) 35.291
Loop 884 (us) 35.952
Loop 885 (us) 35.499
Loop 886 (us) 36.085
Loop 887 (us) 35.207
Loop 888 (us) 34.715
Loop 889 (us) 35.662
Loop 890 (us) 34.372
Loop 891 (us) 34.697
Loop 892 (us) 34.642
Loop 893 (us) 36.028
Loop 894 (us) 36.737
Loop 895 (us) 36.016
Loop 896 (us) 34.371
Loop 897 (us) 35.053
Loop 898 (us) 36.04
Loop 899 (us) 34.703
Loop 900 (us) 36.1
Loop 901 (us) 35.156
Loop 902 (us) 35.488
Loop 903 (us) 35.939
Loop 904 (us) 35.246
Loop 905 (us) 35.431
Loop 906 (us) 37.671
Loop 907 (us) 35.35
Loop 908 (us) 35.292
Loop 909 (us) 36.434
Loop 910 (us) 35.796
Loop 911 (us) 36.696
Loop 912 (us) 35.294
Loop 913 (us) 36.206
Loop 914 (us) 36.434
Loop 915 (us) 36.526
Loop 916 (us) 36.601
Loop 917 (us) 35.791
Loop 918 (us) 35.843
Loop 919 (us) 35.607
Loop 920 (us) 36.444
Loop 921 (us) 66.267
Loop 922 (us) 39.912
Loop 923 (us) 35.574
Loop 924 (us) 36.387
Loop 925 (us) 36.417
Loop 926 (us) 40.641
Loop 927 (us) 34.931
Loop 928 (us) 34.747
Loop 929 (us) 35.917
Loop 930 (us) 51.662
Loop 931 (us) 35.202
Loop 932 (us) 36.493
Loop 933 (us) 35.855
Loop 934 (us) 40.09
Loop 935 (us) 35.662
Loop 936 (us) 36.286
Loop 937 (us) 35.452
Loop 938 (us) 40.394
Loop 939 (us) 36.445
Loop 940 (us) 36.39
Loop 941 (us) 36.136
Loop 942 (us) 40.999
Loop 943 (us) 70.907
Loop 944 (us) 35.978
Loop 945 (us) 36.837
Loop 946 (us) 35.777
Loop 947 (us) 35.712
Loop 948 (us) 35.87
Loop 949 (us) 36.026
Loop 950 (us) 40.146
Loop 951 (us) 35.278
Loop 952 (us) 35.361
Loop 953 (us) 35.589
Loop 954 (us) 34.882
Loop 955 (us) 34.471
Loop 956 (us) 35.639
Loop 957 (us) 35.647
Loop 958 (us) 35.809
Loop 959 (us) 35.136
Loop 960 (us) 33.932
