write, filename /tmp67108864rep1.dat, size 67108864, loop 1000, storageClass 0, locationClass 0
starting benchmark...
ops 1000
final loop (us) 11478.662
Loop 62 (us) 11484.602
Loop 63 (us) 11493.774
Loop 64 (us) 11497.83
Loop 65 (us) 11480.096
Loop 66 (us) 11450.154
Loop 67 (us) 11499.141
Loop 68 (us) 11488.563
Loop 69 (us) 11444.31
Loop 70 (us) 11513.298
Loop 71 (us) 11507.853
Loop 72 (us) 11503.775
Loop 73 (us) 11507.427
Loop 74 (us) 11446.929
Loop 75 (us) 11496.055
Loop 76 (us) 11504.799
Loop 77 (us) 11441.76
Loop 78 (us) 11489.639
Loop 79 (us) 11484.801
Loop 80 (us) 11506.918
Loop 81 (us) 11492.131
Loop 82 (us) 11448.879
Loop 83 (us) 11509.584
Loop 84 (us) 11472.521
Loop 85 (us) 11446.075
Loop 86 (us) 11494.292
Loop 87 (us) 11482.149
Loop 88 (us) 11500.213
Loop 89 (us) 11492.709
Loop 90 (us) 11438.027
Loop 91 (us) 11503.274
Loop 92 (us) 11495.388
Loop 93 (us) 11448.233
Loop 94 (us) 11487.641
Loop 95 (us) 11478.651
Loop 96 (us) 11509.179
Loop 97 (us) 11476.772
Loop 98 (us) 11443.116
Loop 99 (us) 11493.28
Loop 100 (us) 11478.149
Loop 101 (us) 11451.18
Loop 102 (us) 11499.167
Loop 103 (us) 11476.109
Loop 104 (us) 11505.974
Loop 105 (us) 11498.866
Loop 106 (us) 11439.34
Loop 107 (us) 11498.181
Loop 108 (us) 11499.547
Loop 109 (us) 11441.639
Loop 110 (us) 11492.757
Loop 111 (us) 11481.447
Loop 112 (us) 11509.628
Loop 113 (us) 11483.2
Loop 114 (us) 11434.78
Loop 115 (us) 11502.394
Loop 116 (us) 11487.201
Loop 117 (us) 11446.232
Loop 118 (us) 11499.585
Loop 119 (us) 11477.199
Loop 120 (us) 11501.868
Loop 121 (us) 11500.814
Loop 122 (us) 11436.511
Loop 123 (us) 11500.906
Loop 124 (us) 11498.507
Loop 125 (us) 11441.276
Loop 126 (us) 11492.414
Loop 127 (us) 11501.854
Loop 128 (us) 11506.083
Loop 129 (us) 11484.834
Loop 130 (us) 11447.395
Loop 131 (us) 11504.157
Loop 132 (us) 11487.906
Loop 133 (us) 11449.009
Loop 134 (us) 11501.767
Loop 135 (us) 11482.272
Loop 136 (us) 11506.34
Loop 137 (us) 11497.896
Loop 138 (us) 11441.626
Loop 139 (us) 11501.618
Loop 140 (us) 11500.392
Loop 141 (us) 11445.36
Loop 142 (us) 11489.752
Loop 143 (us) 11483.441
Loop 144 (us) 11505.016
Loop 145 (us) 11482.061
Loop 146 (us) 11446.979
Loop 147 (us) 11504.871
Loop 148 (us) 11488.3
Loop 149 (us) 11445.602
Loop 150 (us) 11495.297
Loop 151 (us) 11474.467
Loop 152 (us) 11504.76
Loop 153 (us) 11498.185
Loop 154 (us) 11442.691
Loop 155 (us) 11499.725
Loop 156 (us) 11504.08
Loop 157 (us) 11451.484
Loop 158 (us) 11489.866
Loop 159 (us) 11481.56
Loop 160 (us) 11503.54
Loop 161 (us) 11487.296
Loop 162 (us) 11453.302
Loop 163 (us) 11507.968
Loop 164 (us) 11490.077
Loop 165 (us) 11443.392
Loop 166 (us) 11496.687
Loop 167 (us) 11475.425
Loop 168 (us) 11504.679
Loop 169 (us) 11491.937
Loop 170 (us) 11443.113
Loop 171 (us) 11497.47
Loop 172 (us) 11499.66
Loop 173 (us) 11447.186
Loop 174 (us) 11486.644
Loop 175 (us) 11487.31
Loop 176 (us) 11504.568
Loop 177 (us) 11485.652
Loop 178 (us) 11441.242
Loop 179 (us) 11496.856
Loop 180 (us) 11483.868
Loop 181 (us) 11441.692
Loop 182 (us) 11498.987
Loop 183 (us) 11474.115
Loop 184 (us) 11509.671
Loop 185 (us) 11497.147
Loop 186 (us) 11437.065
Loop 187 (us) 11499.525
Loop 188 (us) 11499.108
Loop 189 (us) 11443.573
Loop 190 (us) 11487.442
Loop 191 (us) 11483.933
Loop 192 (us) 11497.358
Loop 193 (us) 11483.801
Loop 194 (us) 11442.61
Loop 195 (us) 11503.87
Loop 196 (us) 11482.965
Loop 197 (us) 11442.002
Loop 198 (us) 11504.138
Loop 199 (us) 11477.624
Loop 200 (us) 11509.52
Loop 201 (us) 11500.594
Loop 202 (us) 11443.743
Loop 203 (us) 11503.325
Loop 204 (us) 11501.693
Loop 205 (us) 11444.674
Loop 206 (us) 11490.163
Loop 207 (us) 11482.316
Loop 208 (us) 11506.105
Loop 209 (us) 11484.586
Loop 210 (us) 11447.033
Loop 211 (us) 11500.935
Loop 212 (us) 11488.91
Loop 213 (us) 11447.551
Loop 214 (us) 11497.591
Loop 215 (us) 11473.056
Loop 216 (us) 11510.358
Loop 217 (us) 11508.062
Loop 218 (us) 11441.264
Loop 219 (us) 11495.279
Loop 220 (us) 11500.491
Loop 221 (us) 11449.284
Loop 222 (us) 11486.933
Loop 223 (us) 11483.414
Loop 224 (us) 11508.718
Loop 225 (us) 11484.766
Loop 226 (us) 11447.612
Loop 227 (us) 11506.344
Loop 228 (us) 11482.778
Loop 229 (us) 11447.512
Loop 230 (us) 11493.715
Loop 231 (us) 11484.738
Loop 232 (us) 11511.836
Loop 233 (us) 11500.845
Loop 234 (us) 11440.691
Loop 235 (us) 11498.93
Loop 236 (us) 11493.948
Loop 237 (us) 11444.524
Loop 238 (us) 11484.661
Loop 239 (us) 11485.049
Loop 240 (us) 11503.914
Loop 241 (us) 11483.061
Loop 242 (us) 11444.695
Loop 243 (us) 11496.556
Loop 244 (us) 11482.854
Loop 245 (us) 11446.118
Loop 246 (us) 11495.693
Loop 247 (us) 11478.228
Loop 248 (us) 11506.066
Loop 249 (us) 11499.725
Loop 250 (us) 11436.463
Loop 251 (us) 11507.486
Loop 252 (us) 11503.333
Loop 253 (us) 11445.353
Loop 254 (us) 11491.405
Loop 255 (us) 11490.327
Loop 256 (us) 11511.459
Loop 257 (us) 11483.201
Loop 258 (us) 11443.524
Loop 259 (us) 11496.163
Loop 260 (us) 11484.24
Loop 261 (us) 11439.456
Loop 262 (us) 11515.367
Loop 263 (us) 11488.439
Loop 264 (us) 11507.795
Loop 265 (us) 11498.409
Loop 266 (us) 11439.088
Loop 267 (us) 11503.386
Loop 268 (us) 11494.799
Loop 269 (us) 11445.366
Loop 270 (us) 11495.856
Loop 271 (us) 11485.33
Loop 272 (us) 11513.802
Loop 273 (us) 11489.374
Loop 274 (us) 11447.531
Loop 275 (us) 11504.982
Loop 276 (us) 11487.296
Loop 277 (us) 11445.351
Loop 278 (us) 11498.074
Loop 279 (us) 11491.219
Loop 280 (us) 11507.562
Loop 281 (us) 11494.31
Loop 282 (us) 11440.395
Loop 283 (us) 11501.767
Loop 284 (us) 11498.916
Loop 285 (us) 11446.013
Loop 286 (us) 11492.39
Loop 287 (us) 11489.187
Loop 288 (us) 11506.095
Loop 289 (us) 11480.386
Loop 290 (us) 11446.475
Loop 291 (us) 11499.327
Loop 292 (us) 11486.466
Loop 293 (us) 11449.976
Loop 294 (us) 11498.165
Loop 295 (us) 11488.33
Loop 296 (us) 11507.79
Loop 297 (us) 11499.892
Loop 298 (us) 11439.269
Loop 299 (us) 11496.906
Loop 300 (us) 11499.548
Loop 301 (us) 11446.455
Loop 302 (us) 11485.955
Loop 303 (us) 11483.463
Loop 304 (us) 11505.861
Loop 305 (us) 11489.84
Loop 306 (us) 11447.862
Loop 307 (us) 11496.711
Loop 308 (us) 11488.622
Loop 309 (us) 11449.342
Loop 310 (us) 11495.809
Loop 311 (us) 11475.606
Loop 312 (us) 11501.441
Loop 313 (us) 11500.526
Loop 314 (us) 11434.724
Loop 315 (us) 11497.399
Loop 316 (us) 11505.22
Loop 317 (us) 11441.946
Loop 318 (us) 11488.613
Loop 319 (us) 11483.743
Loop 320 (us) 11509.974
Loop 321 (us) 11489.697
Loop 322 (us) 11445.559
Loop 323 (us) 11505.104
Loop 324 (us) 11491.877
Loop 325 (us) 11448.84
Loop 326 (us) 11499.654
Loop 327 (us) 11479.993
Loop 328 (us) 11504.474
Loop 329 (us) 11499.27
Loop 330 (us) 11440.984
Loop 331 (us) 11505.218
Loop 332 (us) 11502.392
Loop 333 (us) 11442.66
Loop 334 (us) 11494.075
Loop 335 (us) 11475.812
Loop 336 (us) 11506.633
Loop 337 (us) 11477.313
Loop 338 (us) 11439.217
Loop 339 (us) 11501.813
Loop 340 (us) 11489.849
Loop 341 (us) 11444.679
Loop 342 (us) 11501.531
Loop 343 (us) 11502.963
Loop 344 (us) 11538.307
Loop 345 (us) 11768.131
Loop 346 (us) 11419.833
Loop 347 (us) 11458.113
Loop 348 (us) 11508.153
Loop 349 (us) 11445.205
Loop 350 (us) 11488.502
Loop 351 (us) 11489.378
Loop 352 (us) 11502.294
Loop 353 (us) 11484.123
Loop 354 (us) 11441.713
Loop 355 (us) 11504.382
Loop 356 (us) 11489.597
Loop 357 (us) 11440.993
Loop 358 (us) 11497.377
Loop 359 (us) 11479.902
Loop 360 (us) 11505.68
Loop 361 (us) 11497.567
Loop 362 (us) 11436.965
Loop 363 (us) 11498.347
Loop 364 (us) 11498.876
Loop 365 (us) 11442.02
Loop 366 (us) 11484.332
Loop 367 (us) 11481.139
Loop 368 (us) 11506.873
Loop 369 (us) 11480.176
Loop 370 (us) 11454.596
Loop 371 (us) 11495.592
Loop 372 (us) 11488.457
Loop 373 (us) 11448.726
Loop 374 (us) 11493.889
Loop 375 (us) 11480.671
Loop 376 (us) 11512.98
Loop 377 (us) 11498.969
Loop 378 (us) 11434.029
Loop 379 (us) 11497.354
Loop 380 (us) 11498.666
Loop 381 (us) 11448.942
Loop 382 (us) 11486.491
Loop 383 (us) 11489.788
Loop 384 (us) 11504.148
Loop 385 (us) 11485.575
Loop 386 (us) 11450.064
Loop 387 (us) 11500.091
Loop 388 (us) 11489.235
Loop 389 (us) 11442.696
Loop 390 (us) 11505.683
Loop 391 (us) 11482.338
Loop 392 (us) 11504.258
Loop 393 (us) 11502.126
Loop 394 (us) 11435.052
Loop 395 (us) 11496.583
Loop 396 (us) 11504.465
Loop 397 (us) 11453.049
Loop 398 (us) 11483.994
Loop 399 (us) 11481.356
Loop 400 (us) 11505.842
Loop 401 (us) 11487.51
Loop 402 (us) 11444.442
Loop 403 (us) 11499.077
Loop 404 (us) 11486.138
Loop 405 (us) 11441.48
Loop 406 (us) 11502.505
Loop 407 (us) 11478.831
Loop 408 (us) 11504.645
Loop 409 (us) 11493.972
Loop 410 (us) 11428.677
Loop 411 (us) 11495.366
Loop 412 (us) 11501.479
Loop 413 (us) 11443.368
Loop 414 (us) 11487.061
Loop 415 (us) 11486.139
Loop 416 (us) 11499.175
Loop 417 (us) 11487.943
Loop 418 (us) 11439.876
Loop 419 (us) 11494.29
Loop 420 (us) 11491.441
Loop 421 (us) 11443.896
Loop 422 (us) 11498.916
Loop 423 (us) 11484.724
Loop 424 (us) 11501.783
Loop 425 (us) 11497.481
Loop 426 (us) 11434.67
Loop 427 (us) 11492.78
Loop 428 (us) 11498.018
Loop 429 (us) 11451.755
Loop 430 (us) 11486.208
Loop 431 (us) 11480.181
Loop 432 (us) 11503.802
Loop 433 (us) 11483.134
Loop 434 (us) 11444.017
Loop 435 (us) 11495.395
Loop 436 (us) 11489.122
Loop 437 (us) 11448.857
Loop 438 (us) 11498.045
Loop 439 (us) 11441.409
Loop 440 (us) 11453.948
Loop 441 (us) 11446.281
Loop 442 (us) 11414.684
Loop 443 (us) 11501.696
Loop 444 (us) 11496.894
Loop 445 (us) 11443.898
Loop 446 (us) 11485.188
Loop 447 (us) 11495.342
Loop 448 (us) 11510.264
Loop 449 (us) 11479.945
Loop 450 (us) 11452.131
Loop 451 (us) 11494.799
Loop 452 (us) 11484.101
Loop 453 (us) 11452.76
Loop 454 (us) 11502.619
Loop 455 (us) 11485.532
Loop 456 (us) 11504.888
Loop 457 (us) 11496.718
Loop 458 (us) 11437.328
Loop 459 (us) 11494.654
Loop 460 (us) 11499.407
Loop 461 (us) 11447.537
Loop 462 (us) 11491.935
Loop 463 (us) 11492.563
Loop 464 (us) 11510.324
Loop 465 (us) 11489.469
Loop 466 (us) 11453.836
Loop 467 (us) 11503.701
Loop 468 (us) 11481.106
Loop 469 (us) 11438.414
Loop 470 (us) 11506.887
Loop 471 (us) 11485.22
Loop 472 (us) 11509.521
Loop 473 (us) 11499.565
Loop 474 (us) 11430.701
Loop 475 (us) 11492.938
Loop 476 (us) 11504.17
Loop 477 (us) 11442.625
Loop 478 (us) 11488.798
Loop 479 (us) 11527.704
Loop 480 (us) 11484.133
Loop 481 (us) 11443.272
Loop 482 (us) 11416.978
Loop 483 (us) 11467.536
Loop 484 (us) 11491.051
Loop 485 (us) 11452.618
Loop 486 (us) 11501.718
Loop 487 (us) 11479.533
Loop 488 (us) 11505.03
Loop 489 (us) 11498.17
Loop 490 (us) 11430.308
Loop 491 (us) 11505.095
Loop 492 (us) 11499.91
Loop 493 (us) 11442.811
Loop 494 (us) 11488.069
Loop 495 (us) 11489.237
Loop 496 (us) 11512.486
Loop 497 (us) 11484.444
Loop 498 (us) 11442.615
Loop 499 (us) 11505.467
Loop 500 (us) 11486.47
Loop 501 (us) 11441.495
Loop 502 (us) 11498.622
Loop 503 (us) 11476.288
Loop 504 (us) 11512.491
Loop 505 (us) 11501.517
Loop 506 (us) 11431.543
Loop 507 (us) 11496.405
Loop 508 (us) 11500.412
Loop 509 (us) 11439.795
Loop 510 (us) 11481.525
Loop 511 (us) 11488.023
Loop 512 (us) 11505.541
Loop 513 (us) 11485.785
Loop 514 (us) 11442.722
Loop 515 (us) 11494.353
Loop 516 (us) 11488.004
Loop 517 (us) 11449.174
Loop 518 (us) 11497.797
Loop 519 (us) 11474.745
Loop 520 (us) 11500.199
Loop 521 (us) 11505.287
Loop 522 (us) 11438.007
Loop 523 (us) 11504.048
Loop 524 (us) 11499.931
Loop 525 (us) 11448.844
Loop 526 (us) 11491.453
Loop 527 (us) 11476.93
Loop 528 (us) 11510.546
Loop 529 (us) 11483.377
Loop 530 (us) 11437.774
Loop 531 (us) 11505.799
Loop 532 (us) 11486.607
Loop 533 (us) 11444.451
Loop 534 (us) 11501.089
Loop 535 (us) 11486.742
Loop 536 (us) 11500.14
Loop 537 (us) 11498.438
Loop 538 (us) 11438.562
Loop 539 (us) 11449.614
Loop 540 (us) 11450.587
Loop 541 (us) 11442.988
Loop 542 (us) 11482.364
Loop 543 (us) 11489.566
Loop 544 (us) 11499.805
Loop 545 (us) 11487.191
Loop 546 (us) 11442.098
Loop 547 (us) 11499.361
Loop 548 (us) 11488.909
Loop 549 (us) 11440.305
Loop 550 (us) 11498.947
Loop 551 (us) 11478.883
Loop 552 (us) 11502.042
Loop 553 (us) 11497.619
Loop 554 (us) 11448.771
Loop 555 (us) 11499.192
Loop 556 (us) 11494.076
Loop 557 (us) 11447.416
Loop 558 (us) 11487.043
Loop 559 (us) 11485.467
Loop 560 (us) 11497.385
Loop 561 (us) 11483.286
Loop 562 (us) 11447.226
Loop 563 (us) 11509.194
Loop 564 (us) 11483.483
Loop 565 (us) 11447.287
Loop 566 (us) 11495.803
Loop 567 (us) 11478.579
Loop 568 (us) 11506.131
Loop 569 (us) 11492.073
Loop 570 (us) 11431.015
Loop 571 (us) 11498.367
Loop 572 (us) 11500.894
Loop 573 (us) 11448.871
Loop 574 (us) 11483.664
Loop 575 (us) 11485.956
Loop 576 (us) 11501.195
Loop 577 (us) 11487.109
Loop 578 (us) 11445.141
Loop 579 (us) 11504.462
Loop 580 (us) 11491.747
Loop 581 (us) 11444.335
Loop 582 (us) 11501.13
Loop 583 (us) 11482.281
Loop 584 (us) 11502.088
Loop 585 (us) 11500.856
Loop 586 (us) 11439.153
Loop 587 (us) 11496.988
Loop 588 (us) 11506.952
Loop 589 (us) 11445.076
Loop 590 (us) 11488.464
Loop 591 (us) 11491.249
Loop 592 (us) 11503.499
Loop 593 (us) 11485.934
Loop 594 (us) 11442.606
Loop 595 (us) 11503.561
Loop 596 (us) 11496.831
Loop 597 (us) 11448.629
Loop 598 (us) 11498.611
Loop 599 (us) 11479.246
Loop 600 (us) 11501.726
Loop 601 (us) 11495.431
Loop 602 (us) 11439.043
Loop 603 (us) 11495.809
Loop 604 (us) 11496.835
Loop 605 (us) 11446.329
Loop 606 (us) 11484.21
Loop 607 (us) 11489.659
Loop 608 (us) 11504.268
Loop 609 (us) 11484.491
Loop 610 (us) 11444.091
Loop 611 (us) 11502.346
Loop 612 (us) 11490.657
Loop 613 (us) 11441.317
Loop 614 (us) 11490.599
Loop 615 (us) 11478.716
Loop 616 (us) 11504.987
Loop 617 (us) 11503.273
Loop 618 (us) 11442.364
Loop 619 (us) 11504.199
Loop 620 (us) 11496.9
Loop 621 (us) 11445.162
Loop 622 (us) 11483.276
Loop 623 (us) 11486.173
Loop 624 (us) 11506.866
Loop 625 (us) 11488.949
Loop 626 (us) 11447.709
Loop 627 (us) 11487.831
Loop 628 (us) 11490.634
Loop 629 (us) 11443.782
Loop 630 (us) 11501.457
Loop 631 (us) 11479.207
Loop 632 (us) 11519.474
Loop 633 (us) 11494.76
Loop 634 (us) 11438.338
Loop 635 (us) 11494.648
Loop 636 (us) 11498.032
Loop 637 (us) 11442.529
Loop 638 (us) 11483.897
Loop 639 (us) 11484.085
Loop 640 (us) 11502.976
Loop 641 (us) 11486.55
Loop 642 (us) 11441.924
Loop 643 (us) 11495.1
Loop 644 (us) 11486.917
Loop 645 (us) 11446.409
Loop 646 (us) 11502.566
Loop 647 (us) 11478.088
Loop 648 (us) 11505.905
Loop 649 (us) 11498.908
Loop 650 (us) 11448.647
Loop 651 (us) 11493.658
Loop 652 (us) 11501.012
Loop 653 (us) 11443.063
Loop 654 (us) 11488.991
Loop 655 (us) 11485.275
Loop 656 (us) 11501.888
Loop 657 (us) 11459.492
Loop 658 (us) 11418.531
Loop 659 (us) 11498.675
Loop 660 (us) 11479.962
Loop 661 (us) 11447.238
Loop 662 (us) 11488.385
Loop 663 (us) 11479.494
Loop 664 (us) 11496.747
Loop 665 (us) 11495.564
Loop 666 (us) 11438.693
Loop 667 (us) 11498.604
Loop 668 (us) 11496.806
Loop 669 (us) 11439.357
Loop 670 (us) 11484.393
Loop 671 (us) 11480.96
Loop 672 (us) 11504.043
Loop 673 (us) 11489.848
Loop 674 (us) 11448.825
Loop 675 (us) 11501.363
Loop 676 (us) 11486.595
Loop 677 (us) 11448.91
Loop 678 (us) 11500.635
Loop 679 (us) 11470.362
Loop 680 (us) 11502.059
Loop 681 (us) 11498.253
Loop 682 (us) 11436.87
Loop 683 (us) 11496.763
Loop 684 (us) 11496.631
Loop 685 (us) 11444.396
Loop 686 (us) 11484.109
Loop 687 (us) 11488.928
Loop 688 (us) 11502.936
Loop 689 (us) 11486.787
Loop 690 (us) 11444.593
Loop 691 (us) 11499.954
Loop 692 (us) 11487.059
Loop 693 (us) 11451.216
Loop 694 (us) 11507.6
Loop 695 (us) 11481.153
Loop 696 (us) 11507.102
Loop 697 (us) 11500.501
Loop 698 (us) 11443.095
Loop 699 (us) 11504.387
Loop 700 (us) 11497.818
Loop 701 (us) 11439.658
Loop 702 (us) 11487.921
Loop 703 (us) 11486.133
Loop 704 (us) 11504.654
Loop 705 (us) 11490.544
Loop 706 (us) 11450.864
Loop 707 (us) 11499.507
Loop 708 (us) 11487.114
Loop 709 (us) 11442.421
Loop 710 (us) 11503.027
Loop 711 (us) 11484.848
Loop 712 (us) 11511.189
Loop 713 (us) 11496.052
Loop 714 (us) 11441.721
Loop 715 (us) 11499.368
Loop 716 (us) 11502.209
Loop 717 (us) 11445.093
Loop 718 (us) 11493.116
Loop 719 (us) 11485.406
Loop 720 (us) 11509.657
Loop 721 (us) 11475.445
Loop 722 (us) 11442.54
Loop 723 (us) 11497.33
Loop 724 (us) 11487.963
Loop 725 (us) 11446.738
Loop 726 (us) 11509.184
Loop 727 (us) 11489.166
Loop 728 (us) 11503.403
Loop 729 (us) 11497.696
Loop 730 (us) 11443.946
Loop 731 (us) 11489.331
Loop 732 (us) 11500.631
Loop 733 (us) 11450.86
Loop 734 (us) 11492.239
Loop 735 (us) 11481.818
Loop 736 (us) 11512.375
Loop 737 (us) 11483.511
Loop 738 (us) 11447.497
Loop 739 (us) 11499.577
Loop 740 (us) 11486.88
Loop 741 (us) 11443.606
Loop 742 (us) 11508.907
Loop 743 (us) 11478.095
Loop 744 (us) 11508.553
Loop 745 (us) 11505.306
Loop 746 (us) 11437.228
Loop 747 (us) 11502.681
Loop 748 (us) 11498.401
Loop 749 (us) 11444.251
Loop 750 (us) 11487.491
Loop 751 (us) 11487.709
Loop 752 (us) 11503.701
Loop 753 (us) 11486.399
Loop 754 (us) 11447.908
Loop 755 (us) 11493.672
Loop 756 (us) 11490.179
Loop 757 (us) 11454.536
Loop 758 (us) 11507.453
Loop 759 (us) 11477.831
Loop 760 (us) 11510.39
Loop 761 (us) 11492.534
Loop 762 (us) 11436.21
Loop 763 (us) 11501.543
Loop 764 (us) 11501.881
Loop 765 (us) 11448.404
Loop 766 (us) 11481.524
Loop 767 (us) 11492.318
Loop 768 (us) 11506.305
Loop 769 (us) 11484.444
Loop 770 (us) 11451.914
Loop 771 (us) 11497.526
Loop 772 (us) 11490.166
Loop 773 (us) 11443.831
Loop 774 (us) 11495.923
Loop 775 (us) 11481.714
Loop 776 (us) 11503.663
Loop 777 (us) 11497.357
Loop 778 (us) 11440.63
Loop 779 (us) 11488.406
Loop 780 (us) 11502.119
Loop 781 (us) 11447.186
Loop 782 (us) 11487.037
Loop 783 (us) 11477.228
Loop 784 (us) 11509.153
Loop 785 (us) 11486.795
Loop 786 (us) 11453.655
Loop 787 (us) 11500.278
Loop 788 (us) 11488.356
Loop 789 (us) 11443.263
Loop 790 (us) 11503.369
Loop 791 (us) 11477.939
Loop 792 (us) 11496.401
Loop 793 (us) 11499.898
Loop 794 (us) 11435.017
Loop 795 (us) 11491.008
Loop 796 (us) 11508.396
Loop 797 (us) 11445.233
Loop 798 (us) 11489.056
Loop 799 (us) 11480.946
Loop 800 (us) 11502.139
Loop 801 (us) 11476.312
Loop 802 (us) 11445.838
Loop 803 (us) 11499.381
Loop 804 (us) 11485.665
Loop 805 (us) 11443.477
Loop 806 (us) 11502.849
Loop 807 (us) 11478.855
Loop 808 (us) 11508.967
Loop 809 (us) 11502.125
Loop 810 (us) 11441.192
Loop 811 (us) 11494.1
Loop 812 (us) 11504.244
Loop 813 (us) 11439.294
Loop 814 (us) 11481.464
Loop 815 (us) 11474.613
Loop 816 (us) 11510.655
Loop 817 (us) 11486.871
Loop 818 (us) 11442.107
Loop 819 (us) 11500.234
Loop 820 (us) 11484.757
Loop 821 (us) 11445.021
Loop 822 (us) 11494.876
Loop 823 (us) 11475.383
Loop 824 (us) 11503.965
Loop 825 (us) 11494.364
Loop 826 (us) 11440.65
Loop 827 (us) 11490.722
Loop 828 (us) 11499.977
Loop 829 (us) 11440.293
Loop 830 (us) 11488.651
Loop 831 (us) 11486.163
Loop 832 (us) 11496.379
Loop 833 (us) 11486.525
Loop 834 (us) 11448.238
Loop 835 (us) 11506.21
Loop 836 (us) 11491.461
Loop 837 (us) 11440.24
Loop 838 (us) 11492.585
Loop 839 (us) 11477.794
Loop 840 (us) 11505.831
Loop 841 (us) 11501.195
Loop 842 (us) 11437.789
Loop 843 (us) 11498.989
Loop 844 (us) 11504.164
Loop 845 (us) 11446.394
Loop 846 (us) 11487.595
Loop 847 (us) 11481.658
Loop 848 (us) 11502.304
Loop 849 (us) 11483.548
Loop 850 (us) 11446.014
Loop 851 (us) 11498.764
Loop 852 (us) 11485.155
Loop 853 (us) 11446.518
Loop 854 (us) 11507.99
Loop 855 (us) 11474.53
Loop 856 (us) 11502.243
Loop 857 (us) 11492.227
Loop 858 (us) 11438.918
Loop 859 (us) 11492.191
Loop 860 (us) 11498.132
Loop 861 (us) 11446.58
Loop 862 (us) 11493.769
Loop 863 (us) 11488.035
Loop 864 (us) 11504.505
Loop 865 (us) 11488.994
Loop 866 (us) 11451.748
Loop 867 (us) 11499.691
Loop 868 (us) 11492.197
Loop 869 (us) 11435.455
Loop 870 (us) 11492.89
Loop 871 (us) 11479.775
Loop 872 (us) 11506.006
Loop 873 (us) 11500.651
Loop 874 (us) 11436.695
Loop 875 (us) 11499.045
Loop 876 (us) 11494.351
Loop 877 (us) 11444.622
Loop 878 (us) 11488.813
Loop 879 (us) 11479.791
Loop 880 (us) 11501.171
Loop 881 (us) 11482.687
Loop 882 (us) 11445.528
Loop 883 (us) 11498.746
Loop 884 (us) 11488.328
Loop 885 (us) 11442.823
Loop 886 (us) 11498.304
Loop 887 (us) 11480.556
Loop 888 (us) 11502.718
Loop 889 (us) 11493.147
Loop 890 (us) 11446.364
Loop 891 (us) 11500.626
Loop 892 (us) 11504.032
Loop 893 (us) 11444.157
Loop 894 (us) 11486.686
Loop 895 (us) 11487.907
Loop 896 (us) 11503.332
Loop 897 (us) 11482.931
Loop 898 (us) 11451.331
Loop 899 (us) 11491.223
Loop 900 (us) 11490.318
Loop 901 (us) 11448.568
Loop 902 (us) 11493.667
Loop 903 (us) 11478.292
Loop 904 (us) 11501.291
Loop 905 (us) 11504.099
Loop 906 (us) 11433.309
Loop 907 (us) 11498.145
Loop 908 (us) 11503.74
Loop 909 (us) 11437.273
Loop 910 (us) 11489.871
Loop 911 (us) 11485.633
Loop 912 (us) 11515.501
Loop 913 (us) 11488.303
Loop 914 (us) 11444.58
Loop 915 (us) 11496.653
Loop 916 (us) 11493.488
Loop 917 (us) 11452.849
Loop 918 (us) 11496.848
Loop 919 (us) 11476.337
Loop 920 (us) 11511.007
Loop 921 (us) 11503.995
Loop 922 (us) 11435.75
Loop 923 (us) 11499.784
