15776.163,GET,26443776
699.483,GET,2310144
9617.102,GET,40943616
611.775,GET,2195456
1018.845,GET,4931584
5390.792,GET,30720000
209.276,GET,114688
3601.144,GET,20365312
512.594,PUT,65536
3008.414,GET,16187392
2752.63,GET,15548416
2011.175,GET,10764288
2645.588,GET,14663680
4141.349,GET,23822336
123.258,GET,16384
511.406,GET,1900544
10988.552,GET,54394880
315.696,GET,851968
198.726,GET,671744
535.816,GET,2080768
733.001,GET,3342336
731.333,GET,3342336
242.439,GET,819200
523.287,GET,2097152
57.133,GET,32768
57.989,GET,65536
21761.409,GET,86900736
522.07,GET,2080768
461.162,GET,1900544
4855.25,GET,28606464
29645.462,GET,132939776
1722.913,GET,9338880
3093.8,GET,17743872
9375.326,GET,55967744
2557.041,GET,14663680
1912.249,GET,10764288
456.11,GET,1966080
10582.495,GET,62947328
2789.901,GET,16187392
498.137,GET,2195456
9099.878,GET,54394880
63.083,GET,32768
18361.141,GET,110198784
668.577,GET,3162112
2549.938,GET,14663680
683.142,GET,3342336
17836.08,PUT,33767424
590.613,GET,2310144
8681.166,GET,51478528
541.011,GET,2490368
81.507,GET,114688
9261.834,GET,55197696
60.017,GET,16384
114.239,GET,294912
46.657,GET,32768
622.397,GET,2949120
572.629,GET,2785280
639.358,PUT,2228224
9080.305,GET,54394880
63.913,GET,65536
43.942,GET,16384
3067.295,GET,17743872
90.58,GET,196608
451.147,GET,1916928
49.141,GET,16384
9109.507,GET,54394880
82.493,GET,147456
208.436,GET,671744
55.642,GET,65536
83.1,GET,196608
4489.247,GET,26443776
83.321,GET,32768
1295.393,GET,7028736
318.083,GET,1064960
1896.748,GET,10764288
62.672,GET,65536
2639.212,GET,15269888
1424.39,GET,7946240
44.113,GET,16384
507.459,GET,2195456
56.451,GET,65536
44.039,GET,16384
1445.186,PUT,5390336
45.108,GET,16384
45.241,GET,16384
491.376,GET,2097152
2880.206,PUT,671744
84763.649,GET,358039552
76.934,GET,16384
1946.187,GET,10764288
958.85,GET,4964352
801.021,GET,3342336
565.008,GET,1916928
3131.077,GET,16187392
626.161,GET,2310144
15250.941,GET,88768512
204.495,GET,589824
52.373,GET,16384
56.503,GET,32768
30167.004,GET,182452224
57.705,GET,16384
2812.912,GET,16187392
1931.885,GET,9388032
1846.241,GET,10272768
1835.295,GET,10272768
930.672,GET,4833280
753.074,GET,3768320
60998.682,GET,357416960
2714.544,GET,15548416
686.311,GET,3342336
312.116,GET,1064960
3034.63,GET,17743872
2347.86,GET,13565952
268.448,GET,819200
205.457,GET,671744
4533.927,GET,26918912
1636.473,GET,9240576
505.254,GET,2310144
2374.393,PUT,9240576
127.096,GET,294912
50.406,GET,16384
255.799,GET,819200
443.41,GET,1900544
8744.277,GET,52412416
56098.467,PUT,170737664
661.181,GET,2080768
565.838,GET,1916928
32233.503,GET,170737664
508.417,GET,1966080
569.498,GET,2310144
8767.296,GET,52412416
115.304,GET,294912
198.436,GET,671744
3089.515,GET,17743872
729.736,GET,3342336
2569.578,GET,14663680
395.432,GET,1376256
39.759,GET,16384
58.3,GET,65536
9063.242,GET,54394880
48.978,GET,16384
2797.424,GET,16154624
9062.061,GET,54394880
2940.461,PUT,11059200
8596.479,GET,51478528
9039.444,GET,54394880
9076.185,GET,54394880
55.663,GET,16384
323.175,GET,1064960
182.558,GET,557056
8736.032,GET,52412416
3467.514,GET,20316160
5151.878,GET,30720000
2764.796,GET,16187392
1756.887,GET,9764864
682.143,GET,3342336
509.554,GET,2310144
1578.976,GET,9027584
