Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,True,4.43,4.25
1040,GET,True,,
1040,GET,True,5.1,5.31
1040,GET,True,5.12,5.01
1040,GET,True,5.91,4.22
1040,GET,True,,
1040,GET,True,5.73,6.72
1040,GET,True,4.87,3.73
1040,GET,True,4.9,4.93
1064,GET,True,,
1068,GET,True,3.88,3.96
1116,GET,True,4.98,6.58
1116,GET,True,,
1116,GET,True,,
1116,GET,True,4.65,4.62
1116,GET,True,,
1116,GET,True,,
1116,GET,True,6.71,9.31
1116,GET,True,3.85,3.84
1116,GET,True,4.22,5.06
1116,GET,True,5.38,6.17
1116,GET,True,,
1116,GET,True,,
1116,GET,True,5.78,6.51
1116,GET,True,3.78,3.54
1116,GET,True,4.3,4.64
1116,GET,True,5.4,5.23
1116,GET,True,4.78,4.72
1116,GET,True,,
1116,GET,True,3.96,5.06
1116,GET,True,5.37,7.88
1116,GET,True,6.19,7.56
1116,GET,True,5.31,7.64
1116,GET,True,4.71,4.63
1128,GET,True,5.36,4.19
1128,GET,True,,
1128,GET,True,7.21,4.14
1128,GET,True,,
1128,GET,True,3.89,4.99
1128,GET,True,,
1128,GET,True,,
1128,GET,True,5.54,5.8
1128,GET,True,,
1128,GET,True,5.23,3.75
1128,GET,True,5.36,3.93
1128,GET,True,,
1128,GET,True,5.22,6.99
1128,GET,True,5.22,5.36
1128,GET,True,5.0,3.56
1128,GET,True,6.42,5.15
1128,GET,True,5.04,4.87
1152,GET,True,5.95,4.29
1152,GET,True,4.95,4.74
1152,GET,True,,
1152,GET,True,5.99,3.98
1152,GET,True,,
1152,GET,True,4.14,5.72
1152,GET,True,,
1152,GET,True,4.52,4.74
1152,GET,True,6.63,7.41
1152,GET,True,33.71,3.47
1152,GET,True,4.65,3.93
1152,GET,True,,
1152,GET,True,5.19,6.51
1152,GET,True,2.22,1.71
1152,GET,True,,
1152,GET,True,,
1152,GET,True,4.62,4.58
1152,GET,True,,
1152,GET,True,4.83,6.21
1152,GET,True,7.49,4.69
1152,GET,True,,
1152,GET,True,,
1152,GET,True,,
1152,GET,True,4.51,5.59
1152,GET,True,4.5,4.4
1152,GET,True,5.2,3.67
1152,GET,True,5.07,6.0
1152,GET,True,4.49,5.41
1152,GET,True,,
1156,GET,True,6.91,4.89
1156,GET,True,,
1156,GET,True,5.68,5.43
1156,GET,True,5.06,5.2
1156,GET,True,4.86,3.71
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,5.49,3.78
1156,GET,True,,
1156,GET,True,,
1156,GET,True,4.78,5.31
1156,GET,True,,
1156,GET,True,5.18,7.66
1156,GET,True,,
1156,GET,True,,
1164,PUT,False,0.79,0.82
1164,GET,True,,
1176,GET,True,4.01,4.12
1228,GET,True,4.63,5.83
1228,GET,True,,
1236,GET,True,5.32,4.9
1236,GET,True,5.81,7.15
1236,GET,True,5.38,6.69
1236,GET,True,,
1236,GET,True,,
1292,PUT,False,2.08,2.02
1332,GET,True,4.93,5.0
1332,GET,True,5.21,5.18
1332,GET,True,4.8,5.47
1332,GET,True,5.07,4.96
1332,GET,True,6.29,4.54
1332,GET,True,5.62,6.53
1332,GET,True,4.67,4.15
1332,GET,True,,
1332,GET,True,5.23,7.03
1332,GET,True,4.86,6.24
1332,GET,True,7.12,11.2
1332,GET,True,4.98,6.44
1332,GET,True,,
1332,GET,True,,
1332,GET,True,,
1332,GET,True,4.58,5.37
1332,GET,True,,
1332,GET,True,4.87,4.6
1332,GET,True,3.51,3.78
1332,GET,True,4.9,5.8
1332,GET,True,5.11,5.09
1332,GET,True,,
1332,GET,True,4.47,5.7
1332,GET,True,,
1332,GET,True,5.15,6.06
1332,GET,True,5.69,4.49
1332,GET,True,5.62,9.46
1332,GET,True,5.11,3.68
1336,GET,True,,
1336,GET,True,5.13,7.02
1336,GET,True,,
1336,GET,True,,
1336,GET,True,6.81,4.97
1336,GET,True,,
1336,GET,True,,
1336,GET,True,7.64,6.3
1336,GET,True,5.62,3.98
1336,GET,True,5.96,7.89
1336,GET,True,,
1336,GET,True,,
1336,GET,True,5.11,8.36
1336,GET,True,,
1336,GET,True,,
1336,GET,True,4.92,5.68
1336,GET,True,,
1336,GET,True,,
1336,GET,True,5.3,6.17
1336,GET,True,,
1336,GET,True,4.72,5.91
1336,GET,True,5.34,6.45
1336,GET,True,5.28,5.92
1336,GET,True,4.65,3.72
1336,GET,True,,
1336,GET,True,,
1336,GET,True,,
1348,GET,True,3.93,4.0
1352,GET,True,4.65,5.17
1356,GET,True,4.56,4.22
1356,GET,True,5.82,4.14
1356,GET,True,,
1356,GET,True,3.67,3.81
1356,GET,True,4.59,4.34
1356,GET,True,,
1356,GET,True,,
1356,GET,True,,
1356,GET,True,,
1356,GET,True,5.3,3.89
1356,GET,True,18.12,3.81
1356,GET,True,,
1356,GET,True,4.54,5.61
1356,GET,True,,
1356,GET,True,6.5,5.37
1356,GET,True,,
1356,GET,True,5.83,4.34
1356,GET,True,,
1356,GET,True,,
1360,GET,True,,
1360,GET,True,4.98,5.95
1364,GET,True,4.08,5.14
1364,GET,True,8.53,7.68
1364,GET,True,5.11,3.76
1364,GET,True,5.37,6.51
1368,GET,True,,
1368,GET,True,3.38,3.36
1368,GET,True,5.59,4.72
1368,GET,True,,
1368,GET,True,,
1368,GET,True,4.65,5.87
1368,GET,True,3.97,6.58
1368,GET,True,,
1368,GET,True,5.94,4.46
1368,GET,True,,
1368,GET,True,,
1368,GET,True,,
1368,GET,True,6.77,11.54
1368,GET,True,,
1368,GET,True,5.12,3.73
1368,GET,True,,
1368,GET,True,6.16,5.5
1368,GET,True,5.66,4.33
1368,GET,True,4.01,4.97
1368,GET,True,,
