No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,false,4059.357,4066.89,4058.411
1,2144,GET,true,5.29,19.668,15.633
2,2310144,GET,false,785.451,361.351,359.497
3,1980,GET,true,4.95,17.459,13.727
4,1152,GET,true,4.389,17.685,15.931
5,2404,GET,false,5.691,13.258,11.832
6,2628,GET,false,4.514,9.604,7.951
7,1336,GET,true,4.557,17.691,13.698
8,1772,GET,true,5.002,17.063,12.927
9,14708,GET,true,7.437,20.978,16.072
10,40943616,GET,false,6856.376,6294.154,6278.73
11,2195456,GET,true,343.391,729.615,462.004
12,2404,GET,false,4.97,24.921,10.988
13,4931584,GET,false,1155.21,765.718,761.46
14,2420,GET,false,5.269,16.302,8.756
15,30720000,GET,false,4729.3,4720.755,4713.852
16,2212,GET,false,5.078,17.925,10.178
17,1584,GET,true,4.778,38.251,15.178
18,114688,GET,true,25.162,44.579,33.952
19,20365312,GET,false,3700.033,3142.149,3126.322
20,65536,PUT,false,181.027,118.407,632.094
21,16187392,GET,true,3048.134,5494.461,11787.248
22,4016,GET,false,6.19,24.774,12.333
23,15548416,GET,false,2388.381,2396.413,2389.414
24,10764288,GET,false,2224.415,1660.146,1654.282
25,14663680,GET,false,2811.248,2258.525,2253.651
26,23822336,GET,false,4217.817,3658.147,3655.132
27,1116,GET,true,6.024,36.239,17.552
28,2628,GET,false,5.74,22.242,10.855
29,1152,GET,false,4.94,17.957,9.351
30,10088,GET,false,7.192,13.911,10.348
31,16384,GET,false,9.465,15.829,12.239
32,1980,GET,true,4.999,19.735,14.71
33,1900544,GET,false,297.931,298.676,297.49
34,2628,GET,true,5.855,18.662,16.343
35,2996,GET,false,5.473,14.456,11.19
36,54394880,GET,false,8337.942,8353.668,8352.718
37,3000,GET,false,6.265,15.428,10.788
38,2628,GET,true,5.507,16.062,14.933
39,3784,GET,true,6.321,17.336,13.78
40,851968,GET,false,156.501,137.629,136.542
41,671744,GET,true,124.135,271.715,162.149
42,7476,GET,true,7.003,60.256,15.751
43,2628,GET,false,5.81,22.579,9.466
44,2080768,GET,false,736.86,326.453,325.71
45,3342336,GET,true,518.702,996.602,631.12
46,3784,GET,true,5.424,43.107,12.239
47,3342336,GET,true,517.757,1037.888,669.825
48,1720,PUT,false,21.283,49.444,52.574
49,1332,GET,false,4.924,13.916,10.812
50,819200,GET,false,152.467,136.921,131.038
51,2628,GET,false,7.307,13.832,9.187
52,12284,GET,false,7.466,13.279,11.687
53,7596,GET,true,7.569,19.496,16.023
