No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,true,6.831,25.731,43.822
1,65536,GET,true,17.061,33.821,26.922
2,2981888,GET,true,463.874,959.756,565.72
3,131072,GET,true,28.102,68.849,25384.249
4,1988,GET,true,5.449,26.664,26.108
5,2628,GET,true,6.43,21.658,19.252
6,124403712,GET,true,19068.797,45529.178,28418.282
7,606208,GET,true,112.191,260.445,163.094
8,10508,GET,true,7.333,54.089,18.446
9,294912,GET,true,58.62,98.732,92.249
10,65536,GET,true,16.32,45.15,24.398
11,28737536,PUT,false,14205.513,15021.751,9439.873
12,22052864,GET,true,3388.886,6081.407,3673.073
13,65699840,GET,true,10074.192,21696.707,11641.343
14,458752,GET,true,86.257,197.273,408.36
15,2628,GET,true,5.867,50.752,19.962
16,50413568,GET,true,7729.056,16188.935,17918.227
17,12284,GET,true,7.524,71.678,58.118
18,114688,GET,true,25.896,42.783,40.345
19,10508,GET,true,6.247,22.015,16.323
20,1015808,GET,true,186.001,396.92,233.111
21,458752,GET,true,87.25,201.252,112.322
22,49152,GET,true,13.704,61.331,22.25
23,32768,GET,true,10.37,32.268,19.985
24,114688,GET,true,26.201,45.663,30.096
25,16384,GET,true,7.156,22.895,16.891
26,2628,GET,true,5.946,19.724,17.114
27,16384,GET,true,8.473,19.814,17.987
28,1912,GET,true,5.06,17.144,13.612
29,753664,GET,true,136.933,291.358,170.61
30,2628,GET,true,4.629,55.15,14.385
31,5648,GET,true,5.642,27.681,15.174
32,3044,GET,true,5.113,18.718,14.184
33,16384,GET,true,8.738,22.323,16.823
34,9308,PUT,false,18.657,70.43,44.117
35,10576,GET,true,6.335,20.574,16.806
36,8156,GET,true,6.821,17.991,17.333
37,2192,GET,true,4.761,17.209,15.139
38,12284,GET,true,6.173,16.333,15.965
39,2144,GET,true,5.45,17.537,14.955
40,1364,GET,true,4.607,16.861,14.533
41,2344,GET,true,4.241,17.018,14.58
42,2608,GET,true,5.298,17.018,14.64
43,3040,PUT,false,16.754,27.22,30.588
44,7328,PUT,false,15.685,26.794,28.686
45,2628,GET,true,5.486,18.045,15.603
46,2608,GET,true,4.214,15.992,11.79
47,147456,GET,true,30.973,82.121,67.153
48,2536,GET,true,5.305,52.873,59.468
49,18857984,GET,true,2908.148,6953.888,3250.249
50,49152,GET,true,13.958,71.652,24.895
51,4448,GET,true,6.401,25.362,16.562
52,2628,GET,true,4.666,20.417,13.181
53,2628,GET,true,5.126,18.461,15.259
54,2628,GET,true,4.484,14.432,12.03
55,82493440,GET,true,12644.677,28736.649,14913.907
56,2628,GET,true,5.104,65.406,27.97
57,16384,GET,true,8.942,27.785,19.067
58,2628,GET,true,4.702,23.639,13.894
59,2200,GET,true,5.253,18.881,13.953
60,327680,GET,true,61.707,120.889,91.624
61,2628,GET,true,4.407,41.533,12.677
62,2628,GET,true,4.521,17.852,13.68
63,163840,GET,true,33.043,78.101,77.229
64,1916928,GET,true,299.416,580.286,399.726
65,229376,GET,true,45.645,165.082,69.763
66,16384,GET,true,6.837,62.516,33.5
67,458752,GET,true,84.058,134.86,115.961
68,1132,GET,true,4.656,35.49,15.968
69,2604,GET,true,4.946,22.052,18.477
70,2340,GET,true,4.894,20.214,13.93
71,3376,GET,true,5.239,17.989,13.651
72,2628,GET,true,4.198,17.107,11.14
73,12284,GET,true,6.586,16.914,14.675
74,2532,GET,true,4.607,17.209,13.874
75,16384,GET,true,7.892,17.162,14.384
76,1916928,GET,true,299.451,715.813,377.29
77,12284,GET,true,6.044,56.601,13.99
78,10576,GET,true,6.724,22.837,17.848
79,158695424,GET,true,24311.962,55631.814,32152.102
80,6208,GET,true,7.179,85.083,29.455
81,7476,GET,true,6.243,35.38,17.716
82,10576,GET,true,6.838,15.278,16.722
83,1687552,GET,true,264.778,548.846,330.464
84,1156,GET,true,4.019,46.054,13.922
85,4931584,PUT,false,2295.123,2647.038,1661.827
86,7476,GET,true,6.09,38.858,16.726
87,109051904,GET,true,16950.558,34860.292,17338.102
88,2632,GET,true,5.987,70.049,23.579
89,35520512,GET,true,5462.607,12292.889,30415.955
90,2232,PUT,false,15.368,72.79,49.578
91,2628,GET,true,4.451,33.043,18.522
92,5580,GET,true,6.376,23.936,17.405
93,12284,GET,true,6.309,24.173,15.419
94,27426816,GET,true,4206.289,8761.989,17041.702
95,2056,GET,true,5.798,63.25,23.213
96,13112,GET,true,8.055,29.643,43.337
97,3896,GET,true,5.402,22.166,14.334
98,2965504,GET,true,472.577,1095.682,571.667
99,6704,GET,true,6.738,65.25,16.17
100,3656,GET,true,6.245,29.317,16.691
101,16384,GET,true,7.175,24.684,16.584
102,3256,GET,true,5.479,20.614,14.049
103,6044,GET,true,6.509,21.683,14.222
104,12284,GET,true,6.578,26.304,15.258
105,2608,GET,true,3.965,21.163,14.029
106,3358720,GET,true,539.779,1202.58,627.539
107,4944,GET,true,5.653,63.304,14.332
108,2056,GET,true,6.941,24.673,12.271
109,2212,PUT,false,16.993,39.9,51.077
110,2628,GET,true,4.43,21.398,19.148
111,4352,GET,true,6.31,24.129,13.879
112,2628,GET,true,4.547,20.768,14.323
113,2632,GET,true,4.356,22.386,13.549
