110,488.22,639.886,452.809,567.277,397.392,510.326,414.264,562.5,,
111,413.876,575.868,486.42,549.377,415.816,566.583,376.651,600.316,,
112,451.645,478.539,509.739,476.458,398.01,496.369,433.386,593.437,,
113,483.288,559.249,498.726,532.319,458.789,459.531,394.072,491.853,,
114,477.341,543.301,487.433,512.092,421.012,554.183,257.062,585.596,,
115,479.526,707.197,465.939,561.923,383.869,537.719,383.754,452.84,,
116,409.351,560.359,497.773,731.369,346.054,590.75,433.283,438.992,,
117,510.113,497.13,584.009,656.931,290.058,676.109,506.3,504.543,,
118,494.096,661.861,506.36,581.86,492.014,507.629,390.944,539.187,,
119,420.769,541.054,473.861,509.256,372.2,554.07,301.949,478.381,,
120,501.078,549.413,530.415,670.962,409.945,641.026,390.283,587.086,,
121,444.723,620.805,468.33,632.538,418.835,571.344,376.124,637.363,,
122,515.317,603.431,477.039,560.545,400.164,516.351,369.179,547.803,,
123,581.594,538.807,485.872,547.531,244.83,686.484,432.326,532.802,,
124,478.565,572.21,462.039,564.031,408.441,561.153,450.448,505.932,,
125,478.895,641.718,512.555,529.002,519.338,480.191,245.3,529.777,,
126,494.837,634.29,510.249,615.398,347.164,537.214,440.036,545.333,,
127,464.264,637.116,428.86,536.805,401.411,580.316,435.898,539.779,,
128,531.038,493.999,455.327,561.951,338.02,550.965,366.943,501.18,,
129,492.251,490.025,405.02,483.585,382.378,527.546,348.037,565.413,,
130,532.072,408.684,465.132,523.256,317.925,484.507,373.22,549.211,,
131,504.501,557.087,509.414,560.32,385.786,471.634,438.359,529.682,,
132,516.202,560.765,509.342,491.356,367.343,535.278,402.959,634.377,,
133,483.418,656.091,453.201,610.982,492.583,620.39,353.305,584.364,,
134,415.869,630.34,475.82,620.02,374.233,666.613,367.836,525.325,,
135,520.012,609.955,499.752,669.37,361.458,568.954,387.31,613.553,,
136,482.806,564.859,465.261,635.582,439.087,562.01,451.332,612.143,,
137,482.594,555.854,498.783,596.084,402.907,484.053,367.814,535.51,,
138,431.795,514.658,585.095,460.323,386.451,568.654,393.612,466.442,,
139,403.197,455.605,550.455,675.568,354.484,574.977,347.426,578.522,,
140,513.925,515.122,479.478,498.606,416.289,472.377,261.893,523.984,,
141,466.176,594.786,548.677,490.686,319.406,479.883,384.161,537.612,,
142,484.285,602.695,496.068,477.256,448.644,498.838,361.49,525.37,,
143,442.813,535.266,454.252,512.082,345.543,585.066,438.699,476.5,,
144,504.361,536.544,528.083,677.127,411.148,614.23,448.323,548.112,,
145,482.342,527.89,481.21,634.082,375.82,628.418,416.21,530.998,,
146,528.099,632.692,480.547,546.898,464.142,554.44,302.886,547.637,,
147,499.71,513.63,561.392,504.676,332.108,541.418,436.466,547.19,,
148,476.259,617.155,428.36,637.542,377.887,473.477,478.738,477.275,,
149,571.277,548.267,473.838,628.533,469.42,537.958,437.095,463.198,,
150,484.147,489.638,536.058,625.578,368.62,807.394,450.89,505.458,,
151,533.861,657.026,481.605,552.426,422.818,594.053,387.261,495.956,,
152,475.443,680.808,528.455,494.231,379.025,520.585,247.143,525.347,,
153,592.786,529.597,455.293,539.857,303.291,594.105,476.626,539.14,,
154,587.027,498.863,493.477,602.368,443.853,571.701,349.912,490.183,,
155,485.595,564.25,549.24,652.868,465.491,443.207,290.366,492.627,,
156,471.071,536.919,489.262,556.304,533.099,513.872,383.527,561.467,,
157,525.431,574.644,459.663,572.079,495.137,547.454,392.408,585.066,,
158,446.114,642.521,523.986,559.818,382.29,751.945,231.646,544.71,,
159,488.984,674.17,516.964,558.75,268.89,646.593,536.613,525.718,,
160,534.476,634.4,436.669,562.26,566.087,569.949,427.016,529.892,,
161,518.004,546.321,435.384,651.881,429.643,562.091,461.592,523.212,,
162,556.894,565.18,646.314,570.239,420.763,512.597,294.437,532.309,,
163,484.823,538.992,498.805,524.716,419.954,633.565,290.587,501.355,,
164,437.642,697.207,439.353,633.424,363.287,512.7,377.137,593.283,,
165,558.797,598.404,373.965,556.142,381.424,520.531,292.498,515.057,,
166,376.656,605.742,473.015,639.893,302.757,735.767,382.608,530.503,,
167,384.67,484.28,546.632,550.366,401.593,677.033,280.075,562.423,,
168,504.332,598.998,462.56,594.782,412.381,551.344,312.774,573.68,,
169,490.143,668.932,599.931,530.573,294.239,513.357,486.78,381.765,,
170,476.873,531.271,484.256,621.156,395.825,523.185,380.242,436.416,,
171,508.81,560.696,647.13,632.184,374.671,656.097,324.79,483.363,,
172,450.95,672.632,594.905,672.253,320.172,622.118,382.098,512.873,,
173,503.465,501.107,486.305,500.435,469.128,415.503,360.373,542.246,,
174,453.739,674.463,471.807,507.258,396.73,560.946,434.706,537.495,,
175,463.68,603.192,469.27,565.174,346.209,493.461,431.985,484.534,,
176,569.891,538.16,521.018,591.438,420.464,591.504,314.474,572.364,,
177,521.597,525.488,512.905,523.289,356.832,530.947,367.468,544.688,,
178,540.439,585.616,528.691,620.219,353.885,521.23,395.422,488.192,,
179,508.499,546.3,446.118,448.916,406.24,436.251,287.584,546.065,,
180,591.503,534.204,567.301,556.758,421.053,560.471,480.475,492.283,,
181,490.533,603.631,413.427,599.603,506.731,782.054,404.074,528.633,,
182,501.793,566.103,477.812,533.09,528.14,590.954,365.812,495.5,,
183,533.185,585.348,514.274,644.568,522.198,604.03,256.735,489.133,,
184,497.426,650.722,529.699,678.32,559.854,558.473,499.422,586.157,,
185,757.314,522.044,491.925,529.191,441.974,480.872,362.232,493.992,,
186,536.141,557.871,500.765,630.867,382.89,597.07,243.142,530.798,,
187,520.716,592.631,487.004,539.368,315.832,539.526,482.595,545.099,,
188,439.75,602.616,513.849,638.871,294.016,587.797,446.615,496.699,,
189,428.354,608.509,465.697,572.471,369.793,707.79,543.877,498.755,,
190,610.395,580.659,483.347,521.798,384.215,431.648,434.021,491.382,,
191,472.354,633.741,548.971,600.075,357.619,607.577,378.651,583.289,,
192,491.531,536.498,527.513,550.308,317.806,641.016,331.16,496.849,,
193,550.126,532.992,561.206,560.452,497.507,477.668,336.927,493.616,,
194,500.077,561.968,555.599,551.913,465.976,544.58,405.593,534.194,,
195,538.637,553.754,480.197,716.612,301.88,689.209,466.646,525.924,,
196,507.955,539.882,559.124,570.226,396.806,680.977,247.382,664.881,,
197,490.152,691.295,487.983,543.374,486.38,540.418,376.614,581.419,,
198,423.22,539.062,538.497,626.73,487.318,548.982,430.032,490.245,,
199,541.004,616.953,508.866,529.152,588.946,580.456,285.775,428.773,,
200,494.666,601.4,427.489,604.701,345.279,551.964,373.685,589.537,,
201,446.586,608.905,416.746,535.02,302,629.566,461.298,568.121,,
202,498.849,514.899,474.896,550.194,332.568,559.096,480.37,440.019,,
203,545.737,587.333,455.117,610.633,429.011,510.519,403.105,521.843,,
204,499.186,632.544,598.898,491.887,438.325,481.777,295.793,571.403,,
205,475.381,595.06,533.614,609.027,373.957,772.689,399.062,515.835,,
206,462.057,501.569,499.406,581.904,342.258,526.447,418.451,564.352,,
207,456.584,634.558,432.017,638.404,326.606,577.67,351.062,587.121,,
208,454.487,502.528,488.803,529.014,413.043,572.09,291.013,523.766,,
209,524.245,627.915,493.944,476.593,435.99,612.209,378.871,441.396,,
210,503.285,529.334,477.265,590.72,362.627,550.894,443.284,432.455,,
211,479.082,642.236,545.375,738.185,355.62,549.082,366.584,384.245,,
212,462.865,537.07,538.291,555.772,415.895,651.862,533.394,431.708,,
213,547.626,659.317,409.575,583.806,426.548,476.923,342.457,618.733,,
214,508.219,594.562,516.677,574,417.638,656.525,310.824,474.554,,
215,472.863,619.402,519.987,552.601,263.241,611.367,396.248,482.009,,
216,416.387,541.688,525.632,552.426,387.746,582.151,348.642,545.859,,
217,429.531,502.736,406.314,617.344,438.818,573.586,252.084,458.363,,
218,545.101,651.181,558.618,638.885,522.044,557.223,468.37,580.246,,
219,530.357,593.172,522.56,540.305,500.337,621.243,424.462,549.47,,
220,542.281,629.618,423.053,455.784,496.541,555.94,367.066,509.666,,
221,523.736,490.826,594.515,579.522,321.674,563.632,316.047,551.787,,
222,434.106,497.188,459.016,593.077,312.096,538.065,301.642,530.161,,
223,461.35,586.91,533.043,632.434,454.942,545.981,516.742,503.127,,
224,463.307,599.425,517.947,575.942,340.533,533.993,433.88,572.276,,
225,480.801,560.385,495.172,496.721,372.727,609.37,244.118,551.836,,
226,563.967,620.474,510.339,603.549,287.944,677.407,407.577,524.146,,
227,438.984,490.173,451.768,689.754,349.121,578.042,425.707,533.127,,
228,540.398,579.595,463.286,623.672,398.667,530.595,255.842,477.986,,
229,530.225,561.546,545.553,676.541,368.457,592.797,397.855,488.36,,
230,495.875,681.74,551.67,677.753,499.656,498.15,446.54,508.758,,
231,523.329,549.244,460.565,550.072,420.285,638.616,321.484,481.237,,
232,498.889,614.173,504.721,568.138,444.631,565.248,430.489,451.234,,
233,516.359,590.883,514.957,565.26,315.827,569.775,324.643,555.539,,
234,524.193,585.006,526.069,539.419,330.815,529.828,420.974,500.066,,
235,531.227,618.423,437.174,696.2,397.066,547.761,286.97,471.645,,
236,468.664,550.219,446.566,523.903,359.445,512.319,369.993,366.648,,
237,508.265,521.268,561.733,553.16,344.448,612.036,461.609,568.442,,
238,482.617,611.267,609.106,555.584,396.491,667.617,537.67,551.333,,
239,456.529,516.886,584.858,643.387,502.463,550.935,336.411,464.884,,
240,514.423,599.696,553.327,527.315,426.919,527.448,332.234,555.872,,
241,540.82,550.959,540.275,604.329,379.331,606.06,345.156,503.9,,
242,516.308,473.444,435.861,585.503,492.023,524.442,353.086,375.477,,
243,386.286,559.504,569.23,645.769,462.741,519.026,287.466,540.323,,
244,559.652,448.17,531.246,506.82,442.096,557.622,440.208,510.707,,
245,473.28,580.442,467.61,601.516,349.229,462.901,373.88,531.236,,
246,539.606,573.449,478.233,449.903,336.406,543.835,293.94,530.654,,
247,487.137,563.532,454.323,471.871,481.663,432.184,381.149,533.381,,
248,474.635,697.231,501.702,596.527,352.467,614.779,334.785,545.104,,
249,473.313,655.429,492.878,576.52,404.091,623.368,462.572,549.687,,
250,508.587,581.019,502.989,553.964,320.776,782.681,376.587,581.16,,
251,461.055,587.577,430.894,601.112,402.544,601.98,461.582,463.747,,
252,439.016,500.809,545.429,548.282,400.734,548.95,343.809,557.503,,
253,457.268,579.106,563.962,614.617,254.444,510.368,342.987,537.819,,
254,572.307,519.899,470.863,695.022,390.064,619.823,448.285,680.124,,
255,415.481,509.471,500.255,577.938,459.369,493.447,323.373,543.489,,
256,480.738,635.669,476.072,480.43,452.624,577.719,454.07,480.028,,
257,458.588,681.767,474.621,528.82,221.536,657.38,266.503,483.418,,
258,465.09,601.446,464.306,521.89,473.648,601.614,388.238,543.442,,
259,572.669,538.136,519.762,641.441,377.143,608.529,501.401,499.709,,
260,560.966,620.34,481.539,563.847,468.605,553.363,467.471,583.37,,
261,511.352,473.937,548.799,634.496,428.836,542.565,344.607,543.422,,
262,464.213,560.911,482.605,600.017,428.167,557.702,325.488,546.423,,
263,507.893,576.737,468.013,502.386,340.087,558.85,441.918,515.72,,
264,483.913,524.47,397.271,662.189,435.754,587.891,367.22,540.414,,
265,462.959,584.442,552.214,567.914,383.456,633.631,297.98,503.204,,
266,509.352,689.631,534.69,564.439,423.192,542.926,431.633,458.862,,
267,466.941,692.782,481.559,497.824,448.725,525.538,320.146,518.221,,
268,467.843,474.474,461.756,542.363,297.225,388.934,491.558,670.266,,
269,505.775,654.756,490.689,415.644,413.267,530.039,426.916,429.681,,
270,444.75,594.404,463.438,769.73,405.553,602.14,345.664,582.513,,
271,447.695,615.291,581.064,617.817,448.2,583.396,324.628,482.858,,
272,563.09,579.057,475.608,646.809,425.632,645.08,329.546,550.048,,
273,548.627,677.696,540.808,584.368,320.757,521.348,353.14,591.034,,
274,547.261,485.085,474.987,516.732,415.183,596.065,344.042,609.539,,
275,547.823,597.378,494.719,554.932,371.378,616.303,400.407,518.696,,
276,596.034,572.873,393.656,554.192,359.857,541.144,379.194,557.333,,
277,433.175,519.159,460.189,570.25,315.887,568.022,268.849,490.668,,
278,471.89,567.578,467.527,526.179,398.42,576.978,455.996,534.896,,
279,534.909,545.968,485.794,582.865,470.447,630.559,407.487,481.764,,
280,512.299,667.946,537.154,506.692,258.184,494.026,490.069,498.748,,
281,454.472,522.914,469.961,670.698,429.674,656.048,210.778,521.818,,
282,457.582,625.387,491.196,568.245,441.09,604.889,457.79,537.798,,
283,423.986,644.491,460.395,627.13,355.707,579.809,299.06,468.062,,
284,460.815,538.277,514.707,654.856,397.029,632.407,386.858,506.389,,
285,494.643,662.789,510.206,625.757,397.12,506.488,365.102,498.951,,
286,479.948,505.915,517.304,493.689,366.968,609.282,486.844,498.174,,
287,540.217,510.513,504.736,589.157,280.041,529.168,362.511,583.591,,
288,547.308,608.451,485.286,529.33,412.626,496.626,289.218,582.095,,
289,456.793,503.703,495.661,517.682,504.99,673.88,438.526,422.957,,
290,495.871,535.432,462.759,523.719,293.555,604.334,402.425,542.479,,
291,500.512,737.889,526.017,618.444,368.352,558.608,357.375,545.789,,
292,429.504,531.914,463.293,656.04,365.414,589.653,446.524,538.355,,
293,457.739,717.265,651.712,667.621,420.945,506.246,460.281,515.062,,
294,439.524,497.846,523.407,438.134,369.43,593.801,337.984,277.578,,
295,509.045,548.145,485.386,594.544,465.443,487.52,370.744,580.754,,
296,530.421,518.687,587.249,576.659,336.051,553.603,288.825,481.655,,
297,444.201,511.269,585.485,610.494,363.627,759.842,504.156,542.324,,
298,415.565,606.922,433.142,546.807,474.331,559.218,354.598,452.008,,
299,483.766,636.332,496.07,509.774,345.285,537.992,368.188,584.067,,
300,491.918,560.598,521.769,627,374.998,595.496,471.859,583.04,,
301,448.877,577.963,502.91,644.734,475.003,592.608,428.519,511.432,,
302,493.899,537.841,542.501,471.859,337.451,565.805,257.853,515.583,,
303,534.968,505.918,525.839,631.21,390.892,510.692,381.349,545.53,,
304,448.433,626.969,496.502,602.357,382.016,601.281,518.55,506.645,,
305,519.189,609.037,543.842,608.85,528.738,564.533,366.899,477.664,,
306,521.029,654.499,444.813,589.882,428.543,616.545,345.437,552.256,,
307,587.516,612.202,511.578,523.843,400.396,707.487,356.152,516.761,,
308,497.168,629.739,511.336,627.896,405.761,612.957,397.888,542.01,,
309,530.368,647.792,580.825,639.505,378.048,642.184,394.468,557.922,,
310,524.072,547.17,450.87,529.289,411.964,532.822,304.695,676.741,,
311,505.066,492.06,558.693,600.533,410.655,548.273,440.74,516.092,,
312,489.317,526.404,487.197,675.741,533.562,623.115,322.328,559.867,,
313,577.004,534.482,465.575,597.227,256.051,531.115,459.207,417.488,,
314,519.721,511.421,551.437,618.92,381.754,498.163,321.535,556.517,,
315,420.298,532.858,540.582,497.465,182.57,629.981,281.367,538.733,,
316,584.853,604.657,463.927,539.307,398.553,527.558,359.827,573.891,,
317,461.381,511.046,452.611,476.467,278.589,539.009,411.753,389.55,,
318,532.852,576.383,507.002,638.985,442.483,517.286,308.365,510.434,,
319,458.207,592.942,555.373,476.577,460.164,587.834,392.278,538.608,,
320,547.969,687.333,437.815,596.499,480.114,518.323,430.005,479.762,,
321,535.015,680.813,574.774,603.58,295.965,569.96,527.079,500.06,,
322,506.849,522.407,434.014,505.996,419.9,598.056,302.234,554.711,,
323,488.149,610.434,606.803,680.076,447.024,531.328,396.793,486.051,,
324,553.45,552.373,496.049,743.088,321.451,547.676,455.524,563.147,,
325,577.308,552.519,521.131,604.338,351.404,596.331,216.042,561.007,,
326,456.121,508.27,501.937,528.376,384.737,481.92,491.771,597.043,,
327,524.705,584.869,454.172,503.16,471.142,559.354,446.353,515.771,,
328,345,506.488,574.625,596.423,272.883,525.003,393.011,529.16,,
329,396.584,640.16,467.564,659.051,390.292,565.449,359.11,506.72,,
330,542.61,560.446,366.175,528.93,391.531,635.627,372.732,550.505,,
331,462.413,519.009,583.128,536.201,433.563,560.416,384.656,502.461,,
332,531.102,614.163,513.384,541.134,466.165,521.741,364.884,537.755,,
333,485.059,536.495,515.378,633.837,336.016,624.19,282.488,467.001,,
334,582.098,535.603,499.175,534.8,371.278,571.674,398.178,514.339,,
335,497.226,582.711,469.358,520.699,412.66,505.746,286.718,533.818,,
336,489.306,578.826,529.655,604.394,325.61,521.446,400.516,520.264,,
337,560.332,560.862,497.046,554.328,418.374,550.402,472.956,494.006,,
338,447.307,530.491,420.103,597.228,344.355,523.196,346.146,377.679,,
339,488.665,642.545,512.66,566.617,471.53,592.944,378.08,446.931,,
340,450.097,671.203,407.379,582.416,442.651,676.413,468.255,550.607,,
341,509.55,544.999,399.176,482.538,396.638,641.634,409.711,452.137,,
342,491.825,612.947,529.199,518.363,415.113,486.352,375.781,462.808,,
343,549.888,499.001,493.926,670.82,349.176,601.966,337.829,498.655,,
344,529.295,550.133,469.961,500.132,351.782,541.147,303.955,502.732,,
345,511.744,557.304,470.88,600.647,505.972,661.397,465.504,528.113,,
346,438.103,564.425,564.966,717.301,461.969,456.253,388.546,578.676,,
347,463.291,623.226,532.572,565.956,244.443,550.316,311.28,500.491,,
348,478.073,715.901,478.713,544.418,423.272,531.3,433.638,677.113,,
349,466.33,538.454,516.868,530.058,492.366,749.853,452.473,511.951,,
350,408.402,499.224,463.517,553.84,495.05,652.494,425.178,547.601,,
351,523.518,614.669,485.366,538.688,556.942,552.611,332.292,556.95,,
352,427.159,459.952,440.82,630.65,389.136,517.357,397.018,550.121,,
353,520.549,612.582,501.666,517.512,271.377,539.727,342.873,577.876,,
354,505.916,585.166,553.039,595.541,417.962,643.556,431.457,569.85,,
355,535.632,551.525,523.001,614.088,396.708,508.779,372.2,504.823,,
356,522.641,637.433,523.437,626.588,286.183,605.882,243.531,533.274,,
357,641.174,542.905,483.841,579.757,376.016,542.193,483.887,514.117,,
358,478.04,542.201,536.965,572.431,404.926,479.095,449.55,548.976,,
359,453.545,608.396,437.896,569.025,442.804,660.441,188.115,469.554,,
360,598.816,515.414,528.806,592.926,227.665,528.84,396.084,477.501,,
361,496.917,573.373,463.063,529.78,393.118,644.011,571.754,570.675,,
362,547.525,690.801,530.934,531.242,463.297,638.43,407.055,542.991,,
363,513.068,565.546,436.652,641.9,360.278,614.051,275.866,591.025,,
364,532.527,597.992,521.534,538.587,317.393,556.55,381.412,511.197,,
365,489.14,469.066,437.15,544.287,468.207,490.651,323.906,520.771,,
366,467.309,541.755,445.289,569.314,373.307,549.173,237.571,478.878,,
367,507.155,478.368,477.412,500.255,463.032,684.642,345.987,500.6,,
368,528.906,611.967,501.919,465.175,259.448,480.959,394.78,515.975,,
369,545.119,590.433,470.832,428.379,473.03,476.536,316.885,446.474,,
370,527.386,581.219,448.121,454.366,401.483,469.413,347.111,444.148,,
371,397.606,515.351,497.682,584.725,381.909,679.659,289.433,618.438,,
372,485.416,601.531,486.57,591.446,327.043,706.93,435.212,559.659,,
373,515.512,531.69,521.063,581.356,389.228,536.032,327.682,564.399,,
374,480.347,517.886,532.04,622.018,412.746,625.311,441.732,547.177,,
375,448.358,672.856,541.838,575.739,425.259,631.097,332.927,456.934,,
376,513.856,660.201,424.991,705.401,366.449,600.72,432.464,476.037,,
377,505.294,478.607,637.814,601.945,340.113,544.602,361.214,531.507,,
378,466.256,643.019,607.166,590.81,371.628,517.477,468.66,508.546,,
379,497.126,521.677,521.247,567.288,382.707,533.762,458.379,505.81,,
380,486.417,684.769,565.447,584.111,377.237,563.078,299.921,484.763,,
381,451.346,570.113,569.982,561.059,317.748,573.42,389.14,483.821,,
382,471.509,536.028,496.107,621.926,379.931,563.697,369.131,483.884,,
383,505.215,544.772,499.863,588.468,645.991,696.236,385.547,607.371,,
384,452.566,634.333,522.134,559.675,413.965,593.556,372.904,488.032,,
385,567.778,518.629,523.548,533.645,356.367,674.862,385.122,466.092,,
386,480.229,639.899,499.076,551.683,390.301,608.691,386.032,553.993,,
387,614.47,610.853,510.885,606.135,407.623,580.03,411.747,467.83,,
388,475.817,586.722,572.55,625.757,457.58,476.591,316.575,586.642,,
