cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.09144050104384134,0.06,0.02,0.04,0.12,0.08,0.0,0.08163265306122448,0.02,0.12,0.14,0.14,0.10416666666666667,0.0,0.12,0.16,0.02,0.04,0.0,0.08,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.42,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
