288,260.919,238.576,146.451,211.291,,
289,292.24,255.16,191.517,188.518,,
290,241.373,327.667,238.706,214.427,,
291,264.91,313.566,683.1,288.722,,
292,225.588,306.939,189.89,252.321,,
293,246.445,309.199,239.158,238.117,,
294,264.169,268.116,199.642,262.55,,
295,173.648,285.77,231.11,242.86,,
296,279.488,225.964,242.675,265.716,,
297,234.058,186.065,233.348,290.954,,
298,655.079,317.475,238.764,230.698,,
299,272.065,300.616,190.622,219.156,,
300,251.568,244.683,222.211,178.019,,
301,241.201,194.167,128.784,211.997,,
302,238.512,220.311,201.763,183.347,,
303,317.407,237.984,236.554,215.378,,
304,270.886,386.231,225.234,227.948,,
305,208.67,204.196,146.653,246.377,,
306,265.767,205.087,195.751,237.129,,
307,260.961,341.148,230.111,238.444,,
308,285.655,230.037,219.867,225.443,,
309,270.297,247.481,202.025,209.893,,
310,246.752,275.143,203.986,249.164,,
311,295.826,292.666,213.472,224.283,,
312,294.867,275.457,201.338,271.377,,
313,221.805,264.526,228.932,227.42,,
314,226.983,303.892,257.36,234.017,,
315,276.19,212.058,229.688,222.159,,
316,321.584,215.898,176.763,241.423,,
317,300.525,258.552,147.867,248.656,,
318,244.539,259.953,235.176,235.337,,
319,241.004,259.168,227.878,195.006,,
320,246.183,257.584,170.53,206.881,,
321,315.16,320.509,191.878,276.582,,
322,279.07,256.492,201.544,242.836,,
323,247.719,268.194,239.505,270.008,,
324,231.945,211.267,232.006,248.434,,
325,262.259,128.62,181.609,240.89,,
326,237.219,210.955,210.715,249.584,,
327,228.396,259.35,216.9,266.458,,
328,264.475,205.909,241.919,224.19,,
329,276.677,193.307,188.895,142.705,,
330,313.571,321.925,164.965,281.448,,
331,363.418,272.193,207.97,195.167,,
332,232.825,291.828,222.948,201.215,,
333,252.95,237.982,241.254,260.804,,
334,245,251.2,217.312,391.383,,
335,262.645,279.778,244.089,180.547,,
336,233.342,261.258,170.558,296.122,,
337,304.851,210.823,213.811,235.898,,
338,231.131,258.924,229.739,220.803,,
339,321.309,327.34,244.192,241.455,,
340,270.839,241.127,184.854,238.325,,
341,244.477,270.666,166.969,282.209,,
342,290.605,280.425,247.012,321.552,,
343,276.161,251.397,216.681,201.96,,
344,285.697,280.343,280.427,298.712,,
345,297.634,290.042,210.709,281.74,,
346,318.75,226.206,225.653,251.364,,
347,248.348,258.372,231.032,237.523,,
348,303.258,189.645,164.62,161.861,,
349,242.821,294.51,209.18,219.306,,
350,246.544,282.447,247.469,178.352,,
351,227.645,289.971,231.571,258.55,,
352,207.609,279.654,189.374,272.515,,
353,216.624,201.916,173.153,219.716,,
354,205.562,209.623,222.46,265.149,,
355,222.912,243.982,213.362,244.051,,
356,263.932,192.161,241.941,224.908,,
357,327.95,264.064,224.592,295.97,,
358,223.86,245.968,163.078,257.13,,
359,232.11,241.993,204.021,239.181,,
360,202.877,290.364,223.415,229.652,,
361,226.56,304.231,285.62,202.263,,
362,246.743,292.398,210.143,409.23,,
363,303.5,262.505,126.037,234.013,,
364,302.256,252.097,196.97,218.278,,
365,235.82,238.642,217.412,228.265,,
366,252.454,218.36,142.727,220.443,,
367,235.483,254.861,187.933,275.156,,
368,335.701,288.345,242.956,288.279,,
369,217.784,285.029,248.159,240.603,,
370,233.745,319.619,226.013,240.215,,
371,240.207,295.401,213.736,282.556,,
372,246.87,317.91,171.949,137.999,,
373,303.304,281.618,230.455,225.739,,
374,243.843,266.543,242.656,213.939,,
375,286.262,178.999,278.861,232.252,,
376,303.34,260.877,212.683,230.465,,
377,312.259,244.326,235.853,270.538,,
378,283.259,238.694,279.956,282.642,,
379,253.134,371.045,206.979,235.248,,
380,242.212,282.089,195.04,258.55,,
381,242.811,253.792,166.915,235.11,,
382,285.773,182.923,214.094,283.86,,
383,284.261,430.584,157.185,249.359,,
384,327.85,306.985,161.047,243.11,,
385,199.812,282.87,178.802,222.82,,
386,203.048,263.634,170.731,181.152,,
387,221.725,181.148,226.116,200.336,,
388,325.798,325.107,176.548,262.603,,
389,273.82,239.398,229.202,215.477,,
390,267.252,292.137,230.716,238.162,,
391,239.189,235.477,137.602,274.933,,
392,264.635,282.072,232.466,218.706,,
393,226.618,239.666,225.4,193.655,,
394,296.223,319.519,159.628,182.42,,
395,293.156,212.092,218.445,234.105,,
396,234.617,252.164,235.328,231.195,,
397,228.915,293.151,204.229,719.105,,
398,355.953,186.777,203.606,218.591,,
399,223.321,324.541,108.175,244.322,,
400,247.907,215.678,209.989,227.995,,
401,244.778,198.05,222.087,228.83,,
402,253.835,387.632,161.418,231.937,,
403,275.289,246.029,170.762,255.253,,
404,194.583,332.983,193.001,259.779,,
405,235.716,287.428,221.706,241.33,,
406,324.81,295.772,211.842,206.68,,
407,269.067,301.769,121.455,225.035,,
408,316.264,278.17,223.142,187.075,,
409,261.626,283.104,231.846,243.613,,
410,275.836,296.494,217.719,261.781,,
411,244.676,203.509,215.311,235.557,,
412,366.361,162.473,221.276,202.64,,
413,291.725,170.157,204.287,240.88,,
414,254.648,191.106,230.062,297.006,,
415,229.38,301.232,202.687,238.757,,
416,247.726,325.555,215.064,236.391,,
417,279.358,268.846,231.932,242.431,,
418,326.015,283.766,163,190.384,,
419,242.682,206.591,206.253,233.369,,
420,273.45,203.541,211.317,205,,
421,219.974,352.535,232.963,247.114,,
422,329.557,234.908,235.919,218.146,,
423,250.586,327.818,219.519,252.024,,
424,301.277,261.87,180.326,210.201,,
425,321.883,243.834,225.542,207.861,,
426,273.029,216.36,241.659,193.885,,
427,233.872,402.405,229.777,186.786,,
428,222.796,317.495,232.077,207.183,,
429,240.083,280.346,217.616,225.888,,
430,242.948,239.203,147.105,242.624,,
431,262.897,302.432,194.666,194.373,,
432,280.014,271.565,228.876,274.837,,
433,195.279,348.077,261.821,260.941,,
434,276.6,230.641,221.673,257.452,,
435,307.854,275.871,167.738,217.439,,
436,309.474,215.949,151.286,276.899,,
437,246.5,235.036,241.161,249.58,,
438,236.125,251.683,225.183,260.004,,
439,315.118,218.837,172.26,276.2,,
440,243.371,292.766,185.527,217.857,,
441,291.996,191.705,244.046,275.136,,
442,270.8,203.768,167.682,245.487,,
443,217.363,410.649,193.935,249.982,,
444,279.829,236.433,189.278,240.681,,
445,269.268,275.331,183.385,249.504,,
446,240.115,242.398,214.677,240.116,,
447,283.801,323.252,242.255,232.347,,
448,279.881,244.141,183.67,225.23,,
449,284.04,288.467,221.471,202.317,,
450,298.706,278.229,215.71,253.902,,
451,244.815,242.813,253.512,211.185,,
452,278.276,306.365,189.745,257.381,,
453,275.309,250.56,174.332,250.047,,
454,245.084,205.75,145.188,234.324,,
455,244.834,216.823,225.32,270.598,,
456,261.628,311.37,132.821,230.459,,
457,232.892,164.135,210.635,238.994,,
458,287.315,338.592,143.358,224.616,,
459,225.91,253.089,195.112,230.093,,
460,285.518,288.748,232.976,247.911,,
461,268.676,302.583,298.895,215.107,,
462,288.567,281.223,192.654,218.817,,
463,249.163,195.2,198.836,252.33,,
464,248.005,253,182.804,295.147,,
465,290.418,301.127,211.897,214.481,,
466,226.641,242.919,232.119,242.968,,
467,276.78,248.132,200.744,107.833,,
468,277.239,284.802,222.089,278.611,,
469,233.615,299.537,179.039,234.838,,
470,245.177,302.696,195.84,194.24,,
471,226.553,198.608,225.054,183.93,,
472,299.912,231.221,198.884,182.057,,
473,255.056,212.852,217.419,245.512,,
474,313.225,363.762,168.928,241.853,,
475,278.409,216.855,168.013,252.748,,
476,255.628,246.38,238.405,226.051,,
477,242.857,350.712,229.537,241.642,,
478,236.495,273.261,196.946,244.065,,
479,239.93,309.031,232.804,265.895,,
480,315.965,210.357,182.088,245.187,,
481,280.689,239.056,199.604,231.853,,
482,303.395,205.074,202.299,273.25,,
483,185.081,258.037,198.88,260.51,,
484,302.741,350.782,237.256,242.751,,
485,310.489,211.378,211.863,226.138,,
486,240.52,276.938,225.606,233.063,,
487,243.087,271.965,243.39,208.618,,
488,241.977,231.068,193.887,218.176,,
489,284.461,291.183,253.89,244.727,,
490,228.248,250.371,232.432,210.232,,
491,281.365,262.008,240.791,283.55,,
492,237.698,281.246,186.468,242.599,,
493,244.262,264.161,223.461,268.029,,
494,282.335,278.485,169.247,257.709,,
495,301.695,193.511,151.401,249.351,,
496,323.027,251.687,218.189,155.152,,
497,246.701,290.865,175.564,223.1,,
498,247.271,156.866,204.034,228.529,,
499,243.782,365.492,168.136,247.756,,
500,245.73,250.964,206.93,229.929,,
501,299.344,261.895,213.372,249.104,,
502,252.266,260.117,170.891,278.656,,
503,280.314,250.137,161.192,224.223,,
504,291.166,292.378,209.858,265.423,,
505,285.363,252.549,172.925,212.616,,
506,217.164,298.092,187.825,237.836,,
507,265.517,246.529,230.53,244.274,,
508,296.422,241.361,208.952,231.808,,
509,239.537,322.951,248.738,246.409,,
510,270.471,343.261,243.903,239.327,,
511,303.568,220.711,225.338,339.296,,
512,251.071,203.402,226.77,202.111,,
513,175.806,327.966,282.889,257.327,,
514,266.775,158.554,162.682,228.954,,
515,254.127,243.091,194.402,241.49,,
516,360.911,263.632,193.114,245.682,,
517,231.553,263.512,193.247,239.964,,
518,193.522,266.714,199.816,172.066,,
519,237.836,277.295,192.018,250.735,,
520,170.371,307.915,233.449,238.547,,
521,215.169,276.205,220.764,241.714,,
522,296.642,322.145,171.187,243.247,,
523,290.893,290.873,223.105,235.686,,
524,251.836,171.369,205.938,198.547,,
525,316.191,224.988,172.756,272.255,,
526,268.657,340.656,206.279,187.745,,
527,265.68,292.535,245.41,221.87,,
528,354.183,259.598,260.407,256.338,,
529,236.464,290.422,195.248,243.052,,
530,291.451,276.588,235.602,261.386,,
531,341.812,176.55,192.793,266.45,,
532,293.3,263.137,202.736,240.285,,
533,293.156,213.306,201.923,249.397,,
534,303.193,316.416,244.969,229.639,,
535,283.049,268.363,233.639,154.673,,
536,251.978,293.186,166.255,190.867,,
537,255.683,258.384,247.287,207.394,,
538,257.415,314.131,216.998,150.474,,
539,270.363,226.037,230.816,140.76,,
540,310.352,193.483,239.161,196.747,,
541,265.333,211.349,244.035,267.72,,
542,234.77,223.345,256.745,247.44,,
543,244.286,297.386,231.033,213.697,,
544,233.294,604.206,240.685,159.195,,
545,300.794,223.747,235.582,649.513,,
546,242.075,282.083,199.623,156.658,,
547,724.364,277.881,167.931,288.48,,
548,271.473,241.461,228.491,263.771,,
549,296.32,262.07,216.78,228.64,,
550,204.625,242.261,153.298,296.635,,
551,219.697,224.301,164.635,170.585,,
552,295.202,260.906,217.704,211.192,,
553,258.618,276.058,187.816,226.526,,
554,192.503,271.208,202.684,259.678,,
555,363.01,338.448,251.822,228.753,,
556,223.413,299.343,205.885,179.301,,
557,275.819,264.14,261.162,247.86,,
558,238.538,269.828,261.131,242.998,,
559,258.798,356.745,230.012,192.642,,
560,240.143,311.667,207.044,162.549,,
561,342.4,281.737,227.078,201.325,,
562,256.888,239.515,182.937,252.084,,
563,281.483,346.661,149.015,171.365,,
564,207.102,238.576,216.577,209.647,,
565,275.271,274.502,231.673,242.764,,
566,251.536,240.469,145.679,258.323,,
567,275.103,229.705,248.215,213.901,,
568,300.605,254.944,232.517,230.567,,
569,295.226,204.085,242.91,246.458,,
570,271.128,319.009,240.155,183.262,,
571,274.339,258.684,235.167,219.632,,
572,230.758,314.315,151.999,247.523,,
573,255.27,200.505,212.038,251.161,,
574,249.164,160.654,167.268,237.401,,
575,246.667,240.895,184.833,288.742,,
576,303.85,244.514,224.181,226.114,,
577,280.026,308.672,160.038,154.801,,
578,293.291,223.716,166.984,200.578,,
579,216.441,169.621,193.961,203.277,,
580,334.817,284.133,232.367,271.465,,
581,259.266,243.374,249.795,183.579,,
582,307.072,189.014,238.501,216.386,,
583,239.494,257.189,233.425,235.349,,
584,289.633,186.179,230.082,258.654,,
585,300.063,271.269,155.528,300.135,,
586,303.457,256.775,184.189,424.019,,
587,272.632,205.947,227.473,229.1,,
588,277.607,275.762,235.869,273.908,,
589,267.66,222.371,234.596,269.37,,
590,309.552,314.211,186.87,180.123,,
591,298.01,353.427,176.125,218.652,,
592,309.015,236.275,211.238,222.484,,
593,258.005,249.567,111.642,224.588,,
594,226.501,238.559,230.539,243.183,,
595,298.955,216.355,241.856,216.674,,
596,315.293,302.213,231.575,234.966,,
597,286.8,291.302,225.866,264.571,,
598,324.801,252.236,205.395,237.802,,
599,329.563,271.055,201.361,204.459,,
600,221.757,273.23,221.363,255.403,,
601,280.33,254.877,229.218,238.08,,
602,274.631,294.421,208.564,258.589,,
603,262.763,192.685,182.294,221.491,,
604,297.923,333.945,211.797,269.122,,
605,216.317,241.799,207.952,252.031,,
606,251.834,293.718,235.985,259.299,,
607,214.561,240.931,221.265,618.016,,
608,355.342,324.865,188.824,232.6,,
609,244.229,262.315,195.862,293.024,,
610,299.106,236.55,232.371,248.432,,
611,279.607,280.426,236.862,274.938,,
612,264.333,301.674,190.559,267.487,,
613,239.75,293.876,614.46,265.133,,
614,303.447,273.592,185.374,270.949,,
615,291.713,301.373,230.337,231.354,,
616,320.281,236.232,238.884,269.796,,
617,294.766,289.502,136.04,283.462,,
618,296.078,239.766,176.45,291.95,,
619,247.827,288.243,126.62,274.197,,
620,307.858,281.592,139.059,300.429,,
621,294.111,262.702,182.42,280.9,,
622,250.68,268.533,185.562,274.033,,
623,306.398,268.779,228.846,276.865,,
624,243.536,246.08,190.612,286.021,,
625,272.825,294.978,146.847,250.533,,
626,269.022,192.08,214.775,301.909,,
627,281.522,261.65,217.057,272.364,,
628,282.121,314.14,248.969,272.26,,
629,283.18,313.652,211.327,257.73,,
630,311.135,229.479,227.642,287.443,,
631,335.298,269.601,219.198,235.673,,
632,262.187,274.339,156.291,253.01,,
633,312.53,261.195,209.221,205.311,,
634,309.749,284.963,155.783,292.225,,
635,302.23,228.689,170.696,275.278,,
636,256.531,230.756,200.123,226.267,,
637,305.733,308.325,162.571,300.814,,
638,268.652,257.346,238.027,276.091,,
639,301.909,283.243,225.646,285.992,,
640,291.49,277.796,177.106,255.357,,
641,261.766,295.814,189.992,256.303,,
642,238.223,219.931,236.236,226.974,,
643,370.859,311.791,198.073,264.863,,
644,262.523,272.008,194.009,272.601,,
645,282.705,320.345,209.102,294.056,,
646,225.382,312.8,156.086,271.212,,
647,301.663,234.138,219.301,247.107,,
648,259.046,302.762,203.565,291.581,,
649,297.393,254.686,310.531,251.417,,
650,249.33,309.232,213.795,205.222,,
651,302.199,282.55,186.385,230.142,,
652,251.657,239.214,239.5,232.334,,
653,301.659,313.865,227.638,274.293,,
654,277.357,213.707,204.296,255.738,,
655,246.898,341.579,198.287,296.368,,
656,324.155,243.02,238.796,296.59,,
657,281.086,309.527,138.116,267.469,,
658,328.546,268.54,162.209,273.191,,
659,299.302,333.52,153.206,279.659,,
660,185.23,290.283,244.251,242.356,,
661,200.815,277.522,189.374,293.342,,
662,287.782,280.297,235.733,264.903,,
663,283.28,255.5,238.997,285.392,,
664,309.527,302.744,250.226,234.829,,
665,242.915,304.42,225.26,222.495,,
666,244.092,254.844,90.218,214.478,,
667,299.053,347.938,219.346,240.112,,
668,292.267,317.739,201.114,258.988,,
669,257.318,346.29,219.479,277.238,,
670,279.874,237.845,269.51,312.997,,
671,251.439,300.864,179.715,224.866,,
672,305.72,266.99,242.352,241.844,,
673,248.105,229.243,251.72,245.445,,
674,311.377,323.17,215.943,236.262,,
675,308.846,235.046,242.243,239.226,,
676,254.205,293.544,229.096,250.141,,
677,301.612,257.549,137.219,235.752,,
678,262.167,271.579,226.297,282.803,,
679,222.874,243.734,145.752,252.339,,
680,338.365,296.257,222.905,213.162,,
681,298.574,263.164,251.313,274.811,,
682,240.397,302.945,243.673,239.65,,
683,313.33,230.535,196.112,258.147,,
684,262.339,286.725,224.582,267.761,,
685,284.997,259.216,221.494,268.683,,
686,253.456,233.595,158.806,235.813,,
687,260.363,196.9,217.389,274.5,,
688,260.349,273.549,207.945,259.838,,
689,283.254,327.029,192.121,308.8,,
690,314.666,233.376,144.147,278.538,,
691,263.695,151.537,227.337,277.879,,
692,317.06,245.34,172.201,283.142,,
693,366.431,272.907,125.908,280.614,,
694,285.847,272.873,98.963,249.946,,
695,323.471,282.487,123.716,247.265,,
696,285.258,240.624,222.194,239.697,,
697,245.744,272.002,161.684,273.718,,
698,297.118,261.229,157.4,290.125,,
699,234.104,325.712,225.728,187.694,,
